Country,Locality,Latitude ,Longitude,State,Altitude (m),Plant Family,Plant species,Growth type,Herbivores,Growth type,Tree number,Leaf number,Leaf Damage Class - Dirzo method,Total leaf area (cm2)- Image J,Leaf area removed (cm2) - Image J,Herbivory (%) ,Miner damage class - Dirzo method,Gall damage class - Dirzo method,Collector
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,45,0,3.503,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,46,0,2.705,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,47,2,2.83,0.105,3.7,2,2,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,48,2,2.46,0.088,3.6,2,2,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,49,0,2.364,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,4,50,0,2.054,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,1,0,2.286,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,2,2,1.559,0.083,5.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,3,0,3.096,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,4,2,2.48,0.067,2.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,5,0,1.977,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,6,0,1.758,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,7,0,2.691,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,8,2,2.525,0.187,7.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,9,4,1.629,0.377,23.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,10,0,2.526,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,11,0,2.578,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,12,0,2.218,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,13,0,2.34,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,14,3,1.799,0.163,9.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,15,2,2.218,0.038,1.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,16,1,2.001,0.018,0.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,17,0,1.914,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,18,3,1.442,0.396,27.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,19,2,1.825,0.094,5.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,20,0,2.667,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,21,0,2.441,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,22,0,2.69,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,23,1,2.052,0.035,1.7,1,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,24,0,2.623,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,25,0,1.188,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,26,0,1.902,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,27,0,1.393,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,28,1,1.825,0.003,0.2,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,29,3,2.96,0.231,7.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,30,2,1.61,0.047,2.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,31,0,1.187,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,32,3,1.527,0.088,5.8,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,33,0,1.329,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,34,3,1.594,0.184,11.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,35,0,1.806,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,36,2,1.794,0.025,1.4,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,37,3,1.958,0.196,10,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,38,3,1.153,0.068,5.9,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,39,0,1.592,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,40,3,1.697,0.226,13.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,41,4,0.622,0.12,19.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,42,0,2.367,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,43,2,1.493,0.05,3.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,44,0,1.965,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,45,0,1.564,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,46,2,1.296,0.033,2.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,47,0,1.429,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,48,3,1.441,0.103,7.1,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,49,0,1.538,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Proteaceae,Grevillea mucronulata,Shrub,chewers,shrub,5,50,0,1.543,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,1,0,1.358,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,2,0,1.579,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,3,0,1.093,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,4,0,0.826,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,5,0,0.879,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,6,0,0.985,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,7,0,1.137,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,8,0,0.735,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,9,0,0.461,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,10,0,0.888,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,11,sample missing,sample missing,,sample missing,sample missing,sample missing,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,12,0,1.373,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,13,0,0.794,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,14,0,1.229,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,15,0,0.807,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,16,0,1.081,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,17,0,1.251,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,18,0,0.747,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,19,0,1.356,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,20,3,1.126,0.06,5.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,21,0,1.225,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,22,0,1.328,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,23,0,1.337,0,0,sample missing,sample missing,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,24,4,0.483,0.069,14.3,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,25,0,1.281,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,26,0,1.229,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,27,0,1.138,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,28,0,0.872,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,29,0,1.017,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,30,0,1.133,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,31,0,0.979,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,32,0,1.111,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,33,0,1.134,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,34,0,0.944,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,35,3,1.073,0.075,7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,36,3,0.763,0.081,10.6,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,37,0,1.032,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,38,0,0.55,0,0,sample missing,sample missing,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,39,0,0.766,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,40,0,0.959,0,0,sample missing,sample missing,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,41,sample missing,sample missing,,sample missing,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,42,0,0.881,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,43,2,1.015,0.025,2.5,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,44,0,0.848,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,45,0,0.804,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,46,0,0.79,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,47,0,0.478,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,48,0,0.491,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,49,0,0.597,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,1,50,0,0.335,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,1,0,0.998,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,2,0,0.851,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,3,0,0.638,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,4,0,1.187,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,5,0,0.712,0,0,0,1,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,6,0,0.835,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,7,3,0.83,0.105,12.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,8,0,0.641,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,9,0,0.725,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,10,0,0.994,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,11,0,0.668,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,12,0,0.769,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,13,0,0.686,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,14,0,0.884,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,15,0,0.808,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,16,0,0.863,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,17,0,1.125,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,18,3,0.794,0.045,5.7,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,19,0,1.303,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,20,0,0.807,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,21,0,1.027,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,22,0,1.036,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,23,0,0.527,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,24,0,0.891,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,25,0,0.796,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,26,0,0.655,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,27,0,0.493,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,28,0,1.405,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,29,0,0.973,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,30,0,1.092,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,31,0,0.941,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,32,0,0.566,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,33,0,1.335,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,34,0,0.652,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,35,0,0.996,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,36,0,1.074,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,37,0,0.737,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,38,0,1.273,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,39,0,1.135,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,40,0,0.975,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,41,0,0.994,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,42,0,0.813,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,43,0,0.758,0,0,0,0,Mark Ooi
Australia,"Royal National Park, Sydney",-34.114,151.066417,NSW,100,Fabaceae,Pultenaea daphnoides,Shrub,chewers,shrub,2,44,0,0.936,0,0,0,0,Mark Ooi
