dataset_id,find,replace,reason,taxonomic_resolution
NTH_2025,Maranthes corymbosa Blume,Maranthes corymbosa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Margaritaria dubium-traceyi Airy Shaw & B.Hyland,Margaritaria dubium-traceyi,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsdenia australis (R.Br.) Druce,Marsdenia australis,Exact match of taxon name to an APC-known scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsdenia geminata (R.Br.) P.I.Forst.,Marsdenia geminata,Exact match of taxon name to an APC-known scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsdenia glandulifera C.T.White,Marsdenia glandulifera,Exact match of taxon name to an APC-known scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsdenia hemiptera Rchb.f.,Marsdenia hemiptera,Exact match of taxon name to an APC-known scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsdenia trinervis (R.Br.) P.I.Forst.,Marsdenia trinervis,Exact match of taxon name to an APC-known scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsdenia velutina R.Br.,Marsdenia velutina,Exact match of taxon name to an APC-known scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsdenia viridiflora R.Br. subsp. tropica P.I.Forst.,Marsdenia viridiflora,Exact match of the first two words of the taxon name to an APC-known canonical name (2025-01-29),species
NTH_2025,Marsilea angustifolia R.Br.,Marsilea angustifolia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsilea costulifera D.L.Jones,Marsilea costulifera,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsilea crenata C.Presl,Marsilea crenata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsilea drummondii A.Braun,Marsilea drummondii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsilea exarata A.Braun,Marsilea exarata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsilea hirsuta R.Br.,Marsilea hirsuta,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsilea latzii D.L.Jones,Marsilea latzii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Marsilea mutica Mett.,Marsilea mutica,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Martynia annua L.,Martynia annua,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Medicago minima (L.) L. ex Bartal.,Medicago minima,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Medicago polymorpha L. var. brevispina (Benth.) Heyn,Medicago polymorpha,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Medicago polymorpha L. var. denticulata (Willd.) Kerguelen,Medicago polymorpha,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Medicago sativa L.,Medicago sativa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Medicago scutellata (L.) Mill.,Medicago scutellata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Medicago truncatula Gaertn.,Medicago truncatula,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Meiogyne cylindrocarpa (Burck) Heusden,Meiogyne cylindrocarpa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca acacioides F.Muell.,Melaleuca acacioides,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca argentea W.Fitzg.,Melaleuca argentea,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca bracteata F.Muell.,Melaleuca bracteata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca cajuputi Powell,Melaleuca cajuputi,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Melaleuca citrolens Barlow,Melaleuca citrolens,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca cornucopiae Byrnes,Melaleuca cornucopiae,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca dissitiflora F.Muell.,Melaleuca dissitiflora,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca faucicola Craven,Melaleuca faucicola,Exact match of taxon name to an APC-known scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca fulgens R.Br. subsp. corrugata (J.M.Black ex Eardley) Cowley,Melaleuca fulgens,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Melaleuca glomerata F.Muell.,Melaleuca glomerata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca lasiandra F.Muell.,Melaleuca lasiandra,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca leucadendra (L.) L.,Melaleuca leucadendra,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca minutifolia F.Muell.,Melaleuca minutifolia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca nervosa (Lindl.) Cheel,Melaleuca nervosa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca sericea Byrnes,Melaleuca sericea,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca stipitata Craven,Melaleuca stipitata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca trichostachya Lindl.,Melaleuca trichostachya,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca triumphalis Craven,Melaleuca triumphalis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca viminalis (Sol. ex Gaertn.) Byrnes,Melaleuca viminalis,Exact match of taxon name to an APC-known scientific name (including authorship) (2025-01-29),species
NTH_2025,Melaleuca viridiflora Sol. ex Gaertn.,Melaleuca viridiflora,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melastoma malabathricum L. subsp. malabathricum,Melastoma malabathricum,Exact match of the first two words of the taxon name to an APC-known canonical name (2025-01-29),species
NTH_2025,Melhania oblongifolia F.Muell.,Melhania oblongifolia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melhania sp. Mt Bundey (I.D.Cowie 9988) Cowie,Melhania sp. [Melhania sp. Mt Bundey (I.D.Cowie 9988) Cowie],Exact match of the first word of the taxon name to an APC-accepted genus (2025-01-29),genus
NTH_2025,Melia azedarach L.,Melia azedarach,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melicope elleryana (F.Muell.) T.G.Hartley,Melicope elleryana,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melilotus indicus (L.) All.,Melilotus indicus,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melinis repens (Willd.) Zizka,Melinis repens,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melochia corchorifolia L.,Melochia corchorifolia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melochia pyramidata L.,Melochia pyramidata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Melodinus forbesii Fawc.,Melodinus forbesii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Memecylon arnhemensis Whiffin,Memecylon arnhemensis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Memecylon pauciflorum Blume,Memecylon pauciflorum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Menkea crassa E.A.Shaw,Menkea crassa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Menkea sphaerocarpa F.Muell.,Menkea sphaerocarpa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Menkea villosula (F.Muell. & Tate) J.M.Black,Menkea villosula,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Mentha australis R.Br.,Mentha australis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Merremia gemella (Burm.f.) Hallier f.,Merremia gemella,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Merremia hederacea (Burm.f.) Hallier f.,Merremia hederacea,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Merremia incisa (R.Br.) Hallier f.,Merremia incisa,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Mesosphaerum suaveolens (L.) Kuntze,Mesosphaerum suaveolens,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira adamsii Lazarides,Micraira adamsii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira compacta Lazarides,Micraira compacta,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira dentata Lazarides,Micraira dentata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira dunlopii Lazarides,Micraira dunlopii,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira inserta Lazarides,Micraira inserta,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira multinervia Lazarides,Micraira multinervia,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira pungens Lazarides,Micraira pungens,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira sp. Oenpelli (P.K.Latz 7838) Brennan & Cowie,Micraira sp. [Micraira sp. Oenpelli (P.K.Latz 7838) Brennan & Cowie],Exact match of the first word of the taxon name to an APC-accepted genus (2025-01-29),genus
NTH_2025,Micraira sp. Purnululu (M.D.Barrett & R.L.Barrett 1506),Micraira sp. Purnululu (M.D.Barrett and R.L.Barrett 1507),Exact match of the first three words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Micraira spinifera Lazarides,Micraira spinifera,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira subspicata Lazarides,Micraira subspicata,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira tenuis Lazarides,Micraira tenuis,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micraira viscidula Lazarides,Micraira viscidula,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Microcarpaea minima (Retz.) Merr.,Microcarpaea minima,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
NTH_2025,Microcorys macredieana F.Muell.,Microcorys macredieana,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Microlepia speluncae (L.) T.Moore,Microlepia speluncae,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micromelum minutum (G.Forst.) Wight & Arn.,Micromelum minutum,Exact match of taxon name to an APC-accepted scientific name (including authorship) (2025-01-29),species
NTH_2025,Micromyrtus flaviflora (F.Muell.) F.Muell. ex J.M.Black,Micromyrtus flaviflora,Exact match of the first two words of the taxon name to an APC-accepted canonical name (2025-01-29),species
