year,remnant,site,quadrat,yrs,yrsq,family,genus,species,species.for.tree,count,mean.log.seed.mass,rem.scale.max.sqrt.height,rem.scale.mean.log.sla
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,25,-5.123547418,5.94964787,3.747560232
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Asteraceae,Hyalosperma,Hyalosperma.demissum,Hyalosperma_demissum,40,-3.554931458,3.464101615,3.640344612
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,13,-0.31630105,9.746794345,3.09151989
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,2,-2.979790344,9.611825696,3.429091146
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Asteraceae,Podolepis,Podolepis.lessonii,Podolepis_lessonii,20,-3.480313611,11.59658004,3.406289878
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Asteraceae,Schoenia,Schoenia.cassiniana,Schoenia_cassiniana,2,0.852545267,14.91619849,3.295959666
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,3,0.886367463,13.56346422,3.51679302
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,32,0.827795103,9.486832981,3.656084449
2011,perenjori,2,4,2011.perenjori.2,2011.perenjori.2.4,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,1,-2.509359171,16.46156221,3.070278156
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Asteraceae,Arctotheca,Arctotheca.calendula,Arctotheca_calendula,11,0.110633091,11.29913248,3.370276449
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,15,-2.576246345,5.13684012,3.912882176
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,1,-5.123547418,5.94964787,3.747560232
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,1,1.849522745,13.10226146,3.254148097
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Asteraceae,Gilberta,Gilberta.tenuifolia,Gilberta_tenuifolia,1,-0.633294621,11.09929574,3.423457957
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Haloragaceae,Haloragis,Haloragis.odontocarpa,Haloragis_odontocarpa,26,1.754766938,12.2125359,3.523239321
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,1,-0.31630105,9.746794345,3.09151989
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Solanaceae,Nicotiana,Nicotiana.rotundifolia,Nicotiana_rotundifolia,13,-2.117838446,10.41456222,3.851202823
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Asteraceae,Podolepis,Podolepis.lessonii,Podolepis_lessonii,6,-3.480313611,11.59658004,3.406289878
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Asteraceae,Schoenia,Schoenia.cassiniana,Schoenia_cassiniana,4,0.852545267,14.91619849,3.295959666
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Cyperaceae,Schoenus,Schoenus.nanus,Schoenus_nanus,1,-2.504848424,8.099048449,3.685422788
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Asteraceae,Senecio,Senecio.glossanthus,Senecio_glossanthus,1,-1.265102819,9.486832981,NA
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,16,0.886367463,13.56346422,3.51679302
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,2,0.827795103,9.486832981,3.656084449
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Poaceae,Vulpia,Vulpia.bromoides,Vulpia_bromoides,2,-1.150475921,12.64911064,3.50513834
2011,perenjori,2,5,2011.perenjori.2,2011.perenjori.2.5,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,7,-2.509359171,16.46156221,3.070278156
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,1,-2.576246345,5.13684012,3.912882176
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Pteridaceae,Cheilanthes,Cheilanthes.austrotenuifolia,Cheilanthes_sieberi,2,NA,9.337737017,3.493297856
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,1,-5.123547418,5.94964787,3.747560232
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,4,1.849522745,13.10226146,3.254148097
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Haloragaceae,Gonocarpus,Gonocarpus.nodulosus,Gonocarpus_nodulosus,20,-0.993117782,14.09693279,3.446223424
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,2,-2.979790344,9.611825696,3.429091146
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,15,-2.791300476,12.71531849,3.752873745
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Asteraceae,Podolepis,Podolepis.lessonii,Podolepis_lessonii,22,-3.480313611,11.59658004,3.406289878
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,52,0.886367463,13.56346422,3.51679302
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Araliaceae,Trachymene,Trachymene.ornata,Trachymene_ornata,12,0.519811133,14.2124098,3.652226212
2011,perenjori,2,6,2011.perenjori.2,2011.perenjori.2.6,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,6,-2.509359171,16.46156221,3.070278156
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,1,1.849522745,13.10226146,3.254148097
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Asteraceae,Gilberta,Gilberta.tenuifolia,Gilberta_tenuifolia,1,-0.633294621,11.09929574,3.423457957
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Haloragaceae,Gonocarpus,Gonocarpus.nodulosus,Gonocarpus_nodulosus,7,-0.993117782,14.09693279,3.446223424
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Araliaceae,Hydrocotyle,Hydrocotyle.pilifera,Hydrocotyle_pilifera,1,-1.673765272,6.283707767,3.92121119
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Solanaceae,Nicotiana,Nicotiana.rotundifolia,Nicotiana_rotundifolia,6,-2.117838446,10.41456222,3.851202823
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Loganiaceae,Phyllangium,Phyllangium.sulcatum,Phyllangium_sulcatum,5,-2.791300476,12.71531849,3.752873745
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Asteraceae,Podolepis,Podolepis.lessonii,Podolepis_lessonii,2,-3.480313611,11.59658004,3.406289878
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,3,0.886367463,13.56346422,3.51679302
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Araliaceae,Trachymene,Trachymene.ornata,Trachymene_ornata,4,0.519811133,14.2124098,3.652226212
2011,perenjori,2,7,2011.perenjori.2,2011.perenjori.2.7,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,11,-2.509359171,16.46156221,3.070278156
2011,perenjori,2,8,2011.perenjori.2,2011.perenjori.2.8,Pteridaceae,Cheilanthes,Cheilanthes.austrotenuifolia,Cheilanthes_sieberi,5,NA,9.337737017,3.493297856
2011,perenjori,2,8,2011.perenjori.2,2011.perenjori.2.8,Asparagaceae,Dichopogon,Dichopogon.capillipes,Dichopogon_capillipes,1,-1.992766516,7.033742187,3.548838756
2011,perenjori,2,8,2011.perenjori.2,2011.perenjori.2.8,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,2,1.849522745,13.10226146,3.254148097
2011,perenjori,2,8,2011.perenjori.2,2011.perenjori.2.8,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,1,-0.877077759,3.766377493,3.943928206
2011,perenjori,2,8,2011.perenjori.2,2011.perenjori.2.8,Solanaceae,Nicotiana,Nicotiana.rotundifolia,Nicotiana_rotundifolia,2,-2.117838446,10.41456222,3.851202823
2011,perenjori,2,8,2011.perenjori.2,2011.perenjori.2.8,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,3,0.886367463,13.56346422,3.51679302
2011,perenjori,2,8,2011.perenjori.2,2011.perenjori.2.8,Araliaceae,Trachymene,Trachymene.ornata,Trachymene_ornata,3,0.519811133,14.2124098,3.652226212
2011,perenjori,2,8,2011.perenjori.2,2011.perenjori.2.8,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,40,-2.509359171,16.46156221,3.070278156
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole_uliginosum,2,-3.054805967,4.019659393,3.714763864
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Asteraceae,Ceratogyne,Ceratogyne.obionoides,Ceratogyne_obionoides,10,-1.21116641,8.260080384,3.53083907
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Asteraceae,Chthonocephalus,Chthonocephalus.pseudevax,Chthonocephalus_pseudevax,70,-3.769435537,1.732050808,3.547251111
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,5,-5.123547418,5.94964787,3.747560232
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Asteraceae,Gilberta,Gilberta.tenuifolia,Gilberta_tenuifolia,3,-0.633294621,11.09929574,3.423457957
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Asteraceae,Gnephosis,Gnephosis.tenuissima,Gnephosis_tenuissima,2,-4.287761947,6.708203932,3.318875199
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Cyperaceae,Schoenus,Schoenus.nanus,Schoenus_nanus,65,-2.504848424,8.099048449,3.685422788
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,20,0.886367463,13.56346422,3.51679302
2011,perenjori,2,9,2011.perenjori.2,2011.perenjori.2.9,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,23,0.827795103,9.486832981,3.656084449
2011,perenjori,2,10,2011.perenjori.2,2011.perenjori.2.10,Asteraceae,Ceratogyne,Ceratogyne.obionoides,Ceratogyne_obionoides,11,-1.21116641,8.260080384,3.53083907
2011,perenjori,2,10,2011.perenjori.2,2011.perenjori.2.10,Asteraceae,Chthonocephalus,Chthonocephalus.pseudevax,Chthonocephalus_pseudevax,60,-3.769435537,1.732050808,3.547251111
2011,perenjori,2,10,2011.perenjori.2,2011.perenjori.2.10,Asteraceae,Gilberta,Gilberta.tenuifolia,Gilberta_tenuifolia,19,-0.633294621,11.09929574,3.423457957
2011,perenjori,2,10,2011.perenjori.2,2011.perenjori.2.10,Asteraceae,Podolepis,Podolepis.canescens,Podolepis_canescens,1,-2.095968474,17.99295324,3.167527415
2011,perenjori,2,10,2011.perenjori.2,2011.perenjori.2.10,Asteraceae,Schoenia,Schoenia.cassiniana,Schoenia_cassiniana,1,0.852545267,14.91619849,3.295959666
2011,perenjori,2,10,2011.perenjori.2,2011.perenjori.2.10,Cyperaceae,Schoenus,Schoenus.nanus,Schoenus_nanus,2,-2.504848424,8.099048449,3.685422788
2011,perenjori,2,10,2011.perenjori.2,2011.perenjori.2.10,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,10,0.886367463,13.56346422,3.51679302
2011,perenjori,2,10,2011.perenjori.2,2011.perenjori.2.10,NA,NA,unk.sp5,unk_sp5,2,NA,5.731195793,3.489710035
2011,perenjori,2,10,2011.perenjori.2,2011.perenjori.2.10,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,38,0.827795103,9.486832981,3.656084449
2011,perenjori,2,11,2011.perenjori.2,2011.perenjori.2.11,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,2,-5.123547418,5.94964787,3.747560232
2011,perenjori,2,11,2011.perenjori.2,2011.perenjori.2.11,Asteraceae,Hyalosperma,Hyalosperma.demissum,Hyalosperma_demissum,2,-3.554931458,3.464101615,3.640344612
2011,perenjori,2,11,2011.perenjori.2,2011.perenjori.2.11,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,11,0.886367463,13.56346422,3.51679302
2011,perenjori,2,11,2011.perenjori.2,2011.perenjori.2.11,NA,NA,unk.sp5,unk_sp5,1,NA,5.731195793,3.489710035
2011,perenjori,2,11,2011.perenjori.2,2011.perenjori.2.11,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,23,0.827795103,9.486832981,3.656084449
2011,perenjori,2,11,2011.perenjori.2,2011.perenjori.2.11,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,3,-2.509359171,16.46156221,3.070278156
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole_uliginosum,2,-3.054805967,4.019659393,3.714763864
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Asteraceae,Ceratogyne,Ceratogyne.obionoides,Ceratogyne_obionoides,13,-1.21116641,8.260080384,3.53083907
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Asteraceae,Chthonocephalus,Chthonocephalus.pseudevax,Chthonocephalus_pseudevax,50,-3.769435537,1.732050808,3.547251111
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,15,-5.123547418,5.94964787,3.747560232
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Asteraceae,Gilberta,Gilberta.tenuifolia,Gilberta_tenuifolia,1,-0.633294621,11.09929574,3.423457957
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Cyperaceae,Schoenus,Schoenus.nanus,Schoenus_nanus,4,-2.504848424,8.099048449,3.685422788
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,2,0.886367463,13.56346422,3.51679302
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,36,0.827795103,9.486832981,3.656084449
2011,perenjori,2,12,2011.perenjori.2,2011.perenjori.2.12,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,3,-2.509359171,16.46156221,3.070278156
2011,perenjori,2,13,2011.perenjori.2,2011.perenjori.2.13,Portulacaceae,Calandrinia,Calandrinia.eremaea,Calandrinia_eremaea,8,-2.576246345,5.13684012,3.912882176
2011,perenjori,2,13,2011.perenjori.2,2011.perenjori.2.13,Amaranthaceae,Enchylaena,Enchylaena.tomentosa,Enchylaena_tomentosa,1,0.832039179,6.633249581,2.559461347
2011,perenjori,2,13,2011.perenjori.2,2011.perenjori.2.13,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,37,1.849522745,13.10226146,3.254148097
2011,perenjori,2,13,2011.perenjori.2,2011.perenjori.2.13,Asteraceae,Gilberta,Gilberta.tenuifolia,Gilberta_tenuifolia,3,-0.633294621,11.09929574,3.423457957
2011,perenjori,2,13,2011.perenjori.2,2011.perenjori.2.13,Asteraceae,Schoenia,Schoenia.cassiniana,Schoenia_cassiniana,2,0.852545267,14.91619849,3.295959666
2011,perenjori,2,13,2011.perenjori.2,2011.perenjori.2.13,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,53,0.886367463,13.56346422,3.51679302
2011,perenjori,2,13,2011.perenjori.2,2011.perenjori.2.13,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,5,0.827795103,9.486832981,3.656084449
2011,perenjori,2,13,2011.perenjori.2,2011.perenjori.2.13,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,17,-2.509359171,16.46156221,3.070278156
2011,perenjori,2,14,2011.perenjori.2,2011.perenjori.2.14,Asteraceae,Actinobole,Actinobole.uliginosum,Actinobole_uliginosum,5,-3.054805967,4.019659393,3.714763864
2011,perenjori,2,14,2011.perenjori.2,2011.perenjori.2.14,Asteraceae,Ceratogyne,Ceratogyne.obionoides,Ceratogyne_obionoides,2,-1.21116641,8.260080384,3.53083907
2011,perenjori,2,14,2011.perenjori.2,2011.perenjori.2.14,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,10,-5.123547418,5.94964787,3.747560232
2011,perenjori,2,14,2011.perenjori.2,2011.perenjori.2.14,Asteraceae,Gilberta,Gilberta.tenuifolia,Gilberta_tenuifolia,2,-0.633294621,11.09929574,3.423457957
2011,perenjori,2,14,2011.perenjori.2,2011.perenjori.2.14,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,16,-0.31630105,9.746794345,3.09151989
2011,perenjori,2,14,2011.perenjori.2,2011.perenjori.2.14,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,5,0.886367463,13.56346422,3.51679302
2011,perenjori,2,14,2011.perenjori.2,2011.perenjori.2.14,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,24,0.827795103,9.486832981,3.656084449
2011,perenjori,2,14,2011.perenjori.2,2011.perenjori.2.14,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,8,-2.509359171,16.46156221,3.070278156
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Asteraceae,Brachyscome,Brachyscome.perpusilla,Brachyscome_perpusilla,1,-0.809995653,6.522506044,3.644687675
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Asteraceae,Calotis,Calotis.hispidula,Calotis_hispidula,1,-0.276676193,7.840809685,3.154330099
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Asteraceae,Ceratogyne,Ceratogyne.obionoides,Ceratogyne_obionoides,6,-1.21116641,8.260080384,3.53083907
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,25,-5.123547418,5.94964787,3.747560232
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Asteraceae,Gilberta,Gilberta.tenuifolia,Gilberta_tenuifolia,1,-0.633294621,11.09929574,3.423457957
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,2,-0.31630105,9.746794345,3.09151989
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Plantaginaceae,Plantago,Plantago.debilis,Plantago_debilis,1,-0.627675762,5.477225575,3.198192628
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Asteraceae,Schoenia,Schoenia.cassiniana,Schoenia_cassiniana,1,0.852545267,14.91619849,3.295959666
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,35,0.886367463,13.56346422,3.51679302
2011,perenjori,2,15,2011.perenjori.2,2011.perenjori.2.15,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,53,0.827795103,9.486832981,3.656084449
2011,perenjori,3,1,2011.perenjori.3,2011.perenjori.3.1,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,20,-5.123547418,5.94964787,3.747560232
2011,perenjori,3,1,2011.perenjori.3,2011.perenjori.3.1,Droseraceae,Drosera,Drosera.glanduligera,Drosera_glanduligera,1,NA,1.959807621,NA
2011,perenjori,3,1,2011.perenjori.3,2011.perenjori.3.1,Poaceae,Monachather,Monachather.paradoxus,Monachather_paradoxus,1,0.466451829,10.03040722,2.684730927
2011,perenjori,3,1,2011.perenjori.3,2011.perenjori.3.1,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,5,-3.275090367,7.203800121,3.049133975
2011,perenjori,3,1,2011.perenjori.3,2011.perenjori.3.1,Amaranthaceae,Ptilotus,Ptilotus.gaudichaudii,Ptilotus_gaudichaudii,2,-0.093898693,12.88529881,3.466480992
2011,perenjori,3,1,2011.perenjori.3,2011.perenjori.3.1,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,67,0.827795103,9.486832981,3.656084449
2011,perenjori,3,1,2011.perenjori.3,2011.perenjori.3.1,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,1,-2.509359171,16.46156221,3.070278156
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Crassulaceae,Crassula,Crassula.closiana,Crassula_closiana,50,-5.123547418,4.69041576,3.926001502
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,200,-5.123547418,5.94964787,3.747560232
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Droseraceae,Drosera,Drosera.glanduligera,Drosera_glanduligera,3,NA,1.959807621,NA
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Geraniaceae,Erodium,Erodium.cygnorum,Erodium_cygnorum,2,1.849522745,13.10226146,3.254148097
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Stylidiaceae,Levenhookia,Levenhookia.dubia,Levenhookia_dubia,40,-4.358410269,5.397435054,3.842417379
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Poaceae,Monachather,Monachather.paradoxus,Monachather_paradoxus,1,0.466451829,10.03040722,2.684730927
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,2,-2.979790344,9.611825696,3.429091146
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,44,-3.275090367,7.203800121,3.049133975
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Asteraceae,Rhodanthe,Rhodanthe.laevis,Rhodanthe_laevis,1,-3.192233894,9.843908891,3.692446727
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Cyperaceae,Schoenus,Schoenus.nanus,Schoenus_nanus,3,-2.504848424,8.099048449,3.685422788
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Brassicaceae,Stenopetalum,Stenopetalum.lineare,Stenopetalum_lineare,5,-0.594857605,16.27809611,3.292738092
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Araliaceae,Trachymene,Trachymene.ornata,Trachymene_ornata,2,0.519811133,14.2124098,3.652226212
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Goodeniaceae,Velleia,Velleia.rosea,Velleia_rosea,41,0.827795103,9.486832981,3.656084449
2011,perenjori,3,2,2011.perenjori.3,2011.perenjori.3.2,Asteraceae,Waitzia,Waitzia.acuminata,Waitzia_acuminata,1,-2.509359171,16.46156221,3.070278156
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Asteraceae,Brachyscome,Brachyscome.iberidifolia,Brachyscome_iberidifolia,2,-2.599345287,7.416198487,3.394791114
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Asteraceae,Brachyscome,Brachyscome.perpusilla,Brachyscome_perpusilla,1,-0.809995653,6.522506044,3.644687675
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Asteraceae,Calotis,Calotis.hispidula,Calotis_hispidula,1,-0.276676193,7.840809685,3.154330099
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Crassulaceae,Crassula,Crassula.closiana,Crassula_closiana,1,-5.123547418,4.69041576,3.926001502
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Crassulaceae,Crassula,Crassula.colorata,Crassula_colorata,8,-5.123547418,5.94964787,3.747560232
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Goodeniaceae,Goodenia,Goodenia.berardiana,Goodenia_berardiana,1,0.869636285,13.63798616,3.324471592
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Haloragaceae,Haloragis,Haloragis.odontocarpa,Haloragis_odontocarpa,5,1.754766938,12.2125359,3.523239321
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Asteraceae,Hyalosperma,Hyalosperma.glutinosum.subsp.glutinosum,Hyalosperma_glutinosum,4,-0.31630105,9.746794345,3.09151989
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Asteraceae,Hypochaeris,Hypochaeris.glabra,Hypochaeris_glabra,2,-0.877077759,3.766377493,3.943928206
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Boraginaceae,Omphalolappula,Omphalolappula.concava,Omphalolappula_concava,2,0.430092678,11.6588816,3.154357234
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Orobanchaceae,Parentucellia,Parentucellia.latifolia,Parentucellia_latifolia,1,-4.728674532,10.95445115,3.476833391
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Poaceae,Pentameris,Pentameris.airoides,Pentameris_airoides,25,-2.979790344,9.611825696,3.429091146
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Asteraceae,Podolepis,Podolepis.canescens,Podolepis_canescens,2,-2.095968474,17.99295324,3.167527415
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Asteraceae,Pogonolepis,Pogonolepis.muelleriana,Pogonolepis_muelleriana,20,-3.275090367,7.203800121,3.049133975
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Amaranthaceae,Ptilotus,Ptilotus.gaudichaudii,Ptilotus_gaudichaudii,2,-0.093898693,12.88529881,3.466480992
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Cyperaceae,Schoenus,Schoenus.nanus,Schoenus_nanus,2,-2.504848424,8.099048449,3.685422788
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Brassicaceae,Stenopetalum,Stenopetalum.lineare,Stenopetalum_lineare,2,-0.594857605,16.27809611,3.292738092
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Araliaceae,Trachymene,Trachymene.cyanopetala,Trachymene_cyanopetala,13,0.886367463,13.56346422,3.51679302
