taxon_name,genus,family,taxon_distribution,taxon_rank,plant_trait,notes,reference,units,name,value,value_type
Sarcochilus hirticalcar,Sarcochilus,Orchidaceae,Qld,species,plant_growth_substrate,NA,SPRAT_2025_2,NA,value_1,epiphyte,mode
Sarcochilus weinthalii,Sarcochilus,Orchidaceae,"Qld, NSW",species,stem_length,NA,WildNet_2025,cm,value_1,3,minimum
Sarcochilus weinthalii,Sarcochilus,Orchidaceae,"Qld, NSW",species,stem_length,NA,WildNet_2025,cm,value_2,8,maximum
Sarcochilus weinthalii,Sarcochilus,Orchidaceae,"Qld, NSW",species,flowering_time,NA,SPRAT_2025_2,NA,value_1,Jun-Oct,mode
Schoenia filifolia subsp. subulifolia,Schoenia,Asteraceae,WA,subspecies,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_annual,mode
Schoenia filifolia subsp. subulifolia,Schoenia,Asteraceae,WA,subspecies,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ_annual,mode
Selaginella andrewsii,Selaginella,Selaginellaceae,Qld,species,plant_height,NA,SPRAT_2025_2,cm,value_1,20,mean
Selaginella andrewsii,Selaginella,Selaginellaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,NA,value_1,not_applicable,mode
Selaginella andrewsii,Selaginella,Selaginellaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,NA,value_1,not_applicable,mode
Selaginella andrewsii,Selaginella,Selaginellaceae,Qld,species,fruit_fleshiness,NA,SPRAT_2025_2,NA,value_1,not_applicable,mode
Senecio evansianus,Senecio,Asteraceae,NI,species,plant_height,NA,FoA_print_2025,cm,value_1,10,minimum
Senecio evansianus,Senecio,Asteraceae,NI,species,plant_height,NA,FoA_print_2025,cm,value_2,20,maximum
Senecio psilocarpus,Senecio,Asteraceae,"SA, Vic, Tas",species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ_annual,mode
Seringia exastia,Seringia,Malvaceae,"WA, NT, SA",species,leaf_length,NA,FloraBase_2025,mm,value_1,15,minimum
Seringia exastia,Seringia,Malvaceae,"WA, NT, SA",species,leaf_length,NA,FloraBase_2025,mm,value_2,30,maximum
Seringia exastia,Seringia,Malvaceae,"WA, NT, SA",species,leaf_width,NA,FloraBase_2025,mm,value_1,6,minimum
Seringia exastia,Seringia,Malvaceae,"WA, NT, SA",species,leaf_width,NA,FloraBase_2025,mm,value_2,10,maximum
Seringia exastia,Seringia,Malvaceae,"WA, NT, SA",species,flower_colour,NA,FloraBase_2025,NA,value_1,purple,mode
Seringia exastia,Seringia,Malvaceae,"WA, NT, SA",species,flower_diameter,NA,FloraBase_2025,mm,value_1,7,minimum
Seringia exastia,Seringia,Malvaceae,"WA, NT, SA",species,flower_diameter,NA,FloraBase_2025,mm,value_2,8,maximum
Seringia exastia,Seringia,Malvaceae,"WA, NT, SA",species,leaf_margin,NA,FloraBase_2025,NA,value_1,entire,mode
Seringia exastia,Seringia,Malvaceae,"WA, NT, SA",species,stem_hairiness,NA,FloraBase_2025,NA,value_1,hairy,mode
Solanum dissectum,Solanum,Solanaceae,Qld,species,plant_height,NA,SPRAT_2025_2,m,value_1,1,mean
Solanum dissectum,Solanum,Solanaceae,Qld,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_presumed,mode
Solanum dissectum,Solanum,Solanaceae,Qld,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,rhizome,mode
Solanum dissectum,Solanum,Solanaceae,Qld,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,rhizome,mode
Solanum dissectum,Solanum,Solanaceae,Qld,species,leaf_length,NA,WildNet_2025,cm,value_1,5.5,minimum
Solanum dissectum,Solanum,Solanaceae,Qld,species,leaf_length,NA,WildNet_2025,cm,value_2,7,maximum
Solanum dissectum,Solanum,Solanaceae,Qld,species,leaf_width,NA,WildNet_2025,cm,value_1,3,minimum
Solanum dissectum,Solanum,Solanaceae,Qld,species,leaf_width,NA,WildNet_2025,cm,value_2,4,maximum
Solanum dissectum,Solanum,Solanaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,7,minimum
Solanum dissectum,Solanum,Solanaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,mm,value_2,9,maximum
Solanum dissectum,Solanum,Solanaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,7,minimum
Solanum dissectum,Solanum,Solanaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,mm,value_2,9,maximum
Solanum dissectum,Solanum,Solanaceae,Qld,species,flowering_time,NA,SPRAT_2025_2,NA,value_1,Jul-Nov,mode
Solanum dissectum,Solanum,Solanaceae,Qld,species,fruiting_time,NA,SPRAT_2025_2,NA,value_1,Mar-Jul,mode
Solanum dissectum,Solanum,Solanaceae,Qld,species,reproductive_maturity,NA,SPRAT_2025_2,a,value_1,2,mean
Solanum dissectum,Solanum,Solanaceae,Qld,species,lifespan,NA,SPRAT_2025_2,a,value_1,2,minimum
Solanum dissectum,Solanum,Solanaceae,Qld,species,lifespan,NA,SPRAT_2025_2,a,value_2,4,maximum
Solanum graniticum,Solanum,Solanaceae,Qld,species,plant_height,NA,SPRAT_2025_2,m,value_1,0.3,mean
Solanum graniticum,Solanum,Solanaceae,Qld,species,stem_growth_habit,NA,SPRAT_2025_2,NA,value_1,prostrate sprawling,mode
Solanum graniticum,Solanum,Solanaceae,Qld,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,resprouts,mode
Solanum graniticum,Solanum,Solanaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,cm,value_1,1.2,minimum
Solanum graniticum,Solanum,Solanaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,cm,value_2,2.6,maximum
Solanum graniticum,Solanum,Solanaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,cm,value_1,0.6,minimum
Solanum graniticum,Solanum,Solanaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,cm,value_2,1.3,maximum
Solanum graniticum,Solanum,Solanaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,15,mean
Solanum graniticum,Solanum,Solanaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,15,mean
Solanum graniticum,Solanum,Solanaceae,Qld,species,flowering_time,NA,SPRAT_2025_2,NA,value_1,Mar,mode
Solanum graniticum,Solanum,Solanaceae,Qld,species,fruiting_time,NA,SPRAT_2025_2,NA,value_1,Mar May July,mode
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,plant_height,NA,WildNet_2025,m,value_1,0.15,minimum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,plant_height,NA,WildNet_2025,m,value_2,0.3,maximum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,stem_growth_habit,NA,SPRAT_2025_2,NA,value_1,erect,mode
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_presumed,mode
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,rhizome,mode
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,rhizome,mode
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,leaf_length,NA,WildNet_2025,cm,value_1,2.5,minimum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,leaf_length,NA,WildNet_2025,cm,value_2,6,maximum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,leaf_width,NA,WildNet_2025,cm,value_1,1.3,minimum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,leaf_width,NA,WildNet_2025,cm,value_2,4.3,maximum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,5.5,minimum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,fruit_length,NA,SPRAT_2025_2,mm,value_2,8,maximum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,5.5,minimum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,fruit_width,NA,SPRAT_2025_2,mm,value_2,8,maximum
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,flowering_time,NA,SPRAT_2025_2,NA,value_1,Mar May Jun Aug Sep,mode
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,fruiting_time,NA,SPRAT_2025_2,NA,value_1,Apr May,mode
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,post_fire_recruitment,NA,SPRAT_2025_2,NA,value_1,post_fire_recruitment,mode
Solanum johnsonianum,Solanum,Solanaceae,Qld,species,germination_cues,NA,SPRAT_2025_2,NA,value_1,disturbance fire,mode
Solanum orgadophilum,Solanum,Solanaceae,Qld,species,plant_height,NA,SPRAT_2025_2,cm,value_1,40,mean
Solanum orgadophilum,Solanum,Solanaceae,Qld,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,rhizome,mode
Solanum orgadophilum,Solanum,Solanaceae,Qld,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,rhizome,mode
Solanum orgadophilum,Solanum,Solanaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,cm,value_1,6.5,minimum
Solanum orgadophilum,Solanum,Solanaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,cm,value_2,20,maximum
Solanum orgadophilum,Solanum,Solanaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,cm,value_1,3.8,minimum
Solanum orgadophilum,Solanum,Solanaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,cm,value_2,11.7,maximum
Solanum orgadophilum,Solanum,Solanaceae,Qld,species,resprouting_capacity_non_fire_disturbance,NA,SPRAT_2025_2,NA,value_1,resprouts_non_fire_disturbance,mode
Spyridium coactilifolium,Spyridium,Rhamnaceae,SA,species,plant_height,NA,SADEW_2025,m,value_1,1.5,mean
Spyridium coactilifolium,Spyridium,Rhamnaceae,SA,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,6,minimum
Spyridium coactilifolium,Spyridium,Rhamnaceae,SA,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,15,maximum
Spyridium coactilifolium,Spyridium,Rhamnaceae,SA,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,2.5,mean
Spyridium coactilifolium,Spyridium,Rhamnaceae,SA,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,2.5,mean
Spyridium eriocephalum var. glabrisepalum,Spyridium,Rhamnaceae,SA,variety,plant_height,NA,SASCC_2025,m,value_1,1,mean
Spyridium eriocephalum var. glabrisepalum,Spyridium,Rhamnaceae,SA,variety,leaf_length,NA,SASCC_2025,mm,value_1,10,mean
Spyridium eriocephalum var. glabrisepalum,Spyridium,Rhamnaceae,SA,variety,leaf_width,NA,SASCC_2025,mm,value_1,1,mean
Spyridium eriocephalum var. glabrisepalum,Spyridium,Rhamnaceae,SA,variety,fruit_length,NA,SASCC_2025,mm,value_1,1.5,mean
Spyridium eriocephalum var. glabrisepalum,Spyridium,Rhamnaceae,SA,variety,fruit_width,NA,SASCC_2025,mm,value_1,1,mean
Spyridium fontis-woodii,Spyridium,Rhamnaceae,SA,species,plant_height,NA,SASCC_2025,m,value_1,1.8,mean
Spyridium fontis-woodii,Spyridium,Rhamnaceae,SA,species,leaf_length,NA,SASCC_2025,mm,value_1,15,mean
Spyridium fontis-woodii,Spyridium,Rhamnaceae,SA,species,fruit_length,NA,SASCC_2025,mm,value_1,2.2,mean
Spyridium fontis-woodii,Spyridium,Rhamnaceae,SA,species,fruit_width,NA,SASCC_2025,mm,value_1,1.9,mean
Spyridium fontis-woodii,Spyridium,Rhamnaceae,SA,species,germination_cues,NA,SPRAT_2025_2,NA,value_1,disturbance,mode
Stackhousia annua,Stackhousia,Celastraceae,SA,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_annual,mode
Stackhousia annua,Stackhousia,Celastraceae,SA,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ_annual,mode
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,plant_height,NA,SPRAT_2025_2,cm,value_1,2,minimum
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,plant_height,NA,SPRAT_2025_2,cm,value_2,16,maximum
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_annual,mode
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,none,mode
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ,mode
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,6,minimum
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,fruit_length,NA,SPRAT_2025_2,mm,value_2,9,maximum
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,6,minimum
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,fruit_width,NA,SPRAT_2025_2,mm,value_2,9,maximum
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,fruit_fleshiness,NA,SPRAT_2025_2,NA,value_1,dry,mode
Stylidium asymmetricum,Stylidium,Stylidiaceae,WA,species,pollination_syndrome,NA,SPRAT_2025_2,NA,value_1,"generalist pollinators: a species of native bee, syrphid fly, and different bee fly species were observed pollinating plants",mode
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,plant_height,NA,SPRAT_2025_2,cm,value_1,14,minimum
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,plant_height,NA,SPRAT_2025_2,cm,value_2,22,maximum
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,stem_growth_habit,NA,SPRAT_2025_2,NA,value_1,erect procumbent,mode
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_annual,mode
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ_annual,mode
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,7,minimum
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,12,maximum
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,leaf_shape,NA,SPRAT_2025_2,NA,value_1,obovate orbicular,mode
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,leaf_width,NA,SPRAT_2025_2,mm,value_1,5.5,minimum
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,leaf_width,NA,SPRAT_2025_2,mm,value_2,12,maximum
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,petiole_length,NA,SPRAT_2025_2,mm,value_1,0,mean
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,flowering_time,NA,SPRAT_2025_2,NA,value_1,Jun Jul,mode
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,flower_colour,NA,SPRAT_2025_2,NA,value_1,pink mauve,mode
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,inflorescence_length,NA,SPRAT_2025_2,cm,value_1,8,minimum
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,inflorescence_length,NA,SPRAT_2025_2,cm,value_2,16,maximum
Stylidium ensatum,Stylidium,Stylidiaceae,NT,species,inflorescence_type,NA,SPRAT_2025_2,NA,value_1,cyme,mode
Styphelia capillaris,Styphelia,Ericaceae,WA,species,plant_height,NA,SPRAT_2025_2,m,value_1,0.8,mean
Styphelia capillaris,Styphelia,Ericaceae,WA,species,plant_width,NA,Wikipedia_2025,m,value_1,1.5,mean
Styphelia capillaris,Styphelia,Ericaceae,WA,species,leaf_length,NA,Wikipedia_2025,mm,value_1,2,minimum
Styphelia capillaris,Styphelia,Ericaceae,WA,species,leaf_length,NA,Wikipedia_2025,mm,value_2,4.2,maximum
Styphelia capillaris,Styphelia,Ericaceae,WA,species,leaf_width,NA,Wikipedia_2025,mm,value_1,1.2,minimum
Styphelia capillaris,Styphelia,Ericaceae,WA,species,leaf_width,NA,Wikipedia_2025,mm,value_2,2.2,maximum
Styphelia capillaris,Styphelia,Ericaceae,WA,species,fruit_length,NA,Wikipedia_2025,mm,value_1,4,minimum
Styphelia capillaris,Styphelia,Ericaceae,WA,species,fruit_length,NA,Wikipedia_2025,mm,value_2,5,maximum
Styphelia capillaris,Styphelia,Ericaceae,WA,species,fruit_width,NA,Wikipedia_2025,mm,value_1,1.6,minimum
Styphelia capillaris,Styphelia,Ericaceae,WA,species,fruit_width,NA,Wikipedia_2025,mm,value_2,1.8,maximum
Styphelia conferta,Styphelia,Ericaceae,NSW,species,plant_height,small shrub,SPRAT_2025_2,NA,value_1,not_given_in_taxon_description,mode
Styphelia conferta,Styphelia,Ericaceae,NSW,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,5,minimum
Styphelia conferta,Styphelia,Ericaceae,NSW,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,7.5,maximum
Styphelia conferta,Styphelia,Ericaceae,NSW,species,leaf_width,NA,SPRAT_2025_2,mm,value_1,0.8,minimum
Styphelia conferta,Styphelia,Ericaceae,NSW,species,leaf_width,NA,SPRAT_2025_2,mm,value_2,1.4,maximum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,plant_height,NA,SPRAT_2025_2,cm,value_1,60,mean
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,plant_width,NA,SPRAT_2025_2,cm,value_1,60,mean
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed,mode
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,none,mode
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,none,mode
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,leaf_length,NA,Wikipedia_2025,mm,value_1,3,minimum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,leaf_length,NA,Wikipedia_2025,mm,value_2,6.8,maximum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,leaf_width,NA,Wikipedia_2025,mm,value_1,1.2,minimum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,leaf_width,NA,Wikipedia_2025,mm,value_2,2.4,maximum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,fruit_length,NA,Wikipedia_2025,mm,value_1,3.3,minimum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,fruit_length,NA,Wikipedia_2025,mm,value_2,3.5,maximum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,fruit_width,NA,Wikipedia_2025,mm,value_1,1.8,minimum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,fruit_width,NA,Wikipedia_2025,mm,value_2,2.2,maximum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,fruit_height,NA,Wikipedia_2025,mm,value_1,1.8,minimum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,fruit_height,NA,Wikipedia_2025,mm,value_2,2.2,maximum
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,fruit_fleshiness,NA,SPRAT_2025_2,NA,value_1,fleshy,mode
Styphelia disjuncta,Styphelia,Ericaceae,WA,species,dispersers,emu ,SPRAT_2025_2,NA,value_1,birds,mode
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,plant_height,NA,SPRAT_2025_2,m,value_1,1,mean
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,none,mode
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,storage_organ,NA,SPRAT_2025_2,NA,value_1,no_storage_organ,mode
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,5,minimum
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,15,maximum
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,leaf_width,NA,SPRAT_2025_2,mm,value_1,1,minimum
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,leaf_width,NA,SPRAT_2025_2,mm,value_2,2.5,maximum
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,fruit_length,NA,SPRAT_2025_2,mm,value_1,4.4,minimum
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,fruit_length,NA,SPRAT_2025_2,mm,value_2,4.8,maximum
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,fruit_width,NA,SPRAT_2025_2,mm,value_1,4.4,minimum
Styphelia exolasia,Styphelia,Ericaceae,NSW,species,fruit_width,NA,SPRAT_2025_2,mm,value_2,4.8,maximum
Styphelia longissima,Styphelia,Ericaceae,WA,species,leaf_length,NA,Wikipedia_2025,mm,value_1,7,minimum
Styphelia longissima,Styphelia,Ericaceae,WA,species,leaf_length,NA,Wikipedia_2025,mm,value_2,13,maximum
Styphelia longissima,Styphelia,Ericaceae,WA,species,leaf_width,NA,Wikipedia_2025,mm,value_1,2,minimum
Styphelia longissima,Styphelia,Ericaceae,WA,species,leaf_width,NA,Wikipedia_2025,mm,value_2,3.8,maximum
Styphelia longissima,Styphelia,Ericaceae,WA,species,flowering_time,NA,Wikipedia_2025,NA,value_1,May-Jul,mode
Styphelia marginata,Styphelia,Ericaceae,WA,species,plant_height,NA,Hislop_2023,cm,value_1,100,mean
Styphelia marginata,Styphelia,Ericaceae,WA,species,plant_width,NA,Hislop_2023,cm,value_1,100,mean
Styphelia marginata,Styphelia,Ericaceae,WA,species,resprouting_capacity,NA,Hislop_2023,NA,value_1,fire_killed,mode
Styphelia marginata,Styphelia,Ericaceae,WA,species,leaf_length,NA,Hislop_2023,mm,value_1,5,minimum
Styphelia marginata,Styphelia,Ericaceae,WA,species,leaf_length,NA,Hislop_2023,mm,value_2,15,maximum
Styphelia marginata,Styphelia,Ericaceae,WA,species,leaf_width,NA,Hislop_2023,mm,value_1,1.5,minimum
Styphelia marginata,Styphelia,Ericaceae,WA,species,leaf_width,NA,Hislop_2023,mm,value_2,3.5,maximum
Styphelia marginata,Styphelia,Ericaceae,WA,species,fruit_length,NA,Hislop_2023,mm,value_1,1.8,minimum
Styphelia marginata,Styphelia,Ericaceae,WA,species,fruit_length,NA,Hislop_2023,mm,value_2,2.6,maximum
Styphelia marginata,Styphelia,Ericaceae,WA,species,fruit_width,NA,Hislop_2023,mm,value_1,1.0,minimum
Styphelia marginata,Styphelia,Ericaceae,WA,species,fruit_width,NA,Hislop_2023,mm,value_2,1.5,maximum
Styphelia obtecta,Styphelia,Ericaceae,WA,species,plant_height,NA,SPRAT_2025_2,m,value_1,1.5,mean
Styphelia obtecta,Styphelia,Ericaceae,WA,species,resprouting_capacity,NA,Hislop_2023,NA,value_1,fire_killed,mode
Styphelia obtecta,Styphelia,Ericaceae,WA,species,leaf_length,NA,SPRAT_2025_2,cm,value_1,1,mean
Styphelia obtecta,Styphelia,Ericaceae,WA,species,leaf_width,NA,SPRAT_2025_2,cm,value_1,1,mean
Styphelia obtecta,Styphelia,Ericaceae,WA,species,post_fire_recruitment,NA,SPRAT_2025_2,NA,value_1,post_fire_recruitment,mode
Styphelia obtecta,Styphelia,Ericaceae,WA,species,germination_cues,NA,SPRAT_2025_2,NA,value_1,fire,mode
Styphelia sp. Coolmunda (D.Halford Q1635),Styphelia,Ericaceae,Qld,species,plant_height,NA,SPRAT_2025_2,cm,value_1,70,mean
Styphelia sp. Coolmunda (D.Halford Q1635),Styphelia,Ericaceae,Qld,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,resprouts,mode
Styphelia sp. Coolmunda (D.Halford Q1635),Styphelia,Ericaceae,Qld,species,bud_bank_location,NA,SPRAT_2025_2,NA,value_1,rootstock,mode
Styphelia sp. Coolmunda (D.Halford Q1635),Styphelia,Ericaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,mm,value_1,2,minimum
Styphelia sp. Coolmunda (D.Halford Q1635),Styphelia,Ericaceae,Qld,species,leaf_length,NA,SPRAT_2025_2,mm,value_2,5,maximum
Styphelia sp. Coolmunda (D.Halford Q1635),Styphelia,Ericaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,mm,value_1,1,minimum
Styphelia sp. Coolmunda (D.Halford Q1635),Styphelia,Ericaceae,Qld,species,leaf_width,NA,SPRAT_2025_2,mm,value_2,1.5,maximum
Styphelia sp. Coolmunda (D.Halford Q1635),Styphelia,Ericaceae,Qld,species,flowering_time,NA,SPRAT_2025_2,NA,value_1,Jun-Jan,mode
Synaphea sp. Fairbridge Farm (D.Papenfus 696),Synaphea,Proteaceae,WA,species,plant_width,NA,SPRAT_2025_2,cm,value_1,20,minimum
Synaphea sp. Fairbridge Farm (D.Papenfus 696),Synaphea,Proteaceae,WA,species,plant_width,NA,SPRAT_2025_2,cm,value_2,80,maximum
Synaphea sp. Fairbridge Farm (D.Papenfus 696),Synaphea,Proteaceae,WA,species,resprouting_capacity,NA,SPRAT_2025_2,NA,value_1,fire_killed_presumed,mode
Synaphea sp. Fairbridge Farm (D.Papenfus 696),Synaphea,Proteaceae,WA,species,leaf_length,NA,FloraBase_2025,mm,value_1,120,minimum
Synaphea sp. Fairbridge Farm (D.Papenfus 696),Synaphea,Proteaceae,WA,species,leaf_length,NA,FloraBase_2025,mm,value_2,240,maximum
Synaphea sp. Fairbridge Farm (D.Papenfus 696),Synaphea,Proteaceae,WA,species,fruit_length,NA,FloraBase_2025,mm,value_1,6.5,minimum
Synaphea sp. Fairbridge Farm (D.Papenfus 696),Synaphea,Proteaceae,WA,species,fruit_length,NA,FloraBase_2025,mm,value_2,8.5,maximum
Synaphea sp. Fairbridge Farm (D.Papenfus 696),Synaphea,Proteaceae,WA,species,fruit_width,NA,FloraBase_2025,mm,value_1,6.5,minimum
