Site,Plot,site_code,original_code,taxon_code,individual_number,sample_type,Field_name,species_name,Species,Height_(mm),Diameter_(mm),Diameter_at_base_(mm),Flowering,Seeds_or_Buds,Seed_v_sprout,Sample taken,Measured,Leaf_dry_mass,Leaf_dry_mass_2,Leaf_dry_mass_3,Stem-volume,Stem dry weight (g),Stem_specific_density,Biomass_weight,Biomass_weight_2,Biomass_weight_3,Biomass_weight_4,Biomass state (mouldy/fresh),time_since_fire,leaf_scan_n_images,leaf_scan_n_leaves,leaf_scan_compound,leaf_scan_area_tot_cm2,nitrogen_sample_label,nitrogen_sample_pure_mixed,nitrogen_sample_fresh_mouldy,leaf_N_per_dry_mass
Ben Boyd,3,BB-3,BB-3-MSFL-3,MSFL,3,individual,MSFL,Gonocarpus humilis,,426,1.2,3,n,,seed,y,4,0.056,,,177.0501263,0.072,4.0666449386204137e-4,3.62,,,,Mouldy,15_months,1,5,FALSE,7.184,,,,
Ben Boyd,3,BB-3,,MSFL,,individual,MSFL,Gonocarpus humilis,,320,1.5,2.4,n,,seed,n,3,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,,MSFL,,individual,MSFL,Gonocarpus humilis,,490,1.4,2.2,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,,MSFL,,individual,MSFL,Gonocarpus humilis,,455,1.2,1.5,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,BB-3-MSFL,MSFL,,pooled_nitrogen_sample,,Gonocarpus humilis,,,,,,,,,,,,,,,,,,,,,15_months,,,,,170,Mixed,Very mouldy,2.36
Ben Boyd,3,BB-3,BB-3-MSNL-1,MSNL,1,individual,MSNL,Platysace linearifolia,,853,2,4.9,y,,seed,y,1,0.007,,,1279.781,0.474,3.703758689963361e-4,12.86,,,,Some mould,15_months,1,5,FALSE,0.516,,,,
Ben Boyd,3,BB-3,BB-3-MSNL-2,MSNL,2,individual,MSNL,Platysace linearifolia,,631,1.1,4,y,,seed,y,2,0.007,,,737.9973226,0.269,3.6449996736072175e-4,3.01,,,,Fresh,15_months,1,5,FALSE,0.501,,,,
Ben Boyd,3,BB-3,BB-3-MSNL-3,MSNL,3,individual,MSNL,Platysace linearifolia,,717,1,4.5,y,,seed,y,3,0.005,,,608.0202992,0.237,3.897896177345258e-4,3.82,,,,Fresh,15_months,1,5,FALSE,0.507,,,,
Ben Boyd,3,BB-3,,MSNL,,individual,MSNL,Platysace linearifolia,,815,1,3.5,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,,MSNL,,individual,MSNL,Platysace linearifolia,,591,1.5,4.6,y,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,BB-3-MSNL,MSNL,,pooled_nitrogen_sample,,Platysace linearifolia,,,,,,,,,,,,,,,,,,,,,15_months,,,,,169,Mixed,Fresh,3.3
Ben Boyd,3,BB-3,BB-3-OLOB-1,OLOB,1,individual,OLOB,Pimelea linifolia,,667,1.6,4.9,n,,seed,y,1,0.042,,,603.5381824,0.279,4.622739838771136e-4,2.32,,,,Very Mouldy,15_months,1,5,FALSE,5.9350000000000005,,,,
Ben Boyd,3,BB-3,BB-3-OLOB-2,OLOB,2,individual,OLOB,Pimelea linifolia,,980,1.2,5.5,n,buds,seed,y,2,0.032,,,1378.127083,0.42,3.0476144412292926e-4,9.92,,,,Mouldy,15_months,1,5,FALSE,7.362,,,,
Ben Boyd,3,BB-3,BB-3-OLOB-3,OLOB,3,individual,OLOB,Pimelea linifolia,,985,1.2,5.5,n,,seed,y,3,0.053,,,2291.174106,0.685,2.9897335091478205e-4,9.96,,,,Mouldy,15_months,1,5,FALSE,7.598,,,,
Ben Boyd,3,BB-3,,OLOB,,individual,OLOB,Pimelea linifolia,,805,1.5,6,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,,OLOB,,individual,OLOB,Pimelea linifolia,,913,1,3.5,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,BB-3-OLOB,OLOB,,pooled_nitrogen_sample,,Pimelea linifolia,,,,,,,,,,,,,,,,,,,,,15_months,,,,,172,Mixed,Mouldy,2.24
Ben Boyd,3,BB-3,BB-3-TLLF-1,TLLF,1,individual,TLLF,Phyllanthus hirtellus,,590,1.8,3.7,n,,seed,y,1,0.013,,,325.8054111,0.148,4.5425887648800926e-4,4.02,,,,Fresh,15_months,1,5,FALSE,1.509,,,,
Ben Boyd,3,BB-3,BB-3-TLLF-2,TLLF,2,individual,TLLF,Phyllanthus hirtellus,,1158,1.9,12,n,,seed,y,4,0.026,,,2240.652996,1.149,5.127969400220328e-4,54.56,,,,Fresh,15_months,1,5,FALSE,2.988,,,,
Ben Boyd,3,BB-3,BB-3-TLLF-3,TLLF,3,individual,TLLF,Phyllanthus hirtellus,,869,1.5,5.4,n,,seed,y,3,0.027,,,1133.14588,0.494,4.359544598088288e-4,15.98,,,,Fresh,15_months,1,5,FALSE,2.646,,,,
Ben Boyd,3,BB-3,,TLLF,,individual,TLLF,Phyllanthus hirtellus,,393,1,1.4,n,,seed,n,2,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,,TLLF,,individual,TLLF,Phyllanthus hirtellus,,631,1.7,2.6,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,BB-3-TLLF,TLLF,,pooled_nitrogen_sample,,Phyllanthus hirtellus,,,,,,,,,,,,,,,,,,,,,15_months,,,,,167,Mixed,Fresh,2.17
Ben Boyd,3,BB-3,BB-3-WLW-1,WLW,1,individual,WLW,Acacia suaveolens,,1981,1.4,11.5,n,,seed,y,1,0.548,,,5934.943767,2.592,4.3673539325044127e-4,81.71,,,,Some Mould,15_months,1,5,FALSE,37.555,,,,
Ben Boyd,3,BB-3,BB-3-WLW-2,WLW,2,individual,WLW,Acacia suaveolens,,2301,1.5,6,n,,seed,y,2,0.534,,,5471.300003,2.048,3.743168897477838e-4,52.73,,,,Mouldy,15_months,1,5,FALSE,46.435,,,,
Ben Boyd,3,BB-3,BB-3-WLW-3,WLW,3,individual,WLW,Acacia suaveolens,,2535,1.5,13.1,n,,seed,y,3,0.555,,,5038.074346,1.978,3.926103237381642e-4,105.67,,,,Some Mould,15_months,1,5,FALSE,42.857,,,,
Ben Boyd,3,BB-3,,WLW,,individual,WLW,Acacia suaveolens,,2612,2.4,14,n,,seed,n,4,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,,WLW,,individual,WLW,Acacia suaveolens,,2443,1.9,14.5,n,,seed,n,5,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,,WLW,,individual,WLW,Acacia suaveolens,,2031,1.9,13.4,n,,seed,n,6,,,,,,,,,,,,15_months,,,,,,,,
Ben Boyd,3,BB-3,BB-3-WLW,WLW,,pooled_nitrogen_sample,,Acacia suaveolens,,,,,,,,,,,,,,,,,,,,,15_months,,,,,34,Pure,Fresh,2.67
Blue Mountains,1,BM-1,BM-1-ALL-1,ALL,1,individual,ALL,Acacia obtusifolia,,544,3.7,5,n,,seed,y,1,1.627,,,576.1023418,0.367,6.370395906625353e-4,6.7,,,,,14_months,1,5,FALSE,100.054,,,,
Blue Mountains,1,BM-1,BM-1-ALL-2,ALL,2,individual,ALL,Acacia obtusifolia,,495,2,4,n,,seed,y,2,2.041,,,506.7074791,0.337,6.650780063451406e-4,2.2,,,,,14_months,1,5,FALSE,120.382,,,,
Blue Mountains,1,BM-1,BM-1-ALL-3,ALL,3,individual,ALL,Acacia obtusifolia,,416,2.7,4.6,n,,seed,y,3,3.141,,,794.2190574,0.363,4.570527446021468e-4,4.94,,,,,14_months,1,5,FALSE,167.361,,,,
Blue Mountains,1,BM-1,,ALL,,individual,ALL,Acacia obtusifolia,,631,3.2,5.1,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,ALL,,individual,ALL,Acacia obtusifolia,,424,2.2,3.4,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-ALL,ALL,,pooled_nitrogen_sample,,Acacia obtusifolia,,,,,,,,,,,,,,,,,,,,,14_months,,,,,55,Pure,Fresh,1.88
Blue Mountains,1,BM-1,BM-1-AML-1,AML,1,individual,AML,Acacia terminalis,,481,2.2,3.4,n,,seed,y,1,0.468,0.419,0.504,590.3226605,0.308,5.217485633011712e-4,10.02,,,,,14_months,3,3,TRUE,120.099,,,,
Blue Mountains,1,BM-1,BM-1-AML-2,AML,2,individual,AML,Acacia terminalis,,358,1.7,2.2,n,,seed,y,2,0.308,0.325,0.102,222.377636,0.148,6.655345504257451e-4,2.2,,,,,14_months,3,3,TRUE,58.649,,,,
Blue Mountains,1,BM-1,BM-1-AML,AML,,pooled_nitrogen_sample,,Acacia terminalis,,,,,,,,,,,,,,,,,,,,,14_months,,,,,151,Pure,Fresh,1.86
Blue Mountains,1,BM-1,BM-1-APPS-1,APPS,1,individual,APPS,Stylidium productum,,115,,4,n,,seed,y,1,0.061,,,52.073925,0.065,0.0012482254794506078,0.25,,,,,14_months,1,5,FALSE,5.316,,,,
Blue Mountains,1,BM-1,BM-1-APPS-2,APPS,2,individual,APPS,Stylidium productum,,97,,2.9,n,,seed,y,2,0.035,,,26.58790731,0.035,0.0013163879199637545,,,,,,14_months,1,5,FALSE,2.764,,,,
Blue Mountains,1,BM-1,BM-1-APPS-3,APPS,3,individual,APPS,Stylidium productum,,108,,2.5,n,,seed,y,3,0.027,,,24.91603679,0.025,0.0010033698461239108,0.14,,,,,14_months,1,5,FALSE,2.073,,,,
Blue Mountains,1,BM-1,,APPS,,individual,APPS,Stylidium productum,,99,,1.5,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,APPS,,individual,APPS,Stylidium productum,,115,,1.9,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-APPS,APPS,,pooled_nitrogen_sample,,Stylidium productum,,,,,,,,,,,,,,,,,,,,,14_months,,,,,115,Mixed,Fresh,1.2
Blue Mountains,1,BM-1,,Acacia Multi Leaf,,individual,Acacia Multi Leaf,Acacia terminalis,,395,2.1,4,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-BSWL-1,BSWL,1,individual,BSWL,Platysace lanceolata,,585,1.3,3,n,,seed,y,1,0.074,,,994.4833543,0.424,4.2635203311014333e-4,27.98,,,,,14_months,1,5,FALSE,8.733,,,,
Blue Mountains,1,BM-1,BM-1-BSWL-3,BSWL,3,individual,BSWL,Platysace lanceolata,,749,2,3.2,n,,seed,y,3,0.06,,,742.4069602,0.449,6.047895885553687e-4,5.22,,,,,14_months,1,5,FALSE,6.355,,,,
Blue Mountains,1,BM-1,,BSWL,,individual,BSWL,Platysace lanceolata,,539,1.9,4,y,,seed,n,2,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-BSWL,BSWL,,pooled_nitrogen_sample,,Platysace lanceolata,,,,,,,,,,,,,,,,,,,,,14_months,,,,,116,Mixed,Fresh,1.44
Blue Mountains,1,BM-1,BM-1-CL-1,CL,1,individual,CL,Xanthosia stellata,,132,,1.1,n,,seed,y,1,0.041,,,47.84201861,0.026,5.434553297582942e-4,0.08,,,,,14_months,1,5,FALSE,2.857,,,,
Blue Mountains,1,BM-1,BM-1-CL-2,CL,2,individual,CL,Xanthosia stellata,,111,,1.7,n,,seed,y,2,0.037,,,70.13801949,0.042,5.988193037869881e-4,0.05,,,,,14_months,1,5,FALSE,3.112,,,,
Blue Mountains,1,BM-1,BM-1-CL-3,CL,3,individual,CL,Xanthosia stellata,,112,,1.9,n,,seed,y,3,0.07,,,95.30070402,0.062,6.505723188255625e-4,0.1,,,,,14_months,1,5,FALSE,6.219,,,,
Blue Mountains,1,BM-1,,CL,,individual,CL,Xanthosia stellata,,153,,1.2,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,CL,,individual,CL,Xanthosia stellata,,210,1.4,1.9,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-CL,CL,,pooled_nitrogen_sample,,Xanthosia stellata,,,,,,,,,,,,,,,,,,,,,14_months,,,,,131,Mixed,Fresh,1.26
Blue Mountains,1,BM-1,BM-1-FLDF-1,FLDF,1,individual,FLDF,Pomax umbellata,,100,,1.5,y,,seed,y,1,0.014,,,105.2812624,0.06,5.699019809625687e-4,0.36,,,,,14_months,1,5,FALSE,1.55,,,,
Blue Mountains,1,BM-1,BM-1-FLDF-2,FLDF,2,individual,FLDF,Pomax umbellata,,136,,1.7,y,,seed,y,2,0.013,,,83.10250189,0.046,5.535332746165532e-4,3.04,,,,,14_months,1,5,FALSE,1.417,,,,
Blue Mountains,1,BM-1,BM-1-FLDF-3,FLDF,3,individual,FLDF,Pomax umbellata,,128,,0.9,y,,seed,y,3,0.016,,,41.26894939,0.034,8.238639583162889e-4,0.03,,,,,14_months,1,5,FALSE,1.637,,,,
Blue Mountains,1,BM-1,BM-1-FLDF,FLDF,,pooled_nitrogen_sample,,Pomax umbellata,,,,,,,,,,,,,,,,,,,,,14_months,,,,,139,Mixed,Fresh,1.16
Blue Mountains,1,BM-1,BM-1-FR-1,FR,1,individual,FR,Dampiera stricta,,210,,2.4,n,,seed,y,1,0.273,,,175.3228263,0.118,6.730441351549214e-4,4.79,,,,,14_months,1,5,FALSE,21.294,,,,
Blue Mountains,1,BM-1,BM-1-FR-2,FR,2,individual,FR,Dampiera stricta,,216,,1.3,n,,seed,y,2,0.272,,,136.1574983,0.083,6.095881683807348e-4,3.47,,,,,14_months,1,5,FALSE,24.19,,,,
Blue Mountains,1,BM-1,BM-1-FR,FR,,pooled_nitrogen_sample,,Dampiera stricta,,,,,,,,,,,,,,,,,,,,,14_months,,,,,133,Mixed,Fresh,0.87
Blue Mountains,1,BM-1,,Geebung,,individual,Geebung,Persoonia levis,,480,3.5,4.5,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-LCL-1,LCL,1,individual,LCL,LCL,,115,,1.2,n,,seed,y,1,0.009,,,19.70313101,0.017,8.628070326168938e-4,0.15,,,,,14_months,1,5,FALSE,0.624,,,,
Blue Mountains,1,BM-1,BM-1-LCL-2,LCL,2,individual,LCL,LCL,,122,,2,n,,seed,y,2,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Leptospermum…,,individual,Leptospermum…,Leptospermum…,,859,,,,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Leptospermum…,,individual,Leptospermum…,Leptospermum…,,794,2.8,8,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Leptospermum…,,individual,Leptospermum…,Leptospermum…,,1380,2.1,8.9,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Leptospermum…,,individual,Leptospermum…,Leptospermum…,,812,1.4,6.7,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Leptospermum…,,individual,Leptospermum…,Leptospermum…,,891,1.8,6.9,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Leptospermum…,,individual,Leptospermum…,Leptospermum…,,843,3.5,7.8,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Lomandra longifolia,,individual,Lomandra longifolia,Lomandra longifolia,,853,,,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Lomandra longifolia,,individual,Lomandra longifolia,Lomandra longifolia,,739,,,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Lomandra longifolia,,individual,Lomandra longifolia,Lomandra longifolia,,829,,,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Lomandra longifolia,,individual,Lomandra longifolia,Lomandra longifolia,,777,,,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-MSNL-1,MSNL,1,individual,MSNL,Platysace linearifolia,,613,1,4,n,,seed,y,1,0.009,,,303.7001093,0.1611,5.3045749759959e-4,12.58,,,,,14_months,1,5,FALSE,0.643,,,,
Blue Mountains,1,BM-1,BM-1-MSNL-2,MSNL,2,individual,MSNL,Platysace linearifolia,,504,0.9,4,y,,seed,y,2,0.009,,,141.3527282,0.064,4.527680563013003e-4,7.12,,,,,14_months,1,5,FALSE,0.431,,,,
Blue Mountains,1,BM-1,BM-1-MSNL-3,MSNL,3,individual,MSNL,Platysace linearifolia,,457,2.3,2.3,n,,seed,y,3,0.013,,,248.1506338,0.122,4.916368664136775e-4,0.97,,,,,14_months,1,5,FALSE,0.9,,,,
Blue Mountains,1,BM-1,,MSNL,,individual,MSNL,Platysace linearifolia,,350,1,2.1,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,MSNL,,individual,MSNL,Platysace linearifolia,,320,1,2.6,y,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-MSNL,MSNL,,pooled_nitrogen_sample,,Platysace linearifolia,,,,,,,,,,,,,,,,,,,,,14_months,,,,,141,Mixed,Fresh,1.2
Blue Mountains,1,BM-1,BM-1-OSWL-1,OSWL,1,individual,OSWL,Epacris pulchella,,364,2,3,n,,seed,y,1,0.005,,,179.5057544,0.073,4.0667219969634573e-4,0.46,,,,,14_months,1,5,FALSE,0.738,,,,
Blue Mountains,1,BM-1,BM-1-OSWL-2,OSWL,2,individual,OSWL,Epacris pulchella,,268,1.2,1.25,n,,seed,y,2,0.005,,,98.52034562,0.057,5.785606987195627e-4,0.44,,,,,14_months,1,5,FALSE,0.781,,,,
Blue Mountains,1,BM-1,BM-1-OSWL-3,OSWL,3,individual,OSWL,Epacris pulchella,,111,,0.9,n,,seed,y,3,0.002,,,48.03636539,0.028,5.828917273959474e-4,0.14,,,,,14_months,1,5,FALSE,0.269,,,,
Blue Mountains,1,BM-1,,OSWL,,individual,OSWL,Epacris pulchella,,144,,1,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-OSWL,OSWL,,pooled_nitrogen_sample,,Epacris pulchella,,,,,,,,,,,,,,,,,,,,,14_months,,,,,123,Mixed,Fresh,1.18
Blue Mountains,1,BM-1,,Pink Leptospermum,,individual,Pink Leptospermum,Pink Leptospermum,,100,2.6,6.2,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Pink Leptospermum,,individual,Pink Leptospermum,Pink Leptospermum,,580,1.2,2.8,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Pink Leptospermum,,individual,Pink Leptospermum,Pink Leptospermum,,876,1.5,6,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Pink Leptospermum,,individual,Pink Leptospermum,Pink Leptospermum,,755,3.1,4,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Pink Leptospermum,,individual,Pink Leptospermum,Pink Leptospermum,,796,1.5,5,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-RSE-1,RSE,1,individual,RSE,Red Stemmed Eucalyptus,,357,3,4.8,n,,seed,y,1,2.06,,,799.6477405,0.418,5.227301708357669e-4,5.94,,,,,14_months,1,5,FALSE,163.93,,,,
Blue Mountains,1,BM-1,BM-1-RSE-2,RSE,2,individual,RSE,Red Stemmed Eucalyptus,,417,2.3,8,n,,seed,y,2,1.955,,,604.8747272,0.384,6.348421958007043e-4,6.38,,,,,14_months,1,5,FALSE,158.259,,,,
Blue Mountains,1,BM-1,BM-1-RSE-3,RSE,3,individual,RSE,Red Stemmed Eucalyptus,,415,1.9,2.1,n,,seed,y,3,1.469,,,521.9087035,0.282,5.403243864470253e-4,4.2,,,,,14_months,1,5,FALSE,150.587,,,,
Blue Mountains,1,BM-1,,RSE,,individual,RSE,Red Stemmed Eucalyptus,,530,2.5,5,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-RSE,RSE,,pooled_nitrogen_sample,,Red Stemmed Eucalyptus,,,,,,,,,,,,,,,,,,,,,14_months,,,,,47,Pure,Fresh,0.8
Blue Mountains,1,BM-1,,Red Stemmed Eucalyptus,,individual,Red Stemmed Eucalyptus,Red Stemmed Eucalyptus,,873,3.5,19.1,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Secret spike,,individual,Secret spike,Monocota scoparia,,235,1.5,2.5,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Seed Pod Plant,,individual,Seed Pod Plant,Lomatia silaifolia,,113,3.1,5.2,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Spike,,individual,Spike,Daviesia ulicifolia,Daviesia Ulicifolia,466,3.6,4.2,y,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Spike,,individual,Spike,Daviesia ulicifolia,Daviesia Ulicifolia,440,2.6,1.9,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Spike,,individual,Spike,Daviesia ulicifolia,,235,,2.5,n,,sprout,n,3,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Spike,,individual,Spike,Daviesia ulicifolia,,183,,2.1,n,,sprout,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Spike,,individual,Spike,Daviesia ulicifolia,,325,3.8,3.8,n,,sprout,n,5,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-TLW-1,TLW,1,individual,TLW,Gonocarpus teucrioides,,119,,1.3,n,,seed,y,1,0.031,,,95.22669988,0.072,7.560904671770717e-4,0.12,,,,,14_months,1,5,FALSE,3.34,,,,
Blue Mountains,1,BM-1,BM-1-TLW-2,TLW,2,individual,TLW,Gonocarpus teucrioides,,145,,2.2,n,,seed,y,2,0.038,,,247.6808741,0.124,5.006442279832054e-4,,,,,,14_months,1,5,FALSE,3.647,,,,
Blue Mountains,1,BM-1,BM-1-TLW-3,TLW,3,individual,TLW,Gonocarpus teucrioides,,87,,1.6,n,,seed,y,3,0.033,,,70.44290233,0.062,8.801454504181557e-4,0.11,,,,,14_months,1,5,FALSE,3.174,,,,
Blue Mountains,1,BM-1,,TLW,,individual,TLW,Gonocarpus teucrioides,,89,,1.7,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,TLW,,individual,TLW,Gonocarpus teucrioides,,117,,1.7,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,BM-1-TLW,TLW,,pooled_nitrogen_sample,,Gonocarpus teucrioides,,,,,,,,,,,,,,,,,,,,,14_months,,,,,121,Mixed,Fresh,1.21
Blue Mountains,1,BM-1,,Tuftie,,individual,Tuftie,Tuftie,,229,,2.2,n,,sprout,n,1,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,1,BM-1,,Tuftie,,individual,Tuftie,Tuftie,,176,,,n,,sprout,n,2,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,2,BM-2,BM-2-AML-1,AML,1,individual,AML,Acacia terminalis,,174,,3.5,n,,seed,y,1,0.239,0.28,0.182,178.6835363,0.124,6.939643269193571e-4,0.35,,,,,14_months,3,3,TRUE,55.388999999999996,,,,
Blue Mountains,2,BM-2,BM-2-AML-2,AML,2,individual,AML,Acacia terminalis,,226,,2.1,n,,seed,y,2,0.47,0.574,0.129,192.6335712,0.156,8.098276900968339e-4,0.72,,,,,14_months,3,3,TRUE,95.593,,,,
Blue Mountains,2,BM-2,BM-2-AML-3,AML,3,individual,AML,Acacia terminalis,,223,,2.8,n,,seed,y,3,0.717,0.537,0.29,282.7542471,0.211,7.462310545785609e-4,2.46,,,,,14_months,3,3,TRUE,116.987,,,,
Blue Mountains,2,BM-2,,AML,,individual,AML,Acacia terminalis,,315,3,4.5,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,2,BM-2,,AML,,individual,AML,Acacia terminalis,,275,,2,n,,seed,n,5,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,2,BM-2,BM-2-AML,AML,,pooled_nitrogen_sample,,Acacia terminalis,,,,,,,,,,,,,,,,,,,,,14_months,,,,,118,Pure,Fresh,1.91
Blue Mountains,2,BM-2,BM-2-BS-1,BS,1,individual,BS,Banksia serrata,,153,,4,n,,seed,y,1,0.675,,,446.0081457,0.203,4.5514863788282604e-4,0.85,,,,,14_months,1,5,FALSE,39.542,,,,
Blue Mountains,2,BM-2,BM-2-BS-2,BS,2,individual,BS,Banksia serrata,,150,,3.2,n,,seed,y,2,0.722,,,292.6960789,0.179,6.115558523117612e-4,0.62,,,,,14_months,1,5,FALSE,39.985,,,,
Blue Mountains,2,BM-2,BM-2-BS-3,BS,3,individual,BS,Banksia serrata,,165,,3.5,n,,seed,y,3,0.639,,,292.5213714,0.164,5.606427975333908e-4,0.82,,,,,14_months,1,5,FALSE,39.783,,,,
Blue Mountains,2,BM-2,,BS,,individual,BS,Banksia serrata,,134,,2.5,n,,seed,n,4,,,,,,,,,,,,14_months,,,,,,,,
Blue Mountains,2,BM-2,BM-2-BS,BS,,pooled_nitrogen_sample,,Banksia serrata,,,,,,,,,,,,,,,,,,,,,14_months,,,,,117,Pure,Fresh,0.51
Blue Mountains,2,BM-2,BM-2-C-1,C,1,individual,C,C,,181,,1.5,n,,seed,y,1,0.026,,,62.36372086,0.038,6.093286204860355e-4,0.19,,,,,14_months,1,5,FALSE,2.311,,,,
Blue Mountains,2,BM-2,BM-2-C-2,C,2,individual,C,C,,80,,1.5,n,,seed,y,2,0.034,,,32.42141072,0.023,7.094077490530617e-4,,,,,,14_months,1,5,FALSE,2.55,,,,
Blue Mountains,2,BM-2,BM-2-C-3,C,3,individual,C,C,,107,,1.8,n,,seed,y,3,0.038,,,75.94363908,0.034,4.4770043168703e-4,0.08,,,,,14_months,1,5,FALSE,3.009,,,,
Blue Mountains,2,BM-2,BM-2-C,C,,pooled_nitrogen_sample,,C,,,,,,,,,,,,,,,,,,,,,14_months,,,,,140,Mixed,Fresh,1.03
Blue Mountains,2,BM-2,BM-2-FUL-1,FUL,1,individual,FUL,FUL-unidentified,,159,,1.5,n,,seed,y,1,0.185,,,126.3446027,0.077,6.094443162153377e-4,0.36,,,,,14_months,1,5,FALSE,15.203,,,,
Blue Mountains,2,BM-2,BM-2-FUL-2,FUL,2,individual,FUL,FUL-unidentified,,145,,1.6,n,,seed,y,2,0.145,,,127.0613025,0.067,5.273045268837851e-4,0.08,,,,,14_months,1,5,FALSE,10.696,,,,
Blue Mountains,2,BM-2,BM-2-FUL-3,FUL,3,individual,FUL,FUL-unidentified,,129,,1.1,n,,seed,y,3,0.145,,,107.4746221,0.075,6.978391599294583e-4,0.18,,,,,14_months,1,5,FALSE,12.139,,,,
