spectrum.label,cell.type,P,Ca,species,sample,biological.rep,site.id,GPS coords,latitude (deg),longitude (deg)
ep 4,EP,6.457862448,7.48502994,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 5,EP,3.228931224,7.48502994,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 6,EP,12.9157249,22.45508982,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 1,PM,9.686793671,2.49500998,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 2,PM,6.457862448,9.98003992,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 3,PM,6.457862448,7.48502994,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 4,PM,9.686793671,9.98003992,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 5,PM,9.686793671,17.46506986,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 6,PM,0,12.4750499,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 7,PM,0,7.48502994,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 1,SC,6.457862448,12.4750499,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 2,SC,0,12.4750499,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 3,SC,0,12.4750499,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 4,SC,0,17.46506986,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 5,SC,3.228931224,4.99001996,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 6,SC,0,17.46506986,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 7,SC,0,19.96007984,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 8,SC,0,17.46506986,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 9,SC,0,7.48502994,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
sc 10,SC,6.457862448,27.44510978,Petrophile macrostachya,PM2_01_HM2,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 1,EP,3.228931224,9.98003992,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 2,EP,3.228931224,12.4750499,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 3,EP,6.457862448,7.48502994,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 4,EP,0,22.45508982,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 5,EP,9.686793671,2.49500998,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 1,PM,9.686793671,24.9500998,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 2,PM,16.14465612,19.96007984,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 3,PM,12.9157249,22.45508982,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 4,PM,12.9157249,37.4251497,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 5,PM,12.9157249,29.94011976,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 6,PM,19.37358734,34.93013972,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 7,PM,16.14465612,22.45508982,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 8,PM,12.9157249,12.4750499,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 9,PM,6.457862448,22.45508982,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 10,PM,9.686793671,14.97005988,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 1,IP.Ca,0,179.6407186,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 2,IP.Ca,0,107.2854291,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 3,IP.Ca,0,137.2255489,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 4,IP.Ca,3.228931224,122.255489,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 5,IP.Ca,0,132.2355289,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 6,IP.Ca,0,62.3752495,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 1,IP,3.228931224,17.46506986,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 2,IP,3.228931224,14.97005988,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 3,IP,6.457862448,7.48502994,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 4,IP,3.228931224,14.97005988,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 5,IP,0,7.48502994,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 6,IP,3.228931224,7.48502994,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 7,IP,0,9.98003992,Petrophile macrostachya,PM3_01_HM1,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 1,EP,9.686793671,12.4750499,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 2,EP,3.228931224,9.98003992,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 3,EP,3.228931224,12.4750499,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 4,EP,0,7.48502994,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 5,EP,3.228931224,24.9500998,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 1,PM,16.14465612,2.49500998,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 2,PM,9.686793671,9.98003992,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 3,PM,9.686793671,9.98003992,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 4,PM,22.60251857,19.96007984,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 5,PM,6.457862448,0,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 6,PM,0,7.48502994,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 7,PM,6.457862448,12.4750499,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 1,IP.Ca,6.457862448,162.1756487,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 2,IP.Ca,0,109.7804391,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 3,IP.Ca,3.228931224,142.2155689,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 4,IP.Ca,0,102.2954092,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col_ca 5,IP.Ca,6.457862448,62.3752495,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 1,IP,3.228931224,12.4750499,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 2,IP,0,27.44510978,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 3,IP,3.228931224,7.48502994,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 4,IP,0,17.46506986,Petrophile macrostachya,PM3_01_HM2,3,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 1,EP,0,9.98003992,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 2,EP,3.228931224,14.97005988,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 3,EP,9.686793671,14.97005988,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 4,EP,9.686793671,12.4750499,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
ep 5,EP,3.228931224,19.96007984,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 1,PM,3.228931224,4.99001996,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 2,PM,3.228931224,7.48502994,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 3,PM,12.9157249,7.48502994,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 4,PM,3.228931224,2.49500998,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 5,PM,6.457862448,2.49500998,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 6,PM,0,2.49500998,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 7,PM,16.14465612,12.4750499,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 8,PM,16.14465612,12.4750499,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 9,PM,0,12.4750499,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 10,PM,12.9157249,17.46506986,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 11,PM,3.228931224,12.4750499,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 12,PM,16.14465612,17.46506986,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
pm 13,PM,9.686793671,17.46506986,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 1,IP,6.457862448,9.98003992,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 2,IP,0,7.48502994,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 3,IP,0,9.98003992,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
col 4,IP,3.228931224,22.45508982,Petrophile macrostachya,PM2_02_HM,2,P.Line,S30¡ 09.474' E115¡ 06.958',-30.1579,115.1159667
