sort,noOfSpp,Intro,Nat,End,Status,aSpecies,SFCode,SFamily,FCode,Family,Taxon,habit,lifespan,sex type,fruit,habit_conserved,lifespan_conserved,sex_type_conserved,fruit_conserved,category
5948,1,0,1,1,1,1,195,Simaroubaceae,206,Simaroubaceae,Quassia baileyana ,3,2,1,6,,,,,complete_species_name
5949,1,0,1,1,1,1,195,Simaroubaceae,206,Simaroubaceae,Quassia sp. (Barong B G 742) ,3,2,1,6,,,,,complete_species_name
5950,1,0,1,1,22,1,195,Simaroubaceae,206,Simaroubaceae,Quassia sp. Mooney Creek (J. King s.n. 1949) ,2,2,1,6,,,,,complete_species_name
5951,1,0,1,9999,1,1,195,Simaroubaceae,206,Simaroubaceae,Quassia species A,2,2,1,6,,,,,complete_species_name
5952,1,0,1,9999,1,1,196,Smilacaceae,207,Smilacaceae,Eustrephus,5,2,1,3,,,,,all_traits_conserved
5953,1,0,1,9999,1,1,196,Smilacaceae,207,Smilacaceae,Geitonoplesium,5,2,1,2,,,,,all_traits_conserved
5954,7,0,7,7,1,1,196,Smilacaceae,207,Smilacaceae,Smilax,4,2,8,2,,,,,all_traits_conserved
5955,9,0,9,0,1,1,197,Solanaceae,208,Solanaceae,Anthocercis,2,2,1,3,,,,,all_traits_conserved
5956,5,0,5,5,1,1,197,Solanaceae,208,Solanaceae,Anthotroche,2,2,1,3,,,,,all_traits_conserved
5957,1,0,1,9999,1,1,197,Solanaceae,208,Solanaceae,Browallia,1,2,1,3,,,,,all_traits_conserved
5958,2,2,0,0,1,1,197,Solanaceae,208,Solanaceae,Capsicum,2,2,1,2,,,,,introduced
5959,4,4,0,0,1,1,197,Solanaceae,208,Solanaceae,Cestrum,2,2,1,2,,,,,introduced
5960,1,0,1,1,1,1,197,Solanaceae,208,Solanaceae,Crenidium spinescens,2,2,1,3,,,,,complete_species_name
5961,9,0,9,9,1,1,197,Solanaceae,208,Solanaceae,Cyphanthera,2,2,1,3,,,,,all_traits_conserved
5962,1,0,1,1,22,1,197,Solanaceae,208,Solanaceae,Cyphanthera odgersii subsp. occidentalis,2,2,1,3,,,,,complete_species_name
5963,1,1,0,0,1,1,197,Solanaceae,208,Solanaceae,Cyphomandra,3,2,1,2,,,,,introduced
5964,6,0,6,9999,1,1,197,Solanaceae,208,Solanaceae,Datura,1,1,1,3,,,,,all_traits_conserved
5965,3,0,3,3,1,1,197,Solanaceae,208,Solanaceae,Duboisia,3,2,1,2,,,,,all_traits_conserved
5966,1,0,1,0,1,1,197,Solanaceae,208,Solanaceae,Duboisia myoporoides ,3,2,1,2,,,,,complete_species_name
5967,2,0,2,2,1,1,197,Solanaceae,208,Solanaceae,Grammosolen,2,2,1,3,,,,,all_traits_conserved
5968,2,2,0,0,1,1,197,Solanaceae,208,Solanaceae,Hyoscyamus,1,1,1,3,,,,,introduced
5969,4,3,1,9999,1,1,197,Solanaceae,208,Solanaceae,Lycium,2,2,1,2,,,,,all_traits_conserved
5970,1,1,0,0,1,1,197,Solanaceae,208,Solanaceae,Lycopersicon,1,1,1,2,,,,,introduced
5971,1,1,0,0,1,1,197,Solanaceae,208,Solanaceae,Nicandra,1,1,1,2,,,,,introduced
5972,15,0,15,15,1,1,197,Solanaceae,208,Solanaceae,Nicotiana,1,2,1,3,yes,,yes,yes,genus_not_conserved
5973,2,0,2,2,1,1,197,Solanaceae,208,Solanaceae,Nicotiana,1,1,1,3,yes,,yes,yes,genus_not_conserved
5974,1,1,0,0,1,1,197,Solanaceae,208,Solanaceae,Nicotiana,2,2,1,3,,,,,introduced
5975,1,1,0,0,1,1,197,Solanaceae,208,Solanaceae,Nierembergia,1,2,1,3,,,,,introduced
5976,1,1,0,0,1,1,197,Solanaceae,208,Solanaceae,Petunia,1,1,1,3,,,,,introduced
5977,5,4,1,9999,1,1,197,Solanaceae,208,Solanaceae,Physalis,1,1,1,2,yes,,yes,yes,genus_not_conserved
5978,3,2,1,9999,1,1,197,Solanaceae,208,Solanaceae,Physalis,1,2,1,2,yes,,yes,yes,genus_not_conserved
5979,1,1,0,0,1,1,197,Solanaceae,208,Solanaceae,Physalis,2,2,1,2,,,,,introduced
5980,1,1,0,0,1,1,197,Solanaceae,208,Solanaceae,Salpichroa,1,2,1,2,,,,,introduced
5981,9,6,3,9999,1,1,197,Solanaceae,208,Solanaceae,Solanum,1,1,1,2,,,,yes,genus_not_conserved
5982,27,8,19,9999,1,1,197,Solanaceae,208,Solanaceae,Solanum,1,2,1,2,,,,yes,genus_not_conserved
5983,1,0,1,9999,1,1,197,Solanaceae,208,Solanaceae,Solanum,1,2,2,2,,,,yes,genus_not_conserved
5984,2,2,0,0,1,1,197,Solanaceae,208,Solanaceae,Solanum,5,2,1,2,,,,,introduced
5985,71,9,62,9999,1,1,197,Solanaceae,208,Solanaceae,Solanum,2,2,1,2,,,,yes,genus_not_conserved
5986,5,0,5,9999,1,1,197,Solanaceae,208,Solanaceae,Solanum,2,2,2,2,,,,yes,genus_not_conserved
5987,7,0,7,9999,1,1,197,Solanaceae,208,Solanaceae,Solanum,2,2,8,2,,,,yes,genus_not_conserved
5988,1,0,1,1,1,1,197,Solanaceae,208,Solanaceae,Solanum shanesii ,3,2,7,2,,,,,complete_species_name
5989,1,0,1,1,1,1,197,Solanaceae,208,Solanaceae,Solanum viridifolium ,3,2,1,2,,,,,complete_species_name
5990,1,0,1,1,1,1,197,Solanaceae,208,Solanaceae,Symonanthus,2,2,8,3,,,,,all_traits_conserved
5991,1,0,1,1,22,1,197,Solanaceae,208,Solanaceae,Symonanthus bancroftii ,2,2,8,3,,,,,complete_species_name
5992,1,1,0,0,1,1,197,Solanaceae,208,Solanaceae,Withania,2,2,1,2,,,,,introduced
5993,2,1,1,9999,1,1,198,Sparganiaceae,210,Sparganiaceae,Sparganium ,1,2,7,6,,,,,all_traits_conserved
5994,1,0,1,9999,1,1,199,Sphenocleaceae,211,Sphenocleaceae,Sphenoclea ,1,1,1,3,,,,,all_traits_conserved
5995,4,0,4,9999,1,1,200,Stemonaceae,213,Stemonaceae,Stemona ,1,2,1,3,,,,,all_traits_conserved
5996,1,0,1,0,1,1,201,Stylidiaceae,83,Donatiaceae,Donatia ,1,2,1,3,,,,,all_traits_conserved
5997,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Forstera,1,2,1,3,,,,,all_traits_conserved
5998,10,0,10,10,1,1,201,Stylidiaceae,215,Stylidaceae,Levenhookia,1,1,1,3,,,,,all_traits_conserved
5999,1,0,1,0,1,1,201,Stylidiaceae,215,Stylidaceae,Phyllachne,1,2,7,3,,,,,all_traits_conserved
6000,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium accedens,1,2,1,3,,,,,complete_species_name
6001,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium aceratum Lowrie & Kenneally  ,1,1,1,3,,,,,complete_species_name
6002,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium adenophorum Lowrie & Kenneally  ,1,1,1,3,,,,,complete_species_name
6003,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium adnatum R. Br.  ,1,2,1,3,,,,,complete_species_name
6004,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium adpressum Benth.  ,1,2,1,3,,,,,complete_species_name
6005,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium aeonioides Carlquist  ,1,2,1,3,,,,,complete_species_name
6006,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium affine Sond.  ,1,2,1,3,,,,,complete_species_name
6007,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium albolilacinum (R. O. Erickson & J. H. Willis) Lowrie & Carlquist,1,2,1,3,,,,,complete_species_name
6008,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium albomontis Carlquist  ,1,2,1,3,,,,,complete_species_name
6009,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium alsinoides R. Br.  ,1,1,1,3,,,,,complete_species_name
6010,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium amoenum R. Br.  ,1,2,1,3,,,,,complete_species_name
6011,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium aquaticum,1,1,1,3,,,,,complete_species_name
6012,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium arenicola Carlquist  ,1,2,1,3,,,,,complete_species_name
6013,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium articulatum R. Br.  ,1,2,1,3,,,,,complete_species_name
6014,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium assimile R. Br.  ,1,2,1,3,,,,,complete_species_name
6015,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium austrocapense A. R. Bean  ,1,1,1,3,,,,,complete_species_name
6016,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium barleei F. Muell.  ,1,2,1,3,,,,,complete_species_name
6017,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium beaugleholei J. H. Willis  ,1,1,1,3,,,,,complete_species_name
6018,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium bolgartense R. O. Erickson & J. H. Willis  ,1,1,1,3,,,,,complete_species_name
6019,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium brachyphyllum Sond.  ,1,1,1,3,,,,,complete_species_name
6020,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium breviscapum R. Br.  ,1,2,1,3,,,,,complete_species_name
6021,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium brunonianum Benth.  ,1,2,1,3,,,,,complete_species_name
6022,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium bulbiferum Benth.  ,1,2,1,3,,,,,complete_species_name
6023,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium burbidgeanum Lowrie & Kenneally  ,1,2,1,3,,,,,complete_species_name
6024,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium caespitosum R. Br.  ,1,2,1,3,,,,,complete_species_name
6025,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium calcaratum R. Br.  ,1,1,1,3,,,,,complete_species_name
6026,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium canaliculatum Poir.  ,1,2,1,3,,,,,complete_species_name
6027,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium candelabrum Lowrie & Kenneally,1,1,1,3,,,,,complete_species_name
6028,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium capillare R. Br.  ,1,1,1,3,,,,,complete_species_name
6029,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium caricifolium Lindl.  ,1,2,1,3,,,,,complete_species_name
6030,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium carlquistii Lowrie,1,2,1,3,,,,,complete_species_name
6031,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium carnosum Benth.  ,1,2,1,3,,,,,complete_species_name
6032,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium ceratophorum O. Schwarz  ,1,1,1,3,,,,,complete_species_name
6033,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,"Stylidium chiddarcoopingense Lowrie, Coates & Kenneally",1,2,1,3,,,,,complete_species_name
6034,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium choreanthum R. O. Erickson & J. H. Willis  ,1,2,1,3,,,,,complete_species_name
6035,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium ciliatum Lindl.  ,1,2,1,3,,,,,complete_species_name
6036,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,"Stylidium cilium Lowrie, A. H. Burb. & Kenneally",1,2,1,3,,,,,complete_species_name
6037,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium clarksonii Lowrie & Kenneally  ,1,1,1,3,,,,,complete_species_name
6038,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium claytonioides W. Fitzg.  ,1,1,1,3,,,,,complete_species_name
6039,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium coatesianum Lowrie & Carlquist,1,2,1,3,,,,,complete_species_name
6040,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium confertum,1,1,1,3,,,,,complete_species_name
6041,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium confluens Banyard & S. H. James  ,1,2,1,3,,,,,complete_species_name
6042,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium cordifolium W. Fitzg.  ,1,1,1,3,,,,,complete_species_name
6043,1,0,1,1,22,1,201,Stylidiaceae,215,Stylidaceae,Stylidium coroniforme R. O. Erickson & J. H. Willis  ,1,2,1,3,,,,,complete_species_name
6044,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium corymbosum R. Br.  ,1,2,1,3,,,,,complete_species_name
6045,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium costulatum Kenneally & Lowrie  ,1,1,1,3,,,,,complete_species_name
6046,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium crassifolium R. Br.  ,1,2,1,3,,,,,complete_species_name
6047,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium crossocephalum F. Muell.  ,1,2,1,3,,,,,complete_species_name
6048,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium cygnorum W. Fitzg.  ,1,2,1,3,,,,,complete_species_name
6049,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium cymiferum Lowrie & Carlquist,1,2,1,3,,,,,complete_species_name
6050,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium daphne Lowrie & Kenneally,1,2,1,3,,,,,complete_species_name
6051,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium debile F. Muell.  ,1,1,1,3,,,,,complete_species_name
6052,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium delicatum A. R. Bean  ,1,1,1,3,,,,,complete_species_name
6053,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium desertorum Carlquist  ,1,2,1,3,,,,,complete_species_name
6054,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium despectum R. Br.  ,1,1,1,3,,,,,complete_species_name
6055,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium diceratum Lowrie & Kenneally  ,1,1,1,3,,,,,complete_species_name
6056,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium dichotomum D C.  ,1,2,1,3,,,,,complete_species_name
6057,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium dielsianum E. Pritz.  ,1,2,1,3,,,,,complete_species_name
6058,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium diffusum R. Br.  ,1,1,1,3,,,,,complete_species_name
6059,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,"Stylidium diplectroglossum (R. O. Erickson & J. H. Willis) Lowrie, A. H. Burb. & Kenneally",1,2,1,3,,,,,complete_species_name
6060,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium dispermum F. Muell.  ,1,2,1,3,,,,,complete_species_name
6061,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium diuroides Lindl.  ,1,2,1,3,,,,,complete_species_name
6062,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium divaricatum Sond.  ,1,2,1,3,,,,,complete_species_name
6063,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium divergens ,1,1,1,3,,,,,complete_species_name
6064,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium diversifolium R. Br.  ,1,2,1,3,,,,,complete_species_name
6065,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium drummondianum Lowrie & Carlquist,1,2,1,3,,,,,complete_species_name
6066,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium dunlopianum Carlquist  ,1,2,1,3,,,,,complete_species_name
6067,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium ecorne (R. O. Erickson & J. H. Willis) Farrell & S. H. James  ,1,1,1,3,,,,,complete_species_name
6068,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium eglandulosum F. Muell.  ,1,2,1,3,,,,,complete_species_name
6069,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium elongatum Benth.  ,1,2,1,3,,,,,complete_species_name
6070,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium emarginatum Sond.  ,1,1,1,3,,,,,complete_species_name
6071,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium ensatum,1,1,1,3,,,,,complete_species_name
6072,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium ericksonae J. H. Willis  ,1,1,1,3,,,,,complete_species_name
6073,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium eriopodum D C.  ,1,2,1,3,,,,,complete_species_name
6074,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium eriorhizum R. Br.  ,1,2,1,3,,,,,complete_species_name
6075,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium exoglossum R. O. Erickson & J. H. Willis  ,1,1,1,3,,,,,complete_species_name
6076,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium expeditionis Carlquist  ,1,2,1,3,,,,,complete_species_name
6077,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium falcatum R. Br.  ,1,2,1,3,,,,,complete_species_name
6078,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium fasciculatum R. Br.  ,1,2,1,3,,,,,complete_species_name
6079,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium fimbriatum Lowrie & Kenneally  ,1,1,1,3,,,,,complete_species_name
6080,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium fissilobum F. Muell.  ,1,1,1,3,,,,,complete_species_name
6081,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,"Stylidium flagellum Lowrie, A. H. Burb. & Kenneally",1,2,1,3,,,,,complete_species_name
6082,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium floodii F. Muell.  ,1,1,1,3,,,,,complete_species_name
6083,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium floribundum R. Br.  ,1,1,1,3,,,,,complete_species_name
6084,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium fluminense R. O. Erickson & J. H. Willis  ,1,1,1,3,,,,,complete_species_name
6085,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium foveolatum A. R. Bean  ,1,1,1,3,,,,,complete_species_name
6086,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium galioides C. A. Gardner  ,1,2,1,3,,,,,complete_species_name
6087,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium glabrifolium Lowrie & Kenneally  ,1,2,1,3,,,,,complete_species_name
6088,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium glanduliferum S. Moore  ,1,2,1,3,,,,,complete_species_name
6089,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium glandulosum Salisb.  ,2,2,1,3,,,,,complete_species_name
6090,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium glaucum (Labill.) Labill.  ,1,2,1,3,,,,,complete_species_name
6091,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium graminifolium Willd.  ,1,2,1,3,,,,,complete_species_name
6092,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium guttatum R. Br.  ,1,2,1,3,,,,,complete_species_name
6093,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium hirsutum R. Br.  ,1,2,1,3,,,,,complete_species_name
6094,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium hispidum Lindl.  ,1,2,1,3,,,,,complete_species_name
6095,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium hortiorum Lowrie & Kenneally,1,2,1,3,,,,,complete_species_name
6096,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium humphreysii Carlquist  ,1,2,1,3,,,,,complete_species_name
6097,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium imbricatum Benth.  ,1,2,1,3,,,,,complete_species_name
6098,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium inaequipetalum J. M. Black  ,1,2,1,3,,,,,complete_species_name
6099,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium induratum M. B. Scott  ,1,2,1,3,,,,,complete_species_name
6100,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium insensitivum Carlquist  ,1,2,1,3,,,,,complete_species_name
6101,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium inundatum R. Br.  ,1,1,1,3,,,,,complete_species_name
6102,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium inversiflorum Carlquist  ,1,2,1,3,,,,,complete_species_name
6103,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium ireneae Lowrie & Kenneally,1,2,1,3,,,,,complete_species_name
6104,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium junceum R. Br.  ,1,2,1,3,,,,,complete_species_name
6105,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium kalbarriense Lowrie & Kenneally  ,1,2,1,3,,,,,complete_species_name
6106,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium keigheryi Lowrie & Carlquist,1,2,1,3,,,,,complete_species_name
6107,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium laciniatum C. A. Gardner  ,5,2,1,3,,,,,complete_species_name
6108,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium laricifolium A. Rich.  ,2,2,1,3,,,,,complete_species_name
6109,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium lateriticola Kenneally  ,1,2,1,3,,,,,complete_species_name
6110,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium leeuwinense Lowrie & Kenneally  ,1,2,1,3,,,,,complete_species_name
6111,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium leiophyllum A. R. Bean  ,1,2,1,3,,,,,complete_species_name
6112,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium lepidum Benth.  ,1,2,1,3,,,,,complete_species_name
6113,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium leptocalyx Sond.  ,1,2,1,3,,,,,complete_species_name
6114,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium leptophyllum D C.  ,1,2,1,3,,,,,complete_species_name
6115,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium leptorrhizum F. Muell.  ,1,1,1,3,,,,,complete_species_name
6116,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium limbatum F. Muell.  ,1,2,1,3,,,,,complete_species_name
6117,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium lineare Sw. ex Willd.  ,1,2,1,3,,,,,complete_species_name
6118,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium lineatum Sond.  ,1,2,1,3,,,,,complete_species_name
6119,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium lobuliflorum F. Muell.  ,1,1,1,3,,,,,complete_species_name
6120,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium longibracteatum Carlquist  ,1,2,1,3,,,,,complete_species_name
6121,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium longicornu Carlquist  ,1,1,1,3,,,,,complete_species_name
6122,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium longissimum A. R. Bean,1,1,1,3,,,,,complete_species_name
6123,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium longitubum Benth.  ,1,1,1,3,,,,,complete_species_name
6124,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium luteum R. Br.  ,1,2,1,3,,,,,complete_species_name
6125,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium macranthum Carlquist  ,1,2,1,3,,,,,complete_species_name
6126,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium macrocarpum (Benth.) R. O. Erickson & J. H. Willis  ,1,2,1,3,,,,,complete_species_name
6127,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium maitlandianum E. Pritz.  ,1,2,1,3,,,,,complete_species_name
6128,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,"Stylidium maritimum Lowrie, Coates & Kenneally",1,2,1,3,,,,,complete_species_name
6129,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium marradongense Lowrie & Kenneally  ,1,2,1,3,,,,,complete_species_name
6130,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,"Stylidium megacarpum Lowrie, A. H. Burb. & Kenneally",1,2,1,3,,,,,complete_species_name
6131,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium merrallii (F. Muell.) T. Durand & B. D. Jacks.  ,1,2,1,3,,,,,complete_species_name
6132,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium mimeticum Lowrie & Carlquist,1,1,1,3,,,,,complete_species_name
6133,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium miniatum Mildbr.  ,1,2,1,3,,,,,complete_species_name
6134,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium mucronatum Lowrie & Kenneally  ,1,1,1,3,,,,,complete_species_name
6135,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium multiscapum O. Schwarz  ,1,2,1,3,,,,,complete_species_name
6136,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium muscicola F. Muell.  ,1,1,1,3,,,,,complete_species_name
6137,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium neglectum Mildbr.  ,1,2,1,3,,,,,complete_species_name
6138,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium nominatum Carlquist  ,1,1,1,3,,,,,complete_species_name
6139,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium nonscandens Carlquist  ,1,2,1,3,,,,,complete_species_name
6140,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium nungarinense S. Moore  ,1,2,1,3,,,,,complete_species_name
6141,1,0,1,1,1,1,201,Stylidiaceae,215,Stylidaceae,Stylidium obtusatum Sond.  ,1,1,1,3,,,,,complete_species_name
