Species,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Modern/Historic,Replicate,Root (g),Totalshoot (g),Totalplant,Roottoshoot
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,15,1.73,5.632,7.362,0.307173295
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,6,0.82,4.8511,5.6711,0.169033827
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,24,1.41,8.2418,9.6518,0.171079133
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,16,1.44,5.1618,6.6018,0.278972451
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,22,0.61,4.161,4.771,0.146599375
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,21,0.79,6.4726,7.2626,0.122052962
Melaleuca gibbosa,01/18/18,43 18 17 S,147 17 47 E,-43.3047,147.2964,site_at_43.3047_S_and_147.2964_E,Modern,39,1.39,5.9724,7.3624,0.232737258
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,16,4.42,6.2787,10.6987,0.703967382
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,1,6.87,7.2997,14.1697,0.941134567
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,9,2.92,2.8304,5.7504,1.031656303
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,7,1.87,4.59,6.46,0.407407407
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,8,2.29,9.8364,12.1264,0.232808751
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,22,2.17,2.3291,4.4991,0.931690352
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,5,2.76,5.5105,8.2705,0.500861991
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,10,5.09,8.2045,13.2945,0.620391249
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,17,0.69,1.331,2.021,0.518407213
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,18,1.92,3.7571,5.6771,0.511032445
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,25,2.1,4.2171,6.3171,0.49797254
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,20,1.04,2.5082,3.5482,0.414639981
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,3,4.4,10.9165,15.3165,0.403059589
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,13,4.42,3.1431,7.5631,1.406254971
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,21,3.34,4.9241,8.2641,0.678296541
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,27,1.87,2.9248,4.7948,0.639359956
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,23,2.42,7.5699,9.9899,0.319687182
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,19,2.14,3.6474,5.7874,0.586719307
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,4,1.84,2.7251,4.5651,0.67520458
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,2,2.97,11.2381,14.2081,0.264279549
Melaleuca quinquenervia,10/21/78,31 30 00 S,152 50 00 E,-31.5,152.8333,site_at_31.5000_S_and_152.8333_E,Historic,11,1.25,3.3706,4.6206,0.370853854
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,12,2.94,16.6947,19.6347,0.176103793
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,17,1.06,2.0451,3.1051,0.518312063
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,25,2.49,10.3206,12.8106,0.241265043
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,6,4.26,17.7946,22.0546,0.239398469
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,14,2.46,10.9488,13.4088,0.224682157
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,16,1.3,3.9311,5.2311,0.330696243
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,26,1.32,5.1344,6.4544,0.257089436
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,24,0.6,2.9992,3.5992,0.200053348
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,27,0.33,2.1578,2.4878,0.152933543
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,35,0.94,4.4803,5.4203,0.209807379
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,30,0.45,2.1021,2.5521,0.214071643
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,4,1.4,6.4427,7.8427,0.2173002
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,33,0.61,2.9585,3.5685,0.206185567
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,23,1.99,7.8118,9.8018,0.254742825
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,22,3.05,3.2195,6.2695,0.947352073
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,1,0.46,3.1127,3.5727,0.147781669
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,7,3.75,13.6022,17.3522,0.275690697
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,36,1.09,2.0684,3.1584,0.526977374
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,3,3.77,11.5491,15.3191,0.326432363
Melaleuca quinquenervia,10/17/17,31 33 00 S,152 50 60 E,-31.55,152.8500,site_at_31.5500_S_and_152.8500_E,Modern,10,3.63,7.6388,11.2688,0.47520553
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Historic,8,3.16,12.8205,15.9805,0.246480246
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Historic,4,12.71,14.6765,27.3865,0.866010289
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Historic,9,1.22,7.8706,9.0906,0.155007242
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Historic,5,14.06,14.1399,28.1999,0.994349324
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Historic,10,6.47,28.4983,34.9683,0.227031086
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,19,42.54,27.7672,70.3072,1.532023395
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,16,11.62,27.4543,39.0743,0.423248817
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,3,7.2,26.7167,33.9167,0.269494361
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,25,45.81,36.9045,82.7145,1.241312035
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,5,3.7,17.4781,21.1781,0.211693491
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,30,34.17,40.8581,75.0281,0.836309079
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,7,26.57,22.9128,49.4828,1.15961384
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,15,23.21,28.3984,51.6084,0.817299566
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,24,47.8,35.4569,83.2569,1.3481156
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,23,14.47,28.2806,42.7506,0.511658168
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,26,8.66,22.6776,31.3376,0.381874625
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,21,44.41,35.9279,80.3379,1.236086718
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,22,32.6,42.8359,75.4359,0.761043891
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,8,8.91,23.5477,32.4577,0.378380903
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,11,10.2,27.2895,37.4895,0.373770131
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,2,48.33,33.4241,81.7541,1.445962644
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,6,74.1,29.25,103.35,2.533333333
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,10,10.69,23.6469,34.3369,0.452067713
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,33,71.31,33.8104,105.1204,2.109114355
Senecio garlandii,11/26/84,35 16 30 S,147 04 30 E,-35.275,147.0750,site_at_35.2750_S_and_147.0750_E,Modern,17,33.75,31.0816,64.8316,1.085851436
Vittadinia cuneata,12/18/86,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,Historic,7,1.07,11.0435,12.1135,0.096889573
Vittadinia cuneata,12/18/86,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,Historic,6,4.09,16.2939,20.3839,0.251014183
Vittadinia cuneata,12/18/86,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,Historic,1,9.03,21.4295,30.4595,0.42138174
Vittadinia cuneata,12/18/86,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,Historic,13,6.52,25.041,31.561,0.260372988
Vittadinia cuneata,12/18/86,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,Historic,9,11.25,22.1882,33.4382,0.507026257
Vittadinia cuneata,12/18/86,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,Historic,2,11.46,17.4769,28.9369,0.655722697
Vittadinia cuneata,12/18/86,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,Historic,12,13.68,21.7659,35.4459,0.628506058
Vittadinia cuneata,12/18/86,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,Historic,14,3.25,23.4964,26.7464,0.138319062
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,12,3.81,22.6702,26.4802,0.168062037
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,13,5.65,18.5835,24.2335,0.304033148
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,1,7.37,19.9721,27.3421,0.369014776
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,2,12.05,21.7807,33.8307,0.55324209
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,9,1.44,16.5992,18.0392,0.086751169
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,3,23.83,21.961,45.791,1.085105414
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,11,11.85,21.4525,33.3025,0.552383172
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,7,7.41,13.7413,21.1513,0.539250289
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,14,5.94,14.9086,20.8486,0.398427753
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,8,8.89,15.759,24.649,0.564122089
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,6,1.05,14.6809,15.7309,0.071521501
Vittadinia cuneata,12/12/17,35 22 24 S,149 12 47 E,-35.3733,149.2131,site_at_35.3733_S_and_149.2131_E,Modern,10,2.9,10.6622,13.5622,0.271988895
