Species,Modern/Historic,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Replicate,Seed Length (mm),Seed Width (mm),Seed Depth (mm) ,Length transformed,Width transformed,Depth transformed,Sum,Variance
Crowea exalata,Modern,11/5/2017,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,27,3.69,1.63,1.92,1,0.441734417,0.520325203,7.24,0.060880543
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,28,3.78,1.5,1.71,1,0.396825397,0.452380952,6.99,0.074088071
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,29,3.73,1.52,1.78,1,0.407506702,0.477211796,7.03,0.069912735
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,30,3.82,1.77,1.79,1,0.463350785,0.468586387,7.38,0.063380024
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,31,3.97,1.76,1.94,1,0.443324937,0.488664987,7.67,0.063711816
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,32,3.93,1.77,1.98,1,0.450381679,0.503816794,7.68,0.061237043
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,33,3.95,1.78,1.82,1,0.450632911,0.460759494,7.55,0.065854119
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,34,3.81,1.59,1.86,1,0.417322835,0.488188976,7.26,0.067387246
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,35,3.97,1.69,1.7,1,0.425692695,0.428211587,7.36,0.072975246
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,36,3.99,1.67,1.78,1,0.418546366,0.446115288,7.44,0.071737405
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,37,3.37,1.34,1.73,1,0.397626113,0.513353116,6.44,0.068119137
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,38,3.73,1.77,2.03,1,0.474530831,0.544235925,7.53,0.054299727
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,39,3.75,1.75,1.78,1,0.466666667,0.474666667,7.28,0.062275951
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,40,3.34,1.64,1.82,1,0.491017964,0.54491018,6.8,0.052119314
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,41,3.77,1.64,2.04,1,0.435013263,0.541114058,7.45,0.060115967
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,42,3.85,1.65,1.99,1,0.428571429,0.516883117,7.49,0.063081277
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,43,3.56,1.54,1.82,1,0.43258427,0.511235955,6.92,0.06300411
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,44,3.8,1.58,2.01,1,0.415789474,0.528947368,7.39,0.063999692
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,45,3.28,1.42,1.87,1,0.432926829,0.570121951,6.57,0.058354402
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,46,3.56,1.3,1.92,1,0.365168539,0.539325843,6.78,0.071729159
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,47,3.48,1.49,1.63,1,0.42816092,0.468390805,6.6,0.067914079
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,48,3.49,1.88,1.83,1,0.538681948,0.524355301,7.2,0.048806386
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,49,3.49,1.57,1.8,1,0.449856734,0.515759312,6.86,0.060165534
Crowea exalata,Modern,11/5/2017,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,50,3.72,1.71,2.03,1,0.459677419,0.545698925,7.46,0.056193073
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,1,2.63,1.97,1.01,1,0.74904943,0.384030418,5.61,0.063959288
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,2,2.22,1.9,1.4,1,0.855855856,0.630630631,5.52,0.023104185
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,3,2.62,1.96,1.22,1,0.748091603,0.465648855,5.8,0.047640321
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,4,2.82,2.06,1.13,1,0.730496454,0.40070922,6.01,0.060060136
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,5,2.55,2.01,1.03,1,0.788235294,0.403921569,5.59,0.060872314
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,6,2.11,1.57,1.13,1,0.744075829,0.535545024,4.81,0.036077856
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,7,2.06,1.7,1.35,1,0.825242718,0.655339806,5.11,0.019799751
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,8,1.96,2.04,0.85,1,1.040816327,0.433673469,4.85,0.076779351
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,9,2.31,1.89,0.93,1,0.818181818,0.402597403,5.13,0.062517569
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,10,2.38,1.98,0.96,1,0.831932773,0.403361345,5.32,0.06309975
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,11,2.31,1.79,1.28,1,0.774891775,0.554112554,5.38,0.033136977
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,12,2.01,1.88,1.27,1,0.935323383,0.631840796,5.16,0.025758438
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,13,2.07,1.86,1.21,1,0.898550725,0.584541063,5.14,0.031277795
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,14,2.39,1.9,1.06,1,0.794979079,0.443514644,5.35,0.052804086
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,15,2.27,1.69,1.15,1,0.744493392,0.50660793,5.11,0.040589873
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,16,2.48,1.8,1.22,1,0.725806452,0.491935484,5.5,0.04311192
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,2.56,1.88,1.14,1,0.734375,0.4453125,5.58,0.051310221
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,18,2.59,1.99,1.4,1,0.768339768,0.540540541,5.98,0.035184661
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,19,2.35,1.8,1.32,1,0.765957447,0.561702128,5.47,0.032066797
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,20,2.3,1.45,1.11,1,0.630434783,0.482608696,4.86,0.047347196
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,21,2.43,1.79,1.27,1,0.736625514,0.522633745,5.49,0.038115238
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,22,2.5,1.64,1.05,1,0.656,0.42,5.19,0.056714667
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,23,1.95,1.86,1.68,1,0.953846154,0.861538462,5.49,0.003313609
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,24,2.05,1.46,1.25,1,0.712195122,0.609756098,4.76,0.027290634
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,25,2.57,1.75,0.79,1,0.680933852,0.307392996,5.11,0.080115604
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,26,2.17,1.61,1.59,1,0.741935484,0.732718894,5.37,0.015346826
Eucalyptus langleyi,Historic,3/13/1973,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,27,2.59,2.13,1.46,1,0.822393822,0.563706564,6.18,0.032090557
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,28,2.35,1.67,1.01,1,0.710638298,0.429787234,5.03,0.054194457
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,29,2.15,1.77,1.25,1,0.823255814,0.581395349,5.17,0.029440538
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,30,2.32,1.78,0.81,1,0.767241379,0.349137931,4.91,0.072512056
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,31,2.28,1.68,1.51,1,0.736842105,0.662280702,5.47,0.020985089
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,32,2.19,2.01,1.45,1,0.917808219,0.662100457,5.65,0.020702006
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,33,1.81,1.48,1.24,1,0.817679558,0.685082873,4.53,0.016666158
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,34,2.28,1.65,1.59,1,0.723684211,0.697368421,5.52,0.018736534
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,35,2.37,1.75,1.98,1,0.738396624,0.835443038,6.1,0.011659258
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,36,1.88,1.3,1.31,1,0.691489362,0.696808511,4.49,0.020792465
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,37,2.22,1.63,1.42,1,0.734234234,0.63963964,5.27,0.023271019
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,38,2.47,1.53,1.38,1,0.619433198,0.558704453,5.38,0.038140092
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,39,2.34,1.95,1.3,1,0.833333333,0.555555556,5.59,0.033607682
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,40,2.54,1.51,1.03,1,0.594488189,0.405511811,5.08,0.061507567
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,41,2.29,1.74,1.04,1,0.759825328,0.454148472,5.07,0.049897345
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,42,2.57,1.89,1.21,1,0.73540856,0.470817121,5.67,0.04667242
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,43,2.11,1.8,1.17,1,0.853080569,0.55450237,5.08,0.034355822
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,44,2.4,1.85,1.27,1,0.770833333,0.529166667,5.52,0.036956019
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,45,2.56,1.61,1.01,1,0.62890625,0.39453125,5.18,0.06213718
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,46,2.16,1.48,1.02,1,0.685185185,0.472222222,4.66,0.047001219
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,47,2.31,1.57,1.11,1,0.67965368,0.480519481,4.99,0.045792912
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,48,2.21,1.39,0.96,1,0.628959276,0.43438914,4.56,0.055049378
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,49,2.28,1.56,1.36,1,0.684210526,0.596491228,5.2,0.030026333
Eucalyptus langleyi,Historic,3/13/1973,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,50,2.15,1.61,1.06,1,0.748837209,0.493023256,4.82,0.042838772
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,1,1.75,1.52,1.26,1,0.868571429,0.72,4.53,0.013082993
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,2,1.97,1.52,1.18,1,0.771573604,0.598984772,4.67,0.026975415
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,3,1.83,1.83,1.3,1,1,0.710382514,4.96,0.01863962
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,4,2.21,1.62,1.77,1,0.733031674,0.800904977,5.6,0.0128353
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,5,2.17,1.77,1.16,1,0.815668203,0.534562212,5.1,0.03662568
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,6,1.8,1.6,0.92,1,0.888888889,0.511111111,4.32,0.043786008
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,7,2.33,2.02,1.43,1,0.86695279,0.613733906,5.78,0.025669207
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,8,2,1.64,0.92,1,0.82,0.46,4.56,0.0504
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,9,2.23,2.01,1.38,1,0.901345291,0.618834081,5.62,0.026092533
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,10,1.77,1.54,1.5,1,0.870056497,0.847457627,4.81,0.004518355
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,11,1.16,1.5,1.37,1,1.293103448,1.181034483,4.03,0.014582508
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,12,1.69,1.66,1.69,1,0.982248521,1,5.04,7.00E-05
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,13,1.98,1.55,1.27,1,0.782828283,0.641414141,4.8,0.021749481
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,14,2.1,1.45,1.58,1,0.69047619,0.752380952,5.13,0.017883598
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,15,1.69,1.5,1.46,1,0.887573964,0.863905325,4.65,0.00352462
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,16,1.98,2.15,1.14,1,1.085858586,0.575757576,5.27,0.049728486
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,17,2.4,2.07,1.23,1,0.8625,0.5125,5.7,0.042118056
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,18,2.35,1.78,1.36,1,0.757446809,0.578723404,5.49,0.029805342
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,19,2.52,1.94,1.81,1,0.76984127,0.718253968,6.27,0.01500168
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,20,2.82,2.33,1.78,1,0.826241135,0.631205674,6.93,0.022693359
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,21,2.38,2.06,1.29,1,0.865546218,0.542016807,5.73,0.036944189
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,22,2.44,1.18,1,1,0.483606557,0.409836066,4.62,0.068933083
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,23,2.24,1.37,1.51,1,0.611607143,0.674107143,5.12,0.028995713
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,24,2.27,1.93,0.97,1,0.850220264,0.427312775,5.17,0.058806152
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,25,1.99,1.63,1.04,1,0.819095477,0.522613065,4.66,0.038725172
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,26,2.32,1.4,0.99,1,0.603448276,0.426724138,4.71,0.057458878
Eucalyptus langleyi,Modern,5/11/2017,30 04 00 S,150 06 00 E,-30.0667,150.1,site_at_30.0667_S_and_150.1000_E,27,2.27,2.06,1.04,1,0.907488987,0.45814978,5.37,0.056007297
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,28,1.99,1.5,1.01,1,0.753768844,0.507537688,4.5,0.040419855
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,29,1.96,1.56,1.37,1,0.795918367,0.698979592,4.89,0.015739969
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,30,2.54,2.04,1.05,1,0.803149606,0.413385827,5.63,0.05942023
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,31,2.02,1.64,1.37,1,0.811881188,0.678217822,5.03,0.017422039
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,32,1.81,1.82,1.45,1,1.005524862,0.801104972,5.08,0.009041916
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,33,1.99,1.8,1.8,1,0.904522613,0.904522613,5.59,0.002025763
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,34,1.84,1.71,1.18,1,0.929347826,0.641304348,4.73,0.024069261
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,35,2.14,1.56,1.29,1,0.728971963,0.602803738,4.99,0.027459943
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,36,2.15,1.6,1.04,1,0.744186047,0.48372093,4.79,0.044425215
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,37,2.06,1.8,1.4,1,0.873786408,0.67961165,5.26,0.017364711
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,38,2.46,1.69,0.96,1,0.68699187,0.390243902,5.11,0.061981772
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,39,2.1,1.29,1.16,1,0.614285714,0.552380952,4.55,0.039218947
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,40,2.24,2.11,1.29,1,0.941964286,0.575892857,5.64,0.035249256
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,41,2,1.98,1,1,0.99,0.5,4.98,0.054466667
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,42,2.94,2.27,1.14,1,0.772108844,0.387755102,6.35,0.063833999
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,43,1.78,1.36,1.01,1,0.764044944,0.56741573,4.15,0.03127411
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,44,2.3,2.15,1.1,1,0.934782609,0.47826087,5.55,0.053875236
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,45,2.36,1.81,0.92,1,0.766949153,0.389830508,5.09,0.06320422
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,46,1.88,1.69,1.07,1,0.89893617,0.569148936,4.64,0.033845129
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,47,1.94,1.65,1.26,1,0.850515464,0.649484536,4.85,0.020624461
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,48,2.1,1.58,1.24,1,0.752380952,0.59047619,4.92,0.028359788
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,49,2.02,1.59,1.32,1,0.787128713,0.653465347,4.93,0.020362927
Eucalyptus langleyi,Modern,5/11/2017,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,50,2.33,1.99,1,1,0.854077253,0.429184549,5.32,0.058628615
Gompholobium latifolium,Historic,12/18/1983,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,1,3.11,1.69,2.12,1,0.54340836,0.681672026,6.92,0.036547274
Gompholobium latifolium,Historic,12/18/1983,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,2,3.1,1.52,1.67,1,0.490322581,0.538709677,6.29,0.052766794
Gompholobium latifolium,Historic,12/18/1983,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,3,3.08,1.8,2.11,1,0.584415584,0.685064935,6.99,0.031336088
Gompholobium latifolium,Historic,12/18/1983,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,4,2.91,1.46,1.8,1,0.501718213,0.618556701,6.17,0.045270551
Gompholobium latifolium,Historic,12/18/1983,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,5,3.98,1.71,2.34,1,0.429648241,0.587939698,8.03,0.057794556
Gompholobium latifolium,Historic,12/18/1983,30 03 20 S,150 06 02 E,-30.0556,150.1006,site_at_30.0556_S_and_150.1006_E,6,3.17,1.73,1.93,1,0.545741325,0.608832808,6.83,0.040371472
