Species,Modern/Historic,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Plant ID,HHMMSS,Photo (Asat; umol CO2 m-2 s-1),Conductance (gs; mmol H2O m-2 s-1),Ci,Area
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,2,12:50:28,18.84986528,0.667510587,317.3146628,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,6,12:55:33,23.36845907,0.811805543,309.2329484,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,6,12:55:34,23.32156349,0.812401874,309.3872117,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,6,12:55:35,23.30051301,0.813255933,309.4825535,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,6,12:55:36,23.28644115,0.813690259,309.5421123,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,6,12:55:37,23.29322025,0.813288803,309.5127929,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,8,12:59:39,24.21701674,0.778127061,304.0493354,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,8,12:59:40,24.20613659,0.776984379,304.0096318,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,8,12:59:41,24.22523056,0.777475669,304.0029556,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,8,12:59:42,24.2174526,0.77793966,304.0251059,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,8,12:59:44,24.28465055,0.779205307,303.9325741,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,1,13:03:43,7.077476699,0.184522125,321.21829,5.550000191
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,1,13:03:44,7.070400361,0.184603389,321.3356264,5.550000191
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,1,13:03:46,7.052288027,0.184484301,321.4546973,5.550000191
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,1,13:03:47,6.982398689,0.184400843,322.0863589,5.550000191
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,1,13:03:48,6.918099128,0.184364733,322.6707986,5.550000191
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,14,13:08:59,16.39304415,0.659316576,327.590923,5.849999905
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,14,13:09:00,16.43304642,0.658091195,327.4160843,5.849999905
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,14,13:09:02,16.33749642,0.656152099,327.6244971,5.849999905
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,14,13:09:03,16.20523887,0.655658985,328.0137637,5.849999905
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,14,13:09:05,16.15727927,0.655859993,328.1611329,5.849999905
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,13:14:36,20.74845633,0.689486116,311.2306941,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,13:14:38,20.74279818,0.689635874,311.2714605,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,13:14:39,20.74466363,0.6898477,311.2787209,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,13:14:40,20.74976175,0.690404051,311.3124723,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,13:14:41,20.76510108,0.691156957,311.3286805,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,31,13:20:13,21.12548304,0.680454178,308.6331984,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,31,13:20:14,21.14875701,0.679760115,308.5083189,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,31,13:20:16,21.09722094,0.679297285,308.6246368,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,31,13:20:17,21.03039853,0.679075935,308.7928238,6
Corymbia eximia,Modern,02/26/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,31,13:20:19,21.0382958,0.67921733,308.7592746,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,31,11:37:09,10.55958249,0.226071033,302.5691981,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,31,11:37:10,10.53703394,0.225798374,302.6642111,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,31,11:37:11,10.50871898,0.225944149,302.9156458,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,31,11:37:12,10.50636999,0.226008789,302.9712951,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,31,11:37:13,10.4663317,0.226284486,303.3830249,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,6,11:41:21,8.677940235,0.147704298,291.5393133,4.349999905
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,6,11:41:23,8.743510208,0.150118381,292.3011957,4.349999905
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,6,11:41:24,8.823393096,0.152202048,292.6903356,4.349999905
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,6,11:41:25,8.780160059,0.154168659,294.3612084,4.349999905
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,6,11:41:26,8.660965131,0.156255571,296.8295777,4.349999905
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,29,11:51:59,4.547126764,0.242544952,357.7304988,5.900000095
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,29,11:52:00,4.669831819,0.242356223,356.8348661,5.900000095
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,29,11:52:01,4.859448952,0.242918306,355.5454312,5.900000095
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,29,11:52:03,4.896631855,0.24341678,355.3593042,5.900000095
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,29,11:52:04,4.867458754,0.243962815,355.6305303,5.900000095
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,25,11:56:00,19.97280201,0.75727537,320.435266,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,25,11:56:01,19.96924668,0.756271878,320.3990661,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,25,11:56:02,19.90027377,0.755852829,320.5790141,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,25,11:56:03,19.90341281,0.756191311,320.5849937,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,25,11:56:04,19.89555203,0.75647854,320.5949377,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,19,12:05:22,27.11054262,1.091225899,310.5436492,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,19,12:05:24,27.07028158,1.069071218,309.896739,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,19,12:05:25,27.12164264,1.052364476,309.1452045,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,19,12:05:26,27.14105038,1.040174529,308.6562056,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,19,12:05:28,27.10695752,1.027917455,308.2717579,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,33,12:09:01,14.59823711,0.350657873,304.2990737,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,33,12:09:02,14.5590519,0.350771177,304.5150383,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,33,12:09:04,14.55884048,0.350888258,304.5343673,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,33,12:09:05,14.57153151,0.350309486,304.3494656,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,33,12:09:07,14.66629146,0.349811799,303.7744762,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,39,12:13:58,6.264188872,0.14353706,315.7421372,4.829999924
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,39,12:13:59,6.238338255,0.142955789,315.7767684,4.829999924
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,39,12:14:01,6.362029349,0.142654688,314.1558715,4.829999924
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,39,12:14:02,6.359034467,0.142796494,314.295984,4.829999924
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,39,12:14:03,6.357127259,0.142774712,314.2850425,4.829999924
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,24,12:17:24,9.725749664,0.206312452,304.5047994,5.800000191
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,24,12:17:26,9.689908017,0.206466741,304.823181,5.800000191
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,24,12:17:27,9.62111598,0.206015934,305.1809471,5.800000191
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,24,12:17:29,9.574737936,0.205769216,305.4674201,5.800000191
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,24,12:17:31,9.641839882,0.205376836,304.7243259,5.800000191
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,35,12:29:59,17.22304931,0.27111723,265.0578702,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,35,12:30:00,17.23814702,0.271523109,265.0778306,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,35,12:30:01,17.28589146,0.271933302,264.9040822,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,35,12:30:02,17.30414242,0.271609497,264.6695934,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,35,12:30:03,17.29712121,0.271780439,264.7916797,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,27,12:42:22,19.91721959,0.673824335,314.8131648,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,27,12:42:23,19.90813542,0.670471885,314.5967445,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,27,12:42:24,19.91197238,0.667687611,314.4100023,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,27,12:42:26,19.92922829,0.663131435,314.0561607,6
Corymbia gummifera,Historic,01/21/86,33 32 27 S,150 40 57 E,-33.5408,150.6825,site_at_33.5408_S_and_150.6825_E,27,12:42:27,19.83852918,0.65890762,314.1001053,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,12,10:56:56,17.58636576,0.37635294,290.4944214,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,12,10:56:57,17.54946385,0.375806799,290.5540756,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,12,10:56:59,17.49060378,0.375331771,290.744921,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,12,10:57:00,17.49804175,0.374673148,290.5368831,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,12,10:57:02,17.51131957,0.374208592,290.3896062,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,15,11:01:54,19.64498305,0.55204463,303.3386561,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,15,11:01:55,19.62378174,0.554645174,303.707914,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,15,11:01:56,19.65720475,0.556571279,303.7455971,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,15,11:01:58,19.66348548,0.556629969,303.7162852,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,15,11:01:59,19.67727483,0.557690653,303.769761,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,3,11:06:29,14.03643094,0.39325729,313.4030578,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,3,11:06:31,14.26244403,0.392935326,312.3110138,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,3,11:06:33,14.38307772,0.392526253,311.7294684,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,3,11:06:34,14.28646857,0.391852071,312.147065,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,3,11:06:35,14.22353933,0.391565597,312.4097511,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,18,11:14:08,10.29397305,0.436193904,339.0478391,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,18,11:14:09,10.30185873,0.431150297,338.5427674,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,18,11:14:11,10.27167416,0.425087591,338.0704072,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,18,11:14:12,10.34266769,0.423490133,337.5436233,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,18,11:14:14,10.38416902,0.429178253,337.8918967,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,11,11:30:42,19.94309572,1.395597946,338.62244,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,11,11:30:43,19.98217351,1.403494841,338.6844663,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,11,11:30:45,20.00515754,1.405880869,338.6920988,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,11,11:30:46,20.0115623,1.410867413,338.7652664,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,11,11:30:47,20.02038002,1.412500518,338.7610184,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,11:33:30,13.78102554,0.196127454,258.1351527,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,11:33:32,13.77119479,0.195994682,258.1129098,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,11:33:33,13.77969483,0.196451913,258.2607084,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,11:33:35,13.83880423,0.196354734,257.6643574,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,17,11:33:36,13.81515231,0.196512809,257.9893432,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,5,11:45:09,22.25090548,0.846701136,317.4290751,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,5,11:45:10,22.38645581,0.85640749,317.4563863,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,5,11:45:11,22.5000143,0.865990926,317.5952169,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,5,11:45:13,22.5058328,0.870062778,317.7656266,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,5,11:45:14,22.51653245,0.872594501,317.8755858,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,13,12:01:43,24.72962323,0.824552429,308.0293013,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,13,12:01:45,24.71915314,0.824281967,308.052929,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,13,12:01:46,24.77227385,0.822535192,307.8155446,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,13,12:01:47,24.78718052,0.823904924,307.8698767,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,13,12:01:49,24.71432473,0.824326716,308.0772667,5.650000095
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,10,12:22:33,8.642682734,0.174545251,301.7293079,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,10,12:22:35,8.580607845,0.174517457,302.3404511,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,10,12:22:36,8.521367674,0.174454951,302.8545131,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,10,12:22:38,8.498793358,0.174200164,302.9523597,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,10,12:22:39,8.503844864,0.17422004,302.8945338,6
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,2,12:36:49,18.09005608,0.40339253,296.0633123,5.449999809
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,2,12:36:50,18.06305838,0.403722064,296.2424377,5.449999809
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,2,12:36:51,18.03267676,0.403519504,296.3566068,5.449999809
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,2,12:36:53,18.06415978,0.402645836,296.0679597,5.449999809
Corymbia gummifera,Modern,02/27/18,33 27 23 S,150 43 05 E,-33.4564,150.7181,site_at_33.4564_S_and_150.7181_E,2,12:36:54,18.09974053,0.402570399,295.900602,5.449999809
Eucalyptus calcareana,Historic,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,9,10:26:52,17.05518026,0.327404212,282.1343504,6
Eucalyptus calcareana,Historic,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,9,10:26:53,17.04617454,0.326276402,281.9011548,6
Eucalyptus calcareana,Historic,10/20/85,31 54 00 S,132 23 00 E,-31.9,132.3833,site_at_31.9000_S_and_132.3833_E,9,10:26:55,17.03967563,0.325590204,281.7661595,6
