Species,Modern/Historic,Date Collected,Latitude (deg min sec S/N),Longitude (deg min sec E/W),latitude (deg),longitude (deg),site,Replicate,Mass (g),Number of seeds weighed per replicate
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,3,0.0015,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,4,0.0006,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,5,0.0025,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,6,0.0019,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,7,0.0017,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,8,0.0013,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,9,0.0012,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,10,0.001,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,11,0.0008,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,12,0.0013,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,13,0.0014,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,14,0.0011,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,15,0.001,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,16,0.0015,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,17,0.002,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,18,0.0011,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,19,0.0012,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,20,0.0012,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,21,0.0011,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,22,0.0002,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,23,0.0012,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,24,0.0013,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,25,0.0003,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,26,0.0014,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,27,0.0013,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,28,0.0009,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,29,0.0008,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,30,0.0002,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,31,0.0023,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,32,0.0011,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,33,0.0012,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,34,0.0006,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,35,0.0013,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,36,0.0016,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,37,0.0007,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,38,0.0012,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,39,0.001,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,40,0.0008,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,41,0.0016,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,42,0.0007,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,43,0.0009,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,44,0.0019,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,45,0.0017,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,46,0.0012,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,47,0.0001,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,48,0.0007,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,49,0.0016,1
Allocasuarina monilifera,Modern,1/18/2018,43 25 47 S,147 14 54 E,-43.4297,147.2483,site_at_43.4297_S_and_147.2483_E,50,0.0014,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,1,0.0015,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,2,0.0018,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,3,0.0015,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,4,0.0011,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,5,0.0019,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,6,0.002,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,7,0.0018,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,8,0.001,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,9,0.0019,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,10,0.0018,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,11,0.002,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,12,0.0018,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,13,0.0015,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,14,0.0017,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,15,0.0017,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,16,0.0008,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,17,0.0012,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,18,0.0018,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,19,0.0017,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,20,0.002,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,21,0.0021,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,22,0.0012,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,23,0.001,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,24,0.0015,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,25,0.0014,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,26,0.0018,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,27,0.001,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,28,0.0008,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,29,0.0019,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,30,0.001,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,31,0.0016,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,32,0.0018,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,33,0.0018,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,34,0.0016,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,35,0.0012,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,36,0.00005,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,37,0.0007,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,38,0.0013,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,39,0.0016,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,40,0.002,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,41,0.0025,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,42,0.002,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,43,0.0017,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,44,0.0019,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,45,0.0014,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,46,0.0013,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,47,0.0012,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,48,0.0016,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,49,0.0019,1
Allocasuarina nana,Historic,7/13/1988,33 20 20 S,150 14 10 E,-33.3389,150.2361,site_at_33.3389_S_and_150.2361_E,50,0.0015,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,1,0.0027,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,2,0.0019,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,3,0.0016,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,4,0.0028,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,5,0.0016,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,6,0.002,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,7,0.0022,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,8,0.0019,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,9,0.002,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,10,0.0018,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,11,0.0018,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,12,0.0016,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,13,0.0023,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,14,0.0012,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,15,0.0018,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,16,0.0023,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,17,0.002,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,18,0.0007,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,19,0.0025,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,20,0.0014,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,21,0.0021,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,22,0.0024,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,23,0.0026,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,24,0.0023,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,25,0.0017,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,26,0.0019,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,27,0.0017,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,28,0.0014,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,29,0.0014,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,30,0.0016,1
Allocasuarina nana,Modern,8/17/2017,33 38 38 S,150 14 42 E,-33.6439,150.245,site_at_33.6439_S_and_150.2450_E,31,0.0015,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,1,0.0011,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,2,0.0008,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,3,0.0015,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,4,0.0014,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,5,0.0004,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,6,0.0008,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,7,0.0016,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,8,0.0012,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,9,0.0017,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,10,0.0009,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,11,0.0003,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,12,0.0011,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,13,0.0009,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,14,0.0016,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,15,0.0007,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,16,0.001,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,17,0.0013,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,18,0.0012,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,19,0.001,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,20,0.0011,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,21,0.0013,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,22,0.001,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,23,0.001,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,24,0.0009,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,25,0.0013,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,26,0.0007,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,27,0.0017,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,28,0.0012,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,29,0.0014,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,30,0.0012,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,31,0.0009,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,32,0.0007,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,33,0.0008,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,34,0.0012,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,35,0.001,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,36,0.0008,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,37,0.001,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,38,0.0011,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,39,0.0007,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,40,0.0013,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,41,0.001,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,42,0.0012,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,43,0.0014,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,44,0.0008,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,45,0.0012,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,46,0.0014,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,47,0.001,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,48,0.0018,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,49,0.0013,1
Bothriochloa macra,Historic,4/15/1980,35 20 00 S,149 10 00 E,-35.3333,149.1667,site_at_35.3333_S_and_149.1667_E,50,0.0013,1
Bothriochloa macra,Modern,12/11/2017,35 21 30 S,149 12 53 E,-35.3583,149.2147,site_at_35.3583_S_and_149.2147_E,1,0.0003,1
