F3ID,UniqueID,FullID,F3_line,Growth_temp,Parent_temp,Cross_type,F2_mum,Row,Column,Block,Date_first_flower,Dry_biomass_g,Total_repro_stems,Chlorophyll_content,LMA_mg_cm2,Post_hail,phiPSII,fvfm_hot,Tcrit-hot,Tcrit-cold,Total_repro_stems_2,N_all_capsules,Sum_capsule_mass,N_capsules_weighed,Mass_per_capsule,Potential_repro_mass
F3.443.8,1888,1888_F3.443.8,F3.443,Cool,Hot,Outcrossed,F2.255.1,2,16,4,20191223,7.34,23,24.8,1.714,NA,NA,NA,NA,NA,,,,,,
F3.491.5,1893,1893_F3.491.5,F3.491,Cool,Hot,Outcrossed,F2.216.3,1,8,1,20200101,5.88,13,39.1,0.994,0,0.13,0.74,42.83,-12.68,,,,,,
F3.491.6,1894,1894_F3.491.6,F3.491,Cool,Hot,Outcrossed,F2.216.3,2,22,2,20191225,8.86,25,37.73,1.309,0,0.39,0.78,44.01,-16.92,,,,,,
F3.491.7,1895,1895_F3.491.7,F3.491,Cool,Hot,Outcrossed,F2.216.3,1,27,3,20191216,9.93,54,39.3,1.009,NA,NA,NA,NA,NA,,,,,,
F3.491.8,1896,1896_F3.491.8,F3.491,Cool,Hot,Outcrossed,F2.216.3,5,24,4,20191216,11.79,93,44.33,1.418,NA,NA,NA,NA,NA,,,,,,
F3.493.5,1901,1901_F3.493.5,F3.493,Cool,Hot,Outcrossed,F2.259.1,2,17,1,20191220,6.73,20,31.77,0.755,0,0.36,0.73,42.85,-16.42,,,,,,
F3.493.6,1902,1902_F3.493.6,F3.493,Cool,Hot,Outcrossed,F2.259.1,4,6,2,20191223,7.58,26,27.7,1.161,0,0.2,0.74,43.29,-13.48,,,,,,
F3.493.7,1903,1903_F3.493.7,F3.493,Cool,Hot,Outcrossed,F2.259.1,2,19,3,20191216,12.07,63,32.3,1.243,NA,NA,NA,NA,NA,,,,,,
F3.493.8,1904,1904_F3.493.8,F3.493,Cool,Hot,Outcrossed,F2.259.1,4,2,4,20191216,10.44,23,33.67,0.837,NA,NA,NA,NA,NA,,,,,,
F3.495.5,1909,1909_F3.495.5,F3.495,Cool,Hot,Outcrossed,F2.244.5,2,4,1,20191218,10,28,39.2,1.041,0,0.35,0.76,44.03,-13.78,,,,,,
F3.495.6,1910,1910_F3.495.6,F3.495,Cool,Hot,Outcrossed,F2.244.5,5,24,2,20191230,6.21,27,27.17,0.992,0,0.35,0.71,46.13,-14.06,,,,,,
F3.495.7,1911,1911_F3.495.7,F3.495,Cool,Hot,Outcrossed,F2.244.5,5,24,3,20191223,8.66,39,36.23,1.597,NA,NA,NA,NA,NA,,,,,,
F3.495.8,1912,1912_F3.495.8,F3.495,Cool,Hot,Outcrossed,F2.244.5,3,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.329.5,1917,1917_F3.329.5,F3.329,Cool,Hot,Selfed,F2.229.2,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.329.6,1918,1918_F3.329.6,F3.329,Cool,Hot,Selfed,F2.229.2,3,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.329.7,1919,1919_F3.329.7,F3.329,Cool,Hot,Selfed,F2.229.2,4,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.329.8,1920,1920_F3.329.8,F3.329,Cool,Hot,Selfed,F2.229.2,5,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.331.5,1925,1925_F3.331.5,F3.331,Cool,Hot,Selfed,F2.237.5,5,14,1,20191218,5.55,32,37.07,1.209,0,0.27,0.74,44.99,-13.16,,,,,,
F3.331.6,1926,1926_F3.331.6,F3.331,Cool,Hot,Selfed,F2.237.5,4,19,2,20191216,8.69,36,33.53,NA,0,0.08,0.72,49.91,-10.28,,,,,,
F3.331.7,1927,1927_F3.331.7,F3.331,Cool,Hot,Selfed,F2.237.5,4,2,3,20191211,5.04,64,24.7,1.26,0,0.14,0.62,40.66,-12.65,,,,,,
F3.331.8,1928,1928_F3.331.8,F3.331,Cool,Hot,Selfed,F2.237.5,4,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.445.5,1933,1933_F3.445.5,F3.445,Cool,Hot,Outcrossed,F2.237.5,5,24,1,20191216,16.77,94,35,1.032,0,0.09,0.79,45.22,-14.41,,,,,,
F3.445.6,1934,1934_F3.445.6,F3.445,Cool,Hot,Outcrossed,F2.237.5,3,21,2,20191216,17.23,84,33.87,1.236,0,0.23,0.73,44.45,-13.02,,,,,,
F3.445.7,1935,1935_F3.445.7,F3.445,Cool,Hot,Outcrossed,F2.237.5,1,6,3,20191218,7.35,37,23.73,0.913,0,0.16,0.66,40.27,-10.77,,,,,,
F3.445.8,1936,1936_F3.445.8,F3.445,Cool,Hot,Outcrossed,F2.237.5,2,17,4,20191220,NA,1,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.501.5,1941,1941_F3.501.5,F3.501,Cool,Hot,Outcrossed,F2.253.1,2,12,1,20191230,4,8,42,1.078,0,0.26,0.75,44.2,-15.49,,,,,,
F3.501.6,1942,1942_F3.501.6,F3.501,Cool,Hot,Outcrossed,F2.253.1,3,3,2,no flower,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.501.7,1943,1943_F3.501.7,F3.501,Cool,Hot,Outcrossed,F2.253.1,3,19,3,20191220,12.42,45,34,0.907,1,0.23,0.73,NA,-13.98,,,,,,
F3.501.8,1944,1944_F3.501.8,F3.501,Cool,Hot,Outcrossed,F2.253.1,4,25,4,20191227,10.32,36,31.63,1.42,NA,NA,NA,NA,NA,,,,,,
F3.497.5,1949,1949_F3.497.5,F3.497,Cool,Hot,Outcrossed,F2.242.1,3,2,1,20191213,8.57,63,29.47,0.863,0,0.07,0.72,43.22,-11.09,,,,,,
F3.497.6,1950,1950_F3.497.6,F3.497,Cool,Hot,Outcrossed,F2.242.1,4,24,2,20191216,17.42,128,23.4,1.2,0,0.41,0.75,43.23,-12.92,,,,,,
F3.497.7,1951,1951_F3.497.7,F3.497,Cool,Hot,Outcrossed,F2.242.1,3,18,3,20191223,11.48,33,30.8,0.953,1,0.29,0.74,NA,-15.34,,,,,,
F3.497.8,1952,1952_F3.497.8,F3.497,Cool,Hot,Outcrossed,F2.242.1,5,3,4,20191223,7.08,13,30.37,0.804,NA,NA,NA,NA,NA,,,,,,
F3.499.5,1957,1957_F3.499.5,F3.499,Cool,Hot,Outcrossed,F2.227.1,3,20,1,20191223,7.75,28,34.33,0.873,0,0.34,0.76,43.2,-14.59,,,,,,
F3.499.6,1958,1958_F3.499.6,F3.499,Cool,Hot,Outcrossed,F2.227.1,5,9,2,20191230,9.89,14,44.77,1.156,0,0.23,0.73,45.42,-8.61,,,,,,
F3.499.7,1959,1959_F3.499.7,F3.499,Cool,Hot,Outcrossed,F2.227.1,4,10,3,20191220,5.04,14,29.33,NA,1,0.26,0.72,43.6,-13.66,,,,,,
F3.499.8,1960,1960_F3.499.8,F3.499,Cool,Hot,Outcrossed,F2.227.1,2,19,4,20191220,6.57,14,19.63,1.288,NA,NA,NA,NA,NA,,,,,,
F3.333.5,1965,1965_F3.333.5,F3.333,Cool,Hot,Selfed,F2.233.2,3,7,1,20191225,7.6,17,34.63,0.929,0,0.41,0.75,47.24,-14.47,,,,,,
F3.333.6,1966,1966_F3.333.6,F3.333,Cool,Hot,Selfed,F2.233.2,5,26,2,20200110,6.67,21,37.83,1.668,0,0.32,0.75,43.76,-15.44,,,,,,
F3.333.7,1967,1967_F3.333.7,F3.333,Cool,Hot,Selfed,F2.233.2,3,26,3,20191230,10.06,33,43.8,1.291,1,0.44,0.77,46.28,-13.38,,,,,,
F3.333.8,1968,1968_F3.333.8,F3.333,Cool,Hot,Selfed,F2.233.2,4,23,4,20200102,8.41,30,21.6,1.525,NA,NA,NA,NA,NA,,,,,,
F3.349.5,1973,1973_F3.349.5,F3.349,Cool,Hot,Selfed,F2.259.1,5,18,1,no flower,8.63,7,31.63,1.119,0,0.35,0.77,42.11,-14.85,,,,,,
F3.349.6,1974,1974_F3.349.6,F3.349,Cool,Hot,Selfed,F2.259.1,2,7,2,no flower,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.349.7,1975,1975_F3.349.7,F3.349,Cool,Hot,Selfed,F2.259.1,2,20,3,20191225,6.26,25,33.5,0.805,NA,NA,NA,NA,NA,,,,,,
F3.349.8,1976,1976_F3.349.8,F3.349,Cool,Hot,Selfed,F2.259.1,4,27,4,20191218,12.71,71,31.7,0.754,NA,NA,NA,NA,NA,,,,,,
F3.447.5,1981,1981_F3.447.5,F3.447,Cool,Hot,Outcrossed,F2.237.5,1,20,1,20191227,6.54,30,44.37,1.324,0,0.41,0.76,46.9,-16.14,,,,,,
F3.447.6,1982,1982_F3.447.6,F3.447,Cool,Hot,Outcrossed,F2.237.5,3,8,2,20191216,11.1,54,44.33,0.896,0,0.21,0.76,45.58,-14.68,,,,,,
F3.447.7,1983,1983_F3.447.7,F3.447,Cool,Hot,Outcrossed,F2.237.5,4,26,3,20191227,10.32,48,42.23,1.603,NA,NA,NA,NA,NA,,,,,,
F3.447.8,1984,1984_F3.447.8,F3.447,Cool,Hot,Outcrossed,F2.237.5,5,28,4,20191218,14.4,130,22.37,1.184,NA,NA,NA,NA,NA,,,,,,
F3.505.5,1989,1989_F3.505.5,F3.505,Cool,Hot,Outcrossed,F2.222.1,4,2,1,20200101,3.04,10,28.97,0.543,0,0.11,0.67,44.62,-11.67,,,,,,
F3.505.6,1990,1990_F3.505.6,F3.505,Cool,Hot,Outcrossed,F2.222.1,4,18,2,20191216,8.75,22,21.43,1.219,0,0.2,0.74,45.89,-14.41,,,,,,
F3.505.7,1991,1991_F3.505.7,F3.505,Cool,Hot,Outcrossed,F2.222.1,1,8,3,20191218,8.19,20,31.43,0.779,NA,NA,NA,NA,NA,,,,,,
F3.505.8,1992,1992_F3.505.8,F3.505,Cool,Hot,Outcrossed,F2.222.1,3,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.507.5,1997,1997_F3.507.5,F3.507,Cool,Hot,Outcrossed,F2.259.1,2,14,1,20200102,8.59,10,30.17,0.793,0,0.2,0.71,43.12,-11.51,,,,,,
F3.507.6,1998,1998_F3.507.6,F3.507,Cool,Hot,Outcrossed,F2.259.1,5,1,2,20191225,6.11,27,27.97,1.168,0,0.22,0.67,NA,-6.94,,,,,,
F3.507.7,1999,1999_F3.507.7,F3.507,Cool,Hot,Outcrossed,F2.259.1,3,6,3,20191223,6.93,22,32.8,1.206,0,0.21,0.72,44.68,-13.55,,,,,,
F3.507.8,2000,2000_F3.507.8,F3.507,Cool,Hot,Outcrossed,F2.259.1,2,9,4,20191225,14.15,18,34.9,1.146,NA,NA,NA,NA,NA,,,,,,
F3.503.5,2005,2005_F3.503.5,F3.503,Cool,Hot,Outcrossed,F2.242.1,1,7,1,20191213,6.25,25,32.53,0.974,0,0.26,0.73,43.29,-11.56,,,,,,
F3.503.6,2006,2006_F3.503.6,F3.503,Cool,Hot,Outcrossed,F2.242.1,3,10,2,20191225,3,6,22.4,1.005,0,0.23,0.75,46.52,-9.32,,,,,,
F3.503.7,2007,2007_F3.503.7,F3.503,Cool,Hot,Outcrossed,F2.242.1,5,26,3,20191218,12.83,88,36.5,1.726,1,0.4,0.74,42.7,-16.32,,,,,,
F3.503.8,2008,2008_F3.503.8,F3.503,Cool,Hot,Outcrossed,F2.242.1,4,10,4,20191216,13.02,52,28.67,1.07,NA,NA,NA,NA,NA,,,,,,
F3.337.5,2013,2013_F3.337.5,F3.337,Cool,Hot,Selfed,F2.239.5,2,20,1,20191223,11.07,22,28.47,0.938,0,0.21,0.73,44.48,-14.01,,,,,,
F3.337.6,2014,2014_F3.337.6,F3.337,Cool,Hot,Selfed,F2.239.5,4,13,2,20191227,5.06,13,39.43,0.933,0,0.2,0.76,44.04,-14.12,,,,,,
F3.337.7,2015,2015_F3.337.7,F3.337,Cool,Hot,Selfed,F2.239.5,5,15,3,20191227,4.9,20,27.3,1.073,NA,NA,NA,NA,NA,,,,,,
F3.337.8,2016,2016_F3.337.8,F3.337,Cool,Hot,Selfed,F2.239.5,4,26,4,20191220,10.16,29,34.07,0.909,NA,NA,NA,NA,NA,,,,,,
F3.339.5,2021,2021_F3.339.5,F3.339,Cool,Hot,Selfed,F2.236.1,1,10,1,20200101,9.39,32,43.6,1.002,0,0.29,0.74,44.53,-14.1,,,,,,
F3.339.6,2022,2022_F3.339.6,F3.339,Cool,Hot,Selfed,F2.236.1,1,23,2,20191230,10.65,33,33.27,1.501,0,0.17,0.72,50.31,-12.35,,,,,,
F3.339.7,2023,2023_F3.339.7,F3.339,Cool,Hot,Selfed,F2.236.1,1,16,3,20191230,12.02,42,32.47,1.33,1,0.24,0.73,46.8,-13.69,,,,,,
F3.339.8,2024,2024_F3.339.8,F3.339,Cool,Hot,Selfed,F2.236.1,1,14,4,20200101,8.34,37,37.33,1.148,NA,NA,NA,NA,NA,,,,,,
F3.449.5,2029,2029_F3.449.5,F3.449,Cool,Hot,Outcrossed,F2.236.1,2,28,1,20200106,9,29,37.17,1.312,0,0.23,0.75,44.19,-15.99,,,,,,
F3.449.6,2030,2030_F3.449.6,F3.449,Cool,Hot,Outcrossed,F2.236.1,4,17,2,20200101,11.15,28,35.9,1.256,0,0.27,0.72,43.19,-14.94,,,,,,
F3.449.7,2031,2031_F3.449.7,F3.449,Cool,Hot,Outcrossed,F2.236.1,1,2,3,20200102,5.81,14,32.1,0.688,0,0.38,0.77,44.82,-13.04,,,,,,
F3.449.8,2032,2032_F3.449.8,F3.449,Cool,Hot,Outcrossed,F2.236.1,3,8,4,20191230,5.66,6,34.33,0.576,NA,NA,NA,NA,NA,,,,,,
F3.509.5,2037,2037_F3.509.5,F3.509,Cool,Hot,Outcrossed,F2.204.1,2,9,1,20191225,7.41,13,36.7,1.041,0,0.38,0.75,43.31,-15.01,,,,,,
F3.509.6,2038,2038_F3.509.6,F3.509,Cool,Hot,Outcrossed,F2.204.1,5,4,2,20191223,7.71,35,33.27,0.907,0,0.45,0.75,44.77,-12.19,,,,,,
F3.509.7,2039,2039_F3.509.7,F3.509,Cool,Hot,Outcrossed,F2.204.1,3,15,3,20200106,8.48,11,26.27,0.929,1,0.13,0.7,45.96,-13.19,,,,,,
F3.509.8,2040,2040_F3.509.8,F3.509,Cool,Hot,Outcrossed,F2.204.1,5,21,4,20191218,12.77,56,43.67,1.397,NA,NA,NA,NA,NA,,,,,,
F3.511.5,2045,2045_F3.511.5,F3.511,Cool,Hot,Outcrossed,F2.231.1,2,23,1,20200106,7.74,8,34.43,0.906,0,0.3,0.74,43.31,-12.97,,,,,,
F3.511.6,2046,2046_F3.511.6,F3.511,Cool,Hot,Outcrossed,F2.231.1,1,7,2,20191218,6.41,21,21.17,0.879,0,0.17,0.74,44.4,-14.26,,,,,,
F3.511.7,2047,2047_F3.511.7,F3.511,Cool,Hot,Outcrossed,F2.231.1,5,28,3,20191218,16.07,77,28.33,1.26,1,0.38,0.76,45.67,-12.26,,,,,,
F3.511.8,2048,2048_F3.511.8,F3.511,Cool,Hot,Outcrossed,F2.231.1,3,29,4,20200110,4.09,16,41.6,1.175,NA,NA,NA,NA,NA,,,,,,
F3.513.5,2053,2053_F3.513.5,F3.513,Cool,Hot,Outcrossed,F2.243.1,1,13,1,20191223,10.2,33,39.53,1.318,0,0.41,0.78,43.64,-11.24,,,,,,
F3.513.6,2054,2054_F3.513.6,F3.513,Cool,Hot,Outcrossed,F2.243.1,2,18,2,20191218,8.87,39,30.63,0.811,0,0.22,0.73,43.81,-14.37,,,,,,
F3.513.7,2055,2055_F3.513.7,F3.513,Cool,Hot,Outcrossed,F2.243.1,5,10,3,20200102,9.89,10,44.43,1.264,NA,NA,NA,NA,NA,,,,,,
F3.513.8,2056,2056_F3.513.8,F3.513,Cool,Hot,Outcrossed,F2.243.1,2,8,4,20191218,7.85,10,39.2,0.846,NA,NA,NA,NA,NA,,,,,,
F3.341.5,2061,2061_F3.341.5,F3.341,Cool,Hot,Selfed,F2.241.1,2,21,1,20191220,13.05,47,40.73,1.231,0,0.44,0.78,41.75,-14.44,,,,,,
F3.341.6,2062,2062_F3.341.6,F3.341,Cool,Hot,Selfed,F2.241.1,4,1,2,20191230,4.31,18,31.93,1.36,0,0.3,0.66,43.11,-15.66,,,,,,
F3.341.7,2063,2063_F3.341.7,F3.341,Cool,Hot,Selfed,F2.241.1,2,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.341.8,2064,2064_F3.341.8,F3.341,Cool,Hot,Selfed,F2.241.1,5,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.343.5,2069,2069_F3.343.5,F3.343,Cool,Hot,Selfed,F2.211.1,5,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.343.6,2070,2070_F3.343.6,F3.343,Cool,Hot,Selfed,F2.211.1,3,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.343.7,2071,2071_F3.343.7,F3.343,Cool,Hot,Selfed,F2.211.1,3,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.343.8,2072,2072_F3.343.8,F3.343,Cool,Hot,Selfed,F2.211.1,5,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.451.5,2077,2077_F3.451.5,F3.451,Cool,Hot,Outcrossed,F2.211.1,4,4,1,20191218,7.85,38,29.37,1.107,0,0.34,0.76,44.68,-15.31,,,,,,
F3.451.6,2078,2078_F3.451.6,F3.451,Cool,Hot,Outcrossed,F2.211.1,4,15,2,20191223,10.28,58,39.97,0.974,0,0.41,0.78,43.14,-15.28,,,,,,
F3.451.7,2079,2079_F3.451.7,F3.451,Cool,Hot,Outcrossed,F2.211.1,3,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.451.8,2080,2080_F3.451.8,F3.451,Cool,Hot,Outcrossed,F2.211.1,5,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.515.5,2085,2085_F3.515.5,F3.515,Cool,Hot,Outcrossed,F2.263.2,1,1,1,20191223,8.26,40,39.3,1.234,0,0.09,0.66,44.03,-13.86,,,,,,
F3.515.6,2086,2086_F3.515.6,F3.515,Cool,Hot,Outcrossed,F2.263.2,3,5,2,20191218,5.51,8,44.57,1.099,0,0.25,0.75,42.39,-12.99,,,,,,
F3.515.7,2087,2087_F3.515.7,F3.515,Cool,Hot,Outcrossed,F2.263.2,3,16,3,20191220,8.02,27,40.17,1.774,1,0.24,0.72,43.32,-10.65,,,,,,
F3.515.8,2088,2088_F3.515.8,F3.515,Cool,Hot,Outcrossed,F2.263.2,3,26,4,20191223,9.8,21,35.83,0.892,NA,NA,NA,NA,NA,,,,,,
F3.517.5,2093,2093_F3.517.5,F3.517,Cool,Hot,Outcrossed,F2.215.4,2,25,1,20191230,16.52,74,25.7,1.113,0,0.18,0.72,44.25,-15.39,,,,,,
F3.517.6,2094,2094_F3.517.6,F3.517,Cool,Hot,Outcrossed,F2.215.4,5,3,2,20191223,8.47,20,36.27,1.072,0,0.12,0.7,45.31,-12.36,,,,,,
F3.517.7,2095,2095_F3.517.7,F3.517,Cool,Hot,Outcrossed,F2.215.4,2,15,3,20191227,16.06,36,27.53,0.945,1,0.34,0.75,46.53,-13.87,,,,,,
F3.517.8,2096,2096_F3.517.8,F3.517,Cool,Hot,Outcrossed,F2.215.4,3,14,4,20191216,10.49,37,31.13,0.624,NA,NA,NA,NA,NA,,,,,,
F3.519.5,2101,2101_F3.519.5,F3.519,Cool,Hot,Outcrossed,F2.246.1,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.519.6,2102,2102_F3.519.6,F3.519,Cool,Hot,Outcrossed,F2.246.1,3,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.519.7,2103,2103_F3.519.7,F3.519,Cool,Hot,Outcrossed,F2.246.1,5,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.519.8,2104,2104_F3.519.8,F3.519,Cool,Hot,Outcrossed,F2.246.1,4,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.345.5,2109,2109_F3.345.5,F3.345,Cool,Hot,Selfed,F2.248.1,5,12,1,20191220,4.04,9,34.5,0.695,0,0.2,0.73,45.8,-10.06,,,,,,
F3.345.6,2110,2110_F3.345.6,F3.345,Cool,Hot,Selfed,F2.248.1,1,18,2,20191230,10.85,9,31.6,0.911,0,0.19,0.69,44.47,-13.83,,,,,,
F3.345.7,2111,2111_F3.345.7,F3.345,Cool,Hot,Selfed,F2.248.1,4,25,3,20191225,16.65,65,34.87,NA,1,0.26,0.74,45.85,-13.69,,,,,,
F3.345.8,2112,2112_F3.345.8,F3.345,Cool,Hot,Selfed,F2.248.1,1,5,4,20191225,6.8,28,35.07,0.947,NA,NA,NA,NA,NA,,,,,,
F3.347.5,2117,2117_F3.347.5,F3.347,Cool,Hot,Selfed,F2.263.2,1,9,1,20191230,12.6,41,37.77,1.513,0,0.42,0.78,46.25,-12.47,,,,,,
F3.347.6,2118,2118_F3.347.6,F3.347,Cool,Hot,Selfed,F2.263.2,2,11,2,no flower,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.347.7,2119,2119_F3.347.7,F3.347,Cool,Hot,Selfed,F2.263.2,2,8,3,20191223,7.73,34,29.9,0.657,NA,NA,NA,NA,NA,,,,,,
F3.347.8,2120,2120_F3.347.8,F3.347,Cool,Hot,Selfed,F2.263.2,5,4,4,20191227,7.77,20,NA,1.037,NA,NA,NA,NA,NA,,,,,,
F3.453.5,2125,2125_F3.453.5,F3.453,Cool,Hot,Outcrossed,F2.263.2,5,11,1,20191220,8.29,33,35.63,0.726,0,0.4,0.77,43.71,-15.08,,,,,,
F3.453.6,2126,2126_F3.453.6,F3.453,Cool,Hot,Outcrossed,F2.263.2,3,27,2,20191216,16.09,65,28.97,1.272,0,0.45,0.76,44.57,-9.27,,,,,,
F3.453.7,2127,2127_F3.453.7,F3.453,Cool,Hot,Outcrossed,F2.263.2,3,27,3,20191223,8.32,53,27.17,1.164,NA,NA,NA,NA,NA,,,,,,
F3.453.8,2128,2128_F3.453.8,F3.453,Cool,Hot,Outcrossed,F2.263.2,4,8,4,20191216,8,50,35.03,0.935,NA,NA,NA,NA,NA,,,,,,
F3.521.5,2133,2133_F3.521.5,F3.521,Cool,Hot,Outcrossed,F2.262.2,3,10,1,20191220,8.43,10,30.9,0.764,0,0.27,0.74,43.68,-13.52,,,,,,
F3.521.6,2134,2134_F3.521.6,F3.521,Cool,Hot,Outcrossed,F2.262.2,4,22,2,20191223,9.86,32,23.6,1.64,0,0.13,0.74,45.64,-15.24,,,,,,
F3.521.7,2135,2135_F3.521.7,F3.521,Cool,Hot,Outcrossed,F2.262.2,2,7,3,20191225,4.8,31,43.57,1.133,0,0.3,0.75,46.51,-15.36,,,,,,
F3.521.8,2136,2136_F3.521.8,F3.521,Cool,Hot,Outcrossed,F2.262.2,3,20,4,20191213,8.75,26,29.1,1.028,NA,NA,NA,NA,NA,,,,,,
F3.523.5,2141,2141_F3.523.5,F3.523,Cool,Hot,Outcrossed,F2.234.1,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.523.6,2142,2142_F3.523.6,F3.523,Cool,Hot,Outcrossed,F2.234.1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.523.7,2143,2143_F3.523.7,F3.523,Cool,Hot,Outcrossed,F2.234.1,1,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.523.8,2144,2144_F3.523.8,F3.523,Cool,Hot,Outcrossed,F2.234.1,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.525.5,2149,2149_F3.525.5,F3.525,Cool,Hot,Outcrossed,F2.238.1,4,19,1,20191230,4.63,12,31.73,0.831,0,0.03,0.69,41.78,-15,,,,,,
F3.525.6,2150,2150_F3.525.6,F3.525,Cool,Hot,Outcrossed,F2.238.1,1,1,2,20191223,6.04,44,36.33,1.189,0,0.33,0.74,46.59,-14.46,,,,,,
F3.525.7,2151,2151_F3.525.7,F3.525,Cool,Hot,Outcrossed,F2.238.1,5,19,3,20191218,10.58,70,29.33,1.055,1,0.33,0.76,NA,-14.26,,,,,,
F3.525.8,2152,2152_F3.525.8,F3.525,Cool,Hot,Outcrossed,F2.238.1,1,28,4,20191230,6.56,8,40.37,1.138,NA,NA,NA,NA,NA,,,,,,
F3.302.1,1001,1001_F3.302.1,F3.302,Warm,Cold,Selfed,F2.201.7,4,3,1,20191225,19.24,23,34.07,1.104,0,0.3,0.74,45.42,-12.38,,,,,,
F3.302.2,1002,1002_F3.302.2,F3.302,Warm,Cold,Selfed,F2.201.7,3,12,2,20191225,6.3,10,36.5,0.696,0,0.3,0.74,44.77,-15.1,,,,,,
F3.302.3,1003,1003_F3.302.3,F3.302,Warm,Cold,Selfed,F2.201.7,3,20,3,20191230,13.93,19,33.5,1.127,1,0.43,0.75,45.23,-9.84,,,,,,
F3.302.4,1004,1004_F3.302.4,F3.302,Warm,Cold,Selfed,F2.201.7,3,13,4,20191218,11.24,41,34.67,1.005,NA,NA,NA,NA,NA,,,,,,
F3.304.1,1009,1009_F3.304.1,F3.304,Warm,Cold,Selfed,F2.261.7,2,10,1,died,NA,0,NA,NA,NA,NA,NA,NA,NA,,,,,,
F3.304.2,1010,1010_F3.304.2,F3.304,Warm,Cold,Selfed,F2.261.7,1,14,2,20191220,11.88,25,48.33,1.354,0,0.36,0.75,44.56,-12.65,,,,,,
F3.304.3,1011,1011_F3.304.3,F3.304,Warm,Cold,Selfed,F2.261.7,3,3,3,20191218,5.53,14,28.07,1.601,0,0.29,0.72,43.55,-15.11,,,,,,
F3.304.4,1012,1012_F3.304.4,F3.304,Warm,Cold,Selfed,F2.261.7,5,19,4,20191223,12.36,66,30.53,1.207,NA,NA,NA,NA,NA,,,,,,
F3.430.1,1017,1017_F3.430.1,F3.430,Warm,Cold,Outcrossed,F2.261.7,1,6,1,20191211,16.17,85,41.9,1.075,0,0.31,0.78,47.73,-13.65,,,,,,
F3.430.2,1018,1018_F3.430.2,F3.430,Warm,Cold,Outcrossed,F2.261.7,2,16,2,20191220,8.31,36,39,1.023,0,0.3,0.76,43.83,-15.07,,,,,,
F3.430.3,1019,1019_F3.430.3,F3.430,Warm,Cold,Outcrossed,F2.261.7,5,1,3,20191223,19.07,65,39.87,0.978,0,0.49,0.78,44.5,-16.11,,,,,,
F3.430.4,1020,1020_F3.430.4,F3.430,Warm,Cold,Outcrossed,F2.261.7,2,15,4,20191218,11.07,70,36.9,0.887,NA,NA,NA,NA,NA,,,,,,
F3.454.1,1025,1025_F3.454.1,F3.454,Warm,Cold,Outcrossed,F2.228.6,5,20,1,20191216,15.59,52,40.4,1.688,0,0.24,0.74,45.15,-11.04,,,,,,
F3.454.2,1026,1026_F3.454.2,F3.454,Warm,Cold,Outcrossed,F2.228.6,4,25,2,20191213,8.42,31,48.67,1.44,0,0.37,0.76,43.55,-15.26,,,,,,
F3.454.3,1027,1027_F3.454.3,F3.454,Warm,Cold,Outcrossed,F2.228.6,5,25,3,20191211,16.45,30,41.53,NA,1,0.34,0.72,43.79,-14.99,,,,,,
