Plant genus,Plant species,Plant scientific name,Plant family,Animal species binomial name,Animal genus,Animal subgenus,Animal species,Animal family,Animal subfamily,Animal common name,Animal class,Animal order,No. of visitors,Location - State,Nearest named place,Latitude (S),Longitude (E),Date,Month,Year,Reference,Dataset_ID,"Observation type (Observational (O), Survey (S), Experimental (E ), Pollen-grains only (P), DNA (D))","Taxanomic verfication (1, 0)","Physical speciman (1, 0)","Photo (1, 0)","Geographic location (1, 0)","Date of collection (1, 0)","No visitors recorded (0,1)",Comments,Column1
Hakea,nitida,Hakea nitida,Proteaceae,Leioproctus (Leioproctus) obscurus,Leioproctus,NA,obscurus,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,1,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Eucalyptus,phaenophylla,Eucalyptus phaenophylla,Myrtaceae,Leioproctus rufus?,Leioproctus,NA,rufus?,Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,1,WA,Ravensthorpe,-33.47153,120.0187191,29/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Hakea,trifurcata,Hakea trifurcata,Proteaceae,"Leioproctus sp.""bulbousflagellomeres""",Leioproctus,NA,"sp.""bulbousflagellomeres""",Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,1,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
NA,sp.1,Styphelieae sp.1,Styphelieae,"Leioproctus sp.""bulbousflagellomeres""",Leioproctus,NA,"sp.""bulbousflagellomeres""",Colletidae,Neopasiphaeinae,NA,Insecta,Hymenoptera,3,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Hakea,cygnus,Hakea cygnus,Proteaceae,Lemidia obliquefasciata,Lemidia,NA,obliquefasciata,Cleridae,Clerinae,NA,Insecta,Coleoptera,1,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Hakea,trifurcata,Hakea trifurcata,Proteaceae,Lemidia obliquefasciata,Lemidia,NA,obliquefasciata,Cleridae,Clerinae,NA,Insecta,Coleoptera,3,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
NA,sp.1,Styphelieae sp.1,Styphelieae,Lemidia obliquefasciata,Lemidia,NA,obliquefasciata,Cleridae,Clerinae,NA,Insecta,Coleoptera,1,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Gastrolobium,parviflorum,Gastrolobium parviflorum,Fabaceae,Leptopius sp.1,Leptopius,NA,sp.1,Curculionidae,Entiminae,NA,Insecta,Coleoptera,1,WA,Ravensthorpe,-33.47153,120.0187191,6/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Babingtonia,sp.,Babingtonia sp.,Myrtaceae,Melangyna viridiceps,Melangyna,NA,viridiceps,Syrphidae,Syrphinae,NA,Insecta,Diptera,1,WA,Ravensthorpe,-33.47153,120.0187191,29/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Muscidae sp.1,NA,NA,sp.1,Muscidae,NA,NA,Insecta,Diptera,2,WA,West River,-33.5537092,119.5716707,1/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Gastrolobium,parviflorum,Gastrolobium parviflorum,Fabaceae,Muscina stabulans,Muscina,NA,stabulans,Muscidae,NA,NA,Insecta,Diptera,1,WA,Ravensthorpe,-33.47153,120.0187191,6/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,pravifolia,Acacia pravifolia,Fabaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,1,WA,Ravensthorpe,-33.47153,120.0187191,29/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Daviesia,incrassata subsp reversifolia,Daviesia incrassata subsp reversifolia,Fabaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,1,WA,West River,-33.5537092,119.5716707,1/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,gonophylla,Acacia gonophylla,Fabaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,6,WA,Jerdacuttup,-33.746834,120.357739,2/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Leucopogon,denticulataus,Leucopogon denticulatus,Ericaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,1,WA,Jerdacuttup,-33.7785556,120.3492778,3/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Logania,buxifolia,Logania buxifolia,Loganiaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,2,WA,Jerdacuttup,-33.7785556,120.3492778,3/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Gastrolobium,parviflorum,Gastrolobium parviflorum,Fabaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,1,WA,Ravensthorpe,-33.47153,120.0187191,6/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,gonophylla,Acacia gonophylla,Fabaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,1,WA,Jerdacuttup,-33.746834,120.357739,7/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,gonophyla,Acacia gonophylla,Fabaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,1,WA,Jerdacuttup,-33.7785556,120.3492778,8/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Leucopogon,denticulataus,Leucopogon denticulatus,Ericaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,1,WA,Jerdacuttup,-33.7785556,120.3492778,8/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Babingtonia,sp.,Babingtonia sp.,Myrtaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,1,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Daviesia,Daviesia incrassata subsp reversifolia,Daviesia incrassata subsp reversifolia,Fabaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,9,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Eucalyptus,scyphata,Eucalyptus scyphyta,Myrtaceae,Nacaduba biocellata,Nacaduba,NA,biocellata,Lycaenidae,NA,NA,Insecta,Lepidoptera,1,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Nematocera sp.1WA,NA,NA,NA,NA,NA,NA,Insecta,Diptera,1,WA,Jerdacuttup,-33.7785556,120.3492778,3/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Hakea,nitida,Hakea nitida,Proteaceae,Nematocera sp.2,NA,NA,NA,NA,NA,NA,Insecta,Diptera,100,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Chamelaucium,megalopetalum?,Chamelaucium megalopetalum?,Myrtaceae,Nemestrinidae sp.1,NA,NA,sp.1,Nemestrinidae,NA,NA,Insecta,Diptera,2,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Hakea,nitida,Hakea nitida,Proteaceae,Nemestrinidae sp.1,NA,NA,sp.1,Nemestrinidae,NA,NA,Insecta,Diptera,7,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Chamelaucium,axillare,Chamelaucium axillare,Myrtaceae,Nitidulidae sp.,NA,NA,sp.1,Nitidulidae,NA,NA,Insecta,Coleoptear,4,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Acacia,pravifolia,Acacia pravifolia,Fabaceae,Perilampidae? sp.1,NA,NA,sp.1,Perilampidae,NA,NA,Insecta,Hymenoptera,2,WA,Ravensthorpe,-33.47153,120.0187191,29/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Pieris rapae,Pieris,NA,rapae,Pieridae,Pierinae,NA,Insecta,Lepidoptera,1,WA,Jerdacuttup,-33.746834,120.357739,7/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Pieris rapae,Pieris,NA,rapae,Pieridae,Pierinae,NA,Insecta,Lepidoptera,1,WA,Jerdacuttup,-33.7785556,120.3492778,8/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Leucopogon,denticulataus,Leucopogon denticulataus,Ericaceae,Pieris rapae,Pieris,NA,rapae,Pieridae,Pierinae,NA,Insecta,Lepidoptera,3,WA,Jerdacuttup,-33.7785556,120.3492778,8/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Hakea,cygnus,Hakea cygnus,Proteaceae,Pipunculidae sp.1,NA,NA,sp.1,Pipunculidae,NA,NA,Insecta,Diptera,1,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Hakea,lissocarpha,Hakea lissocarpha,Proteaceae,Platystomatidae? sp1,NA,NA,sp.1,Platystomatidae,NA,NA,Insecta,Diptera,1,WA,Mount Burdett NR,-33.46171,122.1208,12/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,3,WA,Ravensthorpe,-33.47153,120.0187191,29/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,20,WA,West River,-33.4711076,119.6923124,30/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,1,WA,West River,-33.6225234,119.5669327,31/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,5,WA,West River,-33.5537092,119.5716707,1/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,1,WA,Jerdacuttup,-33.7785556,120.3492778,3/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,3,WA,Jerdacuttup,-33.746834,120.357739,7/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,7,WA,Jerdacuttup,-33.7785556,120.3492778,8/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,6,WA,West River,-33.4711076,119.6923124,14/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,2,WA,West River,-33.5537092,119.5716707,15/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Brassica,napus,Brassica napus,Brassicaceae,Plutella xylostella,Plutella,NA,xylostella,Plutellidae,Plutellinae,NA,Insecta,Lepidoptera,1,WA,West River,-33.6225234,119.5669327,16/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Hakea,cygnus,Hakea cygnus,Proteaceae,Podagritus sp.1,Podagritus,NA,sp.1,Crabronidae,Crabroninae,NA,Insecta,Hymenoptera,4,WA,West River,-33.4711076,119.6923124,14/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Chamelaucium,megalopetalum?,Chamelaucium megalopetalum?,Myrtaceae,Podagritus sp.2,Podagritus,NA,sp.2,Crabronidae,Crabroninae,NA,Insecta,Hymenoptera,1,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Rinizia,communis,Rinzia communis,Myrtaceae,Rhopalum sp.,Rhopalum,NA,sp.,Crabronidae,Crabroninae,NA,Insecta,Hymenoptera,4,WA,Mount Burdett NR,-33.46171,122.1208,27/8/2024,Aug,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
Chamelaucium,ciliatum,Chamelaucium ciliatum,Myrtaceae,Rhopalum sp.1WA,Rhopalum,NA,sp.1WA,Crabronidae,Crabroninae,NA,Insecta,Hymenoptera,1,WA,Ravensthorpe,-33.47153,120.0187191,29/7/2024,July,2024,"Prendergast, K.S. (2025). Insect visitors to canola fields and surrounding vegetation. GRDC Canola pollination project. Dataset. University of Southern Queensland, Toowoomba. [unpublished as of 5/8/25]",S100B,S,1,1,0,1,1,1,NA,NA
