abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
trifcame,3,1,2,7.468,8.813,2.136,2.221,1.745
trifcame,3,2,2,14.74,15.037,4.133,3.538,2.76
trifcame,3,3,2,12.661,8.085,2.712,2.544,2.489
trifcame,3,1,3,10.991,8.867,2.44,1.602,2.835
trifcame,3,2,3,17.343,11.212,3.13,3.83,2.969
trifcame,3,3,3,14.462,11.305,3.08,2.475,3.54
trifcame,3,1,4,14.112,9.987,2.922,3.108,3.506
trifcame,3,2,4,12.415,10.231,2.451,3.608,2.332
trifcame,3,3,4,14.777,9.105,2.679,3.344,3.469
trifcame,3,1,5,12.882,10.31,2.98,3.19,2.529
trifcame,3,2,5,14.812,12.034,2.767,3.022,2.427
trifcame,3,3,5,13.826,6.874,2.689,2.578,1.552
