abbrev,individual_id,bundle_id,xylem_id,max_lumen_width,min_lumen_width,wall_thickness_1,wall_thickness_2,wall_thickness_3
litsaust,1,1,2,0.0151,0.00873,0.00166,0.00171,0.00144
litsaust,1,1,3,0.01686,0.01072,0.0022,0.00174,0.00182
litsaust,1,1,4,0.01261,0.01251,0.00148,0.00181,0.00126
litsaust,1,1,5,0.01263,0.01223,0.00175,0.00218,0.00167
litsaust,1,2,1,0.01793,0.01539,0.0016,0.00181,0.00162
litsaust,1,2,2,0.01571,0.01214,0.00169,0.00142,0.00147
litsaust,1,2,3,0.0196,0.01321,0.00223,0.0015,0.00143
litsaust,1,2,4,0.01677,0.01171,0.00164,0.0016,0.00152
litsaust,1,2,5,0.01719,0.01178,0.00144,0.00144,0.00129
litsaust,1,3,1,0.01501,0.01586,0.00182,0.00156,0.00174
litsaust,1,3,2,0.01631,0.01577,0.00168,0.00172,0.00201
litsaust,1,3,3,0.01625,0.01689,0.00189,0.0019,0.00166
litsaust,1,3,4,0.01413,0.0124,0.00149,0.00146,0.00204
litsaust,1,3,5,0.01703,0.012,0.00166,0.00164,0.00152
litsaust,2,1,1,0.02349,0.01744,0.00222,0.00239,0.0025
litsaust,2,1,2,0.02342,0.01238,0.00249,0.00237,0.00256
litsaust,2,1,3,0.01893,0.01485,0.00209,0.00188,0.00225
litsaust,2,1,4,0.01759,0.01589,0.00235,0.00236,0.00247
litsaust,2,1,5,0.02032,0.013,0.00185,0.00194,0.00187
litsaust,2,2,1,0.01945,0.01589,0.00178,0.00189,0.00197
litsaust,2,2,2,0.01505,0.01413,0.00214,0.00224,0.00237
litsaust,2,2,3,0.02279,0.0168,0.00258,0.00236,0.00253
litsaust,2,2,4,0.01387,0.01468,0.00236,0.00212,0.00204
litsaust,2,2,5,0.01331,0.01195,0.00249,0.00264,0.00219
litsaust,2,3,1,0.01946,0.01792,0.00211,0.00233,0.00219
litsaust,2,3,2,0.02434,0.02061,0.00256,0.00226,0.00251
litsaust,2,3,3,0.02262,0.01483,0.00203,0.00225,0.00207
litsaust,2,3,4,0.02312,0.01638,0.00269,0.00399,0.00244
litsaust,2,3,5,0.01834,0.01339,0.00207,0.00195,0.00218
litsaust,3,1,1,0.01588,0.0167,0.00203,0.00137,0.00138
litsaust,3,1,2,0.01879,0.01533,0.00171,0.00209,0.00191
litsaust,3,1,3,0.01185,0.01237,0.00164,0.00174,0.00144
litsaust,3,1,4,0.0177,0.0112,0.00172,0.00197,0.00169
litsaust,3,1,5,0.01876,0.01257,0.00192,0.0018,0.00153
litsaust,3,2,1,0.01758,0.0106,0.00153,0.00164,0.0022
litsaust,3,2,2,0.01731,0.01348,0.00212,0.00202,0.00214
litsaust,3,2,3,0.01368,0.01128,0.00215,0.00229,0.0019
litsaust,3,2,4,0.01256,0.0135,0.00218,0.00169,0.00176
litsaust,3,2,5,0.01435,0.01362,0.00161,0.00155,0.00166
litsaust,3,3,1,0.0136,0.01189,0.00174,0.00178,0.00182
litsaust,3,3,2,0.01759,0.01032,0.00137,0.00151,0.00186
litsaust,3,3,3,0.02108,0.01215,0.00192,0.00179,0.00162
litsaust,3,3,4,0.01546,0.01445,0.00148,0.00185,0.00169
litsaust,3,3,5,0.01453,0.01362,0.0018,0.00201,0.00154
harphill,1,1,1,0.0424,0.03254,0.00173,0.00154,0.00166
harphill,1,1,2,0.02853,0.02133,0.00166,0.00173,0.0014
harphill,1,1,3,0.04309,0.02978,0.00156,0.00142,0.00158
harphill,1,1,4,0.04878,0.03437,0.00162,0.00167,0.00172
harphill,1,1,5,0.04878,0.04001,0.00169,0.00187,0.00154
harphill,1,2,1,0.03499,0.02905,0.00146,0.00148,0.00163
harphill,1,2,2,0.03886,0.02938,0.00174,0.00179,0.0014
harphill,1,2,3,0.02907,0.02815,0.00142,0.00175,0.00169
harphill,1,2,4,0.03129,0.02598,0.00136,0.00137,0.00151
harphill,1,2,5,0.03923,0.03384,0.00153,0.00168,0.00173
harphill,1,3,1,0.04057,0.03474,0.00184,0.00142,0.00186
harphill,1,3,2,0.05771,0.05326,0.00164,0.00178,0.00201
harphill,1,3,3,0.0365,0.02506,0.00171,0.00143,0.00154
harphill,1,3,4,0.04155,0.03939,0.00164,0.00167,0.00144
harphill,1,3,5,0.03285,0.03235,0.00162,0.00154,0.00151
harphill,2,1,2,0.02467,0.02289,0.00154,0.00153,0.00166
harphill,2,1,3,0.02265,0.01951,0.00172,0.00184,0.00182
harphill,2,1,4,0.03894,0.03394,0.0017,0.00152,0.00162
harphill,2,1,5,0.03011,0.02924,0.00197,0.00187,0.00207
harphill,2,2,1,0.03078,0.02198,0.00183,0.00162,0.00178
harphill,2,2,2,0.02391,0.02788,0.00154,0.0017,0.00188
harphill,2,2,3,0.03589,0.03522,0.00132,0.00146,0.00153
harphill,2,2,4,0.02955,0.02573,0.00148,0.00191,0.00155
harphill,2,2,5,0.02818,0.0204,0.00152,0.00175,0.00155
harphill,2,3,1,0.03437,0.02422,0.00196,0.00131,0.00153
harphill,2,3,2,0.03429,0.0288,0.00142,0.00178,0.00159
harphill,2,3,3,0.02778,0.03056,0.00153,0.00144,0.00152
harphill,2,3,4,0.02738,0.02667,0.00147,0.00179,0.00181
harphill,2,3,5,0.02637,0.0264,0.00178,0.00139,0.00151
harphill,3,1,1,0.04855,0.02838,0.00177,0.00171,0.0018
harphill,3,1,2,0.04943,0.02916,0.00136,0.00169,0.00166
harphill,3,1,3,0.04032,0.0217,0.00155,0.00147,0.0017
harphill,3,1,4,0.03011,0.01912,0.00168,0.00167,0.00166
harphill,3,1,5,0.02427,0.01996,0.00153,0.00182,0.0018
harphill,3,2,1,0.02845,0.02451,0.00142,0.00148,0.00185
harphill,3,2,2,0.02253,0.02073,0.00147,0.00125,0.00152
harphill,3,2,3,0.04058,0.02688,0.00171,0.00163,0.00167
harphill,3,2,4,0.03857,0.02546,0.00178,0.00156,0.00176
harphill,3,2,5,0.043,0.03268,0.00206,0.00185,0.00205
harphill,3,3,1,0.057,0.04176,0.00176,0.00194,0.00208
harphill,3,3,2,0.04058,0.03165,0.00177,0.00185,0.00179
harphill,3,3,3,0.03798,0.0239,0.00182,0.00171,0.00178
harphill,3,3,4,0.03601,0.033,0.00197,0.00229,0.00182
harphill,3,3,5,0.03711,0.03294,0.00181,0.00145,0.00162
arytdict,1,1,1,0.02601,0.01983,0.00202,0.00149,0.00182
arytdict,1,1,2,0.02148,0.01735,0.00233,0.00154,0.00166
arytdict,1,1,3,0.0132,0.01246,0.00193,0.00158,0.0022
arytdict,1,1,4,0.0147,0.01374,0.00164,0.00178,0.00183
arytdict,1,1,5,0.01914,0.01942,0.00171,0.00198,0.0017
arytdict,1,2,1,0.02958,0.01986,0.00166,0.0019,0.00203
arytdict,1,2,2,0.02613,0.01475,0.00205,0.00224,0.00159
arytdict,1,2,3,0.02518,0.01354,0.00155,0.00165,0.00164
arytdict,1,2,4,0.01301,0.01262,0.00152,0.00148,0.00135
arytdict,1,2,5,0.01737,0.0138,0.00153,0.00143,0.00177
arytdict,1,3,1,0.0106,0.00933,0.00149,0.00142,0.0017
arytdict,1,3,2,0.01352,0.00943,0.0018,0.00209,0.00221
arytdict,1,3,3,0.02147,0.01632,0.00218,0.00235,0.0021
arytdict,1,3,4,0.01685,0.01358,0.0017,0.00262,0.00181
arytdict,1,3,5,0.01912,0.01613,0.00188,0.00199,0.00193
pittspin,1,1,1,0.01226,0.00919,0.00196,0.00213,0.00226
pittspin,1,1,2,0.00677,0.00523,0.003,0.00173,0.00178
pittspin,1,1,3,0.00833,0.00687,0.0021,0.00214,0.00158
pittspin,1,1,4,0.0062,0.00598,0.00199,0.00197,0.00248
pittspin,1,1,5,0.00728,0.00725,0.00225,0.00255,0.00166
pittspin,1,2,1,0.01141,0.00771,0.00257,0.00228,0.00162
pittspin,1,2,2,0.00857,0.00819,0.00212,0.00202,0.00215
pittspin,1,2,3,0.00883,0.00607,0.00251,0.0022,0.0023
pittspin,1,2,4,0.00628,0.00482,0.00284,0.00258,0.00249
pittspin,1,2,5,0.00636,0.00742,0.00258,0.00237,0.00198
pittspin,1,3,1,0.00602,0.00589,0.00235,0.00228,0.00206
pittspin,1,3,2,0.00727,0.00475,0.00256,0.00219,0.00195
pittspin,1,3,3,0.00651,0.00463,0.00307,0.00293,0.00244
pittspin,1,3,4,0.00492,0.00433,0.00183,0.00224,0.00147
pittspin,1,3,5,0.01099,0.00761,0.0028,0.00308,0.00218
elatbidw,1,1,1,0.02942,0.022,0.00137,0.00122,0.00123
elatbidw,1,1,2,0.01971,0.01752,0.00148,0.00159,0.00152
elatbidw,1,1,3,0.02522,0.01698,0.002,0.00148,0.00159
elatbidw,1,1,4,0.02856,0.01671,0.00149,0.00124,0.00159
elatbidw,1,1,5,0.01749,0.01322,0.00168,0.00144,0.00164
elatbidw,1,2,1,0.01802,0.01898,0.00142,0.00151,0.00163
elatbidw,1,2,2,0.0262,0.02335,0.00169,0.00144,0.00165
elatbidw,1,2,3,0.02454,0.01339,0.00139,0.00155,0.00195
elatbidw,1,2,4,0.01897,0.0181,0.00154,0.00188,0.00142
elatbidw,1,2,5,0.01833,0.01539,0.00159,0.00153,0.0014
elatbidw,1,3,1,0.02296,0.01811,0.00182,0.00189,0.00154
elatbidw,1,3,2,0.02897,0.02559,0.00137,0.00147,0.00166
elatbidw,1,3,3,0.0279,0.02006,0.00164,0.00168,0.00147
elatbidw,1,3,4,0.01905,0.01762,0.00154,0.00173,0.00148
elatbidw,1,3,5,0.02692,0.01774,0.00186,0.00184,0.00203
elatbidw,2,1,1,0.02554,0.01672,0.00147,0.00187,0.00187
elatbidw,2,1,2,0.01805,0.01401,0.00149,0.00147,0.00123
elatbidw,2,1,3,0.01694,0.01306,0.0016,0.00142,0.00152
elatbidw,2,1,4,0.01739,0.01681,0.00156,0.00145,0.00162
elatbidw,2,1,5,0.01949,0.01765,0.00203,0.00163,0.00166
elatbidw,2,2,1,0.01429,0.01299,0.00172,0.00158,0.00146
elatbidw,2,2,2,0.02038,0.01653,0.00192,0.00173,0.00174
elatbidw,2,2,3,0.01949,0.01547,0.00183,0.00185,0.00183
elatbidw,2,2,4,0.02583,0.01912,0.00176,0.00156,0.00188
elatbidw,2,2,5,0.02299,0.02115,0.00144,0.00191,0.00154
elatbidw,2,3,1,0.02235,0.01636,0.00171,0.00224,0.00196
elatbidw,2,3,2,0.02152,0.0186,0.0018,0.00195,0.00171
elatbidw,2,3,3,0.02119,0.01573,0.00157,0.00139,0.00186
elatbidw,2,3,4,0.01932,0.01448,0.00175,0.00176,0.00205
elatbidw,2,3,5,0.02403,0.01797,0.00201,0.00187,0.00173
beilobtu,1,1,1,0.02034,0.01624,0.00117,0.00158,0.00158
beilobtu,1,1,2,0.01755,0.0106,0.0014,0.00165,0.00143
beilobtu,1,1,3,0.00941,0.00863,0.00154,0.00139,0.00122
beilobtu,1,1,4,0.01512,0.01227,0.00147,0.00153,0.00135
beilobtu,1,1,5,0.01362,0.00883,0.0015,0.00162,0.00183
beilobtu,1,2,1,0.01362,0.01193,0.00177,0.00125,0.00129
beilobtu,1,2,2,0.01915,0.01147,0.0014,0.00135,0.00171
beilobtu,1,2,3,0.0164,0.01588,0.00161,0.00169,0.00147
beilobtu,1,2,4,0.02264,0.01792,0.0019,0.00183,0.00206
beilobtu,1,2,5,0.01975,0.01474,0.00205,0.00203,0.00178
beilobtu,1,3,1,0.01847,0.01363,0.00171,0.00216,0.00154
beilobtu,1,3,2,0.01462,0.01214,0.00162,0.00178,0.00182
beilobtu,1,3,3,0.015,0.01332,0.00178,0.00153,0.0015
beilobtu,1,3,4,0.01546,0.01323,0.00163,0.00185,0.00178
beilobtu,1,3,5,0.0137,0.01252,0.00149,0.00188,0.00181
arytdict,2,1,1,0.01717,0.01658,0.00161,0.00175,0.00147
arytdict,2,1,2,0.01942,0.01766,0.00138,0.00145,0.00129
arytdict,2,1,3,0.01139,0.01232,0.00161,0.00111,0.00127
arytdict,2,1,4,0.01218,0.01099,0.00136,0.00127,0.0016
arytdict,2,1,5,0.02232,0.01552,0.00171,0.00209,0.00163
arytdict,2,2,1,0.01466,0.01247,0.00153,0.00143,0.00153
arytdict,2,2,2,0.01573,0.01336,0.00136,0.0013,0.00124
arytdict,2,2,3,0.01677,0.01346,0.00131,0.00158,0.00165
arytdict,2,2,4,0.01794,0.01369,0.00147,0.00175,0.00215
arytdict,2,2,5,0.01273,0.0131,0.00144,0.00189,0.00146
arytdict,2,3,1,0.01324,0.01193,0.0016,0.00163,0.00127
arytdict,2,3,2,0.01997,0.01172,0.00127,0.0013,0.0014
arytdict,2,3,3,0.02847,0.01937,0.00119,0.00169,0.00176
arytdict,2,3,4,0.02584,0.02324,0.0019,0.00197,0.00208
arytdict,2,3,5,0.02254,0.0147,0.00142,0.00155,0.00154
arytdict,3,1,1,0.02652,0.02116,0.00222,0.00169,0.00164
arytdict,3,1,2,0.0147,0.01307,0.00147,0.00178,0.00133
arytdict,3,1,3,0.01869,0.01393,0.00163,0.00193,0.0015
arytdict,3,1,4,0.02013,0.01528,0.00146,0.00152,0.00146
arytdict,3,1,5,0.02215,0.0164,0.00139,0.00157,0.00185
arytdict,3,2,1,0.00984,0.00852,0.00142,0.00176,0.00122
arytdict,3,2,2,0.02141,0.01842,0.00145,0.00159,0.00146
arytdict,3,2,3,0.01982,0.01825,0.00149,0.00144,0.0016
arytdict,3,2,4,0.01902,0.01684,0.00159,0.00196,0.00169
arytdict,3,2,5,0.0173,0.01185,0.00191,0.00161,0.00171
arytdict,3,3,1,0.01928,0.01527,0.00171,0.00185,0.00194
arytdict,3,3,2,0.01736,0.01061,0.00177,0.00189,0.00194
arytdict,3,3,3,0.01339,0.01142,0.00179,0.00185,0.00159
arytdict,3,3,4,0.01946,0.01902,0.00147,0.00145,0.00162
arytdict,3,3,5,0.02,0.0119,0.00168,0.0016,0.00174
beilobtu,2,1,1,0.01112,0.01037,0.00203,0.00156,0.00181
beilobtu,2,1,2,0.01332,0.01081,0.00208,0.00202,0.00185
beilobtu,2,1,3,0.01149,0.00836,0.00203,0.00237,0.00176
beilobtu,2,1,4,0.01052,0.00961,0.00235,0.00242,0.0029
beilobtu,2,1,5,0.01445,0.00941,0.00193,0.00168,0.00169
beilobtu,2,2,1,0.00904,0.00866,0.00234,0.00174,0.00185
beilobtu,2,2,2,0.01268,0.00847,0.002,0.00173,0.00207
beilobtu,2,2,3,0.01003,0.00661,0.00213,0.00203,0.0027
beilobtu,2,2,4,0.00945,0.00677,0.00152,0.00147,0.00174
beilobtu,2,2,5,0.01428,0.01116,0.00197,0.00208,0.00181
beilobtu,2,3,1,0.01006,0.00933,0.00192,0.00186,0.00213
beilobtu,2,3,2,0.01402,0.01128,0.00176,0.00229,0.00188
beilobtu,2,3,3,0.01554,0.01311,0.00176,0.00191,0.00195
beilobtu,2,3,4,0.01252,0.01057,0.00216,0.00192,0.00232
beilobtu,2,3,5,0.01228,0.00955,0.00221,0.00197,0.00213
stensali,1,1,1,0.02171,0.01796,0.00185,0.00218,0.00193
stensali,1,1,2,0.02776,0.02107,0.00225,0.00217,0.00207
stensali,1,1,3,0.03123,0.02312,0.00218,0.00238,0.00249
stensali,1,1,4,0.0329,0.0218,0.00201,0.00231,0.00185
stensali,1,1,5,0.02918,0.02418,0.00218,0.00188,0.00201
stensali,1,2,1,0.03118,0.01922,0.0024,0.00201,0.00176
stensali,1,2,2,0.03123,0.02485,0.00224,0.00196,0.00226
stensali,1,2,3,0.02509,0.02279,0.00197,0.00203,0.00201
stensali,1,2,4,0.022,0.02046,0.00159,0.00197,0.00182
stensali,1,2,5,0.02888,0.02231,0.00228,0.00231,0.00216
stensali,1,3,1,0.02194,0.0152,0.00199,0.00181,0.00182
stensali,1,3,2,0.03487,0.02493,0.00205,0.00213,0.00213
stensali,1,3,3,0.0349,0.01802,0.00178,0.00191,0.00197
stensali,1,3,4,0.02953,0.02161,0.00203,0.0022,0.00224
stensali,1,3,5,0.03129,0.0189,0.00232,0.00203,0.00198
stensali,2,1,1,0.02826,0.02341,0.00177,0.00206,0.00185
stensali,2,1,2,0.02615,0.02001,0.00174,0.00206,0.00182
stensali,2,1,3,0.02639,0.02646,0.00232,0.00194,0.00224
stensali,2,1,4,0.03391,0.02267,0.00178,0.00217,0.00214
stensali,2,1,5,0.03123,0.02461,0.00209,0.00208,0.00235
stensali,2,2,1,0.02092,0.01863,0.00208,0.00207,0.00235
stensali,2,2,2,0.02085,0.02026,0.00211,0.00205,0.00254
stensali,2,2,3,0.02462,0.01842,0.00204,0.00173,0.00208
stensali,2,2,4,0.02877,0.02164,0.00197,0.00228,0.00205
stensali,2,2,5,0.01971,0.01527,0.00171,0.00203,0.00213
stensali,2,3,1,0.03133,0.03024,0.00198,0.00217,0.00195
stensali,2,3,2,0.03753,0.02308,0.00225,0.00259,0.00219
stensali,2,3,3,0.02743,0.01975,0.00188,0.0021,0.00188
stensali,2,3,4,0.03168,0.021,0.00207,0.00219,0.00208
stensali,2,3,5,0.02304,0.0125,0.00216,0.00191,0.00221
stensali,3,1,1,0.0282,0.01755,0.00222,0.00206,0.00207
stensali,3,1,2,0.02443,0.02308,0.00193,0.00203,0.00214
stensali,3,1,3,0.02212,0.01777,0.00191,0.00186,0.00197
stensali,3,1,4,0.01897,0.01664,0.00161,0.00176,0.00183
stensali,3,1,5,0.02775,0.02093,0.00215,0.00186,0.00188
stensali,3,2,1,0.02965,0.01968,0.00231,0.00173,0.00178
stensali,3,2,2,0.02022,0.01952,0.00159,0.00187,0.00191
stensali,3,2,3,0.02307,0.01964,0.00164,0.00176,0.00176
stensali,3,2,4,0.02377,0.01998,0.00173,0.00187,0.00179
stensali,3,2,5,0.02272,0.01905,0.00212,0.00244,0.00233
stensali,3,3,1,0.02162,0.02011,0.00204,0.00224,0.00203
stensali,3,3,2,0.02201,0.01408,0.00191,0.00186,0.00197
stensali,3,3,3,0.02189,0.01803,0.00186,0.00213,0.0019
stensali,3,3,4,0.02482,0.02329,0.00193,0.00197,0.00205
stensali,3,3,5,0.02936,0.02005,0.00207,0.00203,0.00225
miscaust,1,1,1,0.02588,0.01942,0.0016,0.00193,0.00162
miscaust,1,1,2,0.02266,0.01833,0.00142,0.00128,0.00152
miscaust,1,1,3,0.02356,0.02233,0.00123,0.00154,0.00162
miscaust,1,1,4,0.01887,0.01763,0.00142,0.00154,0.0013
miscaust,1,1,5,0.02691,0.02396,0.00135,0.00127,0.00122
miscaust,1,2,1,0.0323,0.01558,0.00131,0.00126,0.0017
miscaust,1,2,2,0.02675,0.01389,0.00149,0.00118,0.00116
miscaust,1,2,3,0.02506,0.02334,0.00135,0.00144,0.00168
miscaust,1,2,4,0.03001,0.02288,0.00142,0.00126,0.00163
miscaust,1,2,5,0.02014,0.01552,0.00175,0.00154,0.00148
miscaust,1,3,1,0.02119,0.01852,0.00147,0.00168,0.00154
miscaust,1,3,2,0.02556,0.02031,0.0016,0.00162,0.00162
miscaust,1,3,3,0.02256,0.0151,0.00144,0.00146,0.00153
miscaust,1,3,4,0.02169,0.02194,0.00135,0.00145,0.00138
miscaust,1,3,5,0.02692,0.01861,0.00135,0.00183,0.00146
miscaust,2,1,1,0.02529,0.02022,0.00161,0.00183,0.00182
miscaust,2,1,2,0.02525,0.02272,0.00167,0.00185,0.00197
miscaust,2,1,3,0.02263,0.0184,0.00151,0.00182,0.00183
miscaust,2,1,4,0.02138,0.01589,0.00175,0.00183,0.00168
miscaust,2,1,5,0.0211,0.01208,0.00154,0.00131,0.00156
miscaust,2,2,1,0.022,0.02451,0.00199,0.00183,0.00193
miscaust,2,2,2,0.02242,0.01574,0.00171,0.00177,0.00182
miscaust,2,2,3,0.02271,0.01784,0.00151,0.00162,0.00171
miscaust,2,2,4,0.01755,0.01409,0.0018,0.00167,0.00173
miscaust,2,2,5,0.0232,0.01595,0.00155,0.00148,0.00171
miscaust,2,3,1,0.02492,0.01529,0.00144,0.00174,0.00147
miscaust,2,3,2,0.02333,0.01886,0.00153,0.00175,0.00177
miscaust,2,3,3,0.01943,0.01972,0.00142,0.00162,0.00173
miscaust,2,3,4,0.02095,0.01658,0.00168,0.00151,0.00153
miscaust,2,3,5,0.01557,0.01397,0.00129,0.00131,0.00136
acroimpe,1,1,1,0.02481,0.0224,0.00171,0.00156,0.00154
acroimpe,1,1,2,0.01851,0.01617,0.00145,0.00142,0.00152
acroimpe,1,1,3,0.0287,0.02008,0.00167,0.00148,0.00175
acroimpe,1,1,4,0.02545,0.0152,0.00181,0.00158,0.00196
acroimpe,1,1,5,0.02826,0.02059,0.00161,0.00162,0.00189
acroimpe,1,2,1,0.02633,0.01838,0.00193,0.00176,0.00167
acroimpe,1,2,2,0.03252,0.02091,0.00166,0.00213,0.00168
acroimpe,1,2,3,0.02137,0.01753,0.00232,0.0019,0.00218
acroimpe,1,2,4,0.02274,0.02021,0.0017,0.00178,0.00183
acroimpe,1,2,5,0.02325,0.01936,0.00202,0.00147,0.00157
acroimpe,1,3,1,0.02977,0.0206,0.00228,0.00173,0.00209
acroimpe,1,3,2,0.0304,0.02165,0.00166,0.00186,0.00169
acroimpe,1,3,3,0.02685,0.01897,0.00197,0.00188,0.00182
acroimpe,1,3,4,0.02648,0.01846,0.00211,0.00186,0.00158
acroimpe,1,3,5,0.02245,0.01808,0.00175,0.00178,0.00154
acroimpe,2,1,1,0.02197,0.01342,0.00154,0.00154,0.00148
acroimpe,2,1,2,0.02818,0.01534,0.00183,0.00163,0.00175
acroimpe,2,1,3,0.01608,0.01015,0.00118,0.00173,0.0015
acroimpe,2,1,4,0.02074,0.01302,0.0016,0.00187,0.00148
acroimpe,2,1,5,0.01263,0.01157,0.00107,0.00106,0.00151
acroimpe,2,2,1,0.02844,0.0185,0.002,0.00168,0.00189
acroimpe,2,2,2,0.01875,0.01394,0.00192,0.00156,0.00149
acroimpe,2,2,3,0.0265,0.01565,0.00191,0.00179,0.00186
acroimpe,2,2,4,0.02039,0.01394,0.00164,0.00195,0.00165
acroimpe,2,2,5,0.02414,0.01734,0.00172,0.00168,0.00175
acroimpe,2,3,1,0.01914,0.014,0.002,0.00167,0.00179
acroimpe,2,3,2,0.03126,0.01852,0.00165,0.0017,0.00172
acroimpe,2,3,3,0.02054,0.01779,0.00168,0.00157,0.0017
acroimpe,2,3,4,0.02412,0.01755,0.00162,0.00147,0.00196
acroimpe,2,3,5,0.02813,0.01812,0.00209,0.0023,0.00186
acroimpe,3,1,1,0.03939,0.0314,0.00222,0.00204,0.002
acroimpe,3,1,2,0.02903,0.02349,0.00225,0.00195,0.00187
acroimpe,3,1,3,0.02492,0.01987,0.00144,0.00178,0.00202
acroimpe,3,1,4,0.03153,0.01746,0.00219,0.00169,0.00205
acroimpe,3,1,5,0.02955,0.01894,0.00181,0.00179,0.00205
acroimpe,3,2,1,0.03365,0.02069,0.00198,0.00205,0.00212
acroimpe,3,2,2,0.02451,0.01836,0.00189,0.00212,0.002
acroimpe,3,2,3,0.01982,0.01244,0.00211,0.00171,0.00145
acroimpe,3,2,4,0.02517,0.02035,0.00192,0.00181,0.00203
acroimpe,3,2,5,0.03271,0.0274,0.00204,0.00217,0.0021
acroimpe,3,3,1,0.0201,0.01705,0.00159,0.0015,0.00183
acroimpe,3,3,2,0.02509,0.01654,0.0021,0.00186,0.00159
acroimpe,3,3,3,0.03043,0.01571,0.00163,0.00164,0.00169
acroimpe,3,3,4,0.0284,0.01918,0.00203,0.00203,0.00173
acroimpe,3,3,5,0.02277,0.01778,0.00182,0.00215,0.00169
pittmult,1,1,1,0.01739,0.01558,0.00143,0.00183,0.00192
pittmult,1,1,2,0.01767,0.01092,0.00171,0.00186,0.0014
pittmult,1,1,3,0.01006,0.00698,0.0016,0.00175,0.00126
pittmult,1,1,4,0.00753,0.00564,0.00102,0.00177,0.0015
pittmult,1,1,5,0.01368,0.00915,0.0017,0.00187,0.00178
pittmult,1,2,1,0.00959,0.00846,0.00139,0.00141,0.00132
pittmult,1,2,2,0.01193,0.00822,0.00152,0.00174,0.00127
pittmult,1,2,3,0.0086,0.00561,0.00132,0.00107,0.00138
pittmult,1,2,4,0.00728,0.00837,0.00129,0.00136,0.00135
pittmult,1,2,5,0.00777,0.00557,0.00112,0.00128,0.00145
pittmult,1,3,1,0.01012,0.00697,0.00154,0.00162,0.00117
pittmult,1,3,2,0.01774,0.01105,0.00168,0.00191,0.00171
pittmult,1,3,3,0.0081,0.00591,0.0012,0.00126,0.0015
pittmult,1,3,4,0.00597,0.00609,0.00182,0.00144,0.00124
pittmult,1,3,5,0.0124,0.01019,0.00138,0.00179,0.00132
syzyfran,1,1,1,0.01922,0.01583,0.00131,0.00129,0.00117
syzyfran,1,1,2,0.01292,0.0094,0.00143,0.00116,0.00118
syzyfran,1,1,3,0.01211,0.01152,0.00101,0.00106,0.00124
syzyfran,1,1,4,0.01023,0.00699,0.00109,0.00104,0.00116
syzyfran,1,1,5,0.01134,0.00981,0.00109,0.00124,0.00128
syzyfran,1,2,1,0.01193,0.01139,0.00121,0.00145,0.00132
syzyfran,1,2,2,0.01392,0.01369,0.00155,0.00125,0.00129
syzyfran,1,2,3,0.0124,0.00902,0.00104,0.00138,0.00135
syzyfran,1,2,4,0.01046,0.00492,0.00115,0.00102,0.0016
syzyfran,1,2,5,0.01192,0.01095,0.00115,0.00119,0.00152
syzyfran,1,3,1,0.01643,0.0077,0.00101,0.00097,0.0011
syzyfran,1,3,2,0.00943,0.01073,0.00114,0.00096,0.00116
syzyfran,1,3,3,0.01247,0.00978,0.00121,0.00114,0.00125
syzyfran,1,3,4,0.01158,0.0109,0.0014,0.00121,0.00117
syzyfran,1,3,5,0.01402,0.01417,0.00132,0.00116,0.00132
syzyfran,2,1,1,0.01094,0.01,0.00124,0.00146,0.00107
syzyfran,2,1,2,0.00896,0.00842,0.0012,0.00103,0.00129
syzyfran,2,1,3,0.01376,0.0126,0.00117,0.00118,0.00134
syzyfran,2,1,4,0.00934,0.00868,0.00119,0.00118,0.00137
syzyfran,2,1,5,0.01121,0.00996,0.00126,0.00135,0.00118
syzyfran,2,2,1,0.00927,0.00681,0.00106,0.0009,0.0011
syzyfran,2,2,2,0.0112,0.00964,0.00143,0.00132,0.00116
syzyfran,2,2,3,0.01184,0.01049,0.00129,0.00105,0.00143
syzyfran,2,2,4,0.01264,0.00903,0.00127,0.0015,0.00132
syzyfran,2,2,5,0.00834,0.00873,0.00135,0.00115,0.00121
syzyfran,2,3,1,0.01313,0.01042,0.00128,0.00158,0.00141
syzyfran,2,3,2,0.00819,0.00682,0.00143,0.00134,0.00127
syzyfran,2,3,3,0.00741,0.00847,0.00146,0.00128,0.00152
syzyfran,2,3,4,0.00842,0.00684,0.00135,0.00135,0.00127
syzyfran,2,3,5,0.00781,0.00906,0.00138,0.00129,0.00137
syzyfran,3,1,1,0.0078,0.00692,0.00107,0.00126,0.00134
syzyfran,3,1,2,0.0085,0.00758,0.0011,0.00125,0.00123
syzyfran,3,1,3,0.0054,0.00438,0.00102,0.00105,0.00107
syzyfran,3,1,4,0.00878,0.00656,0.00131,0.00129,0.00132
syzyfran,3,1,5,0.00756,0.00729,0.00104,0.0012,0.0011
syzyfran,3,2,1,0.01229,0.00951,0.00131,0.00135,0.00112
syzyfran,3,2,2,0.01229,0.00908,0.00121,0.0012,0.00111
syzyfran,3,2,3,0.01375,0.00961,0.00108,0.001,0.00104
syzyfran,3,2,4,0.00854,0.0071,0.00106,0.00104,0.001
syzyfran,3,2,5,0.01389,0.01025,0.00116,0.00136,0.00117
syzyfran,3,3,1,0.01278,0.01047,0.00122,0.0013,0.00114
syzyfran,3,3,2,0.00971,0.008,0.00114,0.00124,0.00129
syzyfran,3,3,3,0.01271,0.00843,0.00109,0.00118,0.00122
