dataset_id,region,taxon_name,trait_name,value,URL,Reliable,Notes
eFlora_SA,SA,Xanthium occidentale,flowering_time,YYYYNNNNNNNY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Xanthium_occidentale,1,"""Flowering time: Dec.-April."""
Flora_Aus,Aus,Xanthium occidentale,flowering_time,NNNYYYYNNNNN,https://profiles.ala.org.au/opus/foa/profile/Xanthium%20occidentale,0,"""Flowers and fruits recorded in most months, but most commonly April-July."", ambiguous"
FloraBase_WA,WA,Sida spenceriana,flowering_time,NNNNNNNYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/19410,1,"""Flowering time August."""
VicFlora,VIC,Plantago bellardii,flowering_time,NNNNNNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/c6a3f065-7cb0-4b0a-a2cd-5b590b623574,1,"""Flowers Sep.-Dec."""
eFlora_SA,SA,Plantago bellardii,flowering_time,NNNNNNNNYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Plantago_bellardii,1,"""Flowering time: Sept.-Dec."""
FloraBase_WA,WA,Melaleuca subtrigona,flowering_time,NNNNNNNNYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/5975,1,"""Fl. pink-purple-red, Sep to Dec"""
"Short, P.S. (1 December 2014), A taxonomic review of Brachyscome Cass. s.lat. (Asteraceae: Astereae), including description of a new genus, Roebuckia, new species and new infraspecific taxa. Journal of the Adelaide Botanic Gardens 28: 183",WA,Roebuckiella lathamensis,flowering_time,NNNNNNYYYYYN,https://www.jstor.org/stable/pdf/43575312.pdf,1,"""Flowering specimens of this species has been collected from c. mid-July to early November but observations suggest that individual plants survive less than three months."", original species description under synonym Roebuckia"
FloraBase_WA,WA,Scaevola browniana subsp. grandior,flowering_time,NNYYYYYYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/13149,1,"""Fl. blue-white, Mar to Aug."""
FloraBase_WA,WA,Scaevola browniana subsp. browniana,flowering_time,YYYYYYYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/13150,1,"""Fl. blue-white, Jan to Oct"""
FloraBase_WA,WA,Scaevola browniana,flowering_time,YYYYYYYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/12579,1,"""Fl. blue-white, Jan to Oct.
"""
eFlora_NT,NT,Acacia cuthbertsonii,flowering_time,NNNNYYYNYNYN,http://eflora.nt.gov.au/factsheet?id=3420,1,"""Flowering: May, Jun, Jul, Sep, Nov"""
Flora_Aus,Aus,Acacia cuthbertsonii subsp. linearis,flowering_time,NNNNNNNNNYYY,https://profiles.ala.org.au/opus/foa/profile/Acacia%20cuthbertsonii%20subsp.%20linearis,1,"""Flowers recorded October-December."""
FloraBase_WA,WA,Acacia cuthbertsonii,flowering_time,YNNYNYYYYYYY,https://florabase.dpaw.wa.gov.au/browse/profile/3281,1,"""Fl. yellow, Jan or Apr or Jun to Dec"""
FloraBase_WA,WA,Acacia cuthbertsonii subsp. linearis,flowering_time,NNNNNNNNNYYY,https://florabase.dpaw.wa.gov.au/browse/profile/15279,1,"""Fl. yellow, Oct to Dec"""
FloraBase_WA,WA,Acacia cuthbertsonii subsp. cuthbertsonii,flowering_time,YNNYNYYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/15280,1,"""Fl. yellow, Jan or Apr or Jun to Nov."""
eFlora_NT,NT,Heliotropium pleiopterum,flowering_time,NYYYNYYYYYYY,http://eflora.nt.gov.au/factsheet?id=12135,1,"""Flowering: Feb, Mar, Apr, Jun, Jul, Aug, Sep, Oct, Nov, Dec"""
PlantNET,NSW,Dichanthium annulatum,flowering_time,YYYYYNNNYYYY,https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Dichanthium~annulatum,0,"""Flowering: Spring to Autumn."", ""doubtfully naturalised"" in this state"
eFlora_NT,NT,?Acacia kempeana,flowering_time,YYYYYYYNNYYY,http://eflora.nt.gov.au/factsheet?id=3472,1,"""Flowering: Jan, Feb, Mar, Apr, May, Jun, Jul, Oct, Nov, Dec"""
FloraBase_WA,WA,?Acacia kempeana,flowering_time,YNNYYYYYYNNN,https://florabase.dpaw.wa.gov.au/browse/profile/3399,1,"""Fl. yellow, Jan or Apr to Sep"""
Flora_Aus,Aus,?Acacia ramulosa var. ramulosa,flowering_time,NNYYYYYYYNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20ramulosa%20var.%20ramulosa,1,"""Flowering March-September"""
FloraBase_WA,WA,Acacia ramulosa var. linophylla,flowering_time,YNYNNYYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/19483,1,"""Fl. yellow, Jan or Mar or Jun to Oct."""
FloraBase_WA,WA,?Acacia ramulosa var. ramulosa,flowering_time,NNYYYYYYYYNN,https://florabase.dpaw.wa.gov.au/browse/profile/19499,1,"""Fl. yellow, Mar to Oct"""
eFlora_NT,NT,Corymbia terminalis,flowering_time,NNYYYYYYYYNN,http://eflora.nt.gov.au/factsheet?id=22380,1,"""Flowering: Mar-Oct"""
EUCLID,Aus,Corymbia terminalis,flowering_time,NNYYYYYYYYNN,https://apps.lucidcentral.org/euclid/text/entities/corymbia_terminalis.htm,1,"""Flowering has been recorded in March, April, May, June, July, August, September and October."""
FloraBase_WA,WA,Beaufortia sprengelioides,flowering_time,NNNNNNYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/19024,1,"""Fl. pink-white, Jul to Nov"""
FloraBase_WA,WA,Atriplex codonocarpa,flowering_time,NNNNNNNYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/2453,1,"""Fl. Aug"""
eFlora_NT,NT,Ampelocissus frutescens,flowering_time,YNNNNNNNNYNN,http://eflora.nt.gov.au/factsheet?id=5958,1,"""Flowering: Jan, Oct"""
VicFlora,VIC,Trifolium arvense var. arvense,flowering_time,NNNNNNNNYYYY,https://vicflora.rbg.vic.gov.au/flora/taxon/d3de024b-e015-4040-ae8a-227e6455429b,1,"""Flowers mainly Sep.-Dec."""
eFlora_SA,SA,Trifolium arvense,flowering_time,NNNNNNNNYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Trifolium_arvense,1,"""Flowering time: Sept.-Dec."""
FloraBase_WA,WA,Trifolium arvense var. arvense,flowering_time,YNNNNYNYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/17542,1,"""Fl. pink/white/green, Jun or Aug to Nov or Jan. """
eFlora_NT,NT,Vachellia sutherlandii,flowering_time,YNNYNNNNNNNN,http://eflora.nt.gov.au/factsheet?id=26571,1,"""Flowering: Jan, Apr"""
Flora_Aus,Aus,Vachellia sutherlandii,flowering_time,NYNYYYYYNNNN,https://profiles.ala.org.au/opus/foa/profile/Vachellia%20sutherlandii,1,"""Flowers recorded February, April-August"""
FloraBase_WA,WA,Corchorus olitorius,flowering_time,NNYYYNNNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/4861,1,"""Fl. yellow, Mar to May"""
eFlora_NT,NT,Corchorus olitorius,flowering_time,YYYYYYNNNNNN,http://eflora.nt.gov.au/factsheet?id=5783,1,"""Flowering: Jan-June"""
FloraBase_WA,WA,Commicarpus australis,flowering_time,NNNYYYYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/2776,1,"""Fl. pink/purple-blue, Apr to Nov"""
eFlora_NT,NT,Commicarpus australis,flowering_time,YYYYNNNNYYYN,http://eflora.nt.gov.au/factsheet?id=3990,1,"""Flowering: Jan, Feb, Mar, Apr, Sep, Oct, Nov"""
eFlora_SA,SA,Commicarpus australis,flowering_time,YYYYNNNNYYYY,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Commicarpus_australis,1,"""Flowering time: throughout the year, but mainly Sept.-April."""
FloraBase_WA,WA,Melaleuca dissitiflora,flowering_time,NNNNNNNNNYNN,https://florabase.dpaw.wa.gov.au/browse/profile/5906,1,"""Fl. green/white, Oct"""
eFlora_NT,NT,Melaleuca dissitiflora,flowering_time,NNNYNNYNNYNN,http://eflora.nt.gov.au/factsheet?id=3907,1,"""Flowering: Apr, Jul, Oct"""
Flora_Aus,Aus,Silene tridentata,flowering_time,NNNNNNNYYYYN,https://profiles.ala.org.au/opus/foa/profile/Silene%20tridentata,1,"""Flowers August-November."""
FloraBase_WA,WA,Rhynchospora subtenuifolia,flowering_time,NNNNYNNNNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/961,1,"""Fl. brown, May."""
FloraBase_WA,WA,Acacia hamersleyensis,flowering_time,NNNNNNYYNNNN,https://florabase.dpaw.wa.gov.au/browse/profile/3360,1,"""Fl. yellow, Jul to Aug."""
Flora_Aus,Aus,Acacia hamersleyensis,flowering_time,NNNNNYYYYNNN,https://profiles.ala.org.au/opus/foa/profile/Acacia%20hamersleyensis,1,"""Flowers June-September with the main flush in July and August."""
EUCLID,Aus,Eucalyptus youmanii,flowering_time,NYYNNNNNNNNN,https://apps.lucidcentral.org/euclid/text/entities/eucalyptus_youmanii.htm,1,"""Flowering has been recorded in February and March."""
FloraBase_WA,WA,Acacia erinacea,flowering_time,NNNNNYYYYYYN,https://florabase.dpaw.wa.gov.au/browse/profile/3324,1,"""Fl. yellow, Jun to Nov"""
Thiele_2009,WA,Lysinema pentapetalum,flowering_time,NNNNNNYYYYYN,https://florabase.dpaw.wa.gov.au/science/nuytsia/577.pdf,1,"In Figure 3, page 270, the flowering time for Lysinema pentapetalum is given in graph form. Thiele, K.R. (17 December 2009), A new circumscription for Lysinema ciliatum (Ericaceae: Styphelioideae: Epacrideae) and reinstatement of L. pentapetalum. Nuytsia 19(2):270."
eFlora_NT,NT,Allopterigeron filifolius,flowering_time,NYYYYYYYYYNN,http://eflora.nt.gov.au/factsheet?id=455,1,"""Flowering: Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct"""
Flora_Aus,Aus,Allopterigeron filifolius,flowering_time,NNNYYYYYYYYN,https://profiles.ala.org.au/opus/foa/profile/Allopterigeron%20filifolius,1,"""Flowers and fruits April-November."""
eFlora_SA,SA,Gunniopsis kochii,flowering_time,NNNNNNNNYYNN,http://www.flora.sa.gov.au/cgi-bin/speciesfacts_display.cgi?form=speciesfacts&name=Gunniopsis_kochii,1,"""Flowering time: mainly Sept.-Oct."""
