site,genus,species,trait,units,trans,mult,offset,trait_description,replicates,umean,site_P_Ep_mean,species_P_Ep_mean
Hattah,Eucalyptus,arenacea,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,8,0.760896725012685,0.159354513363591,0.366677854727208
Hattah,Eucalyptus,arenacea,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.762477026869101,0.159354513363591,0.366677854727208
Hattah,Eucalyptus,dumosa,height,cm,sqrt,1,0,plant height,65,6.90082278921012,0.159354513363591,0.188784581390862
Hattah,Eucalyptus,dumosa,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.567404023084691,0.159354513363591,0.188784581390862
Hattah,Eucalyptus,dumosa,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,6,0.860577332514519,0.159354513363591,0.188784581390862
Hattah,Eucalyptus,dumosa,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,4,0.625567378288224,0.159354513363591,0.188784581390862
Hattah,Eucalyptus,microcarpa,height,cm,sqrt,1,0,plant height,65,6.93898496942507,0.159354513363591,0.370348843671803
Hattah,Eucalyptus,microcarpa,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.603577232408497,0.159354513363591,0.370348843671803
Hattah,Eucalyptus,microcarpa,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,5,0.851503874767877,0.159354513363591,0.370348843671803
Hattah,Eucalyptus,microcarpa,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.748173192468312,0.159354513363591,0.370348843671803
Hattah,Eucalyptus,sideroxylon,height,cm,sqrt,1,0,plant height,51,6.89474258115147,0.159354513363591,0.418106154763418
Hattah,Eucalyptus,sideroxylon,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.557109920346193,0.159354513363591,0.418106154763418
Hattah,Eucalyptus,sideroxylon,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,6,0.857744440139262,0.159354513363591,0.418106154763418
Hattah,Eucalyptus,sideroxylon,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,4,0.796712444559034,0.159354513363591,0.418106154763418
Hattah,Eucalyptus,viminalis,height,cm,sqrt,1,0,plant height,4,8.41368753485085,0.159354513363591,0.684093354737702
Hattah,Eucalyptus,viminalis,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),7,0.645687355438765,0.159354513363591,0.684093354737702
Hattah,Eucalyptus,viminalis,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,8,0.797203303930019,0.159354513363591,0.684093354737702
Hattah,Eucalyptus,viminalis,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.718173935448431,0.159354513363591,0.684093354737702
Mt. Disappointment,Eucalyptus,arenacea,height,cm,sqrt,1,0,plant height,60,13.4019819295901,1.02614379084967,0.366677854727208
Mt. Disappointment,Eucalyptus,arenacea,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.595627624748886,1.02614379084967,0.366677854727208
Mt. Disappointment,Eucalyptus,arenacea,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.663942252815884,1.02614379084967,0.366677854727208
Mt. Disappointment,Eucalyptus,arenacea,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.995187094467838,1.02614379084967,0.366677854727208
Mt. Disappointment,Eucalyptus,dives,height,cm,sqrt,1,0,plant height,30,13.086493296365,1.02614379084967,0.691504351761063
Mt. Disappointment,Eucalyptus,dives,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),7,0.515348910857158,1.02614379084967,0.691504351761063
Mt. Disappointment,Eucalyptus,dives,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,5,0.72460019562568,1.02614379084967,0.691504351761063
Mt. Disappointment,Eucalyptus,dives,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.860197473288281,1.02614379084967,0.691504351761063
Mt. Disappointment,Eucalyptus,dumosa,height,cm,sqrt,1,0,plant height,64,8.4331985467665,1.02614379084967,0.188784581390862
Mt. Disappointment,Eucalyptus,dumosa,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.523431209510363,1.02614379084967,0.188784581390862
Mt. Disappointment,Eucalyptus,dumosa,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,5,0.808777724987885,1.02614379084967,0.188784581390862
Mt. Disappointment,Eucalyptus,dumosa,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.838082454210235,1.02614379084967,0.188784581390862
Mt. Disappointment,Eucalyptus,macrorhyncha,height,cm,sqrt,1,0,plant height,53,11.4653643260601,1.02614379084967,0.575001635449001
Mt. Disappointment,Eucalyptus,macrorhyncha,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.650802425108395,1.02614379084967,0.575001635449001
Mt. Disappointment,Eucalyptus,macrorhyncha,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,6,0.682589828958347,1.02614379084967,0.575001635449001
Mt. Disappointment,Eucalyptus,macrorhyncha,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.947538765732315,1.02614379084967,0.575001635449001
Mt. Disappointment,Eucalyptus,microcarpa,height,cm,sqrt,1,0,plant height,81,9.38789472756266,1.02614379084967,0.370348843671803
Mt. Disappointment,Eucalyptus,microcarpa,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.58828468660704,1.02614379084967,0.370348843671803
Mt. Disappointment,Eucalyptus,microcarpa,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,5,0.803353805514053,1.02614379084967,0.370348843671803
Mt. Disappointment,Eucalyptus,microcarpa,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.875084276868438,1.02614379084967,0.370348843671803
Mt. Disappointment,Eucalyptus,nitens,height,cm,sqrt,1,0,plant height,78,17.9266545643928,1.02614379084967,0.849384433309737
Mt. Disappointment,Eucalyptus,nitens,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.51380331231212,1.02614379084967,0.849384433309737
Mt. Disappointment,Eucalyptus,nitens,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.663943922926722,1.02614379084967,0.849384433309737
Mt. Disappointment,Eucalyptus,nitens,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.902402743617131,1.02614379084967,0.849384433309737
Mt. Disappointment,Eucalyptus,obliqua,height,cm,sqrt,1,0,plant height,55,14.5266319490482,1.02614379084967,0.817308634462698
Mt. Disappointment,Eucalyptus,obliqua,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.626056763692759,1.02614379084967,0.817308634462698
Mt. Disappointment,Eucalyptus,obliqua,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.659229453844351,1.02614379084967,0.817308634462698
Mt. Disappointment,Eucalyptus,obliqua,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.955325702975097,1.02614379084967,0.817308634462698
Mt. Disappointment,Eucalyptus,regnans,height,cm,sqrt,1,0,plant height,78,19.650946729035,1.02614379084967,0.978365512993468
Mt. Disappointment,Eucalyptus,regnans,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.555242735993488,1.02614379084967,0.978365512993468
Mt. Disappointment,Eucalyptus,regnans,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.660955336944815,1.02614379084967,0.978365512993468
Mt. Disappointment,Eucalyptus,regnans,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,1.118615633015,1.02614379084967,0.978365512993468
Mt. Disappointment,Eucalyptus,sideroxylon,height,cm,sqrt,1,0,plant height,68,10.1794379457775,1.02614379084967,0.418106154763418
Mt. Disappointment,Eucalyptus,sideroxylon,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.567841646101442,1.02614379084967,0.418106154763418
Mt. Disappointment,Eucalyptus,sideroxylon,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.796667949683199,1.02614379084967,0.418106154763418
Mt. Disappointment,Eucalyptus,sideroxylon,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.963382763121626,1.02614379084967,0.418106154763418
Mt. Disappointment,Eucalyptus,viminalis,height,cm,sqrt,1,0,plant height,80,16.9955624037913,1.02614379084967,0.684093354737702
Mt. Disappointment,Eucalyptus,viminalis,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.591018302860903,1.02614379084967,0.684093354737702
Mt. Disappointment,Eucalyptus,viminalis,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.701063617425721,1.02614379084967,0.684093354737702
Mt. Disappointment,Eucalyptus,viminalis,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,1.11610124064173,1.02614379084967,0.684093354737702
Bealiba,Eucalyptus,arenacea,height,cm,sqrt,1,0,plant height,45,11.8965395617839,0.389152542372881,0.366677854727208
Bealiba,Eucalyptus,arenacea,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.633117098290313,0.389152542372881,0.366677854727208
Bealiba,Eucalyptus,arenacea,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.720197092506818,0.389152542372881,0.366677854727208
Bealiba,Eucalyptus,arenacea,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.864405559081934,0.389152542372881,0.366677854727208
Bealiba,Eucalyptus,dumosa,height,cm,sqrt,1,0,plant height,77,9.57709456696702,0.389152542372881,0.188784581390862
Bealiba,Eucalyptus,dumosa,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.586942868913866,0.389152542372881,0.188784581390862
Bealiba,Eucalyptus,dumosa,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.838584780452948,0.389152542372881,0.188784581390862
Bealiba,Eucalyptus,dumosa,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,4,0.850230555721282,0.389152542372881,0.188784581390862
Bealiba,Eucalyptus,macrorhyncha,height,cm,sqrt,1,0,plant height,46,9.74231016183931,0.389152542372881,0.575001635449001
Bealiba,Eucalyptus,macrorhyncha,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.718228484287465,0.389152542372881,0.575001635449001
Bealiba,Eucalyptus,macrorhyncha,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.727774246684151,0.389152542372881,0.575001635449001
Bealiba,Eucalyptus,macrorhyncha,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.849143515506876,0.389152542372881,0.575001635449001
Bealiba,Eucalyptus,microcarpa,height,cm,sqrt,1,0,plant height,79,11.3357459999817,0.389152542372881,0.370348843671803
Bealiba,Eucalyptus,microcarpa,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.577135503059253,0.389152542372881,0.370348843671803
Bealiba,Eucalyptus,microcarpa,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.807851125043401,0.389152542372881,0.370348843671803
Bealiba,Eucalyptus,microcarpa,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.734083788318094,0.389152542372881,0.370348843671803
Bealiba,Eucalyptus,nitens,height,cm,sqrt,1,0,plant height,33,14.0299848349739,0.389152542372881,0.849384433309737
Bealiba,Eucalyptus,nitens,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.671889926772565,0.389152542372881,0.849384433309737
Bealiba,Eucalyptus,nitens,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.721280026881556,0.389152542372881,0.849384433309737
Bealiba,Eucalyptus,nitens,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.997330277899164,0.389152542372881,0.849384433309737
Bealiba,Eucalyptus,obliqua,height,cm,sqrt,1,0,plant height,22,11.671426343631,0.389152542372881,0.817308634462698
Bealiba,Eucalyptus,obliqua,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.675857518019257,0.389152542372881,0.817308634462698
Bealiba,Eucalyptus,obliqua,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.722896188994387,0.389152542372881,0.817308634462698
Bealiba,Eucalyptus,obliqua,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.804901379940566,0.389152542372881,0.817308634462698
Bealiba,Eucalyptus,regnans,height,cm,sqrt,1,0,plant height,8,15.4038900049654,0.389152542372881,0.978365512993468
Bealiba,Eucalyptus,regnans,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),6,0.654220685270654,0.389152542372881,0.978365512993468
Bealiba,Eucalyptus,regnans,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.718350207106726,0.389152542372881,0.978365512993468
Bealiba,Eucalyptus,regnans,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,1.03854875339603,0.389152542372881,0.978365512993468
Bealiba,Eucalyptus,sideroxylon,height,cm,sqrt,1,0,plant height,69,12.7713346383648,0.389152542372881,0.418106154763418
Bealiba,Eucalyptus,sideroxylon,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.668890725590245,0.389152542372881,0.418106154763418
Bealiba,Eucalyptus,sideroxylon,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.792623827323301,0.389152542372881,0.418106154763418
Bealiba,Eucalyptus,sideroxylon,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.81383868495177,0.389152542372881,0.418106154763418
Bealiba,Eucalyptus,viminalis,height,cm,sqrt,1,0,plant height,73,16.3953635191424,0.389152542372881,0.684093354737702
Bealiba,Eucalyptus,viminalis,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.718273377720834,0.389152542372881,0.684093354737702
Bealiba,Eucalyptus,viminalis,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.741510827476824,0.389152542372881,0.684093354737702
Bealiba,Eucalyptus,viminalis,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,1.14513149742561,0.389152542372881,0.684093354737702
Toolangi,Eucalyptus,arenacea,height,cm,sqrt,1,0,plant height,67,14.4823257112984,1.2517667844523,0.366677854727208
Toolangi,Eucalyptus,arenacea,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.622333589113623,1.2517667844523,0.366677854727208
Toolangi,Eucalyptus,arenacea,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.661992228903858,1.2517667844523,0.366677854727208
Toolangi,Eucalyptus,arenacea,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.956216050393414,1.2517667844523,0.366677854727208
Toolangi,Eucalyptus,dives,height,cm,sqrt,1,0,plant height,29,14.7297971984798,1.2517667844523,0.691504351761063
Toolangi,Eucalyptus,dives,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.60304782847561,1.2517667844523,0.691504351761063
Toolangi,Eucalyptus,dives,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.692043703456875,1.2517667844523,0.691504351761063
Toolangi,Eucalyptus,dives,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.799181838493678,1.2517667844523,0.691504351761063
Toolangi,Eucalyptus,dumosa,height,cm,sqrt,1,0,plant height,69,7.99572865840257,1.2517667844523,0.188784581390862
Toolangi,Eucalyptus,dumosa,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.593418038270102,1.2517667844523,0.188784581390862
Toolangi,Eucalyptus,dumosa,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.794000391952328,1.2517667844523,0.188784581390862
Toolangi,Eucalyptus,dumosa,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,4,0.760477386182174,1.2517667844523,0.188784581390862
Toolangi,Eucalyptus,macrorhyncha,height,cm,sqrt,1,0,plant height,71,14.537427528864,1.2517667844523,0.575001635449001
Toolangi,Eucalyptus,macrorhyncha,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.615394843141985,1.2517667844523,0.575001635449001
Toolangi,Eucalyptus,macrorhyncha,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,6,0.679165313580597,1.2517667844523,0.575001635449001
Toolangi,Eucalyptus,macrorhyncha,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.753246046949062,1.2517667844523,0.575001635449001
Toolangi,Eucalyptus,microcarpa,height,cm,sqrt,1,0,plant height,81,9.13662389147021,1.2517667844523,0.370348843671803
Toolangi,Eucalyptus,microcarpa,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.635860323422094,1.2517667844523,0.370348843671803
Toolangi,Eucalyptus,microcarpa,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,4,0.803252376830642,1.2517667844523,0.370348843671803
Toolangi,Eucalyptus,microcarpa,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.689841240094393,1.2517667844523,0.370348843671803
Toolangi,Eucalyptus,nitens,height,cm,sqrt,1,0,plant height,80,21.0644914098861,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.530913509901438,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.639913939550752,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,nitens,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.868085929303197,1.2517667844523,0.849384433309737
Toolangi,Eucalyptus,obliqua,height,cm,sqrt,1,0,plant height,68,17.2102444757314,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.557937609268265,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.663137727180063,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,obliqua,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.804056312900502,1.2517667844523,0.817308634462698
Toolangi,Eucalyptus,regnans,height,cm,sqrt,1,0,plant height,80,20.1421529848696,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.571778536841521,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.6543738525049,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,regnans,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.923863399031688,1.2517667844523,0.978365512993468
Toolangi,Eucalyptus,sideroxylon,height,cm,sqrt,1,0,plant height,58,11.0765646001744,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.698470035908031,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.772981039622599,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,sideroxylon,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.892684410631773,1.2517667844523,0.418106154763418
Toolangi,Eucalyptus,viminalis,height,cm,sqrt,1,0,plant height,82,17.0961859367911,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,root/shoot.mas,g g-b,sqrt,1,0,Dry plant shoot root (y) standardized by dry shoot mass with lignotuber (x) as a=exp(log(y)-b*log(x)) where b is common slope across species+site (0.821),8,0.728333031851434,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,den.xyl.trnk,g cm-3,sqrt,1,0,trunk xylem (incl pith) density,7,0.689496488044305,1.2517667844523,0.684093354737702
Toolangi,Eucalyptus,viminalis,Vcmax.mass,umol g-1 s-1,sqrt,1,0,Maximum rate of electron transport at 25 degrees C (plantecophys R package definition and units). Converted to mass with P2H1 mean SLA.,5,0.86442774713214,1.2517667844523,0.684093354737702
Hattah,Eucalyptus,arenacea,cuticle.thick,um,sqrt,1,0,"average of both sides, the average minimum distance from cell surface to cuticle surface based on surface tracing. From samples stored in 70% EtOH, embedded in LR White, 40x objective",5,1.90703421899946,0.159354513363591,0.366677854727208
