error,dataset_id,taxon_name,site_name,context_name,observation_id,trait_name,value,unit,date,value_type,replicates,original_name
Duplicate of NHNSW_2016_199,Kooyman_2011,Tylophora benthamii,NA,NA,Kooyman_2011_2264,leaf_compoundness,simple,NA,NA,expert_mean,NA,Tylophora benthamii
Duplicate of NHNSW_2016_201,Kooyman_2011,Vandasina retusa,NA,NA,Kooyman_2011_2437,leaf_compoundness,compound,NA,NA,expert_mean,NA,Vandasina retusa
Duplicate of NTH_2014_001,Kooyman_2011,Achyranthes aspera,NA,NA,Kooyman_2011_0015,leaf_compoundness,simple,NA,NA,expert_mean,NA,Achyranthes aspera
Duplicate of NTH_2014_024,Kooyman_2011,Desmos wardianus,NA,NA,Kooyman_2011_2156,seed_length,7,mm,NA,expert_max,NA,Desmos wardianus
Duplicate of NTH_2014_026,Kooyman_2011,Miliusa brahei,NA,NA,Kooyman_2011_0027,seed_length,7,mm,NA,expert_min,NA,Miliusa brahei
Duplicate of NTH_2014_026,Kooyman_2011,Miliusa brahei,NA,NA,Kooyman_2011_0027,seed_width,5,mm,NA,expert_max,NA,Miliusa brahei
Duplicate of NTH_2014_027,Kooyman_2011,Miliusa traceyi,NA,NA,Kooyman_2011_2004,leaf_width,65,mm,NA,expert_max,NA,Miliusa traceyi
Duplicate of NTH_2014_029,Kooyman_2011,Monoon australe,NA,NA,Kooyman_2011_1995,seed_width,10,mm,NA,expert_min,NA,Polyalthia australis
Duplicate of NTH_2014_030,Kooyman_2011,Huberantha nitidissima,NA,NA,Kooyman_2011_1976,seed_length,6,mm,NA,expert_min,NA,Polyalthia nitidissima
Duplicate of NTH_2014_030,Kooyman_2011,Huberantha nitidissima,NA,NA,Kooyman_2011_1976,seed_length,7,mm,NA,expert_max,NA,Polyalthia nitidissima
Duplicate of NTH_2014_030,Kooyman_2011,Huberantha nitidissima,NA,NA,Kooyman_2011_1976,seed_width,5,mm,NA,expert_min,NA,Polyalthia nitidissima
Duplicate of NTH_2014_030,Kooyman_2011,Huberantha nitidissima,NA,NA,Kooyman_2011_1976,seed_width,6,mm,NA,expert_max,NA,Polyalthia nitidissima
Duplicate of NTH_2014_034,Kooyman_2011,Xylopia monosperma,NA,NA,Kooyman_2011_0031,leaf_width,20,mm,NA,expert_min,NA,Xylopia monosperma
Duplicate of NTH_2014_041,Kooyman_2011,Cochlospermum gillivraei,NA,NA,Kooyman_2011_1474,leaf_compoundness,simple,NA,NA,expert_mean,NA,Cochlospermum gillivraei
Duplicate of NTH_2014_041,Kooyman_2011,Cochlospermum gillivraei,NA,NA,Kooyman_2011_1474,leaf_length,150,mm,NA,expert_max,NA,Cochlospermum gillivraei
Duplicate of NTH_2014_041,Kooyman_2011,Cochlospermum gillivraei,NA,NA,Kooyman_2011_1474,plant_growth_form,tree,NA,NA,expert_mean,NA,Cochlospermum gillivraei
Duplicate of NTH_2014_041,Kooyman_2011,Cochlospermum gillivraei,NA,NA,Kooyman_2011_1474,seed_width,3,mm,NA,expert_min,NA,Cochlospermum gillivraei
Duplicate of NTH_2014_044,Kooyman_2011,Adansonia gregorii,NA,NA,Kooyman_2011_1570,leaf_compoundness,compound,NA,NA,expert_mean,NA,Adansonia gregorii
Duplicate of NTH_2014_044,Kooyman_2011,Adansonia gregorii,NA,NA,Kooyman_2011_1570,seed_length,10,mm,NA,expert_min,NA,Adansonia gregorii
Duplicate of NTH_2014_044,Kooyman_2011,Adansonia gregorii,NA,NA,Kooyman_2011_1570,seed_length,11,mm,NA,expert_max,NA,Adansonia gregorii
Duplicate of NTH_2014_045,Kooyman_2011,Bombax ceiba var. leiocarpum,NA,NA,Kooyman_2011_1582,leaf_compoundness,compound,NA,NA,expert_mean,NA,Bombax ceiba_leiocarpum
Duplicate of NTH_2014_045,Kooyman_2011,Bombax ceiba var. leiocarpum,NA,NA,Kooyman_2011_1582,leaf_length,60,mm,NA,expert_min,NA,Bombax ceiba_leiocarpum
Duplicate of NTH_2014_045,Kooyman_2011,Bombax ceiba var. leiocarpum,NA,NA,Kooyman_2011_1582,leaf_phenology,deciduous,NA,NA,expert_mean,NA,Bombax ceiba_leiocarpum
Duplicate of NTH_2014_045,Kooyman_2011,Bombax ceiba var. leiocarpum,NA,NA,Kooyman_2011_1582,leaf_width,35,mm,NA,expert_min,NA,Bombax ceiba_leiocarpum
Duplicate of NTH_2014_045,Kooyman_2011,Bombax ceiba var. leiocarpum,NA,NA,Kooyman_2011_1582,plant_growth_form,tree,NA,NA,expert_mean,NA,Bombax ceiba_leiocarpum
Duplicate of NTH_2014_045,Kooyman_2011,Bombax ceiba var. leiocarpum,NA,NA,Kooyman_2011_1582,seed_length,5,mm,NA,expert_min,NA,Bombax ceiba_leiocarpum
Duplicate of NTH_2014_045,Kooyman_2011,Bombax ceiba var. leiocarpum,NA,NA,Kooyman_2011_1582,seed_length,5,mm,NA,expert_max,NA,Bombax ceiba_leiocarpum
Duplicate of NTH_2014_049,Kooyman_2011,Capparis jacobsii,NA,NA,Kooyman_2011_0121,leaf_length,110,mm,NA,expert_max,NA,Capparis jacobsii
Duplicate of NTH_2014_049,Kooyman_2011,Capparis jacobsii,NA,NA,Kooyman_2011_0121,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Capparis jacobsii
Duplicate of NTH_2014_050,Kooyman_2011,Capparis lasiantha,NA,NA,Kooyman_2011_0123,leaf_compoundness,simple,NA,NA,expert_mean,NA,Capparis lasiantha
Duplicate of NTH_2014_050,Kooyman_2011,Capparis lasiantha,NA,NA,Kooyman_2011_0123,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Capparis lasiantha
Duplicate of NTH_2014_050,Kooyman_2011,Capparis lasiantha,NA,NA,Kooyman_2011_0123,leaf_width,7,mm,NA,expert_min,NA,Capparis lasiantha
Duplicate of NTH_2014_050,Kooyman_2011,Capparis lasiantha,NA,NA,Kooyman_2011_0123,plant_growth_form,shrub,NA,NA,expert_mean,NA,Capparis lasiantha
Duplicate of NTH_2014_050,Kooyman_2011,Capparis lasiantha,NA,NA,Kooyman_2011_2303,leaf_compoundness,simple,NA,NA,expert_mean,NA,Capparis lasiantha
Duplicate of NTH_2014_050,Kooyman_2011,Capparis lasiantha,NA,NA,Kooyman_2011_2303,leaf_length,95,mm,NA,expert_max,NA,Capparis lasiantha
Duplicate of NTH_2014_050,Kooyman_2011,Capparis lasiantha,NA,NA,Kooyman_2011_2303,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Capparis lasiantha
Duplicate of NTH_2014_050,Kooyman_2011,Capparis lasiantha,NA,NA,Kooyman_2011_2303,leaf_width,7,mm,NA,expert_min,NA,Capparis lasiantha
Duplicate of NTH_2014_050,Kooyman_2011,Capparis lasiantha,NA,NA,Kooyman_2011_2303,leaf_width,30,mm,NA,expert_max,NA,Capparis lasiantha
Duplicate of NTH_2014_051,Kooyman_2011,Capparis quiniflora,NA,NA,Kooyman_2011_2306,leaf_compoundness,simple,NA,NA,expert_mean,NA,Capparis quiniflora
Duplicate of NTH_2014_051,Kooyman_2011,Capparis quiniflora,NA,NA,Kooyman_2011_2306,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Capparis quiniflora
Duplicate of NTH_2014_051,Kooyman_2011,Capparis quiniflora,NA,NA,Kooyman_2011_2306,seed_length,6,mm,NA,expert_max,NA,Capparis quiniflora
Duplicate of NTH_2014_052,Kooyman_2011,Capparis sepiaria,NA,NA,Kooyman_2011_0127,leaf_compoundness,simple,NA,NA,expert_mean,NA,Capparis sepiaria
Duplicate of NTH_2014_052,Kooyman_2011,Capparis sepiaria,NA,NA,Kooyman_2011_0127,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Capparis sepiaria
Duplicate of NTH_2014_052,Kooyman_2011,Capparis sepiaria,NA,NA,Kooyman_2011_0127,plant_growth_form,shrub,NA,NA,expert_mean,NA,Capparis sepiaria
Duplicate of NTH_2014_052,Kooyman_2011,Capparis sepiaria,NA,NA,Kooyman_2011_0127,seed_length,5,mm,NA,expert_min,NA,Capparis sepiaria
Duplicate of NTH_2014_052,Kooyman_2011,Capparis sepiaria,NA,NA,Kooyman_2011_0127,seed_length,5,mm,NA,expert_max,NA,Capparis sepiaria
Duplicate of NTH_2014_052,Kooyman_2011,Capparis sepiaria,NA,NA,Kooyman_2011_2308,leaf_compoundness,simple,NA,NA,expert_mean,NA,Capparis sepiaria
Duplicate of NTH_2014_052,Kooyman_2011,Capparis sepiaria,NA,NA,Kooyman_2011_2308,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Capparis sepiaria
Duplicate of NTH_2014_064,Kooyman_2011,Cleome viscosa,NA,NA,Kooyman_2011_1479,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Cleome viscosa
Duplicate of NTH_2014_064,Kooyman_2011,Cleome viscosa,NA,NA,Kooyman_2011_1479,seed_width,1,mm,NA,expert_min,NA,Cleome viscosa
Duplicate of NTH_2014_065,Kooyman_2011,Crateva religiosa,NA,NA,Kooyman_2011_1480,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Crateva religiosa
Duplicate of NTH_2014_065,Kooyman_2011,Crateva religiosa,NA,NA,Kooyman_2011_1480,plant_height,30,m,NA,expert_max,NA,Crateva religiosa
Duplicate of NTH_2014_088,Kooyman_2011,Parinari nonda,NA,NA,Kooyman_2011_0155,leaf_compoundness,simple,NA,NA,expert_mean,NA,Parinari nonda
Duplicate of NTH_2014_088,Kooyman_2011,Parinari nonda,NA,NA,Kooyman_2011_0155,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Parinari nonda
Duplicate of NTH_2014_088,Kooyman_2011,Parinari nonda,NA,NA,Kooyman_2011_0155,plant_growth_form,tree,NA,NA,expert_mean,NA,Parinari nonda
Duplicate of NTH_2014_088,Kooyman_2011,Parinari nonda,NA,NA,Kooyman_2011_0155,plant_height,12,m,NA,expert_max,NA,Parinari nonda
Duplicate of NTH_2014_089,Kooyman_2011,Cucumis althaeoides,NA,NA,Kooyman_2011_2353,leaf_compoundness,simple,NA,NA,expert_mean,NA,Mukia maderaspatana
Duplicate of NTH_2014_089,Kooyman_2011,Cucumis althaeoides,NA,NA,Kooyman_2011_2353,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Mukia maderaspatana
Duplicate of NTH_2014_089,Kooyman_2011,Cucumis althaeoides,NA,NA,Kooyman_2011_2353,plant_growth_form,climber_vine,NA,NA,expert_mean,NA,Mukia maderaspatana
Duplicate of NTH_2014_089,Kooyman_2011,Cucumis althaeoides,NA,NA,Kooyman_2011_2353,seed_length,4,mm,NA,expert_min,NA,Mukia maderaspatana
Duplicate of NTH_2014_092,Kooyman_2011,Diplocyclos palmatus,NA,NA,Kooyman_2011_2349,leaf_compoundness,simple,NA,NA,expert_mean,NA,Diplocyclos palmatus
Duplicate of NTH_2014_092,Kooyman_2011,Diplocyclos palmatus,NA,NA,Kooyman_2011_2349,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Diplocyclos palmatus
Duplicate of NTH_2014_092,Kooyman_2011,Diplocyclos palmatus,NA,NA,Kooyman_2011_2349,plant_growth_form,climber_vine,NA,NA,expert_mean,NA,Diplocyclos palmatus
Duplicate of NTH_2014_092,Kooyman_2011,Diplocyclos palmatus,NA,NA,Kooyman_2011_2349,seed_length,5,mm,NA,expert_min,NA,Diplocyclos palmatus
Duplicate of NTH_2014_092,Kooyman_2011,Diplocyclos palmatus,NA,NA,Kooyman_2011_2349,seed_width,5,mm,NA,expert_max,NA,Diplocyclos palmatus
Duplicate of NTH_2014_093,Kooyman_2011,Luffa aegyptiaca,NA,NA,Kooyman_2011_2350,leaf_compoundness,simple,NA,NA,expert_mean,NA,Luffa cylindrica
Duplicate of NTH_2014_093,Kooyman_2011,Luffa aegyptiaca,NA,NA,Kooyman_2011_2350,leaf_length,60,mm,NA,expert_min,NA,Luffa cylindrica
Duplicate of NTH_2014_093,Kooyman_2011,Luffa aegyptiaca,NA,NA,Kooyman_2011_2350,plant_growth_form,climber_vine,NA,NA,expert_mean,NA,Luffa cylindrica
Duplicate of NTH_2014_093,Kooyman_2011,Luffa aegyptiaca,NA,NA,Kooyman_2011_2350,seed_length,12,mm,NA,expert_max,NA,Luffa cylindrica
Duplicate of NTH_2014_095,Kooyman_2011,Muellerargia timorensis,NA,NA,Kooyman_2011_2352,leaf_compoundness,simple,NA,NA,expert_mean,NA,Muellerargia timorensis
Duplicate of NTH_2014_095,Kooyman_2011,Muellerargia timorensis,NA,NA,Kooyman_2011_2352,plant_growth_form,climber_vine,NA,NA,expert_mean,NA,Muellerargia timorensis
Duplicate of NTH_2014_095,Kooyman_2011,Muellerargia timorensis,NA,NA,Kooyman_2011_2352,seed_width,4,mm,NA,expert_max,NA,Muellerargia timorensis
Duplicate of NTH_2014_097,Kooyman_2011,Trichosanthes pilosa,NA,NA,Kooyman_2011_2359,leaf_compoundness,simple,NA,NA,expert_mean,NA,Trichosanthes holtzei
Duplicate of NTH_2014_097,Kooyman_2011,Trichosanthes pilosa,NA,NA,Kooyman_2011_2359,plant_growth_form,climber_vine,NA,NA,expert_mean,NA,Trichosanthes holtzei
Duplicate of NTH_2014_097,Kooyman_2011,Trichosanthes pilosa,NA,NA,Kooyman_2011_2360,leaf_compoundness,simple,NA,NA,expert_mean,NA,Trichosanthes ovigera
Duplicate of NTH_2014_097,Kooyman_2011,Trichosanthes pilosa,NA,NA,Kooyman_2011_2360,plant_growth_form,climber_vine,NA,NA,expert_mean,NA,Trichosanthes ovigera
Duplicate of NTH_2014_101,Kooyman_2011,Calophyllum sil,NA,NA,Kooyman_2011_0160,leaf_length,40,mm,NA,expert_min,NA,Calophyllum sil
Duplicate of NTH_2014_103,Kooyman_2011,Garcinia warrenii,NA,NA,Kooyman_2011_0170,leaf_compoundness,simple,NA,NA,expert_mean,NA,Garcinia warrenii
Duplicate of NTH_2014_103,Kooyman_2011,Garcinia warrenii,NA,NA,Kooyman_2011_0170,leaf_length,70,mm,NA,expert_min,NA,Garcinia warrenii
Duplicate of NTH_2014_103,Kooyman_2011,Garcinia warrenii,NA,NA,Kooyman_2011_0170,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Garcinia warrenii
Duplicate of NTH_2014_103,Kooyman_2011,Garcinia warrenii,NA,NA,Kooyman_2011_0170,leaf_width,80,mm,NA,expert_max,NA,Garcinia warrenii
Duplicate of NTH_2014_103,Kooyman_2011,Garcinia warrenii,NA,NA,Kooyman_2011_0170,plant_growth_form,tree,NA,NA,expert_mean,NA,Garcinia warrenii
Duplicate of NTH_2014_103,Kooyman_2011,Garcinia warrenii,NA,NA,Kooyman_2011_0170,plant_height,15,m,NA,expert_max,NA,Garcinia warrenii
Duplicate of NTH_2014_105,Kooyman_2011,Dillenia alata,NA,NA,Kooyman_2011_0213,seed_length,4,mm,NA,expert_min,NA,Dillenia alata
Duplicate of NTH_2014_105,Kooyman_2011,Dillenia alata,NA,NA,Kooyman_2011_0213,seed_length,4,mm,NA,expert_max,NA,Dillenia alata
Duplicate of NTH_2014_122,Kooyman_2011,Diospyros calycantha,NA,NA,Kooyman_2011_0220,leaf_compoundness,simple,NA,NA,expert_mean,NA,Diospyros calycantha
Duplicate of NTH_2014_122,Kooyman_2011,Diospyros calycantha,NA,NA,Kooyman_2011_0220,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Diospyros calycantha
Duplicate of NTH_2014_122,Kooyman_2011,Diospyros calycantha,NA,NA,Kooyman_2011_0220,seed_length,10,mm,NA,expert_min,NA,Diospyros calycantha
Duplicate of NTH_2014_122,Kooyman_2011,Diospyros calycantha,NA,NA,Kooyman_2011_0220,seed_width,3,mm,NA,expert_max,NA,Diospyros calycantha
Duplicate of NTH_2014_123,Kooyman_2011,Diospyros compacta,NA,NA,Kooyman_2011_0221,seed_length,5,mm,NA,expert_min,NA,Diospyros compacta
Duplicate of NTH_2014_123,Kooyman_2011,Diospyros compacta,NA,NA,Kooyman_2011_0221,seed_length,7,mm,NA,expert_max,NA,Diospyros compacta
Duplicate of NTH_2014_123,Kooyman_2011,Diospyros compacta,NA,NA,Kooyman_2011_0221,seed_width,4,mm,NA,expert_max,NA,Diospyros compacta
Duplicate of NTH_2014_123,Kooyman_2011,Diospyros compacta,NA,NA,Kooyman_2011_0234,seed_width,5,mm,NA,expert_max,NA,Diospyros MtWhite
Duplicate of NTH_2014_124,Kooyman_2011,Diospyros humilis,NA,NA,Kooyman_2011_0226,leaf_compoundness,simple,NA,NA,expert_mean,NA,Diospyros humilis
Duplicate of NTH_2014_124,Kooyman_2011,Diospyros humilis,NA,NA,Kooyman_2011_0226,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Diospyros humilis
Duplicate of NTH_2014_124,Kooyman_2011,Diospyros humilis,NA,NA,Kooyman_2011_0226,plant_height,15,m,NA,expert_max,NA,Diospyros humilis
Duplicate of NTH_2014_125,Kooyman_2011,Diospyros littorea,NA,NA,Kooyman_2011_0228,leaf_compoundness,simple,NA,NA,expert_mean,NA,Diospyros littorea
Duplicate of NTH_2014_125,Kooyman_2011,Diospyros littorea,NA,NA,Kooyman_2011_0228,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Diospyros littorea
Duplicate of NTH_2014_125,Kooyman_2011,Diospyros littorea,NA,NA,Kooyman_2011_0228,plant_height,15,m,NA,expert_max,NA,Diospyros littorea
Duplicate of NTH_2014_125,Kooyman_2011,Diospyros littorea,NA,NA,Kooyman_2011_0228,seed_length,10,mm,NA,expert_max,NA,Diospyros littorea
Duplicate of NTH_2014_125,Kooyman_2011,Diospyros littorea,NA,NA,Kooyman_2011_0228,seed_width,4,mm,NA,expert_min,NA,Diospyros littorea
Duplicate of NTH_2014_127,Kooyman_2011,Diospyros rugosula,NA,NA,Kooyman_2011_0222,leaf_compoundness,simple,NA,NA,expert_mean,NA,Diospyros cordifolia
Duplicate of NTH_2014_127,Kooyman_2011,Diospyros rugosula,NA,NA,Kooyman_2011_0222,plant_growth_form,shrub,NA,NA,expert_mean,NA,Diospyros cordifolia
Duplicate of NTH_2014_127,Kooyman_2011,Diospyros rugosula,NA,NA,Kooyman_2011_0222,seed_length,15,mm,NA,expert_max,NA,Diospyros cordifolia
Duplicate of NTH_2014_127,Kooyman_2011,Diospyros rugosula,NA,NA,Kooyman_2011_0222,seed_width,5,mm,NA,expert_min,NA,Diospyros cordifolia
Duplicate of NTH_2014_137,Kooyman_2011,Elaeocarpus angustifolius,NA,NA,Kooyman_2011_1836,leaf_compoundness,simple,NA,NA,expert_mean,NA,Elaeocarpus angustifolius
Duplicate of NTH_2014_137,Kooyman_2011,Elaeocarpus angustifolius,NA,NA,Kooyman_2011_1836,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Elaeocarpus angustifolius
Duplicate of NTH_2014_137,Kooyman_2011,Elaeocarpus angustifolius,NA,NA,Kooyman_2011_1836,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus angustifolius
Duplicate of NTH_2014_139,Kooyman_2011,Elaeocarpus culminicola,NA,NA,Kooyman_2011_0240,leaf_compoundness,simple,NA,NA,expert_mean,NA,Elaeocarpus culminicola
Duplicate of NTH_2014_139,Kooyman_2011,Elaeocarpus culminicola,NA,NA,Kooyman_2011_0240,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Elaeocarpus culminicola
Duplicate of NTH_2014_139,Kooyman_2011,Elaeocarpus culminicola,NA,NA,Kooyman_2011_0240,plant_growth_form,tree,NA,NA,expert_mean,NA,Elaeocarpus culminicola
Duplicate of NTH_2014_146,Kooyman_2011,Callitris intratropica,NA,NA,Kooyman_2011_0212,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Callitris intratropica
Duplicate of NTH_2014_146,Kooyman_2011,Callitris intratropica,NA,NA,Kooyman_2011_0212,seed_length,4,mm,NA,expert_min,NA,Callitris intratropica
Duplicate of NTH_2014_162,Kooyman_2011,Barringtonia acutangula subsp. acutangula,NA,NA,Kooyman_2011_0544,leaf_compoundness,simple,NA,NA,expert_mean,NA,Barringtonia acutangula-acutangula
Duplicate of NTH_2014_162,Kooyman_2011,Barringtonia acutangula subsp. acutangula,NA,NA,Kooyman_2011_0544,leaf_phenology,deciduous,NA,NA,expert_mean,NA,Barringtonia acutangula-acutangula
Duplicate of NTH_2014_163,Kooyman_2011,Barringtonia asiatica,NA,NA,Kooyman_2011_0545,leaf_compoundness,simple,NA,NA,expert_mean,NA,Barringtonia asiatica
Duplicate of NTH_2014_163,Kooyman_2011,Barringtonia asiatica,NA,NA,Kooyman_2011_0545,leaf_width,200,mm,NA,expert_max,NA,Barringtonia asiatica
Duplicate of NTH_2014_163,Kooyman_2011,Barringtonia asiatica,NA,NA,Kooyman_2011_0545,plant_growth_form,tree,NA,NA,expert_mean,NA,Barringtonia asiatica
Duplicate of NTH_2014_166,Kooyman_2011,Hernandia nymphaeifolia,NA,NA,Kooyman_2011_1902,leaf_compoundness,simple,NA,NA,expert_mean,NA,Hernandia nymphaeifolia
Duplicate of NTH_2014_166,Kooyman_2011,Hernandia nymphaeifolia,NA,NA,Kooyman_2011_1902,plant_growth_form,tree,NA,NA,expert_mean,NA,Hernandia nymphaeifolia
Duplicate of NTH_2014_167,Kooyman_2011,Hypserpa decumbens,NA,NA,Kooyman_2011_2459,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Hypserpa decumbens
Duplicate of NTH_2014_170,Kooyman_2011,Stephania japonica var. japonica,NA,NA,Kooyman_2011_2473,leaf_length,40,mm,NA,expert_min,NA,Stephania japonica-japonica
Duplicate of NTH_2014_170,Kooyman_2011,Stephania japonica var. japonica,NA,NA,Kooyman_2011_2473,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Stephania japonica-japonica
Duplicate of NTH_2014_170,Kooyman_2011,Stephania japonica var. japonica,NA,NA,Kooyman_2011_2473,leaf_width,40,mm,NA,expert_min,NA,Stephania japonica-japonica
Duplicate of NTH_2014_170,Kooyman_2011,Stephania japonica var. japonica,NA,NA,Kooyman_2011_2473,leaf_width,140,mm,NA,expert_max,NA,Stephania japonica-japonica
Duplicate of NTH_2014_171,Kooyman_2011,Stephania japonica var. timoriensis,NA,NA,Kooyman_2011_2474,leaf_length,40,mm,NA,expert_min,NA,Stephania japonica-timorensis
Duplicate of NTH_2014_171,Kooyman_2011,Stephania japonica var. timoriensis,NA,NA,Kooyman_2011_2474,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Stephania japonica-timorensis
Duplicate of NTH_2014_171,Kooyman_2011,Stephania japonica var. timoriensis,NA,NA,Kooyman_2011_2474,leaf_width,40,mm,NA,expert_min,NA,Stephania japonica-timorensis
Duplicate of NTH_2014_171,Kooyman_2011,Stephania japonica var. timoriensis,NA,NA,Kooyman_2011_2474,leaf_width,140,mm,NA,expert_max,NA,Stephania japonica-timorensis
Duplicate of NTH_2014_171,Kooyman_2011,Stephania japonica var. timoriensis,NA,NA,Kooyman_2011_2474,plant_growth_form,climber_vine,NA,NA,expert_mean,NA,Stephania japonica-timorensis
Duplicate of NTH_2014_173,Kooyman_2011,Tinospora esiangkara,NA,NA,Kooyman_2011_2464,leaf_length,35,mm,NA,expert_min,NA,Tinospora esiangkara
Duplicate of NTH_2014_183,Kooyman_2011,Artocarpus glaucus,NA,NA,Kooyman_2011_0674,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Artocarpus glaucus
Duplicate of NTH_2014_187,Kooyman_2011,Myristica lancifolia subsp. australiana,NA,NA,Kooyman_2011_0721,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Myristica lancifolia_australiana
Duplicate of NTH_2014_189,Kooyman_2011,Ficus aculeata var. indecora,NA,NA,Kooyman_2011_0675,plant_growth_form,tree,NA,NA,expert_mean,NA,Ficus aculeata_indecora
Duplicate of NTH_2014_189,Kooyman_2011,Ficus aculeata var. indecora,NA,NA,Kooyman_2011_0675,plant_height,15,m,NA,expert_max,NA,Ficus aculeata_indecora
Duplicate of NTH_2014_190,Kooyman_2011,Ficus adenosperma,NA,NA,Kooyman_2011_0676,leaf_width,15,mm,NA,expert_min,NA,Ficus adenosperma
Duplicate of NTH_2014_191,Kooyman_2011,Ficus atricha,NA,NA,Kooyman_2011_0678,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Ficus atricha
Duplicate of NTH_2014_191,Kooyman_2011,Ficus atricha,NA,NA,Kooyman_2011_0678,plant_growth_form,tree,NA,NA,expert_mean,NA,Ficus atricha
Duplicate of NTH_2014_193,Kooyman_2011,Ficus brachypoda,NA,NA,Kooyman_2011_0680,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Ficus brachypoda
Duplicate of NTH_2014_193,Kooyman_2011,Ficus brachypoda,NA,NA,Kooyman_2011_0680,plant_growth_form,tree,NA,NA,expert_mean,NA,Ficus brachypoda
Duplicate of NTH_2014_196,Kooyman_2011,Ficus congesta,NA,NA,Kooyman_2011_0681,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Ficus congesta
Duplicate of NTH_2014_198,Kooyman_2011,Ficus henneana,NA,NA,Kooyman_2011_0688,plant_growth_form,tree,NA,NA,expert_mean,NA,Ficus henneana
Duplicate of NTH_2014_205,Kooyman_2011,Ficus tinctoria,NA,NA,Kooyman_2011_0708,leaf_compoundness,simple,NA,NA,expert_mean,NA,Ficus tinctoria
Duplicate of NTH_2014_205,Kooyman_2011,Ficus tinctoria,NA,NA,Kooyman_2011_0708,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Ficus tinctoria
Duplicate of NTH_2014_208,Kooyman_2011,Adenia heterophylla subsp. australis,NA,NA,Kooyman_2011_2497,leaf_compoundness,simple,NA,NA,expert_mean,NA,Adenia heterophylla-australis
Duplicate of NTH_2014_208,Kooyman_2011,Adenia heterophylla subsp. australis,NA,NA,Kooyman_2011_2497,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Adenia heterophylla-australis
Duplicate of NTH_2014_208,Kooyman_2011,Adenia heterophylla subsp. australis,NA,NA,Kooyman_2011_2497,seed_length,7,mm,NA,expert_max,NA,Adenia heterophylla-australis
Duplicate of NTH_2014_210,Kooyman_2011,Plumbago zeylanica,NA,NA,Kooyman_2011_1046,leaf_compoundness,simple,NA,NA,expert_mean,NA,Plumbago zeylanica
Duplicate of NTH_2014_210,Kooyman_2011,Plumbago zeylanica,NA,NA,Kooyman_2011_1046,leaf_phenology,evergreen,NA,NA,expert_mean,NA,Plumbago zeylanica
Duplicate of NTH_2014_210,Kooyman_2011,Plumbago zeylanica,NA,NA,Kooyman_2011_1046,plant_height,1,m,NA,expert_max,NA,Plumbago zeylanica
Duplicate of NTH_2014_215,Kooyman_2011,Pisonia aculeata,NA,NA,Kooyman_2011_2484,leaf_compoundness,simple,NA,NA,expert_mean,NA,Pisonia aculeata
