Block!,Column!,Row!,Species!,Mother,Elevation,Treatment,Replicate!,Abbrev!,T_LL,T_DL,T_LC,P_LL,LMR_D,LMR,RMR_D,RMR,Total_B,Total_Bln,Total_B_D,Total_BG,Total_LL,Total_LD,Total_LF,ABG,ABG_D,ABG_BG,ABG_BG_D,LMR_Comments,Was_Licored!,Photo,Cond,Ci,Trmmol,VpdL,Ci_Ca,WUEi,Photo_D,Cond_D,Ci_D,Trmmol_D,VpdL_D,Ci_Ca_D,WUEi_D,SLA_Licorred,fresh_weight_g,turgid_weight_g,water_uptake_g,water_content_g,dry_weight_g,dry_weight_mg,RWC,area_cm2,area_mm2,SLA_cm_g:4,SLA_mm_mg,LMA_gr,LMA_mm_mg,SLA_Done,%N:1,%C:1,d13C:2,complete,insufficient_sample,Average_PRI,species_name,population,water_treatment,context
3,15,f,wc,8,HiElev,HiWat,1,wc8HiElev1,664,500,1164,0.570446735,0.177346955,0.214930959,0.396365662,0.480364896,26.2056,3.265973128,21.62314542,10.387,4.647483373,4.582454579,9.229937952,15.8186,11.23614542,1.522922884,1.081750787,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01675,0.0192,0.00245,0.0151,0.0041,0.41,0.837748344,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,-0.0568,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 8 grown under high water conditions
1,6,d,wc,8,HiElev,LoWat,3,wc8HiElev3,168,420,588,0.285714286,0.127166074,0.162307757,0.532391089,0.6795146,11.5186,2.44396312,9.024677322,6.1324,1.464775136,2.493922678,3.958697813,5.3862,2.892277322,0.87831844,0.471638726,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02645,0.0311,0.00465,0.0233,0.0078,0.78,0.800429185,1.808,180.8,231.3947,23.13947368,0.004321619,0.043216195,Yes,NA,NA,NA,NA,No,0.057133333,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 8 grown under low water conditions
1,11,d,wc,8,HiElev,HiWat,4,wc8HiElev4,1216,868,2084,0.583493282,0.254698798,0.276794175,0.36333969,0.394859774,19.6114,2.97611103,18.0459,7.1256,4.995,1.5655,6.5605,12.4858,10.9203,1.752245425,1.532544628,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294,0.0398,0.0104,0.027,0.0128,1.28,0.614814815,2.645,264.5,206.6406,20.6640625,0.004839319,0.048393195,Yes,NA,NA,NA,NA,No,-0.036233333,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 8 grown under high water conditions
3,9,e,wc,8,HiElev,LoWat,5,wc8HiElev5,112,772,884,0.126696833,0.036285228,0.062186343,0.317567509,0.544253493,11.4615,2.438993593,6.687692488,3.6398,0.415883138,4.773807512,5.18969065,7.8217,3.047892488,2.148936755,0.837379111,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297,0.0335,0.0038,0.027,0.0065,0.65,0.859259259,1.805,180.5,277.6923,27.76923077,0.003601108,0.03601108,Yes,NA,NA,NA,NA,No,0.047566667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 8 grown under low water conditions
3,7,h,wc,8,HiElev,LoWat,6,wc8HiElev6,12,520,532,0.022556391,0.00301125,0.005026108,0.288153915,0.480960581,11.0087,2.398685869,6.595550917,3.1722,0.033149951,4.413149083,4.446299034,7.8365,3.423350917,2.470367568,1.079172472,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176,0.0208,0.0032,0.015,0.0058,0.58,0.786666667,1.324,132.4,228.2759,22.82758621,0.004380665,0.043806647,Yes,NA,NA,NA,NA,No,0.0115,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 8 grown under low water conditions
2,3,b,wc,8,HiElev,LoWat,7,wc8HiElev7,780,436,1216,0.641447368,0.236459339,0.309818172,0.370713624,0.485723327,5.2871,1.665269891,4.035219,1.96,1.250184173,1.251881,2.502065173,3.3271,2.075219,1.6975,1.058785204,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0087,0.011,0.0023,0.0087,0.0023,0.23,0.735632184,0.814,81.4,169.5833,16.95833333,0.005896806,0.058968059,Yes,NA,NA,NA,NA,No,-0.0157,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 8 grown under low water conditions
2,14,c,wc,8,HiElev,LoWat,8,wc8HiElev8,704,424,1128,0.624113475,0.277677915,0.366379563,0.240268714,0.317020338,9.9139,2.293937813,7.513713528,2.382,2.752871082,2.400186472,5.153057553,7.5319,5.131713528,3.162006717,2.154371758,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283,0.04495,0.01665,0.03995,0.005,0.5,0.583229036,1.113,111.3,227.63,22.76300317,0.004393093,0.043930934,Yes,NA,NA,NA,NA,No,-0.067666667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 8 grown under low water conditions
2,12,g,wc,8,HiElev,HiWat,9,wc8HiElev9,1320,324,1644,0.802919708,0.289044263,0.315778292,0.435274017,0.475532999,26.4546,3.275430056,24.2149336,11.515,7.646550372,2.239666403,9.886216775,14.9396,12.6999336,1.297403387,1.102903482,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03015,0.03265,0.0025,0.02245,0.0102,1.02,0.888641425,1.664,166.4,167.2823,16.72822581,0.00597792,0.059779203,Yes,NA,NA,NA,NA,No,0.015,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 8 grown under high water conditions
1,13,d,wc,8,HiElev,HiWat,10,wc8HiElev10,1032,196,1228,0.840390879,0.256937324,0.286726882,0.355314378,0.396509865,11.9967,2.484631612,10.7503,4.2626,3.0824,1.2464,4.3288,7.7341,6.4877,1.814409046,1.522005349,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0275,0.0305,0.003,0.0214,0.0091,0.91,0.859813084,1.89,189,207.6923,20.76923077,0.004814815,0.048148148,Yes,NA,NA,NA,NA,No,0.057133333,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 8 grown under high water conditions
2,5,a,wc,8,HiElev,HiWat,11,wc8HiElev11,2252,252,2504,0.899361022,0.551464511,0.57783996,0.357408646,0.37450279,36.1726,3.588301926,34.52150517,12.9284,NA,1.651094833,21.599,23.2442,21.59310517,1.797917762,1.670207076,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01545,0.01825,0.0028,0.01395,0.0043,0.43,0.799283154,1.0145,101.45,260.9738,26.09737705,0.003831803,0.038318027,Yes,NA,NA,NA,NA,No,-0.036233333,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 8 grown under high water conditions
3,7,a,wc,8,HiElev,HiWat,12,wc8HiElev12,1032,432,1464,0.704918033,0.173511075,0.194344077,0.477970735,0.53535938,29.7014,3.391194183,26.51751426,14.1964,5.153521834,3.183885736,8.33740757,15.505,12.32111426,1.092178299,0.867904135,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277,0.0314,0.0037,0.0251,0.0063,0.63,0.852589641,1.773,177.3,281.5511,28.15510719,0.003551753,0.035517535,Yes,NA,NA,NA,NA,No,-0.0568,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 8 grown under high water conditions
3,6,h,wc,8,HiElev,LoWat,15,wc8HiElev15,336,32,368,0.913043478,0.231652674,0.237387574,0.637512663,0.653295219,6.4165,1.858872798,6.261487733,4.0906,1.486399384,0.155012267,1.641411652,2.3259,2.170887733,0.568596294,0.530701543,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01145,0.0123,8.5e-4,0.0091,0.0032,0.32,0.906593407,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,0.049466667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 8 grown under low water conditions
3,4,g,wc,8,HiElev,HiWat,16,wc8HiElev16,NA,NA,0,NA,0.322408414,0.325148399,0.520086199,0.524506147,3.1091,1.134333295,3.0829,1.617,1.0024,0.0262,1.0286,1.4921,1.4659,0.922758194,0.906555349,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01515,0.01645,0.0013,0.0114,0.00505,0.505,0.885964912,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,-0.024,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 8 grown under high water conditions
1,9,g,wc,8,HiElev,LoWat,x1,wc8HiElevx1,756,332,1088,0.694852941,0.165463078,0.195242131,0.541461546,0.63891055,10.441,2.345740363,8.8485,5.6534,1.7276,1.5925,3.3201,4.7876,3.1951,0.846853221,0.565164326,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284,0.1515,0.1231,0.143,0.0085,0.85,0.139160839,2.1155,211.55,250.0696,25.00695939,0.003998887,0.039988868,Yes,NA,NA,NA,NA,No,-0.0568,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 8 grown under low water conditions
3,14,a,wc,9,HiElev,HiWat,1,wc9HiElev1,1352,212,1564,0.864450128,0.331530803,0.359803648,0.307704431,0.333945371,15.2276,2.723109571,14.03103744,4.6856,5.04841845,1.196562562,6.244981012,10.542,9.345437438,2.249871948,1.994501758,Okay,Yes,1.253865447,0.021713425,298.4697451,0.243890613,1.055820217,0.750829619,57.74609174,0.905233335,0.036689213,352.2522606,0.401326518,1.026439526,0.883792078,24.67301013,y,0.02105,0.0239,0.00285,0.0187,0.0052,0.52,0.847593583,1.6675,166.75,340.0456,34.00456253,0.002940782,0.029407818,Yes,NA,NA,NA,NA,No,-0.0568,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 9 grown under high water conditions
2,2,b,wc,9,HiElev,HiWat,2,wc9HiElev2,1180,396,1576,0.748730964,0.26473214900000003,0.348644335,0.257647944,0.339314649,15.952,2.769584213,12.11265123,4.11,4.223007236,3.83934877,8.062356006,11.842,8.00265123,2.881265207,1.947117088,Okay,Yes,5.640712039,0.102734308,296.668264,0.978480961,0.913245489,0.757243268,54.90582625,2.141331494,0.017696496,183.9503239,0.182397816,0.967813693,0.466784228,121.0031361,y,0.0139,0.0155,0.0016,0.012,0.0035,0.35,0.866666667,0.724,72.4,206.8571,20.68571429,0.004834254,0.048342541,Yes,3,43.1,-25.87,WCM9H2,Yes,0.052666667,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 9 grown under high water conditions
2,2,c,wc,9,HiElev,LoWat,3,wc9HiElev3,328,628,956,0.343096234,0.139680311,0.188064495,0.436324282,0.587463652,8.2237,2.107020229,6.107952356,3.5882,1.148688976,2.115747644,3.26443662,4.6355,2.519752356,1.291873363,0.702232974,Okay,Yes,2.165143124,0.018006444,196.2701292,0.204355579,1.066713212,0.497190522,120.2426848,3.35432755,0.04078182,252.9746288,0.397150044,0.917863639,0.647508032,82.25055979,y,0.0059,0.0076,0.0017,0.0063,0.0013,0.13,0.73015873,0.529,52.9,406.9231,40.69230769,0.002457467,0.024574669,Yes,NA,NA,NA,NA,No,0.057133333,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 9 grown under low water conditions
3,8,e,wc,9,HiElev,HiWat,4,wc9HiElev4,924,992,1916,0.482254697,0.189285371,0.323242841,0.20289076,0.346476777,16.3694,2.795413738,9.585635216,3.3212,3.098487956,6.783764784,9.88225274,13.0482,6.264435216,3.928760689,1.886196319,Okay,Yes,2.489063078,0.060251434,323.4788091,0.712399558,1.11774141,0.81455684800000006,41.3112673,1.113851815,0.0233643,466.6008027,0.264469799,1.045637327,1.171114452,47.67323659,y,0.01555,0.01685,0.0013,0.01355,0.0033,0.33,0.904059041,NA,NA,NA,NA,NA,NA,No,3.2,43.1,-27.7,WCM9H4,No,0.0449,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 9 grown under high water conditions
3,12,d,wc,9,HiElev,LoWat,5,wc9HiElev5,144,852,996,0.14457831300000001,0.024259584,0.048095839,0.288116802,0.571205978,11.7258,2.461791542,5.914503923,3.3784,0.284463029,5.811296077,6.095759106,8.3474,2.536103923,2.470814587,0.750681957,Okay,Yes,9.103538643,0.103564942,238.8047994,1.004267582,0.931159292,0.617122891,87.9017406,0.621967126,0.016925216,449.6341567,0.256669786,1.417111339,1.12170501,36.74795693,y,0.00515,0.0055,3.5e-4,0.0042,0.0013,0.13,0.916666667,0.3555,35.55,296.9608,29.69607843,0.003367448,0.03367448,Yes,3.7,41.8,-28.11,WCM9H5,Yes,-0.018433333,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 9 grown under low water conditions
1,1,b,wc,9,HiElev,LoWat,6,wc9HiElev6,1448,200,1648,0.878640777,0.339662809,0.394002409,0.261180807,0.302964777,11.2313,2.418704523,9.682313671,2.9334,3.814854909,1.548986329,5.363841239,8.2979,6.748913671,2.828765255,2.300713735,Okay,Yes,2.838409787,0.048624935,292.6873263,0.565013241,1.101732672,0.743998519,58.37354423,1.064852993,0.007173291,156.1854812,0.069142394,0.906797395,0.39183045,148.4469336,y,0.0542,0.059,0.0048,0.045,0.014,1.4,0.893333333,3.332,333.2,238,23.8,0.004201681,0.042016807,Yes,1.9,43.1,-25.88,WCM9H6,No,-0.0322,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 9 grown under low water conditions
1,4,b,wc,9,HiElev,HiWat,7,wc9HiElev7,1256,168,1424,0.882022472,0.248172704,0.321240923,0.307830561,0.398463537,25.1489,3.224814158,19.42862842,7.7416,6.24127052,5.720271581,11.9615421,17.4073,11.68702842,2.248540353,1.509639922,Okay,Yes,1.292424779,0.022130885,293.7030213,0.315332642,1.343091433,0.74250514,58.39914453,0.75632936,0.019478818,328.6265312,0.249192212,1.202816473,0.825044919,38.82829868,y,0.02105,0.02265,0.0016,0.01635,0.0063,0.63,0.902140673,1.4145,141.45,222.7453,22.27452711,0.004489433,0.044894331,Yes,1.3,41.2,-28.16,WCM9H7,No,0.032833333,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 9 grown under high water conditions
2,3,a,wc,9,HiElev,LoWat,8,wc9HiElev8,268,856,1124,0.238434164,0.105449487,0.22623948,0.176568956,0.378824686,11.3021,2.424988549,5.267872117,1.9956,1.191800647,6.034227883,7.22602853,9.3065,3.272272117,4.663509721,1.639743494,Okay,Yes,5.512860957,0.108365397,301.3812576,1.071075276,0.948360295,0.772128323,50.87289024,0.884065976,0.010842287,259.5546513,0.119980167,1.034277432,0.654665024,81.53869559,y,0.00215,0.00225,1e-4,0.00175,5e-4,0.05,0.942857143,0.146,14.6,292,29.2,0.003424658,0.034246575,Yes,NA,NA,NA,NA,No,0.057433333,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 9 grown under low water conditions
3,15,d,wc,9,HiElev,LoWat,9,wc9HiElev9,180,620,800,0.225,0.061283144,0.112365487,0.29129842,0.534109165,8.5088,2.141100922,4.64062436,2.4786,0.521446015,3.86817564,4.389621655,6.0302,2.16202436,2.432905673,0.87227643,Okay,Yes,6.967856978,0.047916003,151.8134787,0.539588057,1.063580926,0.387957743,145.4181605,0.100544214,0.001003537,550.7011311,0.013107511,1.217751612,1.375512189,100.1898134,y,0.0108,0.0109,1e-4,0.0076,0.0033,0.33,0.986842105,0.729,72.9,220.9091,22.09090909,0.004526749,0.04526749,Yes,2.3,41.8,-27.1,WCM9H9,Yes,0.009166667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 9 grown under low water conditions
1,14,f,wc,9,HiElev,HiWat,10,wc9HiElev10,1588,168,1756,0.904328018,0.250394575,0.262371239,0.524241583,0.549316668,25.217,3.22751837,24.0659,13.2198,6.3142,1.1511,7.4653,11.9972,10.8461,0.907517512,0.820443577,Okay,Yes,2.590639217,0.034008866,267.5957354,0.359739557,1.00103545,0.675954604,76.1754077,0.706004896,0.03005182,353.2037696,0.396895695,1.246793921,0.885568613,23.49291605,y,0.0475,0.0535,0.006,0.0362,0.0173,1.73,0.834254144,2.794,279.4,161.9973,16.19973226,0.006172942,0.061729415,Yes,NA,NA,NA,NA,No,0.047566667,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 9 grown under high water conditions
1,15,g,wc,9,HiElev,LoWat,11,wc9HiElev11,946,522.7272727,1468.727273,0.644095073,0.214303496,0.253939405,0.419902191,0.497564039,12.4529,2.521953528,10.5092,5.229,2.6687,1.9437,4.6124,7.2239,5.2802,1.38150698,1.009791547,Okay,Yes,12.7449541,0.149287292,242.0347614,1.405974615,0.911836995,0.625469885,85.37199612,2.73817731,0.049992963,300.6890362,0.716720173,1.358211444,0.757132989,54.77125459,y,0.09,0.091,0.001,0.0877,0.0033,0.33,0.988597491,0.8,80,242.4242,24.24242424,0.004125,0.04125,Yes,NA,NA,NA,NA,No,0.0201,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 9 grown under low water conditions
2,11,g,wc,9,HiElev,LoWat,12,wc9HiElev12,16,1000,1016,0.015748031,0.002515544,0.006173601,0.185937641,0.456324782,9.9969,2.302275045,4.073414533,1.8588,0.025147638,5.923485467,5.948633104,8.1381,2.214614533,4.378147192,1.191421634,Okay,Yes,1.635782977,0.040288496,320.9961745,0.597555261,1.4012279,0.812575012,40.60173887,0.80526175,0.011326002,276.5554136,0.125337951,1.034434168,0.697367705,71.09850282,y,0.0108,0.0109,1e-4,0.0076,0.0033,0.33,0.986842105,0.729,72.9,220.9091,22.09090909,0.004526749,0.04526749,Yes,NA,NA,NA,NA,No,0.0039,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 9 grown under low water conditions
1,10,b,wc,9,HiElev,LoWat,14,wc9HiElev14,324,160,484,0.669421488,0.07332086,0.086501764,0.728732054,0.859736348,5.7187,1.743741507,4.8473,4.1674,0.4193,0.8714,1.2907,1.5513,0.6799,0.372246485,0.163147286,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128,0.014,0.0012,0.0101,0.0039,0.39,0.881188119,0.853,85.3,218.7179,21.87179487,0.004572098,0.045720985,Yes,NA,NA,NA,NA,No,0.027266667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 9 grown under low water conditions
2,7,d,wc,10,HiElev,LoWat,1,wc10HiElev1,288,468,756,0.380952381,0.199846191,0.265301476,0.316687517,0.420411644,10.6313,2.36380248,8.008341468,3.3668,2.1246248149999998,2.622958532,4.747583348,7.2645,4.641541468,2.157686824,1.378621085,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0262,0.03805,0.01185,0.029,0.00905,0.905,0.59137931,2.2295,222.95,248.8343,24.88343291,0.004018738,0.040187381,Yes,NA,NA,NA,NA,No,-0.011266667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 10 grown under low water conditions
3,15,a,wc,10,HiElev,HiWat,3,wc10HiElev3,2224,628,2852,0.779803647,0.283627421,0.311176828,0.33620764400000003,0.368864293,24.2261,3.187430564,22.08129157,8.145,6.871186266,2.144808426,9.015994691,16.0811,13.93629157,1.974352363,1.711024134,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01555,0.01735,0.0018,0.0127,0.00465,0.465,0.858267717,0.844,84.4,182.7368,18.27368421,0.00547235,0.054723502,Yes,NA,NA,NA,NA,No,0.0293,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 10 grown under high water conditions
3,2,a,wc,10,HiElev,LoWat,4,wc10HiElev4,416,1044,1460,0.284931507,0.076138311,0.1556706,0.171319533,0.350275888,11.0577,2.403127018,5.408308326,1.8944,0.841914603,5.649391674,6.491306277,9.1633,3.513908326,4.83704603,1.854892486,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00795,0.0089,9.5e-4,0.00695,0.00195,0.195,0.863309353,0.5665,56.65,307.5,30.75,0.003252033,0.032520325,Yes,NA,NA,NA,NA,No,0.034,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 10 grown under low water conditions
2,15,g,wc,10,HiElev,HiWat,5,wc10HiElev5,1860,456,2316,0.803108808,0.282180615,0.332573091,0.263196066,0.310198237,15.0291,2.709988322,12.75184554,3.9556,4.24092068,2.277254464,6.518175144,11.0735,8.796245536,2.799448883,2.223744953,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01655,0.0175,9.5e-4,0.01295,0.00455,0.455,0.926640927,1.029,102.9,232.2978,23.22978142,0.004304819,0.043048188,Yes,NA,NA,NA,NA,No,-0.042133333,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 10 grown under high water conditions
1,5,h,wc,10,HiElev,HiWat,6,wc10HiElev6,1293.939394,124.2424242,1418.181818,0.912393162,0.341212593,0.374309582,0.287451011,0.315333226,31.0272,3.434864239,28.28373053,8.9188,10.58687136,2.743469472,13.33034083,22.1084,19.36493053,2.478853657,2.171248433,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04255,0.04475,0.0022,0.03285,0.0119,1.19,0.933028919,2.5065,250.65,225.0553,22.50552885,0.004443353,0.044433526,Yes,NA,NA,NA,NA,No,-0.0568,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 10 grown under high water conditions
1,4,f,wc,10,HiElev,HiWat,7,wc10HiElev7,1768,84,1852,0.954643629,0.419524433,0.430578517,0.313014595,0.321262242,26.9751,3.294914218,26.28257819,8.4436,11.31671354,0.692521815,12.00923535,18.5315,17.83897819,2.194739211,2.112721847,Okay,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0565,0.05845,0.00195,0.04135,0.0171,1.71,0.952841596,2.8105,281.05,164.6376,16.4637624,0.006073946,0.060739458,Yes,NA,NA,NA,NA,No,0.0254,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 10 grown under high water conditions
3,12,e,wc,12,HiElev,LoWat,1,wc12HiElev1,768,748,1516,0.506596306,0.281971433,0.323886808,0.378122385,0.434330708,11.2334,2.418891483,9.779644696,4.2476,3.1674979,1.453755304,4.621253204,6.9858,5.532044696,1.644646389,1.302393044,Okay,Yes,0.879740169,0.039487542,355.1189519,0.533383748,1.270892818,0.889887095,22.27892964,0.067483053,0.001166798,483.7361283,0.01524016,1.217697269,1.207969246,57.83608642,y,0.0108,0.0142,0.0034,0.0103,0.0039,0.39,0.669902913,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,No,0.015333333,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 12 grown under low water conditions
2,8,e,wc,12,HiElev,LoWat,2,wc12HiElev2,1220,296,1516,0.80474934,0.344268304,0.452017088,0.358209371,0.470321418,10.7694,2.376708779,8.202263068,3.8577,3.707563068,2.567136932,6.2747,6.9117,4.344563068,1.791663426,1.126205529,Okay,Yes,2.966960158,0.036649177,252.8668927,0.488783647,1.256277415,0.647848155,80.95571029,2.634209247,0.03145064,250.0390895,0.403584281,1.205530244,0.638559843,83.75693682,y,0.0141,0.02155,0.00745,0.016,0.00555,0.555,0.534375,1.1775,117.75,212.2581,21.22581169,0.004711245,0.04711245,Yes,2.5,42.6,-26.02,WCM12H2,No,0.0039,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 12 grown under low water conditions
2,10,f,wc,12,HiElev,HiWat,4,wc12HiElev4,1832,568,2400,0.763333333,0.192138966,0.252669856,0.408033192,0.536578758,19.3298,2.961647947,14.69905373,7.8872,3.714007785,4.630746272,8.344754057,11.4426,6.811853728,1.450781012,0.863659312,Okay,Yes,1.217008081,0.028807645,320.9856137,0.36744649,1.199720979,0.809921965,42.2460103,1.476085802,0.018262097,259.2955529,0.249585899,1.281095433,0.654364062,80.82783722,y,0.0339,0.03555,0.00165,0.02535,0.0102,1.02,0.934911243,1.8835,188.35,185.1729,18.51729308,0.005400357,0.054003574,Yes,NA,NA,NA,NA,No,0.047566667,Wahlenbergia ceracea,high elevation,high water,high elevation maternal lineage 12 grown under high water conditions
2,3,f,wc,12,HiElev,LoWat,5,wc12HiElev5,0,302,302,0,0.017988027,0.058074856,0.176376113,0.569435279,3.4245,1.230955476,1.0607,0.604,0.0616,2.3638,2.4254,2.8205,0.4567,4.669701987,0.75612582800000006,Okay,Yes,11.44067398,0.505564486,338.823901,2.978173501,0.6170146,0.885786027,22.62950484,1.662894991,0.030105676,301.0349625,0.302087636,0.942748011,0.76120225,55.23526426,y,0.0073,0.0094,0.0021,0.0076,0.0018,0.18,0.723684211,0.508,50.8,282.2222,28.22222222,0.003543307,0.035433071,Yes,NA,NA,NA,NA,No,0.018366667,Wahlenbergia ceracea,high elevation,low water,high elevation maternal lineage 12 grown under low water conditions
