species_name,trait,units,value
Grevillea evansiana,flowering time end,,Dec
Grevillea excelsior,flowering time end,,Nov
Grevillea exposita,flowering time end,,Nov
Grevillea extorris,flowering time end,,Sep
Grevillea fasciculata,flowering time end,,Nov
Grevillea fastigiata,flowering time end,,Mar
Grevillea fililoba,flowering time end,,Sep
Grevillea fistulosa,flowering time end,,Dec
Grevillea flexuosa,flowering time end,,
Grevillea floribunda,flowering time end,,
Grevillea floribunda subsp. floribunda,flowering time end,,Nov
Grevillea floribunda subsp. tenella,flowering time end,,Oct
Grevillea florida,flowering time end,,Dec
Grevillea floripendula,flowering time end,,Dec
Grevillea formosa,flowering time end,,Mar
Grevillea fulgens,flowering time end,,Oct
Grevillea fuscolutea,flowering time end,,Dec
Grevillea gariwerdensis,flowering time end,,Jan
Grevillea georgeana,flowering time end,,Oct
Grevillea glabrescens,flowering time end,,Jul
Grevillea glauca,flowering time end,,Aug
Grevillea globosa,flowering time end,,All year
Grevillea glossadenia,flowering time end,,Aug
Grevillea goodii,flowering time end,,Apr
Grevillea gordoniana,flowering time end,,Dec
Grevillea granulifera,flowering time end,,Nov
Grevillea granulosa,flowering time end,,Oct
Grevillea guthrieana,flowering time end,,Oct
Grevillea hakeoides,flowering time end,,
Grevillea hakeoides subsp. hakeoides,flowering time end,,Oct
Grevillea hakeoides subsp. stenophylla,flowering time end,,Oct
Grevillea halmaturina,flowering time end,,
Grevillea halmaturina subsp. halmaturina,flowering time end,,Nov
Grevillea halmaturina subsp. laevis,flowering time end,,Nov
Grevillea haplantha,flowering time end,,
Grevillea haplantha subsp. haplantha,flowering time end,,Dec
Grevillea haplantha subsp. recedens,flowering time end,,Sep
Grevillea heliosperma,flowering time end,,Sep
Grevillea helmsiae,flowering time end,,Apr
Grevillea hilliana,flowering time end,,Oct
Grevillea hirtella,flowering time end,,Nov
Grevillea hockingsii,flowering time end,,Dec
Grevillea hodgei,flowering time end,,Oct
Grevillea hookeriana,flowering time end,,
Grevillea hookeriana subsp. apiciloba,flowering time end,,Oct
Grevillea hookeriana subsp. digitata,flowering time end,,Nov
Grevillea hookeriana subsp. hookeriana,flowering time end,,Nov
Grevillea huegelii,flowering time end,,Dec
Grevillea humifusa,flowering time end,,Oct
Grevillea humilis,flowering time end,,
Grevillea humilis subsp. humilis,flowering time end,,Nov
Grevillea humilis subsp. lucens,flowering time end,,Aug
Grevillea humilis subsp. maritima,flowering time end,,Sep
Grevillea iaspicula,flowering time end,,Nov
Grevillea ilicifolia,flowering time end,,Nov
Grevillea imberbis,flowering time end,,Feb
Grevillea inconspicua,flowering time end,,Sep
Grevillea incrassata,flowering time end,,Nov
Grevillea incurva,flowering time end,,Nov
Grevillea infecunda,flowering time end,,Dec
Grevillea infundibularis,flowering time end,,
Grevillea insignis,flowering time end,,
Grevillea insignis subsp. elliotii,flowering time end,,Dec
Grevillea insignis subsp. insignis,flowering time end,,Dec
Grevillea integrifolia,flowering time end,,Dec
Grevillea intricata,flowering time end,,Oct
Grevillea involucrata,flowering time end,,Oct
Grevillea irrasa,flowering time end,,
Grevillea irrasa subsp. didymochiton,flowering time end,,Nov
Grevillea irrasa subsp. irrasa,flowering time end,,Jan
Grevillea jephcottii,flowering time end,,Nov
Grevillea johnsonii,flowering time end,,Nov
Grevillea juncifolia,flowering time end,,
Grevillea juncifolia subsp. juncifolia,flowering time end,,Nov
Grevillea juncifolia subsp. temulenta,flowering time end,,Dec
Grevillea juniperina,flowering time end,,
Grevillea juniperina subsp. allojohnsonii,flowering time end,,Feb
Grevillea juniperina subsp. amphitricha,flowering time end,,Sep
Grevillea juniperina subsp. fortis,flowering time end,,Sep
Grevillea juniperina subsp. juniperina,flowering time end,,Sep
Grevillea juniperina subsp. sulphurea,flowering time end,,Sep
Grevillea juniperina subsp. trinervis,flowering time end,,Dec
Grevillea juniperina subsp. villosa,flowering time end,,Sep
Grevillea kedumbensis,flowering time end,,Oct
Grevillea kenneallyi,flowering time end,,Sep
Grevillea kennedyana,flowering time end,,Nov
Grevillea lanigera,flowering time end,,Dec
Grevillea latifolia,flowering time end,,Sep
Grevillea laurifolia,flowering time end,,Jan
Grevillea lavandulacea,flowering time end,,
Grevillea lavandulacea subsp. lavandulacea,flowering time end,,Dec
Grevillea lavandulacea subsp. rogersii,flowering time end,,Dec
Grevillea leiophylla,flowering time end,,Nov
Grevillea leptobotrys,flowering time end,,Dec
Grevillea leptopoda,flowering time end,,Nov
Grevillea leucoclada,flowering time end,,Dec
Grevillea leucopteris,flowering time end,,Jan
Grevillea levis,flowering time end,,Oct
Grevillea linearifolia,flowering time end,,Dec
Grevillea linsmithii,flowering time end,,Nov
Grevillea lissopleura,flowering time end,,Aug
Grevillea longicuspis,flowering time end,,Dec
Grevillea longifolia,flowering time end,,Jan
Grevillea longistyla,flowering time end,,Nov
Grevillea lullfitzii,flowering time end,,Dec
Grevillea macleayana,flowering time end,,Jan
Grevillea maherae,flowering time end,,Mar
Grevillea makinsonii,flowering time end,,Sep
Grevillea manglesii,flowering time end,,
Grevillea manglesii subsp. dissectifolia,flowering time end,,Nov
Grevillea manglesii subsp. manglesii,flowering time end,,
Grevillea manglesii subsp. ornithopoda,flowering time end,,Nov
Grevillea manglesioides,flowering time end,,
Grevillea manglesioides subsp. ferricola,flowering time end,,Dec
Grevillea manglesioides subsp. manglesioides,flowering time end,,Dec
Grevillea manglesioides subsp. metaxa,flowering time end,,Apr
Grevillea marriottii,flowering time end,,Oct
Grevillea masonii,flowering time end,,Nov
Grevillea maxwellii,flowering time end,,Nov
Grevillea mccutcheonii,flowering time end,,Nov
Grevillea metamorpha,flowering time end,,Sep
Grevillea micrantha,flowering time end,,Jan
Grevillea microstegia,flowering time end,,Dec
Grevillea microstyla,flowering time end,,Jun
Grevillea mimosoides,flowering time end,,Sep
Grevillea miniata,flowering time end,,Aug
Grevillea minutiflora,flowering time end,,Sep
Grevillea miqueliana,flowering time end,,
Grevillea miqueliana subsp. miqueliana,flowering time end,,Jan
Grevillea miqueliana subsp. moroka,flowering time end,,Jan
Grevillea mollis,flowering time end,,Nov
Grevillea molyneuxii,flowering time end,,Nov
Grevillea monslacana,flowering time end,,Apr
Grevillea montana,flowering time end,,Oct
Grevillea monticola,flowering time end,,Oct
Grevillea montis-cole,flowering time end,,
Grevillea montis-cole subsp. brevistyla,flowering time end,,Mar
Grevillea montis-cole subsp. montis-cole,flowering time end,,Mar
Grevillea mucronulata,flowering time end,,Oct
Grevillea muelleri,flowering time end,,Sep
Grevillea murex,flowering time end,,Oct
Grevillea muricata,flowering time end,,Nov
Grevillea myosodes,flowering time end,,Jul
Grevillea nana,flowering time end,,
Grevillea nana subsp. abbreviata,flowering time end,,Oct
Grevillea nana subsp. nana,flowering time end,,Oct
Grevillea nematophylla,flowering time end,,
Grevillea nematophylla subsp. nematophylla,flowering time end,,Dec
Grevillea nematophylla subsp. planicosta,flowering time end,,
Grevillea nematophylla subsp. supraplana,flowering time end,,
Grevillea neurophylla,flowering time end,,
Grevillea neurophylla subsp. fluviatilis,flowering time end,,Nov
Grevillea neurophylla subsp. neurophylla,flowering time end,,Feb
Grevillea newbeyi,flowering time end,,Nov
Grevillea nudiflora,flowering time end,,Nov
Grevillea obliquistigma,flowering time end,,
Grevillea obliquistigma subsp. cullenii,flowering time end,,Oct
Grevillea obliquistigma subsp. funicularis,flowering time end,,Dec
Grevillea obliquistigma subsp. obliquistigma,flowering time end,,Dec
Grevillea obtecta,flowering time end,,Nov
Grevillea obtusiflora,flowering time end,,
Grevillea obtusiflora subsp. fecunda,flowering time end,,Dec
Grevillea obtusiflora subsp. obtusiflora,flowering time end,,Oct
Grevillea obtusifolia,flowering time end,,Nov
Grevillea occidentalis,flowering time end,,Feb
Grevillea oldei,flowering time end,,Feb
Grevillea oleoides,flowering time end,,Nov
Grevillea oligantha,flowering time end,,Nov
Grevillea oligomera,flowering time end,,Dec
Grevillea olivacea,flowering time end,,Oct
Grevillea oncogyne,flowering time end,,Dec
Grevillea oxyantha,flowering time end,,
Grevillea oxyantha subsp. ecarinata,flowering time end,,Dec
Grevillea oxyantha subsp. oxyantha,flowering time end,,Dec
Grevillea pachylostyla,flowering time end,,Feb
Grevillea paniculata,flowering time end,,Oct
Grevillea papillosa,flowering time end,,Apr
Grevillea paradoxa,flowering time end,,Oct
Grevillea parallela,flowering time end,,Oct
Grevillea parallelinervis,flowering time end,,Oct
Grevillea parviflora,flowering time end,,
Grevillea parviflora subsp. parviflora,flowering time end,,Dec
Grevillea parviflora subsp. supplicans,flowering time end,,Nov
Grevillea parvula,flowering time end,,Mar
Grevillea patentiloba,flowering time end,,
Grevillea patentiloba subsp. patentiloba,flowering time end,,Nov
Grevillea patentiloba subsp. platypoda,flowering time end,,Nov
Grevillea patulifolia,flowering time end,,Feb
Grevillea pauciflora,flowering time end,,
Grevillea pauciflora subsp. leptophylla,flowering time end,,Oct
Grevillea pauciflora subsp. pauciflora,flowering time end,,Oct
Grevillea pauciflora subsp. psilophylla,flowering time end,,Dec
Grevillea pauciflora subsp. saxatilis,flowering time end,,Aug
Grevillea pectinata,flowering time end,,Jan
Grevillea petrophiloides,flowering time end,,
Grevillea petrophiloides subsp. magnifica,flowering time end,,Aug
Grevillea petrophiloides subsp. petrophiloides,flowering time end,,
Grevillea petrophiloides subsp. remota,flowering time end,,Oct
Grevillea phanerophlebia,flowering time end,,Sep
Grevillea phillipsiana,flowering time end,,Sep
Grevillea phylicoides,flowering time end,,Mar
Grevillea pilosa,flowering time end,,
Grevillea pilosa subsp. pilosa,flowering time end,,Dec
Grevillea pilosa subsp. redacta,flowering time end,,Dec
Grevillea pilulifera,flowering time end,,Dec
Grevillea pimeleoides,flowering time end,,Nov
Grevillea pinaster,flowering time end,,Sep
Grevillea pinifolia,flowering time end,,Oct
Grevillea pityophylla,flowering time end,,Oct
Grevillea pluricaulis,flowering time end,,Oct
Grevillea plurijuga,flowering time end,,
Grevillea plurijuga subsp. plurijuga,flowering time end,,Jan
Grevillea plurijuga subsp. superba,flowering time end,,Dec
Grevillea polyacida,flowering time end,,Oct
Grevillea polybotrya,flowering time end,,Dec
Grevillea polybractea,flowering time end,,Dec
Grevillea prasina,flowering time end,,Oct
Grevillea preissii,flowering time end,,
Grevillea preissii subsp. glabrilimba,flowering time end,,Oct
Grevillea preissii subsp. preissii,flowering time end,,Oct
Grevillea prominens,flowering time end,,Oct
Grevillea prostrata,flowering time end,,Nov
Grevillea psilantha,flowering time end,,Jul
Grevillea pteridifolia,flowering time end,,Sep
Grevillea pterosperma,flowering time end,,Jan
Grevillea pulchella,flowering time end,,Nov
Grevillea pulchella subsp. ascendens,flowering time end,,Oct
Grevillea pulchella subsp. pulchella,flowering time end,,Nov
Grevillea punctata,flowering time end,,Nov
Grevillea pungens,flowering time end,,Nov
Grevillea pyramidalis,flowering time end,,
Grevillea pyramidalis subsp. leucadendron,flowering time end,,Jul
Grevillea pyramidalis subsp. longiloba,flowering time end,,Jul
Grevillea pyramidalis subsp. pyramidalis,flowering time end,,Jul
Grevillea pythara,flowering time end,,Oct
Grevillea quadricauda,flowering time end,,Nov
Grevillea quercifolia,flowering time end,,Nov
Grevillea quinquenervis,flowering time end,,Feb
Grevillea ramosissima,flowering time end,,
Grevillea ramosissima subsp. hypargyrea,flowering time end,,Dec
Grevillea ramosissima subsp. ramosissima,flowering time end,,Nov
Grevillea rara,flowering time end,,Nov
Grevillea raybrownii,flowering time end,,Nov
Grevillea refracta,flowering time end,,
Grevillea refracta subsp. glandulifera,flowering time end,,Sep
Grevillea refracta subsp. refracta,flowering time end,,Aug
Grevillea renwickiana,flowering time end,,Dec
Grevillea repens,flowering time end,,Apr
Grevillea reptans,flowering time end,,Nov
Grevillea rhizomatosa,flowering time end,,Nov
Grevillea rhyolitica,flowering time end,,
Grevillea rhyolitica subsp. rhyolitica,flowering time end,,Dec
Grevillea rhyolitica subsp. semivestita,flowering time end,,Dec
Grevillea rigida,flowering time end,,
Grevillea rigida subsp. distans,flowering time end,,Mar
Grevillea rigida subsp. rigida,flowering time end,,Nov
Grevillea ripicola,flowering time end,,Nov
Grevillea rivularis,flowering time end,,Apr
Grevillea robusta,flowering time end,,Nov
Grevillea rogersoniana,flowering time end,,Oct
Grevillea rosieri,flowering time end,,Sep
Grevillea rosmarinifolia,flowering time end,,
Grevillea rosmarinifolia subsp. glabella,flowering time end,,Nov
Grevillea rosmarinifolia subsp. rosmarinifolia,flowering time end,,Dec
Grevillea roycei,flowering time end,,Oct
Grevillea rubicunda,flowering time end,,May
Grevillea rudis,flowering time end,,All year
Grevillea saccata,flowering time end,,Nov
Grevillea sarissa,flowering time end,,
Grevillea sarissa subsp. anfractifolia,flowering time end,,Nov
Grevillea sarissa subsp. bicolor,flowering time end,,Oct
Grevillea sarissa subsp. rectitepala,flowering time end,,Dec
Grevillea sarissa subsp. sarissa,flowering time end,,Dec
Grevillea sarissa subsp. succincta,flowering time end,,Nov
Grevillea sarissa subsp. umbellifera,flowering time end,,Jan
Grevillea scabra,flowering time end,,Oct
Grevillea scabrida,flowering time end,,Jul
Grevillea scapigera,flowering time end,,Nov
Grevillea scortechinii,flowering time end,,
Grevillea scortechinii subsp. sarmentosa,flowering time end,,Mar
Grevillea scortechinii subsp. scortechinii,flowering time end,,Nov
Grevillea secunda,flowering time end,,Dec
Grevillea sericea,flowering time end,,
Grevillea sericea subsp. riparia,flowering time end,,Nov
Grevillea sericea subsp. sericea,flowering time end,,Jan
Grevillea sessilis,flowering time end,,Dec
Grevillea shiressii,flowering time end,,Dec
Grevillea shuttleworthiana,flowering time end,,
Grevillea shuttleworthiana subsp. canarina,flowering time end,,Oct
Grevillea shuttleworthiana subsp. obovata,flowering time end,,Dec
Grevillea shuttleworthiana subsp. shuttleworthiana,flowering time end,,Sep
Grevillea sparsiflora,flowering time end,,Nov
Grevillea speciosa,flowering time end,,Oct
Grevillea sphacelata,flowering time end,,Jan
Grevillea spinosa,flowering time end,,Sep
Grevillea spinosissima,flowering time end,,Sep
Grevillea steiglitziana,flowering time end,,Jan
Grevillea stenobotrya,flowering time end,,Dec
Grevillea stenogyne,flowering time end,,
Grevillea stenomera,flowering time end,,Oct
Grevillea stenostachya,flowering time end,,Sep
Grevillea striata,flowering time end,,Dec
Grevillea subterlineata,flowering time end,,Aug
Grevillea subtiliflora,flowering time end,,Oct
Grevillea sulcata,flowering time end,,Sep
Grevillea synapheae,flowering time end,,
Grevillea synapheae subsp. A,flowering time end,,
Grevillea synapheae subsp. latiloba,flowering time end,,Oct
Grevillea synapheae subsp. minyulo,flowering time end,,Sep
Grevillea synapheae subsp. pachyphylla,flowering time end,,Sep
Grevillea synapheae subsp. synapheae,flowering time end,,Oct
