PlantID,Order - APG,Family - APG,Family - BRI old,Family - BRI current,Genus - current,Genus - synonyms,Genus - synonyms,Genus - synonyms,Genus - synonyms,Species - current,Species- synonyms,Species- synonyms,Species- synonyms,Species- synonyms,Species- synonyms,current full name with authority,current full name without authority,Altitudinal_range_in_Aus_MIN(m),Altitudinal_range_in_Aus_Max(m),Latitudinal_limits_in_Aus_MIN,Latitudinal_limits_in_Aus_MAX,Longitudinal_limits_in_Aus_MIN,Longitudinal_limits_in_Aus_MAX,Endemicity_level,IUCN Conservation_status,EPBC Conservation_status,NCA Conservation_status,Growth Form,Growth Form,Growth Form,Raunkier_life_form,Raunkier_life_form,Raunkier_life_form,,Height_max (m),Clonality,Clonality,Physical_defence,Photosynthetic pathway,Photosynthetic pathway,Photosynthetic pathway,Specific_leaf_area,MIN length Leaf (mm),MAX length Leaf (mm),MIN width Leaf (mm),MAX width Leaf (mm),Leaf_type,Leaf_type,MIN _#_of_leaflets_in_array,MAX_#_of_leaflets_in_array,MIN length Leaflet (mm),MAX length Leaflet (mm),MIN width Leaflet (mm),MAX width Leaflet (mm),Laminar Unit Area (mm2),Leaf_phenology,Leaf_longevity,Leaf_fracture_toughness,Wood_density,1_Nutrient_uptake_strategy,1_Dispersal_mode,2_Dispersal_mode,Fruit_type,Fruit_functional_type ,Fruit_accessories,Min_length_fruit(mm),Max_length_fruit(mm),Min_breadth_fruit(mm),Max_breadth_fruit(mm),Width_fruit(mm),Min_length_seed (mm),Max_length_seed (mm),Min_breadth_seed (mm),Max_breadth_seed(mm),Min_width_seed (mm),Max_width_seed(mm),Seed_mass (g),Resprouting_capacity,Suckering_capacity,1_Pollination_syndrome,Nectar_volume,Nectar_concentration,Sex habit,Sex habit,Sex habit,Sex habit,Shade tolerance,References
5478,Poales,Poaceae,Poaceae,,Hyparrhenia,Andropogon ,,,,hirta    ,hirtum ,quarrei ,,,,Hyparrhenia hirta (L.) Stapf,Hyparrhenia hirta,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1,Clonal below ground,,,C4,,,,20,300,1,4,simple,,,,,,,,240,,,,,No obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.00076,,,Wind,,,andromonoecious,,,,,AusGrass/GrassBase/Watson & Dallwitz 1992/APNI/ePIC
5479,Poales,Poaceae,Poaceae,,Hyparrhenia,,,,,rufa    ,,,,,,Hyparrhenia rufa (Nees) Stapf,Hyparrhenia rufa,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,3,Clonal below ground,,,C4,,,,100,600,2,8,simple,,,,,,,,1050,,,,,No obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.0003,,,Wind,,,andromonoecious,,,,,AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC
5480,Poales,Poaceae,Poaceae,,Hyparrhenia,,,,,rufa subsp. rufa  ,,,,,,Hyparrhenia rufa (Nees) Stapf subsp. rufa,Hyparrhenia rufa subsp. rufa,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,3,Clonal below ground,,,C4,,,,100,600,2,8,simple,,,,,,,,1050,,,,,No obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.0003,,,Wind,,,andromonoecious,,,,,AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC
5481,Poales,Poaceae,Poaceae,,Hyparrhenia,,,,,rufa subsp. altissima  ,,,,,,Hyparrhenia rufa subsp. altissima (Stapf) B.K.Simon,Hyparrhenia rufa subsp. altissima,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,3,Clonal below ground,,,C4,,,,100,600,2,8,simple,,,,,,,,1050,,,,,No obvious special uptake strategy,Exozoochory,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.0003,,,Wind,,,andromonoecious,,,,,AusGrass/GrassBase/Watson & Dallwitz 1992/ePIC
5482,Poales,Poaceae,Poaceae,,Ichnanthus,,,,,pallens    ,,,,,,Ichnanthus pallens (Sw.) Munro ex Benth.,Ichnanthus pallens,,,,,,,Cosmopolitan,,,,Tussock,Short Basal,,Hemicryophyte,,,,0.6,,,,C3,,,,20,110,5,25,simple,,,,,,,,585,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992
5483,Poales,Poaceae,Poaceae,,Ichnanthus,,,,,pallens var. majus  ,,,,,,Ichnanthus pallens var. majus (Nees) Stieber,Ichnanthus pallens var. majus,,,,,,,,,,rare,Tussock,Short Basal,,Hemicryophyte,,,,,,,,C3,,,,,,,,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/NCA 2006
5484,Poales,Poaceae,Poaceae,,Imperata,Lagurus ,Saccharum ,,,cylindrica    ,cylindricus ,arundinacea ,cylindricum ,,,Imperata cylindrica (L.) Raeusch.,Imperata cylindrica,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1.5,Clonal below ground,,,C4,,,,30,1000,2,20,simple,,,,,,,,3399,,,,,arbuscular mycorrhiza,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.00011,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/ePIC/APNI/Wang & Qiu 2006
5485,Poales,Poaceae,Poaceae,,Isachne,,,,,confusa    ,,,,,,Isachne confusa Ohwi,Isachne confusa,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,0.45,,,,C3,,,,7,25,2,10,simple,,,,,,,,57.6,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992
5486,Poales,Poaceae,Poaceae,,Isachne,,,,,globosa    ,australis ,,,,,Isachne globosa (Thunb.) Kuntze,Isachne globosa,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.9,,,,C3,,,,10,140,3,20,simple,,,,,,,,517.5,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.0008,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992/ePIC/APNI
5487,Poales,Poaceae,Poaceae,,Isachne,,,,,pulchella    ,brassii,miliacea,,,,Isachne pulchella Roth ex Roem. & Schult.,Isachne pulchella,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,0.35,,,,C3,,,,10,50,2,10,simple,,,,,,,,108,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992
5488,Poales,Poaceae,Poaceae,,Isachne,,,,,sp. (Cape Tribulation R.L.Jago 4560),,,,,,Isachne sp. (Cape Tribulation R.L.Jago 4560),Isachne sp. (Cape Tribulation R.L.Jago 4560),,,,,,,northern Wet Tropics,,,,Tussock,,,Therophyte,,,,0.44,,,,C3,,,,25,55,7,13,simple,,,,,,,,240,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Watson & Dallwitz 1992
5489,Poales,Poaceae,Poaceae,,Ischaemum,Andropogon ,,,,australe    ,aristatum subvar. australe ,cryptatherus ,arundinaceum,villosum,,Ischaemum australe R.Br.,Ischaemum australe,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1.5,,,,C4,,,,100,200,3,5,simple,,,,,,,,360,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5490,Poales,Poaceae,Poaceae,,Ischaemum,,,,,australe var. australe  ,,,,,,Ischaemum australe R.Br. var. australe,Ischaemum australe var. australe,,,,,,,,,,,Tussock,,,Hemicryophyte,,,,1.5,,,,C4,,,,100,200,3,5,simple,,,,,,,,360,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992
5491,Poales,Poaceae,Poaceae,,Ischaemum,,,,,australe var. arundinaceum  ,arundinaceum,,,,,Ischaemum australe var. arundinaceum (F.Muell. ex Benth.) B.K.Simon,Ischaemum australe var. arundinaceum,,,,,,,,,,,Tussock,,,Hemicryophyte,,,,1.5,,,,C4,,,,100,200,3,5,simple,,,,,,,,360,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5492,Poales,Poaceae,Poaceae,,Ischaemum,,,,,australe var. villosum  ,villosum,,,,,Ischaemum australe var. villosum (R.Br.) Benth.,Ischaemum australe var. villosum,,,,,,,,,,,Tussock,,,Hemicryophyte,,,,1.5,,,,C4,,,,100,200,3,5,simple,,,,,,,,360,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5493,Poales,Poaceae,Poaceae,,Ischaemum,,,,,decumbens    ,aristatum subvar. decumbens ,,,,,Ischaemum decumbens Benth.,Ischaemum decumbens,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.4,,,,C4,,,,10,50,1,6,simple,,,,,,,,63,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,1,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5494,Poales,Poaceae,Poaceae,,Ischaemum,Digastrium,,,,fragile    ,baileyi,,,,,Ischaemum fragile R.Br.,Ischaemum fragile,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1.1,,,,C4,,,,60,330,3,7,simple,,,,,,,,585,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992
5495,Poales,Poaceae,Poaceae,,Ischaemum,,,,,muticum    ,,,,,,Ischaemum muticum L.,Ischaemum muticum,,,,,,,Cosmopolitan,,,,Tussock,Short Basal,,Hemicryophyte,,,,0.4,,,,C4,,,,20,150,4,14,simple,,,,,,,,459,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/ePIC
5496,Poales,Poaceae,Poaceae,,Ischaemum,,,,,rugosum    ,,,,,,Ischaemum rugosum Salisb.,Ischaemum rugosum,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,1,,,,C4,,,,50,300,3,15,simple,,,,,,,,945,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2,2.5,,,,,,,,,,0.00084,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/ePIC
5497,Poales,Poaceae,Poaceae,,Ischaemum,,,,,rugosum var. rugosum  ,,,,,,Ischaemum rugosum Salisb. var. rugosum,Ischaemum rugosum var. rugosum,,,,,,,,,,,Tussock,,,Therophyte,,,,1,,,,C4,,,,50,300,3,15,simple,,,,,,,,945,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2,2.5,,,,,,,,,,0.00071,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/ePIC
5498,Poales,Poaceae,Poaceae,,Ischaemum,,,,,rugosum var. segetum  ,,,,,,Ischaemum rugosum var. segetum (Trin.) Hack.,Ischaemum rugosum var. segetum,,,,,,,,,,,Tussock,,,Therophyte,,,,1,,,,C4,,,,50,300,3,15,simple,,,,,,,,945,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2,2.5,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992
5499,Poales,Poaceae,Poaceae,,Ischaemum,Andropogon ,,,,triticeum    ,aristatum subvar. ciliare f. triticeum ,triticiformis ,,,,Ischaemum triticeum R.Br.,Ischaemum triticeum,,,,,,,Australia,,,,Tussock,,,Therophyte,Hemicryophyte,,,2,,,,C4,,,,60,330,3,12,simple,,,,,,,,877.5,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992/APNI
5500,Poales,Poaceae,Poaceae,,Ischaemum,,,,,tropicum    ,,,,,,Ischaemum tropicum B.K.Simon,Ischaemum tropicum,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,1.2,,,,C4,,,,80,200,2,4,simple,,,,,,,,252,,,,,No obvious special uptake strategy,Water,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,andromonoecious,,,,,AusGrass/Watson & Dallwitz 1992
5501,Poales,Poaceae,Poaceae,,Iseilema,,,,,    ,,,,,,Iseilema,Iseilema,,,,,,,,,,,Tussock,,,,,,,,,,,,,,,,,,,simple,,,,,,,,,,,,,,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,,,,,,
5502,Poales,Poaceae,Poaceae,,Iseilema,,,,,calvum    ,,,,,,Iseilema calvum C.E.Hubb.,Iseilema calvum,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.4,,,,C4,,,,100,250,3,6,simple,,,,,,,,472.5,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,3,,,,,,,,,,,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,AusGrass/Watson & Dallwitz 1992
5503,Poales,Poaceae,Poaceae,,Iseilema,,,,,calvum x I. vaginiflorum ,,,,,,Iseilema calvum C.E.Hubb. x I.vaginiflorum Domin,Iseilema calvum x I. vaginiflorum,,,,,,,,,,,Tussock,,,,,,,,,,,C4,,,,,,,,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,
5504,Poales,Poaceae,Poaceae,,Iseilema,,,,,ciliatum    ,,,,,,Iseilema ciliatum C.E.Hubb.,Iseilema ciliatum,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.35,,,,C4,,,,60,120,2,3,simple,,,,,,,,135,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,3.5,,,,,,,,,,,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,AusGrass/Watson & Dallwitz 1992
5505,Poales,Poaceae,Poaceae,,Iseilema,,,,,convexum    ,,,,,,Iseilema convexum C.E.Hubb.,Iseilema convexum,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.7,,,,C4,,,,90,180,3,5.5,simple,,,,,,,,344.25,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,2.5,,,,,,,,,,,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,AusGrass/Watson & Dallwitz 1992
5506,Poales,Poaceae,Poaceae,,Iseilema,,,,,fragile    ,,,,,,Iseilema fragile S.T.Blake,Iseilema fragile,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.2,,,,C4,,,,30,70,2,4,simple,,,,,,,,90,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,3.75,,,,,,,,,,,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,AusGrass/Watson & Dallwitz 1992
5507,Poales,Poaceae,Poaceae,,Iseilema,,,,,macratherum    ,,,,,,Iseilema macratherum Domin,Iseilema macratherum,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.7,,,,C4,,,,100,250,2,6,simple,,,,,,,,420,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,2.5,,,,,,,,,,,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,AusGrass/Watson & Dallwitz 1992
5508,Poales,Poaceae,Poaceae,,Iseilema,,,,,macratherum x I. vaginiflorum ,,,,,,Iseilema macratherum Domin x I.vaginiflorum Domin,Iseilema macratherum x I. vaginiflorum,,,,,,,,,,,Tussock,,,,,,,,,,,C4,,,,,,,,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,
5509,Poales,Poaceae,Poaceae,,Iseilema,Anthistiria ,,,,membranaceum    ,actinostachys ,mitchellii ,membranacea ,,,Iseilema membranaceum (Lindl.) Domin,Iseilema membranaceum,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.9,,,,C4,,,,20,200,2,5,simple,,,,,,,,231,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2,2.2,,,,,,,,,,0.00232,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,AusGrass/Watson & Dallwitz 1992/APNI/ePIC
5510,Poales,Poaceae,Poaceae,,Iseilema,,,,,membranaceum x I. vaginiflorum ,,,,,,Iseilema membranaceum (Lindl.) Domin x I.vaginiflorum Domin,Iseilema membranaceum x I. vaginiflorum,,,,,,,,,,,Tussock,,,,,,,,,,,C4,,,,,,,,simple,,,,,,,,,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,
5511,Poales,Poaceae,Poaceae,,Iseilema,,,,,vaginiflorum    ,,,,,,Iseilema vaginiflorum Domin,Iseilema vaginiflorum,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.75,,,,C4,,,,100,200,2.5,6,simple,,,,,,,,382.5,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2.5,3,,,,,,,,,,0.00101,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,AusGrass/Watson & Dallwitz 1992/ePIC
5512,Poales,Poaceae,Poaceae,,Iseilema,,,,,windersii    ,,,,,,Iseilema windersii C.E.Hubb.,Iseilema windersii,,,,,,,Australia,,,,Tussock,,,Therophyte,,,,0.4,,,,C4,,,,80,160,3,6,simple,,,,,,,,324,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,2.5,3.5,,,,,,,,,,,,,Wind,,,hermaphrodite,monoecious,andromonoecious,gynomonoecious,,AusGrass/Watson & Dallwitz 1992
5513,Poales,Poaceae,Poaceae,,Lachnagrostis,Agrostis,Calamagrostis ,Deyeuxia ,Vilfa ,filiformis    ,avenacea,forsteri ,retrofracta ,willdenowii ,debilis ,Lachnagrostis filiformis (G.Forst.) Trin.,Lachnagrostis filiformis,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,Hemicryophyte,,,0.8,,,,C3,,,,80,300,1,5,simple,,,,,,,,342,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.00014,,,Wind,,,hermaphrodite,,,,,AusGrass/ePIC/APNI/Watson & Dallwitz 1992
5514,Poales,Poaceae,Poaceae,,Leersia,,,,,hexandra    ,australis ,,,,,Leersia hexandra Sw.,Leersia hexandra,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,Hemicryophyte,,,1.5,,,,C3,,,,60,200,2,16,simple,,,,,,,,702,,,,,arbuscular mycorrhiza,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.00093,,,Wind,,,hermaphrodite,,,,,AusGrass/ePIC/APNI/Watson & Dallwitz 1992Wang & Qiu 2006
5515,Poales,Poaceae,Poaceae,,Leptaspis,,,,,banksii    ,,,,,,Leptaspis banksii R.Br.,Leptaspis banksii,,,,,,,Cosmopolitan,,,,Tussock,,,Hemicryophyte,,,,1,,,,C3,,,,95,390,9,40,simple,,,,,,,,3564.75,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,monoecious,,,,,AusGrass/Watson & Dallwitz 1992
5516,Poales,Poaceae,Poaceae,,Leptochloa,Poa ,Diplachne ,Eragrostis ,,decipiens    ,peacockii ,imbecilla ,,,,Leptochloa decipiens (R.Br.) Stapf ex Maiden,Leptochloa decipiens,,,,,,,Gondwanan,,,,Tussock,,,Hemicryophyte,,,,1.5,,,,,,,,17,210,2,5,simple,,,,,,,,238.35,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,GrassBase/AusGrass/Flora of NSW 1993/APNI
5517,Poales,Poaceae,Poaceae,,Leptochloa,,,,,decipiens subsp. decipiens  ,,,,,,Leptochloa decipiens (R.Br.) Stapf ex Maiden subsp. decipiens,Leptochloa decipiens subsp. decipiens,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,1.5,,,,,,,,17,210,2,5,simple,,,,,,,,238.35,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993
5518,Poales,Poaceae,Poaceae,,Leptochloa,Poa ,Eragrostis ,,,decipiens subsp. asthenes  ,asthenes ,ciliolata ,imbecilla ,,,Leptochloa decipiens subsp. asthenes (Roem. & Schult.) N.Snow,Leptochloa decipiens subsp. asthenes,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,1.5,,,,,,,,17,210,2,5,simple,,,,,,,,238.35,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993/APNI
5519,Poales,Poaceae,Poaceae,,Leptochloa,Poa ,Eleusine ,,,digitata    ,polystachya ,subdigitata ,,,,Leptochloa digitata (R.Br.) Domin,Leptochloa digitata,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,3,Clonal below ground,,,,,,,50,220,2,7,simple,,,,,,,,364.5,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,,,,,,,,,,,0.000115,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993/APNI/ePIC
5520,Poales,Poaceae,Poaceae,,Leptochloa,,,,,divaricatissima    ,,,,,,Leptochloa divaricatissima S.T.Blake,Leptochloa divaricatissima,,,,,,,Australia,,,,Tussock,,,Hemicryophyte,,,,0.6,,,,,,,,30,240,1.5,4,simple,,,,,,,,222.75,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.9,1.1,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993
5521,Poales,Poaceae,Poaceae,,Leptochloa,Diplachne ,Festuca ,Triodia ,Uralepis ,fusca    ,ambigua ,drummondii ,,,,Leptochloa fusca (L.) Kunth,Leptochloa fusca,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,Hemicryophyte,,,1.5,,,,,,,,140,550,0.8,5,simple,,,,,,,,600.3,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.6,1.8,,,,,,,,,,0.00041,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993/APNI/ePIC
5522,Poales,Poaceae,Poaceae,,Leptochloa,Diplachne ,,,,fusca subsp. fusca  ,parviflora,reptatrix,,,,Leptochloa fusca (L.) Kunth subsp. fusca,Leptochloa fusca subsp. fusca,,,,,,,,,,,Tussock,,,Therophyte,Hemicryophyte,,,1.5,,,,,,,,140,550,0.8,5,simple,,,,,,,,600.3,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.6,1.8,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993/ePIC
5523,Poales,Poaceae,Poaceae,,Leptochloa,Megastachya ,Brizopyrum ,Diplachne ,Eragrostis ,fusca subsp. uninervia  ,uninervia ,,,,,Leptochloa fusca subsp. uninervia (J.Presl) N.Snow,Leptochloa fusca subsp. uninervia,,,,,,,,,,,Tussock,,,Therophyte,Hemicryophyte,,,1.5,,,,,,,,140,550,0.8,5,simple,,,,,,,,600.3,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,1.6,1.8,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993/APNI/ePIC
5524,Poales,Poaceae,Poaceae,,Leptochloa,,,,,ligulata    ,,,,,,Leptochloa ligulata Lazarides,Leptochloa ligulata,,,,,,,Queensland,,,,Tussock,,,Hemicryophyte,,,,1.2,,,,,,,,140,350,3,7,simple,,,,,,,,735,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,,0.6,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993
5525,Poales,Poaceae,Poaceae,,Leptochloa,Cynodon ,Digitaria ,Eleusine ,Rabdochloa ,neesii    ,polystachyon ,polystachya ,brownii ,,,Leptochloa neesii (Thwaites) Benth.,Leptochloa neesii,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,Hemicryophyte,,,1.5,,,,,,,,50,350,2,6,simple,,,,,,,,480,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.5,0.75,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993/APNI
5526,Poales,Poaceae,Poaceae,,Leptochloa,Eleusine ,Festuca ,Rhabdochloa ,,panicea subsp. brachiata  ,brachiata ,filiformis ,mucronata ,,,Leptochloa panicea subsp. brachiata (Steud.) N.Snow,Leptochloa panicea subsp. brachiata,,,,,,,Cosmopolitan,,,,Tussock,,,Therophyte,,,,1.2,,,,,,,,30,350,1,14,simple,,,,,,,,855,,,,,No obvious special uptake strategy,Wind,,caryopsis,Dry dehiscent or indehsicent without attractant or wing,,0.7,0.8,,,,,,,,,,,,,Wind,,,hermaphrodite,,,,,AusGrass/Flora of NSW 1993/APNI
