ID,Sp,Ht,Yrs,SDMASS,SLA,N,SDMASS_Int,SLA_Int,N_Int,VegType,Site
1027,Eregla,87,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1028,Eregla,100,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1029,Eregla,40,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1030,Eregla,50,13,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1031,Eregla,100,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1032,Eregla,60,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1033,Eregla,80,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1034,Eregla,43,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1035,Eregla,95,15,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1036,Eregla,80,15,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1037,Eregla,90,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1038,Eregla,40,2,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1039,Eregla,50,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1040,Eregla,60,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1041,Eregla,81,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1042,Eregla,85,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1043,Eregla,90,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1044,Eregla,70,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1045,Eregla,100,28,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1046,Eregla,150,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1047,Eregla,120,15,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1048,Eregla,80,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1049,Eregla,110,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1050,Eregla,86,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1051,Eregla,100,33,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1052,Eregla,60,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1053,Eregla,95,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1054,Eregla,22,2,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1055,Eregla,68,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1056,Eregla,80,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1057,Eregla,50,2,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1058,Eregla,100,15,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1059,Eregla,98,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1060,Eregla,85,15,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1061,Eregla,50,8,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1062,Eregla,77,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1063,Eregla,95,6,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1064,Eregla,27,4,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1065,Eregla,67,36,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1066,Eregla,50,41,83,4.17,1.82,2.210813509,0.14348903,0.002911496,2,MurraySunset
1067,Halcya,30,33,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1068,Halcya,50,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1069,Halcya,40,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1070,Halcya,45,13,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1071,Halcya,50,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1072,Halcya,50,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1073,Halcya,30,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1074,Halcya,60,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1075,Halcya,35,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1076,Halcya,20,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1077,Halcya,40,33,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1078,Halcya,30,33,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1079,Halcya,0.1,0,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1080,Halcya,35,33,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1081,Halcya,35,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1082,Halcya,27,26,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1083,Halcya,28,28,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1084,Halcya,40,36,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1085,Halcya,30,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1086,Halcya,55,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1087,Halcya,50,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1088,Halcya,42,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1089,Halcya,45,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1090,Halcya,47,33,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1091,Halcya,35,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1092,Halcya,45,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1093,Halcya,48,13,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1094,Halcya,35,13,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1095,Halcya,55,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1096,Halcya,30,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1097,Halcya,60,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1098,Halcya,40,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1099,Halcya,44,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1100,Halcya,35,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1101,Halcya,48,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1102,Halcya,12,1,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1103,Halcya,30,13,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1104,Halcya,40,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1105,Halcya,45,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1106,Halcya,40,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1107,Halcya,42,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1108,Halcya,28,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1109,Halcya,30,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1110,Halcya,45,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1111,Halcya,55,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1112,Halcya,11,1,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1113,Halcya,50,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1114,Halcya,35,28,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1115,Halcya,40,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1116,Halcya,27,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1117,Halcya,25,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1118,Halcya,40,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1119,Halcya,38,36,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1120,Halcya,35,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1121,Halcya,42,26,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1122,Halcya,30,26,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1123,Halcya,30,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1124,Halcya,30,28,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1125,Halcya,35,13,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1126,Halcya,40,13,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1127,Halcya,30,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1128,Halcya,40,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1129,Halcya,40,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1130,Halcya,45,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1131,Halcya,29,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1132,Halcya,35,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1133,Halcya,40,13,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1134,Halcya,45,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1135,Halcya,24,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1136,Halcya,40,36,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1137,Halcya,40,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1138,Halcya,55,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1139,Halcya,45,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1140,Halcya,40,4,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1141,Halcya,45,2,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1142,Halcya,45,13,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1143,Halcya,50,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1144,Halcya,30,8,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1145,Halcya,50,6,5.79,4.49,1.87,0.009154183,0.34431026,0.075530149,2,MurraySunset
1146,Olemul,50,13,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1147,Olemul,80,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1148,Olemul,55,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1149,Olemul,65,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1150,Olemul,65,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1151,Olemul,65,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1152,Olemul,48,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1153,Olemul,60,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1154,Olemul,55,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1155,Olemul,74,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1156,Olemul,72,36,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1157,Olemul,40,6,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1158,Olemul,80,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1159,Olemul,80,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1160,Olemul,0.1,0,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1161,Olemul,60,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1162,Olemul,35,6,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1163,Olemul,60,13,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1164,Olemul,60,36,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1165,Olemul,50,13,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1166,Olemul,70,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1167,Olemul,65,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1168,Olemul,70,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1169,Olemul,45,4,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1170,Olemul,55,36,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1171,Olemul,45,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1172,Olemul,60,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1173,Olemul,70,13,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1174,Olemul,60,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1175,Olemul,50,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1176,Olemul,85,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1177,Olemul,60,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1178,Olemul,55,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1179,Olemul,55,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1180,Olemul,41,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1181,Olemul,55,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1182,Olemul,40,6,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1183,Olemul,50,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1184,Olemul,65,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1185,Olemul,50,13,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1186,Olemul,53,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1187,Olemul,37,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1188,Olemul,50,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1189,Olemul,45,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1190,Olemul,65,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1191,Olemul,60,13,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1192,Olemul,65,13,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1193,Olemul,60,28,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1194,Olemul,60,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1195,Olemul,35,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1196,Olemul,60,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1197,Olemul,55,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1198,Olemul,70,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1199,Olemul,70,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1200,Olemul,70,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1201,Olemul,40,8,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1202,Olemul,70,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1203,Olemul,65,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1204,Olemul,65,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1205,Olemul,70,33,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1206,Olemul,85,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1207,Olemul,70,15,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1208,Olemul,60,41,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1209,Olemul,40,6,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1210,Olemul,65,13,0.86,4.36,1.67,-1.124228625,0.26417554,-0.222931325,2,MurraySunset
1211,Olepim,90,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1212,Olepim,75,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1213,Olepim,80,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1214,Olepim,0.1,0,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1215,Olepim,65,36,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1216,Olepim,110,36,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1217,Olepim,65,2,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1218,Olepim,140,36,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1219,Olepim,48,4,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1220,Olepim,80,4,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1221,Olepim,100,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1222,Olepim,95,8,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1223,Olepim,65,36,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1224,Olepim,80,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1225,Olepim,70,4,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1226,Olepim,105,6,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1227,Olepim,65,13,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1228,Olepim,65,13,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1229,Olepim,75,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1230,Olepim,60,4,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1231,Olepim,95,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1232,Olepim,60,15,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1233,Olepim,65,15,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1234,Olepim,60,2,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1235,Olepim,55,8,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1236,Olepim,75,4,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1237,Olepim,85,6,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1238,Olepim,85,33,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1239,Olepim,60,2,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1240,Olepim,90,15,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1241,Olepim,85,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1242,Olepim,70,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1243,Olepim,85,6,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1244,Olepim,75,6,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1245,Olepim,80,6,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1246,Olepim,60,4,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1247,Olepim,70,2,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1248,Olepim,70,13,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1249,Olepim,80,6,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1250,Olepim,85,13,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1251,Olepim,110,36,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1252,Olepim,70,6,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1253,Olepim,60,13,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1254,Olepim,85,15,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1255,Olepim,115,36,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1256,Olepim,90,6,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1257,Olepim,100,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1258,Olepim,85,33,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1259,Olepim,87,36,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1260,Olepim,60,2,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1261,Olepim,85,8,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1262,Olepim,95,33,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1263,Olepim,60,13,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1264,Olepim,105,33,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1265,Olepim,70,41,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1266,Olepim,120,36,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1267,Olepim,73,36,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1268,Olepim,90,6,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1269,Olepim,110,33,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1270,Olepim,105,33,0.77,6.53,2.91,-1.16764003,1.40087906,1.353216799,2,MurraySunset
1271,Olesub,105,8,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1272,Olesub,75,2,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1273,Olesub,0.1,0,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1274,Olesub,55,4,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1275,Olesub,80,8,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1276,Olesub,105,6,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1277,Olesub,60,2,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1278,Olesub,78,2,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1279,Olesub,80,13,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1280,Olesub,90,13,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1281,Olesub,100,6,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1282,Olesub,80,13,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1283,Olesub,75,8,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1284,Olesub,100,6,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1285,Olesub,50,2,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1286,Olesub,70,4,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1287,Olesub,70,13,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1288,Olesub,85,6,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1289,Olesub,70,8,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1290,Olesub,70,8,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1291,Olesub,65,4,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1292,Olesub,45,2,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1293,Olesub,110,6,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1294,Olesub,70,15,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1295,Olesub,50,8,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
1296,Olesub,80,2,0.8,3.5,2.09,-1.15292903,-0.32063182,0.380708033,2,MurraySunset
