src,site-name,plotname,year,date,sample.id,species-name ,Max.height,SLA,Canopy.height,Canopy.width
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3PLALAN1,Plantago.lanceolata,0.48,NA,0.185,0.19
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3PLALAN2,Plantago.lanceolata,0.575,NA,0.185,0.27
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3PLALAN3,Plantago.lanceolata,0.67,NA,0.31,0.33
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3PLALAN4,Plantago.lanceolata,0.67,NA,0.25,0.275
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3RUMACT1,Acetosella.vulgaris,0.54,NA,0.39,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3RUMACT2,Acetosella.vulgaris,0.51,NA,0.31,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3RUMACT3,Acetosella.vulgaris,0.48,NA,0.35,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3RUMACT4,Acetosella.vulgaris,0.33,NA,0.18,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3SPIKY STEM1,Chondrilla.juncea,0.84,NA,0.79,0.4
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3SPIKY STEM2,Chondrilla.juncea,1.03,NA,0.85,0.47
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3SPIKY STEM3,Chondrilla.juncea,0.97,NA,0.71,0.36
A OReilly-Nugent,"Pinnacle Reserve, ACT",w2-3,2015,14/12/2015,w2-3SPIKY STEM4,Chondrilla.juncea,1.03,NA,0.88,0.49
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AUSBIG1,Austrostipa.bigeniculata,0.15,NA,0.15,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AUSBIG2,Austrostipa.bigeniculata,0.26,NA,0.26,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AUSBIG3,Austrostipa.bigeniculata,0.21,NA,0.21,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AUSBIG4,Austrostipa.bigeniculata,0.16,NA,0.16,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AVEBAR1,Avena.barbata,0.76,NA,0.38,0.06
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AVEBAR2,Avena.barbata,1.04,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AVEBAR3,Avena.barbata,1.16,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AVEBAR4,Avena.barbata,1.17,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AVEBAR5,Avena.barbata,1.14,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AVEBAR6,Avena.barbata,1.4,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AVEBAR7,Avena.barbata,1.18,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AVEBAR8,Avena.barbata,1.17,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10AVEBAR9,Avena.barbata,1.12,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10GREEN FAIRY1,Vulpia.bromoides,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10GREEN FAIRY2,Vulpia.bromoides,0.17,NA,0.17,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10GREEN FAIRY3,Vulpia.bromoides,0.16,NA,0.16,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10GREEN FAIRY4,Vulpia.bromoides,0.15,NA,0.15,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10GREEN FAIRY5,Vulpia.bromoides,0.16,NA,0.16,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10GREEN FAIRY6,Vulpia.bromoides,0.21,NA,0.21,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10GREEN FAIRY7,Vulpia.bromoides,0.14,NA,0.14,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10GREEN FAIRY8,Vulpia.bromoides,0.14,NA,0.14,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10LOMLON1,Lomandra.filiformis,0.29,NA,0.29,0.31
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10LOMLON2,Lomandra.filiformis,0.16,NA,0.16,0.26
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10LOMLON3,Lomandra.filiformis,0.31,NA,0.31,0.39
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10LOMLON4,Lomandra.filiformis,0.23,NA,0.23,0.35
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10STRAIGHT UP BLADE1,Microlaena.stipoides,0.3,NA,0.08,0.125
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10STRAIGHT UP BLADE2,Microlaena.stipoides,0.16,NA,0.16,0.19
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10STRAIGHT UP BLADE3,Microlaena.stipoides,0.11,NA,0.11,0.17
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10STRAIGHT UP BLADE4,Microlaena.stipoides,0.18,NA,0.18,0.23
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10VULSP11,Vulpia.muralis,0.42,NA,0.42,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10VULSP12,Vulpia.muralis,0.4,NA,0.4,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10VULSP13,Vulpia.muralis,0.4,NA,0.4,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10VULSP14,Vulpia.muralis,0.42,NA,0.42,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10VULSP15,Vulpia.muralis,0.31,NA,0.31,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10VULSP16,Vulpia.muralis,0.45,NA,0.45,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10VULSP17,Vulpia.muralis,0.34,NA,0.34,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-10,2015,14/12/2015,w3-10VULSP18,Vulpia.muralis,0.39,NA,0.39,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,14/12/2015,w3-4AUSBIG1,Austrostipa.bigeniculata,1.495,NA,1.34,0.52
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,14/12/2015,w3-4AUSBIG2,Austrostipa.bigeniculata,1.71,NA,0.56,0.32
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,14/12/2015,w3-4AUSBIG3,Austrostipa.bigeniculata,1.345,NA,0.25,0.19
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,14/12/2015,w3-4AUSBIG4,Austrostipa.bigeniculata,1.83,NA,0.66,0.45
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,14/12/2015,w3-4AVEBAR1,Avena.barbata,1.34,NA,0.28,0.09
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,14/12/2015,w3-4HUGH GRASS1,Paspalum.dilatatum,1.33,NA,0.7,1.5
A OReilly-Nugent,"Pinnacle Reserve, ACT",w3-4,2015,14/12/2015,w3-4HUGH GRASS2,Paspalum.dilatatum,1.08,NA,0.53,1.3
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10GREEN FAIRY1,Vulpia.bromoides,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10GREEN FAIRY2,Vulpia.bromoides,0.17,NA,0.17,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10GREEN FAIRY3,Vulpia.bromoides,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10GREEN FAIRY4,Vulpia.bromoides,0.17,NA,0.17,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10GREEN FAIRY5,Vulpia.bromoides,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10GREEN FAIRY6,Vulpia.bromoides,0.22,NA,0.22,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10GREEN FAIRY7,Vulpia.bromoides,0.16,NA,0.16,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10GREEN FAIRY8,Vulpia.bromoides,0.14,NA,0.14,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10PANEFF1,Panicum.effusum,0.29,NA,0.12,0.11
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10VULSP11,Vulpia.muralis,0.34,NA,0.34,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10VULSP12,Vulpia.muralis,0.36,NA,0.36,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10VULSP13,Vulpia.muralis,0.4,NA,0.4,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10VULSP14,Vulpia.muralis,0.37,NA,0.37,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10VULSP15,Vulpia.muralis,0.37,NA,0.37,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10VULSP16,Vulpia.muralis,0.41,NA,0.41,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10VULSP17,Vulpia.muralis,0.45,NA,0.45,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-10,2015,14/12/2015,w5-10VULSP18,Vulpia.muralis,0.3,NA,0.3,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR1,Avena.barbata,1.01,NA,0.42,0.03
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR10,Avena.barbata,1.17,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR11,Avena.barbata,1.5,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR12,Avena.barbata,1.61,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR2,Avena.barbata,1.12,NA,0.7,0.06
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR3,Avena.barbata,0.95,NA,0.69,0.04
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR4,Avena.barbata,1.22,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR5,Avena.barbata,1.55,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR6,Avena.barbata,1.24,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR7,Avena.barbata,1.46,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR8,Avena.barbata,1.41,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",w5-2,2015,14/12/2015,w5-2AVEBAR9,Avena.barbata,1.06,NA,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-2,2015,15/12/2015,s1-2AUSSCA3,Austrostipa.scabra,NA,6.763239741,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-4,2015,15/12/2015,s1-4RUMACT1,Acetosella.vulgaris,NA,17.81864407,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-4,2015,15/12/2015,s1-4RUMACT2,Acetosella.vulgaris,NA,18.86753247,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-4,2015,15/12/2015,s1-4RUMACT3,Acetosella.vulgaris,NA,19.47637255,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-4,2015,15/12/2015,s1-4RUMACT4,Acetosella.vulgaris,NA,20.11822785,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-8,2015,15/12/2015,s1-8AUSSCA1,Austrostipa.scabra,NA,8.128293076,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-8,2015,15/12/2015,s1-8AUSSCA2,Austrostipa.scabra,NA,6.672503365,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-8,2015,15/12/2015,s1-8AUSSCA3,Austrostipa.scabra,NA,6.988545198,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-8,2015,15/12/2015,s1-8AUSSCA4,Austrostipa.scabra,NA,7.321584821,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-8,2015,15/12/2015,s1-8PANEFF1,Panicum.effusum,NA,10.47260191,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-8,2015,15/12/2015,s1-8PANEFF2,Panicum.effusum,NA,9.318555133,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s1-8,2015,15/12/2015,s1-8PANEFF3,Panicum.effusum,NA,11.24888158,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10AUSBIG1,Austrostipa.bigeniculata,0.62,3.640461538,0.23,0.27
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10AUSBIG2,Austrostipa.bigeniculata,0.9,6.494907193,0.16,0.05
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10AUSBIG3,Austrostipa.bigeniculata,0.57,5.366534653,0.3,0.2
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10BOTMAC1,Bothriochloa.macra,0.5,16.72068138,0.13,0.31
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10GREEN FAIRY1,Vulpia.bromoides,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10GREEN FAIRY2,Vulpia.bromoides,0.17,NA,0.17,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10GREEN FAIRY3,Vulpia.bromoides,0.18,NA,0.18,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10GREEN FAIRY4,Vulpia.bromoides,0.15,NA,0.15,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10GREEN FAIRY5,Vulpia.bromoides,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10GREEN FAIRY6,Vulpia.bromoides,0.17,NA,0.17,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10PLALAN1,Plantago.lanceolata,0.65,8.527855465,0.19,0.36
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10PLALAN2,Plantago.lanceolata,0.405,9.204606815,0.19,0.23
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10PLALAN3,Plantago.lanceolata,0.69,11.00578171,0.28,0.3
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10TRIARV1,Trifolium.arvense,0.2,NA,0.2,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10TRIARV2,Trifolium.arvense,0.16,NA,0.16,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10TRIARV3,Trifolium.arvense,0.17,NA,0.17,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10TRIARV4,Trifolium.arvense,0.17,NA,0.17,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10TRIARV5,Trifolium.arvense,0.17,NA,0.17,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10VULSP11,Vulpia.muralis,0.31,NA,0.31,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10VULSP12,Vulpia.muralis,0.28,NA,0.28,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10VULSP13,Vulpia.muralis,0.27,NA,0.27,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10VULSP14,Vulpia.muralis,0.3,NA,0.3,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10VULSP15,Vulpia.muralis,0.34,NA,0.34,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-10,2015,15/12/2015,s2-10VULSP16,Vulpia.muralis,0.29,NA,0.29,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1AUSBIG1,Austrostipa.bigeniculata,0.525,8.414669927,0.19,0.11
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1AUSBIG2,Austrostipa.bigeniculata,0.785,5.739744352,0.23,0.21
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1AUSBIG3,Austrostipa.bigeniculata,0.69,5.14313858,0.34,0.39
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1AUSSCA1,Austrostipa.scabra,0.84,7.477789352,0.21,0.31
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1AUSSCA2,Austrostipa.scabra,0.5,4.680165289,0.19,0.18
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1AUSSCA3,Austrostipa.scabra,0.95,NA,0.29,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1BOTMAC1,Bothriochloa.macra,0.56,15.22186495,0.19,0.25
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1BOTMAC2,Bothriochloa.macra,0.35,17.82219203,0.15,0.32
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1GREEN FAIRY1,Vulpia.bromoides,0.12,NA,0.12,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1GREEN FAIRY2,Vulpia.bromoides,0.14,NA,0.14,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1GREEN FAIRY3,Vulpia.bromoides,0.12,NA,0.12,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1GREEN FAIRY4,Vulpia.bromoides,0.11,NA,0.11,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1GREEN FAIRY5,Vulpia.bromoides,0.13,NA,0.13,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1GREEN FAIRY6,Vulpia.bromoides,0.17,NA,0.17,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1HYPPER1,Hypericum.perforatum,0.51,16.13715888,0.48,0.14
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1HYPPER2,Hypericum.perforatum,0.49,18.16876829,0.46,0.16
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1PLALAN1,Plantago.lanceolata,0.31,10.37066463,0.14,0.17
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1PLALAN2,Plantago.lanceolata,0.3,9.95427816,0.13,0.09
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1PLALAN3,Plantago.lanceolata,0.53,10.15446075,0.13,0.3
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1SPIKY STEM1,Chondrilla.juncea,0.575,NA,0.515,0.25
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1SPIKY STEM2,Chondrilla.juncea,0.65,NA,0.6,0.32
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1SPIKY STEM3,Chondrilla.juncea,0.66,NA,0.505,0.11
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1SPIKY STEM4,Chondrilla.juncea,0.77,NA,0.68,0.36
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1SPIKYSTEM1,Chondrilla.juncea,NA,11.95321942,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1SPIKYSTEM2,Chondrilla.juncea,NA,14.71227876,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1SPIKYSTEM3,Chondrilla.juncea,NA,17.36247619,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1SPIKYSTEM4,Chondrilla.juncea,NA,13.27304598,NA,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TALL RYD21,Rytidosperma.caespitosum,0.26,NA,0.26,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TALL RYD22,Rytidosperma.caespitosum,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TALL RYD23,Rytidosperma.caespitosum,0.18,NA,0.18,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TALL RYD24,Rytidosperma.caespitosum,0.2,NA,0.2,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TALL RYD25,Rytidosperma.caespitosum,0.21,NA,0.21,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TALL RYD26,Rytidosperma.caespitosum,0.19,NA,0.19,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TALL RYD27,Rytidosperma.caespitosum,0.22,NA,0.22,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1THETRI1,Themeda.australis,1.05,12.21903967,0.24,0.55
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1THETRI2,Themeda.australis,0.9,16.48446527,0.21,0.46
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1THETRI3,Themeda.australis,1.05,16.34424806,0.22,0.44
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1THETRI4,Themeda.australis,0.52,15.12356696,0.24,0.35
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIARV1,Trifolium.arvense,0.08,NA,0.08,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIARV2,Trifolium.arvense,0.13,NA,0.13,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIARV3,Trifolium.arvense,0.085,NA,0.085,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIARV4,Trifolium.arvense,0.13,NA,0.13,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIARV5,Trifolium.arvense,0.11,NA,0.11,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIARV6,Trifolium.arvense,0.12,NA,0.12,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIARV7,Trifolium.arvense,0.13,NA,0.13,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIARV8,Trifolium.arvense,0.15,NA,0.15,NA
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIELA1,Tricoryne.elatior,0.41,NA,0.24,0.47
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIELA2,Tricoryne.elatior,0.44,NA,0.34,0.42
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIELA3,Tricoryne.elatior,0.47,NA,0.41,0.53
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-1,2015,15/12/2015,s2-1TRIELA4,Tricoryne.elatior,0.365,NA,0.31,0.54
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2AUSBIG1,Austrostipa.bigeniculata,0.805,5.481295938,0.31,0.35
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2AUSBIG2,Austrostipa.bigeniculata,1.1,4.597572707,0.36,0.09
A OReilly-Nugent,"Pinnacle Reserve, ACT",s2-2,2015,15/12/2015,s2-2AUSBIG3,Austrostipa.bigeniculata,1.115,6.550113636,0.26,0.26
