source_id,source,taxon_name,excerpt_with_fire,simplified_phrase,site,habitat_conditions,fire_intensity,fire_severity,fire_season,fire_response,fire_response_scoring_method,post_fire_recruitment,post_fire_recruitment_scoring_method,bud_bank_location,bud_bank_location_scoring_method,canopy_seedbank,canopy_seedbank_scoring_method,changes_fire_regime,clonal_spread_mechanism,dispersal_syndrome,dispersal_syndrome_scoring_method,dispersers,dispersers_scoring_method,fire_and_establishing,fire_ephemeral,fire_exposure_level,resprouting_capacity_juvenile,fire_response_juvenile_scoring_method,fire_response_on_maturity,fire_tolerance,life_history,post_fire_flowering,post_fire_flowering_scoring_method,reproductive_maturity,reproductive_maturity_entity_type,reproductive_maturity_value_type,reproductive_maturity_secondary_after_fire,reproductive_maturity_secondary_entity_type,reproductive_maturity_secondary_value_type,seed_longevity_categorical,seed_release,seed_release_scoring_method,seed_storage_location,seed_storage_location_scoring_method,serotiny,serotiny_scoring_method,soil_seedbank,soil_seedbank_scoring_method,storage_organ,storage_organ_scoring_method,threats,time_from_fire_to_fruit
NHNSW_2022,PlantNET_flora,Solanum simile,"distribution and occurrence: grows in drier, disturbed areas, gravel banks of creeks, roadside verges, abundant after fire, south from dubbo area.nsw subdivisions: cc, ct, cws, sws, nwp, swp, sfwp other australian states: vic.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHNSW_2022,PlantNET_flora,Sprengelia incarnata,"recruitment mainly after fire, fire temperature more than 60<u+613c><u+3e31> c for maximum germination, non-dormant fraction of total seed crop 33% (keith pers. fire response killed by high intensity fire (at lane cove river, kubiak pers.",killed by hot fires; regenerates from seed; soil seedbank,,,high,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,scored_from_excerpt,,,soil_seedbank_present,scored_from_excerpt,,,,
NHNSW_2022,PlantNET_flora,Stenocarpus,"endemic), qld, n.s.w., n.t., w.sinuatus, the firewheel tree, is often cultivated as an ornamental or street tree.",no fire information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHNSW_2022,PlantNET_flora,Styphelia longifolia,"distribution and occurrence: grows in dry sclerophyll forest on sandy or gravelly soils on sandstone, in the sydney area from waterfall to broken bay.nsw subdivisions: cc primary juvenile period less than 4 years (at bantry bay after high intensity fire 12/1991, l.mcd.) flowers pale green--yellow, march--september, peak june. usually only single plant seen (l.mcd.) fire response killed by high-intensity fire (at bantry bay 12/1991, katandra 1/1994 l.mcd.).",killed by hot fires; reproductive maturity less than 4 years,,,high,,,fire_killed,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,4,population,maximum,,,,,,,,,,,,,,,,
NHNSW_2022,PlantNET_flora,Styphelia triflora,"fire response killed (bantry bay 1991, l.mcd.), a few seedlings seen within 15 months of high intensity fire (at lane cove river & narrabeen lake 1/1994, kubiak pers.",killed by fire; some seedlings observed 15 months after hot fire,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment_moderate,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHNSW_2022,PlantNET_flora,Styphelia tubiflora,"fire response killed by high and medium intensity fire (at lane cove river), localised seedlings reported after fire (kubiak pers.",killed by moderate to hot fires; regenerates from seed after fire,,,low_to_moderate,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHNSW_2022,PlantNET_flora,Swainsona pyrophila,"distribution and occurrence: in mallee on sandy or loamy soil, usually only found after fire.nsw subdivisions: swp, sfwp other australian states: vic.",fire ephemeral,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,establish_just_after_fire_only,fire_ephemeral_obligate,,,,,,ephemeral,,,,,,,,,,,,,,,,,,,,,
NHNSW_2022,PlantNET_flora,Thelymitra media,"flowering: october-january, especially after fire.",flowering enhanced by fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
NHNSW_2022,PlantNET_flora,Trochocarpa laurina,"fire response resprouts from base after high intensity fire (at narrabeen lake 1/1994, kubiak pers. comm.), resprouts from stem/branches after low intensity fires (bofeldt pers.",resprouts epicormically after cool fires,,,low,,,resprouts,scored_from_excerpt,,,epicormic_buds,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHNSW_2022,PlantNET_flora,Trochocarpa laurina,"fire response resprouts from base after high intensity fire (at narrabeen lake 1/1994, kubiak pers. comm.), resprouts from stem/branches after low intensity fires (bofeldt pers.",resprouts from base after hot fires,,,high,,,resprouts,scored_from_excerpt,,,basal_buds,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHNSW_2022,PlantNET_flora,Woollsia pungens,fire response killed and re-established from soil-stored seed (at brisbane water).,killed by fire; regenerates from seed; soil-stored seedbank,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,scored_from_excerpt,,,soil_seedbank_present,scored_from_excerpt,,,,
RBGV_2022,VIC_flora,Acacia obtusifolia,"a small population established recently near mcmahons creek in the upper yarra area was possibly derived from seed carried by fire-fighting equipment, and a 1925 collection purportedly from box hill is most likely a labelling error or from a cultivated plant.",no fire information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Acrotriche serrulata,"this species resprouts after burning, the new leaves sometimes broader than those of mature specimens.",resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Actinotus forsythii,this species requires disturbances such as fire or soil upheaval to stimulate germination and flowering.,flowering enhanced by fire; germination is stimulated by fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Amelichloa caudata,the presence of cleistogenes within the leaf-sheaths limits the effectiveness of normal methods of control (e g slashing or burning) and as a result this species has the potential to infest vast tracts of pasture in the drier agricultural districts.,uninterpretable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Asterolasia asteriscophora subsp. albiflora,and inappropriate fire regimes threaten this subspecies.,threatened by inappropriate fire regimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inappropriate_fire_regime,
RBGV_2022,VIC_flora,Astrotricha parvifolia subsp. 1,capable of regenerating after fire from soil-stored seed.,regenerates after fire from seed; soil seedbank,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,scored_from_excerpt,,,soil_seedbank_present,scored_from_excerpt,,,,
RBGV_2022,VIC_flora,Austrostipa drummondii,often common following fire.,common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Austrostipa macalpinei,"rare in victoria, but may be locally abundant following fires.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Austrostipa nivicola,"prominent and flowering profusely in first seasons following fires, otherwise flowering is often sparse.",flowering enhanced by fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Banksia canei,opening only after fire;,serotinous,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,canopy_seedbank_present,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,serotinous,scored_from_excerpt,canopy,scored_from_excerpt,serotinous,scored_from_excerpt,,,,,,
RBGV_2022,VIC_flora,Banksia ericifolia subsp. ericifolia,mostly opening with fire.,serotinous,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,canopy_seedbank_present,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,serotinous,scored_from_excerpt,canopy,scored_from_excerpt,serotinous,scored_from_excerpt,,,,,,
RBGV_2022,VIC_flora,Banksia ornata,"follicles to circa 50, 15-30 mm long, densely tomentose-hirsute, grey, opening only after fire.",serotinous,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,canopy_seedbank_present,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,serotinous,scored_from_excerpt,canopy,scored_from_excerpt,serotinous,scored_from_excerpt,,,,,,
RBGV_2022,VIC_flora,Banksia serrata,"follicles to circa 30, 25-35 mm long, prominently exserted, densely tomentose, brownish, glabrescent, opening only after fire.",serotinous,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,canopy_seedbank_present,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,serotinous,scored_from_excerpt,canopy,scored_from_excerpt,serotinous,scored_from_excerpt,,,,,,
RBGV_2022,VIC_flora,Banksia spinulosa var. cunninghamii,opening with or without fire.,follicles open with or without fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_serotinous,scored_from_excerpt,,,,,,
RBGV_2022,VIC_flora,Barbarea grayi,"also nsw, acgrows in damp areas near high-altitude streams (e g conglomerate ck, caledonia r., mt buller, buchan r., nunniong plateau, bogong high plains), generally rare, but sometimes locally abundant following fire or local disturbance.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Burnettia cuneata,seldom or never flowering except in the season following summer fires.,flowers only after summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_dependent_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Caladenia oenochila,flowering can be enhanced dramatically by summer fires.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Calandrinia corrigioloides,"often abundant following fire, otherwise rather uncommon.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Calandrinia eremaea,"abundant in sandy mallee and samphire communities in the north-west, particularly after fire or other disturbance, scattered elsewhere in mild to warm and relatively dry areas of the state where occurring on sand, or commonly in shallow soils on rock-ledges etc.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Calomeria amaranthoides,also nsin victoria largely confined to eastern lowlands (but with a very disjunct occurrence in the grampians) where usually a pioneer species of flood-prone river banks or wettish forests regenerating after fire.,pioneer species,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Calotis cymbacantha,"confined to dune-mallee areas of the far north-west, where sometimes locally common following fire.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Calotis erinacea,"lom, muf, mum, roball mainland states except acin victoria confined to the further north-west, but there locally common, usually in dune country, particularly in areas of regeneration following fire or other disturbance.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Cassinia aculeata subsp. aculeata,"apart from the north-west and higher alps, common almost throughout the state, often a pioneer species following fire or other disturbance, and a common roadside plant.",pioneer species,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Cassinia longifolia,"locally common in drier open-forests, often on rocky ground, and often forming near-pure stands following fire or other disturbance.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Cassinia sifton,often a pioneer species following fire or other disturbance.,pioneer species,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Cassytha pubescens,"widespread and common throughout most of the state, particularly in lowland open-forest where often abundant following bushfire.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Ceratogyne obionoides,"lom, mualso wa, sa, qld, nsuncommon herb of sand-ridges in far north-west victoria, but sometimes locally abundant following good rains and/or fires.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Chenopodium erosum,"prior to extensive fires in the victorian alps in 2003, chenopdium erosum was known in victoria only from rain-shadowed country near suggan buggan. however, following the alpine fires it appeared surprisingly in grassland, heathland and snow-gum woodland on mt buffalo and the bogong high plains where locally common. it was also common post-fire in parts of kosciuszko national park in new south wales. it appears that in alpine environments at least, the seed is very long-lived and requires fire to promote germination.",common/found after fire; germination is stimulated by fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,persistent,,,,,,,,,,,,
RBGV_2022,VIC_flora,Chrysocephalum semipapposum,flowering is often promoted by fire or other disturbance and successive seasons may produce largely vegetative growth.,flowering enhanced by fire; resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Chrysocephalum semipapposum subsp. asperum,"the separation of (flowering) large-leaved and (usually non-flowering) small-leaves shoots on this subspecies is often conspicuous, the former apparently often produced as a response to fire or other disturbance.",flowering enhanced by fire; resprouts after fire (inferred from species),,,,,,resprouts,inferred_from_species,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,inferred_from_species,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Chrysocephalum semipapposum subsp. brevifolium,,flowering enhanced by fire; resprouts after fire (inferred from species),,,,,,resprouts,inferred_from_species,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,inferred_from_species,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Chrysocephalum semipapposum subsp. lineare,,flowering enhanced by fire; resprouts after fire (inferred from species),,,,,,resprouts,inferred_from_species,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,inferred_from_species,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Chrysocephalum semipapposum subsp. semipapposum,,flowering enhanced by fire; resprouts after fire (inferred from species),,,,,,resprouts,inferred_from_species,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,inferred_from_species,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Codonocarpus cotinifolius,common after fires.,common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Comesperma calymega,this condition seems to be related to rapid growth after fire.,resprouts after fire,,,,,,resprouts,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Comesperma defoliatum,records of this species from mallee areas are the result of misidentification of virtually leafless forms of calymega apparently a consequence of rapid growth following fire.,no fire information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Commersonia breviseta,"this species is thought to be an obligate seeder, recruiting abundantly following fire.",obligate seeder,,,,,,fire_killed,scored_from_excerpt,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Commersonia dasyphylla,"a rare species (possibly dependent on fire for germination) in dry open-forest near murrindal in the east of the state, with an apparent disjunct occurrence on mt buffalo (but not reported from there since its collection in 1853).",germination is stimulated by fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Commersonia prostrata,"germination of soil-stored seeds usually follows flood, fire or earthworks.",germination is stimulated by fire; soil-stored seedbank,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soil,scored_from_excerpt,,,soil_seedbank_present,scored_from_excerpt,,,,
RBGV_2022,VIC_flora,Convolvulus crispifolius,"flowers in spring and early summer, but possibly also other seasons in response to fire. lom, mum, robalso nt, sin victoria, apparently confined to the far north-west where found on sand-dunes, often only appearing after fire. it is generally rather rare, but may be locally common following fires.",flowering enhanced by fire; common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Coronidium adenophorum,"rare, but sometimes locally abundant for a season or two following fire.",common/found after fire; rare two years after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,establish_just_after_fire_only,fire_ephemeral,,,,,,ephemeral,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Coronidium elatum subsp. elatum,more common following fire or ground disturbance.,common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Corunastylis arrecta,flowering may be enhanced by fires during the previous summer.,flowering enhanced by summer fires,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Cynoglossum australe,"widespread in a diverse range of habitats through much of the state, often abundant in disturbed sites or following fire.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Dampiera lanceolata var. lanceolata,"a resprouter from rootstock following fire and then locally common and conspicuous for a few years, but often rather rare thereafter. older plants become glabrous or nearly so, dark green and sprawling, quite distinct from white-woolly, more compact, post-fire resprouts.",resprouts from rootstock after fire,,,,,,resprouts,scored_from_excerpt,,,rootstock,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rootstock,scored_from_excerpt,,
RBGV_2022,VIC_flora,Dampiera rosmarinifolia,"also swidespread in dune-mallee and mallee-heaths of north-western victoria, particularly prevalent following fires.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Diplarrena moraea,often shy-flowering except after bushfires.,flowering enhanced by fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,fire_enhanced_flowering,scored_from_excerpt,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Dryopoa dives subsp. dives,"locally common after disturbance by fire or roadworks in ranges east of melbourne, mostly on the southern fall of the dividing range. plants may be a very conspicuous feature of recently burnt forests but become rare about 2 years post-fire.",common/found after fire; rare two years after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,establish_just_after_fire_only,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Exocarpos sparteus,"also wa, nt, sa, qld, nsin victoria, confined to the north-west where sometimes locally common on sandy rises in mallee communities particularly following fires.",common/found after fire,,,,,,,,post_fire_recruitment,scored_from_excerpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBGV_2022,VIC_flora,Gonocarpus micranthus subsp. micranthus,"however, subsp micrantha often becomes large and robust, with quite diffuse inflorescences following disturbances such as fire.",no fire information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
