taxon_name,trait_name,value_type,value,unit,original_name,observation_id,authors
Celtis philippensis,leaf_glaucousness,mode,glaucous,NA,Celtis philippensis,122,"Guymer, G.P. (2013), Celtis strychnoides Planch. an earlier name for Celtis australiensis Sattarian (Ulmaceae). Austrobaileya 9(1): 146-147."
Ceratophyllum demersum,leaf_compoundness,mode,simple,NA,Ceratophyllum demersum,123,NA
Choriceras tricorne,leaf_compoundness,mode,simple,NA,Choriceras tricorne,128,NA
Claoxylon tenerifolium,leaf_compoundness,mode,simple,NA,Claoxylon tenerifolium,130,NA
Cochlospermum fraseri,leaf_compoundness,mode,simple,NA,Cochlospermum fraseri,144,NA
Cochlospermum gillivraei,leaf_compoundness,mode,simple,NA,Cochlospermum gillivrayi,145,NA
Cochlospermum gregorii,leaf_compoundness,mode,simple,NA,Cochlospermum gregorii,146,NA
Cochlospermum arafuricum,leaf_compoundness,mode,simple,NA,Cochlospermum sp. Arnhem Land,147,NA
Corchorus aestuans,leaf_compoundness,mode,simple,NA,Corchorus aestuans,148,NA
Corchorus capsularis,leaf_compoundness,mode,simple,NA,Corchorus capsularis,149,NA
Corchorus fascicularis,leaf_compoundness,mode,simple,NA,Corchorus fascicularis,150,NA
Croton schultzii,leaf_compoundness,mode,simple,NA,Croton argyratus,160,NA
Croton arnhemicus,leaf_compoundness,mode,simple,NA,Croton arnhemicus,161,NA
Croton habrophyllus,leaf_compoundness,mode,simple,NA,Croton habrophyllus,162,NA
Croton tomentellus,leaf_compoundness,mode,simple,NA,Croton tomentellus,164,NA
Cryptocarya cunninghamii,leaf_compoundness,mode,simple,NA,Cryptocarya cunninghamii,165,NA
Cryptocarya exfoliata,leaf_compoundness,mode,simple,NA,Cryptocarya exfoliata,166,NA
Cryptocarya hypospodia,leaf_compoundness,mode,simple,NA,Cryptocarya hypospodia,167,NA
Cyathula prostrata,leaf_compoundness,mode,simple,NA,Cyathula prostrata,171,NA
Decaisnina signata,leaf_compoundness,mode,simple,NA,Decaisnina signata,180,NA
Decaisnina signata,parasitic,mode,parasitic,NA,Decaisnina signata,180,NA
Dendromyza reinwardtiana,leaf_compoundness,mode,simple,NA,Dendromyza reinwardtiana,183,NA
Dendrophthoe glabrescens,leaf_compoundness,mode,simple,NA,Dendrophthoe glabrescens,184,NA
Dendrophthoe glabrescens,parasitic,mode,parasitic,NA,Dendrophthoe glabrescens,184,NA
Dendrophthoe odontocalyx,leaf_compoundness,mode,simple,NA,Dendrophthoe odontocalyx,185,NA
Dendrophthoe odontocalyx,parasitic,mode,parasitic,NA,Dendrophthoe odontocalyx,185,NA
Denhamia obscura,leaf_compoundness,mode,simple,NA,Denhamia obscura,186,NA
Desmos wardianus,leaf_compoundness,mode,simple,NA,Desmos wardianus,204,NA
Diospyros calycantha,leaf_compoundness,mode,simple,NA,Diospyros calycantha,206,NA
Diospyros compacta,leaf_compoundness,mode,simple,NA,Diospyros compacta,207,NA
Diospyros humilis,leaf_compoundness,mode,simple,NA,Diospyros humilis,208,NA
Diospyros littorea,leaf_compoundness,mode,simple,NA,Diospyros littorea,209,NA
Diospyros maritima,leaf_compoundness,mode,simple,NA,Diospyros maritima,210,NA
Diospyros rugosula,leaf_compoundness,mode,simple,NA,Diospyros rugosula,211,NA
Diplatia furcata,leaf_compoundness,mode,simple,NA,Diplatia furcata,212,NA
Diplatia furcata,parasitic,mode,parasitic,NA,Diplatia furcata,212,NA
Drosera banksii,leaf_compoundness,mode,simple,NA,Drosera banksii,214,NA
Drosera brevicornis,leaf_compoundness,mode,simple,NA,Drosera brevicornis,215,NA
Drosera burmanni,leaf_compoundness,mode,simple,NA,Drosera burmanni,216,NA
Drosera darwinensis,leaf_compoundness,mode,simple,NA,Drosera darwinensis,217,NA
Drosera dilatatopetiolaris,leaf_compoundness,mode,simple,NA,Drosera dilatatopetiolaris,218,NA
Drosera falconeri,leaf_compoundness,mode,simple,NA,Drosera falconeri,219,NA
Drosera fulva,leaf_compoundness,mode,simple,NA,Drosera fulva,220,NA
Drosera finlaysoniana,leaf_compoundness,mode,simple,NA,Drosera indica,221,NA
Drypetes deplanchei,leaf_compoundness,mode,simple,NA,Drypetes deplanchei,222,NA
Dubouzetia australiensis,leaf_compoundness,mode,simple,NA,Dubouzetia australiensis,223,"Kerrigan, R. 2004, Kakadu Threatened Flora Report, Vol. 2, Northern Territory Government; Cowie, I.D. 2005. Kakadu Threatened Flora Report, Vol 3, Northern Territory Government, Department of Infrastructure, Planning and Environement."
Elaeocarpus angustifolius,leaf_compoundness,mode,simple,NA,Elaeocarpus angustifolius,226,NA
Elaeocarpus arnhemicus,leaf_compoundness,mode,simple,NA,Elaeocarpus arnhemicus,227,NA
Elaeocarpus culminicola,leaf_compoundness,mode,simple,NA,Elaeocarpus culminicola,228,NA
Elaeocarpus miegei,leaf_compoundness,mode,simple,NA,Elaeocarpus miegei,229,NA
Elatine gratioloides,leaf_compoundness,mode,simple,NA,Elatine gratioloides,230,NA
Elatine macrocalyx,leaf_compoundness,mode,simple,NA,Elatine macrocalyx,231,NA
Endiandra limnophila,leaf_compoundness,mode,simple,NA,Endiandra limnophila,232,NA
Endospermum myrmecophilum,leaf_compoundness,mode,simple,NA,Endospermum medullosum,233,NA
Eucalyptus alba,leaf_compoundness,mode,simple,NA,Eucalyptus alba,238,NA
Eucalyptus apodophylla,leaf_compoundness,mode,simple,NA,Eucalyptus apodophylla,239,NA
Eucalyptus bigalerita,leaf_compoundness,mode,simple,NA,Eucalyptus bigalerita,240,NA
Corymbia bleeseri,leaf_compoundness,mode,simple,NA,Eucalyptus bleeseri,241,NA
Eucalyptus brachyandra,leaf_compoundness,mode,simple,NA,Eucalyptus brachyandra,242,NA
Eucalyptus camaldulensis,leaf_compoundness,mode,simple,NA,Eucalyptus camaldulensis,243,NA
Corymbia confertiflora,leaf_compoundness,mode,simple,NA,Eucalyptus confertiflora,245,NA
Corymbia dichromophloia,leaf_compoundness,mode,simple,NA,Eucalyptus dichromophloia,246,NA
Corymbia ferruginea,leaf_compoundness,mode,simple,NA,Eucalyptus ferruginea,247,NA
Corymbia foelscheana,leaf_compoundness,mode,simple,NA,Eucalyptus foelscheana,248,"Corymbia foelscheana: after Paul Foelsche (1831–1914). Paul Foelsche was born in Germany and migrated to Australia where he spent many years in what became the Northern Territory, as a policeman, coroner and magistrate. He took many photographs recording the early days of settlement in the Top End."
Corymbia grandifolia,leaf_compoundness,mode,simple,NA,Eucalyptus grandifolia,249,NA
Eucalyptus herbertiana,leaf_compoundness,mode,simple,NA,Eucalyptus herbertiana,250,NA
Corymbia jacobsiana,leaf_compoundness,mode,simple,NA,Eucalyptus jacobsiana,251,NA
Eucalyptus jensenii,leaf_compoundness,mode,simple,NA,Eucalyptus jensenii,252,"EUCLID, 2006."
Corymbia kombolgiensis,leaf_compoundness,mode,simple,NA,Eucalyptus kombolgiensis,253,NA
Corymbia latifolia,leaf_compoundness,mode,simple,NA,Eucalyptus latifolia,254,NA
Eucalyptus miniata,leaf_compoundness,mode,simple,NA,Eucalyptus miniata,255,NA
Corymbia nesophila,leaf_compoundness,mode,simple,NA,Eucalyptus nesophila,256,NA
Eucalyptus oligantha,leaf_compoundness,mode,simple,NA,Eucalyptus oligantha,257,NA
Eucalyptus patellaris,leaf_compoundness,mode,simple,NA,Eucalyptus patellaris,259,NA
Eucalyptus phoenicea,leaf_compoundness,mode,simple,NA,Eucalyptus phoenicea,260,NA
Corymbia polycarpa,leaf_compoundness,mode,simple,NA,Eucalyptus polycarpa,261,NA
Corymbia porrecta,leaf_compoundness,mode,simple,NA,Eucalyptus porrecta,262,NA
Corymbia ptychocarpa,leaf_compoundness,mode,simple,NA,Eucalyptus ptychocarpa,263,NA
Corymbia setosa,leaf_compoundness,mode,simple,NA,Eucalyptus setosa,264,"Southern Region Checklist, 2007"
Eucalyptus tectifica,leaf_compoundness,mode,simple,NA,Eucalyptus tectifica,265,NA
Eucalyptus tetrodonta,leaf_compoundness,mode,simple,NA,Eucalyptus tetrodonta,266,NA
Eucalyptus tintinnans,leaf_compoundness,mode,simple,NA,Eucalyptus tintinnans,267,NA
Eucalyptus umbrawarrensis,leaf_compoundness,mode,simple,NA,Eucalyptus umbrawarrensis,268,NA
Euphorbia armstrongiana,leaf_compoundness,mode,simple,NA,Euphorbia armstrongiana,269,NA
Euphorbia muelleri,leaf_compoundness,mode,simple,NA,Euphorbia muelleri,271,NA
Euphorbia schizolepis,leaf_compoundness,mode,simple,NA,Euphorbia schizolepis,272,NA
Euphorbia schultzii,leaf_compoundness,mode,simple,NA,Euphorbia schultzii,273,NA
Excoecaria agallocha,leaf_compoundness,mode,simple,NA,Excoecaria agallocha,275,NA
Excoecaria ovalis,leaf_compoundness,mode,simple,NA,Excoecaria ovalis,276,NA
Excoecaria parvifolia,leaf_compoundness,mode,simple,NA,Excoecaria parviflora,277,NA
Exocarpos latifolius,leaf_compoundness,mode,simple,NA,exocarpus latifolius,278,NA
Garcinia warrenii,leaf_compoundness,mode,simple,NA,Garcinia warrenii,310,"Cooper, W.E., (2013) A taxonomic revision of Garcinia L. (Clusiaceae) in Australia, including four new species from tropical Queensland. Austrobaileya 9(1): 24-25."
Glinus lotoides,leaf_compoundness,mode,simple,NA,Glinus lotoides,311,NA
Glinus oppositifolius,leaf_compoundness,mode,simple,NA,Glinus oppositifolius,312,NA
Glinus orygioides,leaf_compoundness,mode,simple,NA,Glinus orygioides,313,NA
Glinus sessiliflorus,leaf_compoundness,mode,simple,NA,Glinus sessiliflorus,314,NA
Glochidion xerocarpum,leaf_compoundness,mode,simple,NA,Glochidion xerocarpum,316,NA
Gomphrena atrorubra,leaf_compoundness,mode,simple,NA,Gomphrena atrorubra,320,NA
Gomphrena canescens,leaf_compoundness,mode,simple,NA,Gomphrena canescens,321,NA
Gomphrena connata,leaf_compoundness,mode,simple,NA,Gomphrena connata,322,"Cowie, I.D. & Stuckey, B.M. (2008) Threatened Plants on the Bradshaw Field Training Area, Final Report on 2007 Survey, Northern Territory Government."
Gomphrena flaccida,leaf_compoundness,mode,simple,NA,Gomphrena flaccida,324,NA
Gomphrena floribunda,leaf_compoundness,mode,simple,NA,Gomphrena floribunda,325,NA
Gomphrena involucrata,leaf_compoundness,mode,simple,NA,Gomphrena involucrata,326,NA
Gomphrena lacinulata,leaf_compoundness,mode,simple,NA,Gomphrena lacinulata,327,"Cowie, I.D. & Stuckey, B.M. (2008) Threatened Plants on the Bradshaw Field Training Area, Final Report on 2007 Survey, Northern Territory Government."
Gomphrena magentitepala,leaf_compoundness,mode,simple,NA,Gomphrena magentitepala,328,NA
Gomphrena parviflora,leaf_compoundness,mode,simple,NA,Gomphrena parviflora,329,NA
Gomphrena rosula,leaf_compoundness,mode,simple,NA,Gomphrena rosula,330,NA
Gonocarpus chinensis,leaf_compoundness,mode,simple,NA,Gonocarpus chinensis,331,NA
Gonocarpus leptothecus,leaf_compoundness,mode,simple,NA,Gonocarpus leptothecus,332,NA
Grevillea angulata,leaf_compoundness,mode,simple,NA,Grevillea angulata,333,NA
Grevillea benthamiana,leaf_compoundness,mode,simple,NA,Grevillea benthamiana,334,NA
Grevillea dimidiata,leaf_compoundness,mode,simple,NA,Grevillea dimidiata,336,NA
Grevillea goodii,leaf_compoundness,mode,simple,NA,Grevillea goodii subsp. Goodii,340,NA
Grevillea pluricaulis,leaf_compoundness,mode,simple,NA,Grevillea goodii subsp. Pluricaulis,341,NA
Grevillea longicuspis,leaf_compoundness,mode,simple,NA,Grevillea longicuspis,343,NA
Grevillea mimosoides,leaf_compoundness,mode,simple,NA,Grevillea mimosoides,344,NA
Grevillea myosodes,leaf_compoundness,mode,simple,NA,Grevillea myosodes,345,"Cowie, I.D. & Stuckey, B.M. 2008, Threatened Plants on the Bradshaw Field Training Area, Final Report on 2007 Survey, Northern Territory Government."
Grevillea parallela,leaf_compoundness,mode,simple,NA,Grevillea parallela,346,NA
Grewia breviflora,leaf_compoundness,mode,simple,NA,Grewia breviflora,350,NA
Grewia mesomischa,leaf_compoundness,mode,simple,NA,Grewia mesomischa,351,NA
Grewia orbifolia,leaf_compoundness,mode,simple,NA,Grewia orbifolia,352,NA
Grewia oxyphylla,leaf_compoundness,mode,simple,NA,Grewia oxyphylla,353,NA
Hakea arborescens,leaf_compoundness,mode,simple,NA,Hakea arborescens,356,NA
Helicia australasica,leaf_compoundness,mode,simple,NA,Helicia australasica,357,NA
Hibbertia angulata,leaf_compoundness,mode,simple,NA,Hibbertia angulata,359,NA
Hibbertia brevipedunculata,leaf_compoundness,mode,simple,NA,Hibbertia brevipedunculata,360,NA
Hibbertia caudice,leaf_compoundness,mode,simple,NA,Hibbertia caudice,361,NA
Hibbertia ciliolata,leaf_compoundness,mode,simple,NA,Hibbertia ciliolata,362,NA
Hibbertia cistifolia,leaf_compoundness,mode,simple,NA,Hibbertia cistifolia,363,NA
Hibbertia complanata,leaf_compoundness,mode,simple,NA,Hibbertia complanata,364,NA
Hibbertia lepidota,leaf_compoundness,mode,simple,NA,Hibbertia lepidota,371,NA
Hibbertia sphenandra,leaf_compoundness,mode,simple,NA,Hibbertia sphenandra,373,NA
Hibbertia tasmanica,leaf_compoundness,mode,simple,NA,Hibbertia tasmanica,374,NA
Horsfieldia australiana,leaf_compoundness,mode,simple,NA,Horsfieldia australiana,375,NA
Hypericum gramineum,leaf_compoundness,mode,simple,NA,Hypericum gramineum,377,NA
Hypserpa decumbens,leaf_compoundness,mode,simple,NA,Hypserpa decumbens,378,NA
Jacksonia dilatata,leaf_compoundness,mode,simple,NA,Jacksonia dilatata,390,NA
Notoleptopus decaisnei,leaf_compoundness,mode,simple,NA,Leptopus decaisnei,391,NA
Leucopogon acuminatus,leaf_compoundness,mode,simple,NA,Leucopogon acuminatus,395,NA
Litsea breviumbellata,leaf_compoundness,mode,simple,NA,Litsea breviumbellata,396,NA
Litsea glutinosa,leaf_compoundness,mode,simple,NA,Litsea glutinosa,397,NA
Lophostemon grandiflorus,leaf_compoundness,mode,simple,NA,Lophostemon grandiflorus,398,NA
Lophostemon lactifluus,leaf_compoundness,mode,simple,NA,Lophostemon lactifluus,399,NA
Lumnitzera littorea,leaf_compoundness,mode,simple,NA,Lumnitzera littorea,405,NA
Lumnitzera racemosa,leaf_compoundness,mode,simple,NA,Lumnitzera racemosa,406,NA
Macaranga involucrata,leaf_compoundness,mode,simple,NA,Macaranga involucrata var. mallotoides,409,NA
Macaranga tanarius,leaf_compoundness,mode,simple,NA,Macaranga tanarius,410,NA
Macarthuria vertex,leaf_compoundness,mode,simple,NA,Macarthuria vertex,411,NA
Mallotus dispersus,leaf_compoundness,mode,simple,NA,Mallotus didymochryseus,412,NA
Mallotus nesophilus,leaf_compoundness,mode,simple,NA,Mallotus nesophilus,413,NA
Mallotus philippensis,leaf_compoundness,mode,simple,NA,Mallotus philippensis,414,NA
Maranthes corymbosa,leaf_compoundness,mode,simple,NA,Maranthes corymbosa,415,NA
Margaritaria dubium-traceyi,leaf_compoundness,mode,simple,NA,Margaritaria dubium-traceyi,416,NA
Margaritaria indica,leaf_compoundness,mode,simple,NA,Margaritaria indica,417,NA
Denhamia ferdinandi,leaf_compoundness,mode,simple,NA,Maytenus ferdinandi,418,NA
Meiogyne cylindrocarpa,leaf_compoundness,mode,simple,NA,Meiogyne cylindrocarpa,419,NA
Melaleuca acacioides,leaf_compoundness,mode,simple,NA,Melaleuca acacioides,420,NA
Melaleuca argentea,leaf_compoundness,mode,simple,NA,Melaleuca argentea,421,NA
Melaleuca cajuputi,leaf_compoundness,mode,simple,NA,Melaleuca cajuputi,422,NA
Melaleuca dealbata,leaf_compoundness,mode,simple,NA,Melaleuca dealbata,423,NA
Melaleuca leucadendra,leaf_compoundness,mode,simple,NA,Melaleuca leucadendra,424,NA
Melaleuca nervosa,leaf_compoundness,mode,simple,NA,Melaleuca nervosa,425,NA
Melaleuca viridiflora,leaf_compoundness,mode,simple,NA,Melaleuca viridiflora,426,NA
Melastoma affine,leaf_compoundness,mode,simple,NA,Melastoma affine,427,NA
Memecylon pauciflorum,leaf_compoundness,mode,simple,NA,Memecylon pauciflorum,428,NA
Miliusa brahei,leaf_compoundness,mode,simple,NA,Miliusa brahei,429,NA
Miliusa traceyi,leaf_compoundness,mode,simple,NA,Miliusa traceyi,430,NA
Mimusops elengi,leaf_compoundness,mode,simple,NA,Mimusops elengi,431,NA
Mitrella tiwiensis,leaf_compoundness,mode,simple,NA,Mitrella tiwiensis,432,See also Flora of Australia; updated Darwin Region Rainforest Key.
Hypertelis cerviana,leaf_compoundness,mode,simple,NA,Mollugo cerviana,433,NA
Trigastrotheca molluginea,leaf_compoundness,mode,simple,NA,Mollugo molluginis,434,NA
Myriophyllum muricatum,leaf_compoundness,mode,simple,NA,Myriophyllum muricatum,440,"Cowie, I.D., Short, P.S., and Osterkamp Madsen, M., 2011, Floodplain Flora: A flora of the coastal floodplains of the Northern Territory, Australia. Northern Territory Herbarium, Department of Natural Resources, Environment, the Arts and Sport, p 104."
Lithomyrtus retusa,leaf_compoundness,mode,simple,NA,Myrtella retusa,444,NA
Nelumbo nucifera,leaf_compoundness,mode,simple,NA,Nelumbo nucifera,445,NA
Neolitsea brassii,leaf_compoundness,mode,simple,NA,Neolitsea brassii,446,NA
Ammannia striatiflora,leaf_compoundness,mode,simple,NA,Nesaea striatiflora,449,NA
Olax imbricata,leaf_compoundness,mode,simple,NA,Olax imbricata,450,NA
Omegandra kanisii,leaf_compoundness,mode,simple,NA,Omegandra kanisii,452,NA
Opilia amentacea,leaf_compoundness,mode,simple,NA,Opilia amentacea,453,NA
Osbeckia australiana,leaf_compoundness,mode,simple,NA,Osbeckia australiana,454,NA
Osbornia octodonta,leaf_compoundness,mode,simple,NA,Osbornia octodonta,455,NA
Pachygone ovata,leaf_compoundness,mode,simple,NA,Pachygone ovata,456,NA
Parinari nonda,leaf_compoundness,mode,simple,NA,Parinari nonda,457,NA
Pemphis acidula,leaf_compoundness,mode,simple,NA,Pemphis acidula,459,NA
Persicaria attenuata,leaf_compoundness,mode,simple,NA,Persicaria attenuata,460,NA
Persicaria barbata,leaf_compoundness,mode,simple,NA,Persicaria barbata,461,NA
Persicaria orientalis,leaf_compoundness,mode,simple,NA,Persicaria orientalis,463,NA
Persoonia falcata,leaf_compoundness,mode,simple,NA,Persoonia falcata,464,NA
Petalostigma banksii,leaf_compoundness,mode,simple,NA,Petalostigma banksii,465,NA
Petalostigma pubescens,leaf_compoundness,mode,simple,NA,Petalostigma pubescens,466,NA
Petalostigma quadriloculare,leaf_compoundness,mode,simple,NA,Petalostigma quadriloculare,467,NA
Phaleria octandra,leaf_compoundness,mode,simple,NA,Phaleria octandra,468,NA
Piper macropiper,leaf_compoundness,mode,simple,NA,Piper macropiper,479,NA
Pisonia aculeata,leaf_compoundness,mode,simple,NA,Pisonia aculeata,480,NA
Planchonia careya,leaf_compoundness,mode,simple,NA,Planchonia careya,484,NA
Plumbago zeylanica,leaf_compoundness,mode,simple,NA,Plumbago zeylanica,485,NA
Monoon australe,leaf_compoundness,mode,simple,NA,Polyalthia australis,486,NA
Huberantha nitidissima,leaf_compoundness,mode,simple,NA,Polyalthia nitidissima,487,NA
Polycarpaea arida,leaf_compoundness,mode,simple,NA,Polycarpaea arida,488,"Flora of Central Australia, 1981."
Polycarpaea breviflora,leaf_compoundness,mode,simple,NA,Polycarpaea breviflora,489,"Cowie, I.D. (2013). Caryophyllaceae. In Short, P.S. & Cowie, I.D. (eds), Flora of the Darwin Region. (Northern Territory Herbarium, Department of Land Resource Management). Vol. 1, pp. 3-4."
Polycarpaea corymbosa,leaf_compoundness,mode,simple,NA,Polycarpaea corymbosa,490,"Flora of Central Australia, 1981."
Polycarpaea holtzei,leaf_compoundness,mode,simple,NA,Polycarpaea holtzei,491,"Cowie, I.D. (2013). Caryophyllaceae. In Short, P.S. & Cowie, I.D. (eds), Flora of the Darwin Region. (Northern Territory Herbarium, Department of Land Resource Management). Vol. 1, pp. 4-5."
Polycarpaea incana,leaf_compoundness,mode,simple,NA,Polycarpaea incana,492,"Cowie, I.D. (2013). Caryophyllaceae. In Short, P.S. & Cowie, I.D. (eds), Flora of the Darwin Region. (Northern Territory Herbarium, Department of Land Resource Management). Vol. 1, p. 5."
Polycarpaea involucrata,leaf_compoundness,mode,simple,NA,Polycarpaea involucrata,493,NA
Polycarpaea longiflora,leaf_compoundness,mode,simple,NA,Polycarpaea longiflora,494,"Cowie, I.D. (2013). Caryophyllaceae. In Short, P.S. & Cowie, I.D. (eds), Flora of the Darwin Region. (Northern Territory Herbarium, Department of Land Resource Management). Vol. 1, p. 5."
Polycarpaea microceps,leaf_compoundness,mode,simple,NA,Polycarpaea microceps,495,"Cowie, I.D. (2013). Caryophyllaceae. In Short, P.S. & Cowie, I.D. (eds), Flora of the Darwin Region. (Northern Territory Herbarium, Department of Land Resource Management). Vol. 1, pp. 5-6."
Polycarpaea multicaulis,leaf_compoundness,mode,simple,NA,Polycarpaea multicaulis,496,"Cowie, I.D. (2013). Caryophyllaceae. In Short, P.S. & Cowie, I.D. (eds), Flora of the Darwin Region. (Northern Territory Herbarium, Department of Land Resource Management). Vol. 1, p. 6."
Polycarpaea staminodina,leaf_compoundness,mode,simple,NA,Polycarpaea staminodina,498,"Cowie, I.D. (2013). Caryophyllaceae. In Short, P.S. & Cowie, I.D. (eds), Flora of the Darwin Region. (Northern Territory Herbarium, Department of Land Resource Management). Vol. 1, p. 6."
Polycarpaea tenax,leaf_compoundness,mode,simple,NA,Polycarpaea tenax,499,"Cowie, I.D. (2013). Caryophyllaceae. In Short, P.S. & Cowie, I.D. (eds), Flora of the Darwin Region. (Northern Territory Herbarium, Department of Land Resource Management). Vol. 1, p. 6."
Polycarpaea violacea,leaf_compoundness,mode,simple,NA,Polycarpaea violacea,500,"Cowie, I.D. (2013). Caryophyllaceae. In Short, P.S. & Cowie, I.D. (eds), Flora of the Darwin Region. (Northern Territory Herbarium, Department of Land Resource Management). Vol. 1, p. 8."
