NDat,Taxon,AuthTax,Family,Order,Character,Reference,Character_state,Value,Min,Max,Notes,User,Date,User_update,Date_update,FullRef,WeblinkRef,trait_value,taxa_to_keep
152283,Anredera cordifolia,(Tenore) Steenis,Basellaceae,Caryophyllales,5000. Number of apertures (C1)_min,"Joan W. Nowicke, Pollen Morphology, Exine Structure and the Relationships of Basellaceae and Didiereaceae to
Portulacaceae. Systematic Botany, Vol. 21, No. 2 (Apr. - Jun., 1996), pp. 187-208",NA,NA,6,12,NA,Charlotte Prieu,6-Jun-14,NA,NA,"Joan W. Nowicke, Pollen Morphology, Exine Structure and the Relationships of Basellaceae and Didiereaceae to
Portulacaceae. Systematic Botany, Vol. 21, No. 2 (Apr. - Jun., 1996), pp. 187-208",NA,6,1
126138,Antirrhinum majus,L.,Plantaginaceae,Lamiales,204. Fusion of perianth (C1)_min,"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz. http://www.biodiversitylibrary.org/bibliography/5360/summary",NA,NA,0.5,0.9,corolla (different lips),Erica Barroso,9-Jul-13,NA,NA,"Thome? OW. 1885. Flora von Deutschland, O?sterreich und der Schweiz, in Wort und Bild, fu?r Schule und Haus. Gera-Untermhaus: Verlag Friedrich von Zezschwitz.",http://www.biodiversitylibrary.org/bibliography/5360,0.5,NA
143030,Aphanopetalum resinosum,NA,Aphanopetalaceae,Saxifragales,201. Number of perianth parts (C1)_min,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 19th December 2012. http://delta-intkey.com. Accessed 2013. http://delta-intkey.com/angio/",NA,NA,4,8,presence of coralla can vary within an individual,Elisabeth Reyes,21-Feb-14,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 19th December 2012. http://delta-intkey.com. Accessed 2013.",http://delta-intkey.com/angio/,4,1
143029,Aphanopetalum resinosum,NA,Aphanopetalaceae,Saxifragales,231. Number of perianth whorls (C1)_min,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 19th December 2012. http://delta-intkey.com. Accessed 2013. http://delta-intkey.com/angio/",NA,NA,1,2,presence of coralla can vary within an individual,Elisabeth Reyes,21-Feb-14,NA,NA,"Watson L, Dallwitz MJ. 1992 onwards. The families of flowering plants: descriptions, illustrations, identification, and information retrieval. Version: 19th December 2012. http://delta-intkey.com. Accessed 2013.",http://delta-intkey.com/angio/,1,1
128000,Arabidopsis thaliana,(L.) Heynh.,Brassicaceae,Brassicales,411. Number of ovules per functional carpel (C1)_min,http://www.efloras.org/flora_page.aspx?flora_id=2,NA,NA,40,70,NA,Rebeca Hernández Gutiérrez,9-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,40,1
141050,Asparagus officinalis,L.,Asparagaceae,Asparagales,204. Fusion of perianth (C1)_min,http://www.efloras.org/flora_page.aspx?flora_id=1,NA,NA,0.25,0.33,NA,Elisabeth Reyes,4-Feb-14,Elisabeth Reyes,6-Feb-14,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,0.25,1
44551,Atherosperma moschatum,NA,Atherospermataceae,Laurales,201. Number of perianth parts (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,8,8,8,NA,Yannick Städler,7-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,8,1
44553,Atherosperma moschatum,NA,Atherospermataceae,Laurales,204. Fusion of perianth (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,0,0,0,there is a floral cup in which most organs are fused,Yannick Städler,7-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,0,1
45497,Atherosperma moschatum,NA,Atherospermataceae,Laurales,301. Number of fertile stamens (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,NA,12,20,male flowers,Yannick Städler,14-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,12,1
45504,Atherosperma moschatum,NA,Atherospermataceae,Laurales,306. Fusion of filaments (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,NA,0,0,NA,Yannick Städler,14-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,0,1
45541,Atherosperma moschatum,NA,Atherospermataceae,Laurales,401. Number of structural carpels (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,NA,24,40,NA,Yannick Städler,14-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,24,1
45548,Atherosperma moschatum,NA,Atherospermataceae,Laurales,403. Fusion of ovaries (C1)_min,NA,NA,0,0,0,Observation on fruits,Yannick Städler,14-Feb-13,NA,NA,NA,NA,0,1
45551,Atherosperma moschatum,NA,Atherospermataceae,Laurales,406. Fusion of styles (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,NA,0.1,0.2,"Schodde mentions ""fused at the base""",Yannick Städler,14-Feb-13,Yannick Städler,14-Feb-13,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,0.1,1
45505,Atherosperma moschatum,NA,Atherospermataceae,Laurales,308. Fusion of filaments to inner perianth series (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,0,0,0,NA,Yannick Städler,14-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,0,1
45552,Atherosperma moschatum,NA,Atherospermataceae,Laurales,411. Number of ovules per functional carpel (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,1,1,1,NA,Yannick Städler,14-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,1,1
45556,Atherosperma moschatum,NA,Atherospermataceae,Laurales,411. Number of ovules per functional carpel (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,1,1,1,NA,Yannick Städler,14-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,1,1
44547,Atherosperma moschatum,NA,Atherospermataceae,Laurales,231. Number of perianth whorls (C1)_min,"Staedler YM, Endress PK. 2009. Diversity and lability of floral phyllotaxis in the pluricarpellate families of core Laurales (Gomortegaceae, Atherospermataceae, Siparunaceae, Monimiaceae). International Journal of Plant Sciences 170: 522–550. http://www.jstor.org/stable/10.1086/597272",NA,3,3,3,male flowers,Yannick Städler,7-Feb-13,Yannick Städler,7-Feb-13,"Staedler YM, Endress PK. 2009. Diversity and lability of floral phyllotaxis in the pluricarpellate families of core Laurales (Gomortegaceae, Atherospermataceae, Siparunaceae, Monimiaceae). International Journal of Plant Sciences 170: 522–550.",http://www.jstor.org/stable/10.1086/597272,3,1
45221,Atherosperma moschatum,NA,Atherospermataceae,Laurales,331. Number of androecium structural whorls (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,3,2,4,NA,Yannick Städler,12-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,2,1
45490,Atherosperma moschatum,NA,Atherospermataceae,Laurales,332. Androecium structural merism (C1)_min,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,NA,12,20,NA,Yannick Städler,14-Feb-13,NA,NA,"Schodde R. 1969. A monograph of the family Atherospermataceae R. Br. Unpublished PhD thesis, University of Adelaide, Australia.",NA,12,1
1024,Austrobaileya scandens,C. T. White,Austrobaileyaceae,Austrobaileyales,201. Number of perianth parts (C1)_min,Endress PK. 2001. The flowers in extant basal angiosperms and inferences on ancestral flowers. International Journal of Plant Sciences. 162: 1111–1140.,NA,NA,19,23,NA,Hervé Sauquet,20-Jan-11,NA,NA,Endress PK. 2001. The flowers in extant basal angiosperms and inferences on ancestral flowers. International Journal of Plant Sciences. 162: 1111–1140.,NA,19,1
40028,Austrobaileya scandens,C. T. White,Austrobaileyaceae,Austrobaileyales,201. Number of perianth parts (C1)_min,"Flora of Australia Online. Australian Government, Department of the Environment. http://www.environment.gov.au/biodiversity/abrs/online-resources/flora/main/index.html",NA,NA,11,23,NA,Hervé Sauquet,12-Jan-13,NA,NA,"Flora of Australia Online. Australian Government, Department of the Environment.",http://www.environment.gov.au/biodiversity/abrs/online-resources/flora/main/index.html,11,1
1025,Austrobaileya scandens,C. T. White,Austrobaileyaceae,Austrobaileyales,301. Number of fertile stamens (C1)_min,Endress PK. 2001. The flowers in extant basal angiosperms and inferences on ancestral flowers. International Journal of Plant Sciences. 162: 1111–1140.,NA,NA,7,11,NA,Hervé Sauquet,20-Jan-11,NA,NA,Endress PK. 2001. The flowers in extant basal angiosperms and inferences on ancestral flowers. International Journal of Plant Sciences. 162: 1111–1140.,NA,7,1
1027,Austrobaileya scandens,C. T. White,Austrobaileyaceae,Austrobaileyales,401. Number of structural carpels (C1)_min,Endress PK. 2001. The flowers in extant basal angiosperms and inferences on ancestral flowers. International Journal of Plant Sciences. 162: 1111–1140.,NA,NA,10,13,NA,Hervé Sauquet,20-Jan-11,NA,NA,Endress PK. 2001. The flowers in extant basal angiosperms and inferences on ancestral flowers. International Journal of Plant Sciences. 162: 1111–1140.,NA,10,1
1049,Austrobaileya scandens,C. T. White,Austrobaileyaceae,Austrobaileyales,411. Number of ovules per functional carpel (C1)_min,Endress PK. 2001. The flowers in extant basal angiosperms and inferences on ancestral flowers. International Journal of Plant Sciences. 162: 1111–1140.,NA,NA,4,10,NA,Hervé Sauquet,20-Jan-11,NA,NA,Endress PK. 2001. The flowers in extant basal angiosperms and inferences on ancestral flowers. International Journal of Plant Sciences. 162: 1111–1140.,NA,4,1
120331,Austrobuxus megacarpus,P.I.Forst.,Picrodendraceae,Malpighiales,301. Number of fertile stamens (C1)_min,Forster PI. 1997. A taxonomic revision of Austrobuxus Miq. (Euphorbiaceae: Dissiliariinae) in Australia. Austrobaileya 4: 619-626.,NA,NA,7,9,NA,Charlotte Prieu,4-Jul-13,NA,NA,Forster PI. 1997. A taxonomic revision of Austrobuxus Miq. (Euphorbiaceae: Dissiliariinae) in Australia. Austrobaileya 4: 619-626.,NA,7,1
120331,Austrobuxus megacarpus,P.I.Forst.,Picrodendraceae,Malpighiales,301. Number of fertile stamens (C1)_min,Forster PI. 1997. A taxonomic revision of Austrobuxus Miq. (Euphorbiaceae: Dissiliariinae) in Australia. Austrobaileya 4: 619-626.,NA,NA,7,9,NA,Charlotte Prieu,4-Jul-13,NA,NA,Forster PI. 1997. A taxonomic revision of Austrobuxus Miq. (Euphorbiaceae: Dissiliariinae) in Australia. Austrobaileya 4: 619-626.,NA,NA,1
120347,Austrobuxus megacarpus,P.I.Forst.,Picrodendraceae,Malpighiales,401. Number of structural carpels (C1)_min,"Sutter DM, Forster PI, Endress PK. 2006. Female flowers and systematic position of Picrodendraceae (Euphorbiaceae s.l., Malpighiales) Plant Systematics and Evolution 261: 187–215.",NA,NA,2,4,NA,Charlotte Prieu,4-Jul-13,NA,NA,"Sutter DM, Forster PI, Endress PK. 2006. Female flowers and systematic position of Picrodendraceae (Euphorbiaceae s.l., Malpighiales) Plant Systematics and Evolution 261: 187–215.",NA,2,1
120347,Austrobuxus megacarpus,P.I.Forst.,Picrodendraceae,Malpighiales,401. Number of structural carpels (C1)_min,"Sutter DM, Forster PI, Endress PK. 2006. Female flowers and systematic position of Picrodendraceae (Euphorbiaceae s.l., Malpighiales) Plant Systematics and Evolution 261: 187–215.",NA,NA,2,4,NA,Charlotte Prieu,4-Jul-13,NA,NA,"Sutter DM, Forster PI, Endress PK. 2006. Female flowers and systematic position of Picrodendraceae (Euphorbiaceae s.l., Malpighiales) Plant Systematics and Evolution 261: 187–215.",NA,NA,1
153650,Barleria prionitis,L.,Acanthaceae,Lamiales,204. Fusion of perianth (C1)_min,http://www.efloras.org/flora_page.aspx?flora_id=2,NA,NA,0.25,0.66,corolla,Elisabeth Reyes,23-Jun-14,Elisabeth Reyes,23-Jun-14,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,0.25,1
121018,Barringtonia asiatica,NA,Lecythidaceae,Ericales,411. Number of ovules per functional carpel (C1)_min,http://www.efloras.org/flora_page.aspx?flora_id=2,NA,NA,4,5,NA,Stefan Löfstrand,4-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,4,1
45705,Beta vulgaris,L.,Amaranthaceae,Caryophyllales,5000. Number of apertures (C1)_min,"Hugo Carl Albert Fischer, Beiträge zur vergleichenden morphologie der pollenkörner (Breslau - J. U. Kern's Verlag, 1890)",NA,NA,30,40,NA,Charlotte Prieu,14-Feb-13,NA,NA,"Hugo Carl Albert Fischer, Beiträge zur vergleichenden morphologie der pollenkörner (Breslau - J. U. Kern's Verlag, 1890)",NA,30,1
118221,Bischofia javanica,NA,Phyllanthaceae,Malpighiales,401. Number of structural carpels (C1)_min,http://www.efloras.org/flora_page.aspx?flora_id=2,NA,NA,3,4,NA,Charlotte Prieu,3-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,3,1
1644,Bixa orellana,Linnaeus,Bixaceae,Malvales,301. Number of fertile stamens (C1)_min,http://www.efloras.org/flora_page.aspx?flora_id=2,NA,NA,99,999,NA,Hervé Sauquet,8-Mar-11,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,99,1
1657,Bixa orellana,Linnaeus,Bixaceae,Malvales,411. Number of ovules per functional carpel (C1)_min,http://www.efloras.org/flora_page.aspx?flora_id=2,NA,NA,9,99,NA,Hervé Sauquet,8-Mar-11,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,9,1
120662,Blandfordia punicea,(Labill.) Sweet,Blandfordiaceae,Asparagales,308. Fusion of filaments to inner perianth series (C1)_min,"Kubitzki K, ed. 1998. Flowering Plants. Monocotyledons. Lilianae. The families and genera of vascular plants III. Berlin: Springer.",NA,NA,0.33,0.5,NA,Guillaume Chomicki,4-Jul-13,Guillaume Chomicki,4-Jul-13,"Kubitzki K, ed. 1998. Flowering Plants. Monocotyledons. Lilianae. The families and genera of vascular plants III. Berlin: Springer.",NA,0.33,1
188295,Bombax ceiba,NA,Malvaceae,Malvales,301. Number of fertile stamens (C1)_min,"Janka H, von Balthazar M, Alverson WS, Baum DA,  Semir J, Bayer C. 2008. Structure, development and evolution of the androecium in Adansonieae (core Bombacoideae, Malvaceae s.l.). Plant Systematics and Evolution 275: 69-91.",NA,NA,75,100,NA,Maria von Balthazar,3-Nov-15,NA,NA,"Janka H, von Balthazar M, Alverson WS, Baum DA,  Semir J, Bayer C. 2008. Structure, development and evolution of the androecium in Adansonieae (core Bombacoideae, Malvaceae s.l.). Plant Systematics and Evolution 275: 69-91.",NA,75,1
188295,Bombax ceiba,NA,Malvaceae,Malvales,301. Number of fertile stamens (C1)_min,"Janka H, von Balthazar M, Alverson WS, Baum DA,  Semir J, Bayer C. 2008. Structure, development and evolution of the androecium in Adansonieae (core Bombacoideae, Malvaceae s.l.). Plant Systematics and Evolution 275: 69-91.",NA,NA,75,100,NA,Maria von Balthazar,3-Nov-15,NA,NA,"Janka H, von Balthazar M, Alverson WS, Baum DA,  Semir J, Bayer C. 2008. Structure, development and evolution of the androecium in Adansonieae (core Bombacoideae, Malvaceae s.l.). Plant Systematics and Evolution 275: 69-91.",NA,NA,1
81829,Borago officinalis,L.,Boraginaceae,Boraginales,204. Fusion of perianth (C1)_min,"Bonnier G. 1990. La grande flore en couleurs de Gaston Bonnier: France, Suisse, Belgique et pays voisins. Paris: Belin.",NA,NA,0,0.25,NA,Charlotte Prieu,25-Mar-13,Charlotte Prieu,27-Mar-13,"Bonnier G. 1990. La grande flore en couleurs de Gaston Bonnier: France, Suisse, Belgique et pays voisins. Paris: Belin.",NA,0,1
84220,Borago officinalis,L.,Boraginaceae,Boraginales,308. Fusion of filaments to inner perianth series (C1)_min,"Bonnier G. 1990. La grande flore en couleurs de Gaston Bonnier: France, Suisse, Belgique et pays voisins. Paris: Belin.",NA,NA,0,0.5,NA,Charlotte Prieu,27-Mar-13,NA,NA,"Bonnier G. 1990. La grande flore en couleurs de Gaston Bonnier: France, Suisse, Belgique et pays voisins. Paris: Belin.",NA,0,1
120139,Borya septentrionalis,F.Muell.,Boryaceae,Asparagales,411. Number of ovules per functional carpel (C1)_min,FloraBase: the Western Australian Flora. The government of Western Australia. Department of Parks and Wildlife. Western Australian Herbarium. http://florabase.dpaw.wa.gov.au/http://florabase.dpaw.wa.gov.au/,NA,NA,15,50,NA,Guillaume Chomicki,4-Jul-13,NA,NA,FloraBase: the Western Australian Flora. The government of Western Australia. Department of Parks and Wildlife. Western Australian Herbarium.,http://florabase.dpaw.wa.gov.au/,15,1
125971,Bougainvillea glabra,Choisy,Nyctaginaceae,Caryophyllales,301. Number of fertile stamens (C1)_min,http://www.efloras.org/flora_page.aspx?flora_id=2,NA,NA,6,8,NA,Julien Massoni,9-Jul-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=2,6,1
44483,Brasenia schreberi,J.F.Gmel.,Cabombaceae,Nymphaeales,301. Number of fertile stamens (C1)_min,http://www.efloras.org/flora_page.aspx?flora_id=1,NA,NA,18,36,"""stamens 18-36(-51)""",Hervé Sauquet,7-Feb-13,NA,NA,NA,http://www.efloras.org/flora_page.aspx?flora_id=1,18,1
