taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Phyllanthus flagellaris,herb,prostrate,NA,perennial,NA,NA,NA,NA
Phyllanthus fuernrohrii,herb,NA,NA,NA,NA,NA,NA,NA
Phyllanthus hebecarpus,NA,NA,NA,NA,NA,NA,NA,NA
Phyllanthus lacerosus,herb,NA,NA,annual perennial,NA,NA,NA,NA
Phyllanthus lacunellus,NA,NA,NA,NA,NA,NA,NA,NA
Phyllanthus maderaspatensis,subshrub herb,NA,NA,annual biennial,NA,NA,NA,NA
Phyllanthus baccatus,shrub,scandent,NA,perennial,NA,NA,NA,NA
Phyllanthus urinaria,herb,erect,NA,annual,NA,NA,NA,NA
Phyllanthus virgatus,subshrub,erect,NA,perennial,NA,NA,NA,NA
Poranthera,NA,NA,NA,NA,NA,NA,NA,NA
Poranthera coerulea,herb,erect,NA,annual,NA,NA,NA,NA
Poranthera triandra,herb,prostrate erect,NA,annual,NA,NA,NA,NA
Ricinocarpos,NA,NA,NA,NA,NA,NA,NA,NA
Ricinocarpos gloria-medii,shrub,NA,NA,NA,NA,NA,NA,NA
Ricinus communis,shrub,NA,NA,NA,NA,NA,NA,soft_wood
Sauropus,subshrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Sauropus brunonis,NA,NA,NA,NA,NA,NA,NA,NA
Synostemon ditassoides,herb,prostrate erect,NA,NA,NA,NA,NA,NA
Synostemon glaucus,subshrub,erect,NA,NA,NA,NA,NA,NA
Sauropus huntii,NA,NA,NA,NA,NA,NA,NA,NA
Synostemon ochrophyllus,subshrub,erect,NA,NA,NA,NA,NA,NA
Synostemon ramosissimus,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Sauropus rigens,NA,NA,NA,NA,NA,NA,NA,NA
Synostemon trachyspermus,subshrub herb,NA,NA,NA,NA,NA,NA,NA
Microstachys chamaelea,shrub,erect,NA,NA,NA,NA,NA,NA
Suregada glomerulata,shrub,NA,NA,NA,NA,NA,NA,NA
Tragia arnhemica,NA,NA,NA,NA,NA,NA,NA,NA
Abrus,NA,NA,NA,NA,NA,NA,NA,NA
Abrus precatorius,NA,NA,NA,NA,NA,NA,NA,NA
Aenictophyton reconditum,NA,NA,NA,NA,NA,NA,NA,NA
Aeschynomene,shrub herb,NA,NA,annual,NA,NA,NA,NA
Aeschynomene americana,shrub,NA,NA,NA,NA,NA,NA,NA
Aeschynomene aspera,shrub,NA,NA,NA,NA,NA,NA,NA
Aeschynomene indica,shrub,NA,NA,NA,NA,NA,NA,NA
Aeschynomene villosa,herb,erect decumbent,NA,NA,NA,NA,NA,NA
Alysicarpus,shrub herb,prostrate,NA,NA,NA,NA,NA,NA
Alysicarpus vaginalis,herb,prostrate erect,NA,annual,NA,NA,NA,NA
Aphyllodium,shrub,NA,NA,annual perennial,NA,NA,NA,NA
Aphyllodium schindleri,shrub,NA,NA,annual,NA,NA,NA,NA
Aphyllodium stylosanthoides,shrub,NA,NA,annual,NA,NA,NA,NA
Austrodolichos,climber_vine,NA,NA,annual perennial,NA,NA,NA,NA
Austrodolichos errabundus,climber_vine,twining,NA,NA,NA,NA,NA,NA
Bossiaea,NA,NA,NA,NA,NA,NA,NA,NA
Bossiaea bossiaeoides,shrub,NA,NA,NA,NA,NA,NA,NA
Cajanus,shrub climber_vine,prostrate,NA,perennial,NA,NA,NA,NA
Cajanus acutifolius,shrub,erect,NA,NA,NA,NA,NA,NA
Cajanus aromaticus,NA,NA,NA,NA,NA,NA,NA,NA
Cajanus cinereus,NA,NA,NA,NA,NA,NA,NA,NA
Cajanus crassicaulis,NA,NA,NA,NA,NA,NA,NA,NA
Cajanus latisepalus,NA,NA,NA,NA,NA,NA,NA,NA
Cajanus marmoratus,climber_vine,prostrate,NA,annual perennial,NA,NA,NA,NA
Cajanus pubescens,NA,NA,NA,NA,NA,NA,NA,NA
Cajanus reticulatus,NA,NA,NA,NA,NA,NA,NA,NA
Cajanus reticulatus,shrub,erect,NA,perennial,NA,NA,NA,NA
Cajanus reticulatus,shrub,prostrate spreading,NA,perennial,NA,NA,NA,NA
Cajanus reticulatus,NA,NA,NA,NA,NA,NA,NA,NA
Calopogonium,NA,NA,NA,NA,NA,NA,NA,NA
Calopogonium mucunoides,climber_vine,prostrate twining,NA,annual,NA,NA,NA,NA
Canavalia,climber_vine,trailing twining,NA,perennial,NA,NA,NA,NA
Canavalia cathartica,climber_vine,prostrate,NA,NA,NA,NA,NA,NA
Canavalia papuana,climber_vine,twining,NA,NA,NA,NA,NA,NA
Canavalia rosea,climber_vine,prostrate,NA,NA,NA,NA,NA,NA
Centrosema,climber_vine,twining,NA,NA,NA,NA,NA,NA
Centrosema pascuorum,NA,NA,NA,NA,NA,NA,NA,NA
Christia,NA,NA,NA,NA,NA,NA,NA,NA
Christia australasica,climber_vine,trailing,NA,annual perennial,NA,NA,NA,NA
Clitoria,shrub climber_vine,NA,NA,perennial,NA,NA,NA,NA
Clitoria australis,shrub,twining,NA,NA,NA,NA,NA,NA
Clitoria ternatea,climber_vine,twining,NA,perennial,NA,NA,NA,NA
Crotalaria,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Crotalaria alata,shrub,erect,NA,annual,NA,NA,NA,NA
Crotalaria brevis,subshrub,prostrate erect,NA,annual perennial,NA,NA,NA,NA
Crotalaria calycina,shrub,erect,NA,annual,NA,NA,NA,NA
Crotalaria crispata,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria cunninghamii,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria dissitiflora,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria dissitiflora,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Crotalaria dissitiflora,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria eremaea,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria eremaea,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria eremaea,subshrub,NA,NA,NA,NA,NA,NA,NA
Crotalaria goreensis,shrub,erect,NA,annual,NA,NA,NA,NA
Crotalaria humifusa,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria incana,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria juncea,herb,NA,NA,annual,NA,NA,NA,NA
Crotalaria lanceolata,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria medicaginea,shrub,erect,NA,annual,NA,NA,NA,NA
Crotalaria montana,shrub,erect,NA,annual,NA,NA,NA,NA
Crotalaria novae-hollandiae,shrub,erect,NA,perennial,NA,NA,NA,NA
Crotalaria novae-hollandiae,shrub,NA,NA,NA,NA,NA,NA,NA
Crotalaria novae-hollandiae,shrub,erect,NA,perennial,NA,NA,NA,NA
Crotalaria pallida,herb,erect,NA,annual,NA,NA,NA,NA
Crotalaria quinquefolia,herb,erect,NA,annual,NA,NA,NA,NA
Crotalaria retusa,shrub,erect,NA,short_lived_perennial annual,NA,NA,NA,NA
Crotalaria sessiliflora,NA,NA,NA,NA,NA,NA,NA,NA
Crotalaria smithiana,subshrub,procumbent,NA,NA,NA,NA,NA,NA
Crotalaria verrucosa,herb,erect,NA,annual perennial,NA,NA,NA,NA
Cullen,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Cullen australasicum,tree shrub herb,NA,NA,perennial,NA,NA,NA,NA
Cullen badocanum,shrub,erect,NA,NA,NA,NA,NA,NA
Cullen balsamicum,shrub,NA,NA,NA,NA,NA,NA,NA
Cullen cinereum,herb,erect,NA,annual,NA,NA,NA,NA
Cullen discolor,herb,prostrate,NA,perennial,NA,NA,NA,NA
Cullen graveolens,herb,erect,NA,annual,NA,NA,NA,NA
Cullen leucanthum,NA,NA,NA,NA,NA,NA,NA,NA
Cullen martinii,NA,NA,NA,NA,NA,NA,NA,NA
Cullen pallidum,subshrub herb,erect decumbent,NA,perennial,NA,NA,NA,NA
Cullen patens,herb,prostrate,NA,NA,NA,NA,NA,NA
Cullen plumosum,NA,NA,NA,NA,NA,NA,NA,NA
Cullen pustulatum,shrub,NA,NA,NA,NA,NA,NA,NA
Cullen walkingtonii,NA,NA,NA,NA,NA,NA,NA,NA
Cyclocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Cyclocarpa stellaris,herb,prostrate decumbent,NA,annual,NA,NA,NA,NA
Dalbergia,tree climber_vine,NA,NA,NA,NA,NA,NA,NA
Dalbergia candenatensis,climber_vine,NA,NA,perennial,NA,NA,NA,NA
Dalbergia sissoo,tree,NA,NA,NA,NA,NA,NA,NA
Daviesia,NA,NA,NA,NA,NA,NA,NA,NA
Daviesia arthropoda,shrub,NA,NA,NA,NA,NA,NA,NA
Daviesia eremaea,NA,NA,NA,NA,NA,NA,NA,NA
Daviesia reclinata,shrub,prostrate,NA,NA,NA,NA,NA,NA
Dendrolobium,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Dendrolobium stipatum,subshrub,NA,NA,NA,NA,NA,NA,NA
Derris,NA,NA,NA,NA,NA,NA,NA,NA
Derris trifoliata,climber_vine,NA,NA,NA,NA,NA,NA,NA
Desmodium,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Desmodium brachypodum,shrub,erect,NA,annual perennial,NA,NA,NA,NA
Desmodium brownii,herb,erect,NA,annual,NA,NA,NA,NA
Desmodium campylocaulon,herb,prostrate stoloniferous decumbent,NA,perennial,stolon,NA,NA,NA
Desmodium filiforme,herb,prostrate,NA,annual perennial,NA,NA,NA,NA
Desmodium flagellare,herb,prostrate spreading,NA,annual,NA,NA,NA,NA
Desmodium gangeticum,shrub,erect,NA,annual perennial,NA,NA,NA,NA
Desmodium glareosum,herb,erect spreading,NA,annual,NA,NA,NA,NA
Desmodium hannii,herb,prostrate spreading,NA,annual,NA,NA,NA,NA
Desmodium heterocarpon,NA,NA,NA,NA,NA,NA,NA,NA
Desmodium heterocarpon,shrub,erect,NA,short_lived_perennial,NA,NA,NA,NA
Desmodium muelleri,herb,erect spreading,NA,annual,NA,NA,NA,NA
Desmodium pullenii,herb,spreading,NA,annual,NA,NA,NA,NA
Desmodium pycnotrichum,herb,prostrate,NA,annual,NA,NA,NA,NA
Desmodium scorpiurus,herb,prostrate,NA,perennial,NA,NA,NA,NA
Desmodium tortuosum,shrub,erect,NA,annual,NA,NA,NA,NA
Desmodium trichostachyum,herb,prostrate dense mat_forming,NA,annual,NA,NA,NA,NA
Desmodium triflorum,herb,prostrate,NA,annual,NA,NA,NA,NA
Desmodium velutinum,shrub,erect,NA,annual,NA,NA,NA,NA
Dunbaria,climber_vine,twining,NA,NA,NA,NA,NA,NA
Dunbaria rotundifolia,climber_vine,NA,NA,annual,NA,NA,NA,NA
Dunbaria singuliflora,climber_vine,NA,NA,annual perennial,NA,NA,NA,NA
Eriosema,NA,NA,NA,NA,NA,NA,NA,NA
Eriosema chinense,herb,erect,NA,annual perennial,NA,NA,NA,NA
Erythrina,NA,NA,NA,NA,NA,NA,NA,NA
Erythrina variegata,NA,NA,NA,NA,NA,NA,NA,NA
Erythrina variegata,tree,NA,NA,NA,NA,NA,NA,NA
Erythrina vespertilio,tree,NA,NA,NA,NA,NA,NA,NA
Flemingia,NA,NA,NA,perennial,NA,NA,NA,NA
Flemingia sp. sericea,shrub,NA,NA,NA,NA,NA,NA,NA
Flemingia trifoliata,shrub herb,erect,NA,perennial,NA,NA,NA,NA
Flemingia lineata,shrub,NA,NA,NA,NA,NA,NA,NA
Flemingia parviflora,subshrub,prostrate erect,NA,annual,rhizome,NA,NA,NA
Flemingia pauciflora,shrub,prostrate,NA,NA,rhizome,NA,NA,NA
Flemingia trifoliastrum,herb,prostrate trailing,NA,annual perennial,NA,NA,NA,NA
Galactia,NA,NA,NA,perennial,NA,NA,NA,NA
Galactia sp. Litchfield,shrub,NA,NA,NA,NA,NA,NA,NA
Galactia megalophylla,shrub,NA,NA,NA,NA,NA,NA,NA
Galactia muelleri,shrub,NA,NA,annual,NA,NA,NA,NA
Galactia tenuiflora,climber_vine,trailing twining,NA,NA,NA,NA,NA,NA
Gastrolobium,NA,NA,NA,NA,NA,NA,NA,NA
Gastrolobium brevipes,NA,NA,NA,NA,NA,NA,NA,NA
Gastrolobium grandiflorum,NA,NA,NA,NA,NA,NA,NA,NA
Glycine,climber_vine,prostrate,NA,annual perennial,NA,NA,NA,NA
Glycine arenaria,NA,NA,NA,NA,NA,NA,NA,NA
Glycine canescens,climber,twining trailing,NA,NA,NA,NA,NA,NA
Glycine falcata,NA,NA,NA,NA,NA,NA,NA,NA
Glycine hirticaulis,NA,NA,NA,NA,NA,NA,NA,NA
Glycine rubiginosa,NA,NA,NA,NA,NA,NA,NA,NA
Glycine tabacina,NA,NA,NA,NA,NA,NA,NA,NA
Glycine tomentella,NA,NA,NA,NA,NA,NA,NA,NA
Gompholobium,NA,NA,NA,NA,NA,NA,NA,NA
Gompholobium polyzygum,NA,NA,NA,NA,NA,NA,NA,NA
Gompholobium simplicifolium,NA,NA,NA,NA,NA,NA,NA,NA
Gompholobium subulatum,shrub,erect spreading,NA,perennial,NA,NA,NA,NA
Hovea,NA,NA,NA,NA,NA,NA,NA,NA
Hovea arnhemica,NA,NA,NA,NA,NA,NA,NA,NA
Indigofera,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Indigofera centralis,NA,NA,NA,NA,NA,NA,NA,NA
Indigofera ammobia,NA,NA,NA,NA,NA,NA,NA,NA
Indigofera basedowii,shrub,NA,NA,perennial,NA,NA,NA,NA
Indigofera cinericolor,NA,NA,NA,NA,NA,NA,NA,NA
Indigofera colutea,herb,prostrate,NA,annual perennial,NA,NA,NA,NA
Indigofera cordifolia,NA,NA,NA,NA,NA,NA,NA,NA
Indigofera ewartiana,herb,NA,NA,NA,NA,NA,NA,NA
Indigofera georgei,subshrub shrub,NA,NA,perennial,NA,NA,NA,NA
Indigofera glandulosa,herb,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Indigofera haplophylla,NA,NA,NA,NA,NA,NA,NA,NA
Indigofera helmsii,shrub,NA,NA,perennial,NA,NA,NA,NA
Indigofera hirsuta,subshrub herb,erect,NA,annual,NA,NA,NA,NA
Indigofera leucotricha,shrub,NA,NA,perennial,NA,NA,NA,NA
Indigofera linifolia,herb,erect,NA,annual,NA,NA,NA,NA
Indigofera linnaei,subshrub,spreading,NA,perennial,NA,NA,NA,NA
Indigofera monophylla,subshrub herb,spreading,NA,annual,NA,NA,NA,NA
Indigofera polygaloides,herb,prostrate,NA,perennial,NA,NA,NA,NA
Indigofera pratensis,NA,NA,NA,NA,NA,NA,NA,NA
Indigofera psammophila,subshrub herb,spreading,NA,NA,NA,NA,NA,NA
Indigofera saxicola,shrub,NA,NA,perennial,NA,NA,NA,NA
Indigofera schultziana,subshrub,NA,NA,annual perennial,NA,NA,NA,NA
Indigofera trifoliata,subshrub herb,prostrate spreading trailing,NA,perennial,NA,NA,NA,NA
Indigofera trita,NA,NA,NA,NA,NA,NA,NA,NA
Indigofera verruculosa,NA,NA,NA,NA,NA,NA,NA,NA
Isotropis,NA,NA,NA,NA,NA,NA,NA,NA
Isotropis atropurpurea,NA,NA,NA,NA,NA,NA,NA,NA
Isotropis centralis,subshrub,NA,NA,NA,NA,NA,NA,NA
Isotropis faucicola,herb,NA,NA,perennial,NA,NA,NA,NA
Isotropis wheeleri,subshrub,NA,NA,NA,NA,NA,NA,NA
Isotropis winneckei,subshrub,procumbent,NA,NA,NA,NA,NA,NA
Jacksonia,NA,NA,NA,NA,NA,NA,NA,NA
Jacksonia aculeata,NA,NA,NA,NA,NA,NA,NA,NA
Jacksonia effusa,NA,NA,NA,NA,NA,NA,NA,NA
Jacksonia dilatata,shrub,erect,NA,perennial,NA,NA,NA,NA
Jacksonia forrestii,shrub,NA,NA,NA,NA,NA,NA,NA
Jacksonia odontoclada,NA,NA,NA,NA,NA,NA,NA,NA
Jacksonia vernicosa,NA,NA,NA,NA,NA,NA,NA,NA
Kennedia prorepens,herb,prostrate,NA,NA,NA,NA,NA,NA
Leptosema,NA,NA,NA,NA,NA,NA,NA,NA
Leptosema anomalum,shrub,NA,NA,NA,NA,NA,NA,NA
Leptosema bossiaeoides,NA,NA,NA,NA,NA,NA,NA,NA
Leptosema chambersii,shrub,NA,NA,NA,NA,NA,NA,NA
Leptosema villosum,NA,NA,NA,NA,NA,NA,NA,NA
Lotus,subshrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Lotus cruentus,subshrub,prostrate,NA,NA,NA,NA,NA,NA
Macroptilium,herb climber_vine,NA,NA,annual perennial,NA,NA,NA,NA
Macroptilium atropurpureum,climber_vine,twining,NA,annual perennial,NA,NA,NA,NA
Macroptilium lathyroides,herb,NA,NA,annual,NA,NA,NA,NA
Medicago minima,NA,NA,NA,NA,NA,NA,NA,NA
Medicago polymorpha,NA,NA,NA,NA,NA,NA,NA,NA
Medicago polymorpha,NA,NA,NA,NA,NA,NA,NA,NA
Medicago polymorpha,NA,NA,NA,NA,NA,NA,NA,NA
Medicago sativa,NA,NA,NA,NA,NA,NA,NA,NA
Medicago scutellata,NA,NA,NA,NA,NA,NA,NA,NA
Medicago truncatula,NA,NA,NA,annual,NA,NA,NA,NA
Melilotus indicus,NA,NA,NA,NA,NA,NA,NA,NA
Mirbelia,NA,NA,NA,NA,NA,NA,NA,NA
Mirbelia ramulosa,shrub,NA,NA,NA,NA,NA,NA,NA
Mirbelia viminalis,shrub,NA,NA,NA,NA,NA,NA,NA
Mucuna,climber_vine,trailing twining,NA,perennial,NA,NA,NA,NA
Mucuna gigantea,climber_vine_woody,twining,NA,NA,NA,NA,NA,NA
Mucuna reptans,climber_vine,prostrate,NA,annual,NA,NA,NA,NA
Muelleranthus stipularis,subshrub herb,prostrate,NA,NA,NA,NA,NA,NA
Rhynchosia rhomboidea,NA,NA,NA,NA,NA,NA,NA,NA
Phyllodium,shrub,NA,NA,NA,NA,NA,NA,NA
Plagiocarpus axillaris,NA,NA,NA,NA,NA,NA,NA,NA
Millettia,NA,NA,NA,NA,NA,NA,NA,NA
Millettia pinnata,tree,NA,NA,NA,NA,NA,NA,NA
Aenictophyton anomalum,NA,NA,NA,NA,NA,NA,NA,NA
Pycnospora,NA,NA,NA,NA,NA,NA,NA,NA
Pycnospora lutescens,shrub,spreading,NA,annual perennial,NA,NA,NA,NA
Rhynchosia,climber_vine,prostrate twining,NA,annual perennial,NA,NA,NA,NA
Rhynchosia australis,climber_vine,prostrate twining,NA,annual perennial,NA,NA,NA,NA
Rhynchosia minima,climber_vine,prostrate twining,NA,annual perennial,NA,NA,NA,NA
Sesbania,tree shrub,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Sesbania benthamiana,NA,NA,NA,NA,NA,NA,NA,NA
Sesbania brachycarpa,NA,NA,NA,NA,NA,NA,NA,NA
Sesbania cannabina,shrub,NA,NA,annual,NA,NA,NA,NA
Sesbania cannabina,NA,NA,NA,NA,NA,NA,NA,NA
Sesbania cannabina,NA,NA,NA,NA,NA,NA,NA,NA
Sesbania chippendalei,NA,NA,NA,NA,NA,NA,NA,NA
Sesbania erubescens,shrub,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Sesbania formosa,tree,NA,NA,NA,NA,NA,NA,NA
Sesbania muelleri,NA,NA,NA,NA,NA,NA,NA,NA
Sesbania burbidgeae,shrub,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Sesbania simpliciuscula,shrub,NA,NA,annual,NA,NA,NA,NA
Smithia,NA,NA,NA,NA,NA,NA,NA,NA
Smithia conferta,shrub,erect,NA,annual perennial,NA,NA,NA,NA
Sophora,tree shrub,NA,NA,NA,NA,NA,NA,NA
Sophora longipes,shrub,NA,NA,annual perennial,NA,NA,NA,NA
Sophora tomentosa,tree shrub,NA,NA,NA,NA,NA,NA,NA
Stylosanthes,subshrub herb,NA,NA,NA,NA,NA,NA,NA
Stylosanthes guianensis,NA,prostrate,NA,perennial,NA,NA,NA,NA
Stylosanthes hamata,NA,decumbent,NA,perennial,NA,NA,NA,NA
Stylosanthes humilis,NA,prostrate erect,NA,annual,NA,NA,NA,woody_base
Stylosanthes scabra,NA,NA,NA,annual perennial,NA,NA,NA,NA
Stylosanthes viscosa,NA,NA,NA,perennial,NA,NA,NA,NA
Swainsona,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona acuticarinata,herb,NA,NA,NA,NA,NA,NA,NA
Swainsona affinis,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona burkei,herb,NA,NA,NA,NA,NA,NA,NA
Swainsona campylantha,NA,decumbent,NA,perennial,NA,NA,NA,NA
Swainsona canescens,NA,NA,NA,perennial,NA,NA,NA,NA
Swainsona colutoides,shrub,NA,NA,NA,NA,NA,NA,NA
Swainsona cyclocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona flavicarinata,herb,prostrate,NA,NA,NA,NA,NA,NA
Swainsona formosa,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona laciniata,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona laxa,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona microphylla,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona oligophylla,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona oroboides,herb,prostrate,NA,NA,NA,NA,NA,NA
Swainsona phacoides,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona rostrata,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona tanamiensis,NA,NA,NA,NA,NA,NA,NA,NA
Swainsona unifoliolata,herb,NA,NA,NA,NA,NA,NA,NA
Swainsona villosa,herb,prostrate,NA,NA,NA,NA,NA,NA
Templetonia,NA,NA,NA,NA,NA,NA,NA,NA
Templetonia egena,shrub,NA,NA,NA,NA,NA,NA,NA
Templetonia hookeri,shrub,NA,NA,NA,NA,NA,NA,NA
Tephrosia,shrub herb,NA,NA,annual,NA,NA,NA,NA
Tephrosia gyropoda,shrub,erect,NA,perennial,NA,NA,NA,NA
Tephrosia sp. Katherine,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia sp. dunes,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia sp. Willowra,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia sp. granite,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia arnhemica,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia brachycarpa,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia brachyodon,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia brachyodon,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia brachyodon,shrub,erect,NA,short_lived_perennial annual,NA,NA,NA,NA
Tephrosia conspicua,shrub,NA,NA,perennial,NA,NA,NA,NA
Tephrosia coriacea,shrub,erect,NA,annual perennial,NA,NA,NA,NA
Tephrosia crocea,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia carriemichelliae,subshrub,erect,NA,annual perennial,NA,NA,NA,NA
Tephrosia delestangii,subshrub,NA,NA,perennial,NA,NA,NA,NA
Tephrosia eriocarpa,herb,NA,NA,perennial,NA,NA,NA,NA
Tephrosia filipes,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia juncea,shrub,erect,NA,annual,NA,NA,NA,NA
Tephrosia lamprolobioides,subshrub,prostrate erect,NA,annual perennial,NA,NA,NA,NA
Tephrosia laxa,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia leptoclada,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia macrocarpa,shrub,erect,NA,perennial,NA,NA,NA,NA
Tephrosia nana,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia nematophylla,shrub,erect,NA,annual perennial,NA,NA,NA,NA
Tephrosia oblongata,shrub,erect,NA,perennial,NA,NA,NA,NA
Tephrosia oligophylla,herb,prostrate spreading,NA,perennial,NA,NA,NA,NA
Tephrosia phaeosperma,shrub,erect,NA,short_lived_perennial annual,NA,NA,NA,NA
Tephrosia polyzyga,shrub,erect,NA,annual perennial,NA,NA,NA,NA
Tephrosia porrecta,subshrub,prostrate erect,NA,annual perennial,NA,NA,NA,NA
Tephrosia remotiflora,subshrub herb,erect procumbent,NA,annual perennial,NA,NA,NA,NA
Tephrosia reticulata,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia rosea,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia simplicifolia,subshrub,erect,NA,annual perennial,NA,NA,NA,NA
Tephrosia spechtii,shrub,erect,NA,perennial,NA,NA,NA,NA
Tephrosia sphaerospora,subshrub herb,prostrate,NA,NA,NA,NA,NA,NA
Tephrosia stipuligera,herb,NA,NA,annual,NA,NA,NA,NA
Tephrosia stuartii,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia subpectinata,shrub,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Tephrosia supina,NA,NA,NA,NA,NA,NA,NA,NA
Tephrosia uniovulata,NA,NA,NA,NA,NA,NA,NA,NA
Trigonella suavissima,herb,spreading,NA,annual,NA,NA,NA,NA
Uraria,herb,NA,NA,annual perennial,NA,NA,NA,NA
Uraria sp. Litchfield,NA,NA,NA,NA,NA,NA,NA,NA
Uraria lagopodioides,NA,prostrate erect,NA,NA,NA,NA,NA,NA
Vicia monantha,NA,NA,NA,NA,NA,NA,NA,NA
Vicia monantha,NA,NA,NA,NA,NA,NA,NA,NA
Vicia monantha,NA,NA,NA,NA,NA,NA,NA,NA
Vigna,climber_vine,twining,NA,perennial,NA,NA,NA,NA
Vigna adenantha,climber_vine,NA,NA,short_lived_perennial,NA,NA,NA,NA
Vigna lanceolata,NA,NA,NA,NA,NA,NA,NA,NA
Vigna lanceolata,NA,NA,NA,NA,NA,NA,NA,NA
Vigna lanceolata,NA,trailing,NA,perennial,NA,NA,NA,NA
Vigna luteola,NA,NA,NA,NA,NA,NA,NA,NA
Vigna marina,NA,NA,NA,NA,NA,NA,NA,NA
Vigna radiata,NA,NA,NA,NA,NA,NA,NA,NA
Vigna radiata,NA,NA,NA,annual perennial,NA,NA,NA,NA
Vigna vexillata,NA,NA,NA,NA,NA,NA,NA,NA
Vigna vexillata,NA,NA,NA,NA,NA,NA,NA,NA
Vigna vexillata,NA,NA,NA,NA,NA,NA,NA,NA
Zornia,herb,NA,NA,annual perennial,NA,NA,NA,NA
Zornia acuta,NA,prostrate,NA,annual,NA,NA,NA,NA
Zornia adenophora,NA,NA,NA,NA,NA,NA,NA,NA
Zornia albiflora,NA,NA,NA,NA,NA,NA,NA,NA
Zornia areolata,NA,prostrate,NA,annual perennial,NA,NA,NA,NA
Zornia chaetophora,subshrub,NA,NA,annual perennial,NA,NA,NA,NA
Zornia sp. Darwin,NA,NA,NA,perennial,NA,NA,NA,NA
Zornia disticha,herb,NA,NA,perennial,NA,NA,NA,NA
Zornia muelleriana,NA,NA,NA,NA,NA,NA,NA,NA
Zornia muelleriana,NA,NA,NA,NA,NA,NA,NA,NA
Zornia muriculata,NA,NA,NA,NA,NA,NA,NA,NA
Zornia muriculata,NA,NA,NA,NA,NA,NA,NA,NA
Zornia oligantha,NA,NA,NA,NA,NA,NA,NA,NA
Zornia prostrata,NA,prostrate,NA,annual perennial,NA,NA,NA,NA
Zornia prostrata,NA,NA,NA,NA,NA,NA,NA,NA
Zornia prostrata,NA,NA,NA,NA,NA,NA,NA,NA
Flacourtia,tree shrub,NA,NA,NA,NA,NA,dioecious,NA
Flacourtia territorialis,tree shrub,NA,NA,NA,NA,NA,NA,NA
Flagellaria,NA,NA,NA,NA,NA,NA,NA,NA
Flagellaria indica,climber_vine,NA,NA,NA,NA,NA,NA,NA
Frankenia,NA,NA,NA,NA,NA,NA,NA,NA
Frankenia cordata,subshrub shrub,spreading,NA,perennial,NA,NA,NA,NA
Frankenia cupularis,NA,NA,NA,NA,NA,NA,NA,NA
