species_name,trait,units,value
Acacia lineata,leaf width maximum,mm,2.5
Acacia affin retinervis,leaf width maximum,mm,40
Acacia decurrens,leaf width maximum,mm,0.8
Acacia chalkeri,leaf width maximum,mm,10
Acacia pusilla,leaf width maximum,mm,1
Acacia levata,leaf width maximum,cm,2
Acacia ligulata,leaf width maximum,mm,14
Acacia angusta,leaf width maximum,mm,3
Acacia hakeoides,leaf width maximum,mm,12
Acacia hadrophylla,leaf width maximum,mm,5.5
Acacia aneura,leaf width maximum,mm,9
Acacia ridleyana,leaf width maximum,mm,3.5
Acacia riceana,leaf width maximum,mm,3
Acacia richardsii,leaf width maximum,mm,8.5
Acacia rhodoxylon,leaf width maximum,mm,20
Acacia rhodophloia,leaf width maximum,mm,8
Acacia rhetinocarpa,leaf width maximum,mm,3.5
Acacia rhigiophylla,leaf width maximum,mm,2
Acacia graniticola,leaf width maximum,mm,3
Acacia proiantha,leaf width maximum,mm,1.5
Acacia profusa,leaf width maximum,mm,1.5
Acacia producta,leaf width maximum,mm,15
Acacia octonervia,leaf width maximum,,
Acacia gonophylla,leaf width maximum,mm,1.5
Acacia resinimarginea,leaf width maximum,mm,1.5
Acacia repens,leaf width maximum,,
Acacia resinicostata,leaf width maximum,mm,1
Acacia rendlei,leaf width maximum,mm,7.5
Acacia repanda,leaf width maximum,mm,3
Acacia recurvata,leaf width maximum,mm,8
Acacia redolens,leaf width maximum,mm,13
Acacia ramiflora,leaf width maximum,mm,8
Acacia ramulosa,leaf width maximum,mm,5.5
Acacia racospermoides,leaf width maximum,cm,2
Acacia quornensis,leaf width maximum,mm,10
Acacia quinquenervia,leaf width maximum,mm,2
Acacia quadrisulcata,leaf width maximum,mm,1
Acacia alata,leaf width maximum,mm,20
Acacia deflexa,leaf width maximum,mm,5
Acacia nesophila,leaf width maximum,mm,55
Acacia platycarpa,leaf width maximum,cm,4.5
Acacia plautella,leaf width maximum,mm,2
Acacia affin papyrocarpa,leaf width maximum,mm,1.5
Acacia pustula,leaf width maximum,mm,14
Acacia purpureopetala,leaf width maximum,mm,6
Acacia puncticulata,leaf width maximum,mm,15
Acacia fulva,leaf width maximum,mm,2.5
Acacia affin ancistrophylla,leaf width maximum,mm,9
Acacia pubirhachis,leaf width maximum,mm,8
Acacia pubifolia,leaf width maximum,mm,30
Acacia pubicosta,leaf width maximum,mm,3
Acacia dacrydioides,leaf width maximum,mm,0.5
Acacia pubescens,leaf width maximum,mm,1
Acacia fodinalis,leaf width maximum,mm,15
Acacia adinophylla,leaf width maximum,mm,2
Acacia pruinocarpa,leaf width maximum,mm,20
Acacia pruinosa,leaf width maximum,mm,5
Acacia macnuttiana,leaf width maximum,mm,3
Acacia anasilla,leaf width maximum,,
Acacia gracilifolia,leaf width maximum,mm,1
Acacia amyctica,leaf width maximum,mm,4
Acacia flabellifolia,leaf width maximum,mm,9
Acacia pritzeliana,leaf width maximum,mm,2
Acacia preissiana,leaf width maximum,mm,1
Acacia pravissima,leaf width maximum,mm,14
Acacia filamentosa,leaf width maximum,,
Acacia prainii,leaf width maximum,mm,3
Acacia ixiophylla,leaf width maximum,mm,10
Acacia beadleana,leaf width maximum,mm,1.5
Acacia islana,leaf width maximum,mm,0.5
Acacia irrorata,leaf width maximum,mm,0.7
Acacia sparsiflora,leaf width maximum,mm,10
Acacia farinosa,leaf width maximum,mm,6
Acacia falcata,leaf width maximum,cm,4
Acacia polifolia,leaf width maximum,mm,8
Acacia plicata,leaf width maximum,mm,4
Acacia podalyriifolia,leaf width maximum,cm,2.5
Acacia plectocarpa,leaf width maximum,mm,14
Acacia neurocarpa,leaf width maximum,cm,5.5
Acacia pinguifolia,leaf width maximum,mm,3
Acacia euthycarpa,leaf width maximum,mm,6
Acacia euthyphylla,leaf width maximum,mm,3
Acacia errabunda,leaf width maximum,mm,8
Acacia estrophiolata,leaf width maximum,mm,5
Acacia eriopoda,leaf width maximum,mm,5
Acacia auratiflora,leaf width maximum,mm,7
Acacia xiphophylla,leaf width maximum,mm,16
Acacia eremophiloides,leaf width maximum,mm,3
Acacia yorkrakinensis,leaf width maximum,mm,13
Acacia concurrens,leaf width maximum,mm,60
Acacia atopa,leaf width maximum,mm,1
Acacia curvata,leaf width maximum,mm,3
Acacia fleckeri,leaf width maximum,mm,45
Acacia gordonii,leaf width maximum,mm,1
Acacia gracilenta,leaf width maximum,mm,6.5
Acacia diaphyllodinea,leaf width maximum,mm,3.5
Acacia holosericea,leaf width maximum,cm,5
Acacia hockingsii,leaf width maximum,mm,3
Acacia hispidula,leaf width maximum,mm,10
Acacia paradoxa,leaf width maximum,mm,7
Acacia papyrocarpa,leaf width maximum,mm,3
Acacia papulosa,leaf width maximum,mm,1
Acacia lobulata,leaf width maximum,mm,0.8
Acacia loderi,leaf width maximum,mm,2
Acacia littorea,leaf width maximum,mm,15
Acacia lirellata,leaf width maximum,mm,2
Acacia linifolia,leaf width maximum,mm,2.5
Acacia lineolata,leaf width maximum,mm,5
Acacia brumalis,leaf width maximum,mm,20
Acacia ingramii,leaf width maximum,mm,3.5
Acacia debilis,leaf width maximum,mm,6
Acacia cerastes,leaf width maximum,,
Acacia disticha,leaf width maximum,mm,22
Acacia leptostachya,leaf width maximum,mm,12
Acacia distans,leaf width maximum,mm,10
Acacia dissona,leaf width maximum,mm,1.5
Acacia dissimilis,leaf width maximum,cm,4.5
Acacia diminuta,leaf width maximum,mm,1
Acacia disparrima,leaf width maximum,cm,3
Acacia grisea,leaf width maximum,mm,2
Acacia dimidiata,leaf width maximum,mm,90
Acacia cardiophylla,leaf width maximum,mm,1
Acacia anaticeps,leaf width maximum,cm,6
Acacia jonesii,leaf width maximum,mm,1.8
Acacia adenogonia,leaf width maximum,mm,4.5
Acacia anastema,leaf width maximum,mm,6
Acacia didyma,leaf width maximum,cm,4
Acacia amoena,leaf width maximum,mm,17
Acacia desmondii,leaf width maximum,mm,2.3
Acacia desertorum,leaf width maximum,,
Acacia nuperrima,leaf width maximum,mm,3
Acacia notabilis,leaf width maximum,mm,25
Acacia nova-anglica,leaf width maximum,mm,30
Acacia nivea,leaf width maximum,,
Acacia densiflora,leaf width maximum,mm,2
Acacia nitidula,leaf width maximum,mm,5
Acacia nilotica subsp indica,leaf width maximum,mm,2
Acacia nigripilosa,leaf width maximum,mm,8
Acacia nigricans,leaf width maximum,mm,4
Acacia deltoidea,leaf width maximum,mm,7
Acacia newbeyi,leaf width maximum,mm,2
Acacia infecunda,leaf width maximum,mm,1.5
Acacia brownii,leaf width maximum,,
Acacia deficiens,leaf width maximum,mm,4
Acacia everistii,leaf width maximum,,
Acacia deanei,leaf width maximum,mm,1.3
Acacia dealbata,leaf width maximum,mm,0.8
Acacia nana,leaf width maximum,mm,16
Acacia myrtifolia,leaf width maximum,mm,30
Acacia murrayana,leaf width maximum,mm,8
Acacia mutabilis,leaf width maximum,mm,8
Acacia multistipulosa,leaf width maximum,mm,8
Acacia multispicata,leaf width maximum,mm,1.5
Acacia adunca,leaf width maximum,mm,2.5
Acacia mountfordiae,leaf width maximum,mm,22
Acacia mucronata,leaf width maximum,mm,10
Acacia mooreana,leaf width maximum,mm,6
Acacia monticola,leaf width maximum,mm,15
Acacia anceps,leaf width maximum,cm,3
Acacia adoxa,leaf width maximum,,
Acacia curvinervia,leaf width maximum,mm,23
Acacia anarthros,leaf width maximum,mm,1.5
Acacia dictyophleba,leaf width maximum,mm,20
Acacia flavescens,leaf width maximum,cm,6
Acacia filipes,leaf width maximum,mm,0.8
Acacia jackesiana,leaf width maximum,mm,1
Acacia ixodes,leaf width maximum,mm,6
Acacia hexaneura,leaf width maximum,mm,2
Acacia hilliana,leaf width maximum,mm,1.4
Acacia basedowii,leaf width maximum,mm,2
Acacia intricata,leaf width maximum,mm,3
Acacia insolita,leaf width maximum,mm,4
Acacia menzelii,leaf width maximum,mm,1
Acacia merinthophora,leaf width maximum,mm,1
Acacia cheelii,leaf width maximum,mm,32
Acacia affin trachycarpa,leaf width maximum,mm,3
Acacia excentrica,leaf width maximum,mm,5
Acacia abbatiana,leaf width maximum,mm,3
Acacia guinetii,leaf width maximum,mm,2
Acacia ancistrocarpa x trachycarpa,leaf width maximum,mm,10
Acacia caroleae,leaf width maximum,mm,4
Acacia grasbyi,leaf width maximum,mm,1
Acacia ancistrocarpa,leaf width maximum,mm,10
Acacia cuspidifolia,leaf width maximum,mm,5
Acacia longipedunculata,leaf width maximum,,
Acacia longifolia,leaf width maximum,mm,35
Acacia flavipila,leaf width maximum,mm,9
Acacia flagelliformis,leaf width maximum,mm,5
Acacia ampliata,leaf width maximum,mm,6
Acacia ampliceps,leaf width maximum,mm,30
Acacia latifolia,leaf width maximum,mm,45
Acacia glaucoptera,leaf width maximum,cm,2
Acacia chrysopoda,leaf width maximum,mm,2
Acacia kulnurensis,leaf width maximum,mm,4
Acacia kochii,leaf width maximum,mm,7
Acacia leucoclada,leaf width maximum,mm,1
Acacia arbiana,leaf width maximum,mm,0.8
Acacia delibrata,leaf width maximum,mm,8
Acacia extensa,leaf width maximum,mm,1.8
Acacia exocarpoides,leaf width maximum,mm,1
Acacia exilis,leaf width maximum,mm,1
Acacia browniana,leaf width maximum,mm,4
Acacia cuthbertsonii,leaf width maximum,mm,20
Acacia glaucocarpa,leaf width maximum,mm,4
Acacia leucolobia,leaf width maximum,mm,14
Acacia kimberleyensis,leaf width maximum,mm,1.8
Acacia gladiiformis,leaf width maximum,mm,12
Acacia andrewsii,leaf width maximum,mm,2
Acacia gunnii,leaf width maximum,mm,4
Acacia cyperophylla,leaf width maximum,mm,2
Acacia adsurgens,leaf width maximum,mm,4.5
Acacia floydii,leaf width maximum,mm,3
Acacia adnata,leaf width maximum,mm,3
Acacia glaucocaesia,leaf width maximum,mm,13
Acacia excelsa,leaf width maximum,mm,16
Acacia alexandri,leaf width maximum,mm,6
Acacia glandulicarpa,leaf width maximum,mm,6
Acacia gittinsii,leaf width maximum,mm,1.2
Acacia amputata,leaf width maximum,mm,1
Acacia bulgaensis,leaf width maximum,mm,15
Acacia latzii,leaf width maximum,mm,4
Acacia latisepala,leaf width maximum,mm,7
Acacia latipes,leaf width maximum,mm,7
Acacia glutinosissima,leaf width maximum,mm,3.5
Acacia evenulosa,leaf width maximum,mm,3.5
Acacia cylindrica,leaf width maximum,,
Acacia kingiana,leaf width maximum,mm,3
Acacia heteroclita,leaf width maximum,mm,9
Acacia kerryana,leaf width maximum,mm,0.6
Acacia gillii,leaf width maximum,mm,15
Acacia inophloia,leaf width maximum,mm,0.8
Acacia albizioides,leaf width maximum,mm,4
Acacia benthamii,leaf width maximum,mm,4
Acacia lycopodiifolia,leaf width maximum,,
Acacia anceps x nematophylla,leaf width maximum,mm,15
Acacia baileyana,leaf width maximum,mm,1.6
Acacia hippuroides,leaf width maximum,,
Acacia heteroneura,leaf width maximum,mm,3.5
Acacia inops,leaf width maximum,mm,1
Acacia forsythii,leaf width maximum,mm,5
Acacia yirrkallensis,leaf width maximum,mm,5.2
Acacia ancistrophylla,leaf width maximum,mm,5
Acacia aemula,leaf width maximum,mm,2
Acacia gregorii,leaf width maximum,mm,10
Acacia gloeotricha,leaf width maximum,mm,18
Acacia ammophila,leaf width maximum,mm,6
Acacia amentifera,leaf width maximum,mm,2.5
Acacia affin penninervis,leaf width maximum,,
Acacia denticulosa,leaf width maximum,cm,7.5
Acacia galeata,leaf width maximum,mm,15
Acacia intorta,leaf width maximum,mm,2
Acacia ingrata,leaf width maximum,mm,2
Acacia fimbriata,leaf width maximum,mm,5
Acacia filifolia,leaf width maximum,mm,1
Acacia ammobia,leaf width maximum,mm,9
Acacia gonocarpa,leaf width maximum,mm,1.8
Acacia cyclops,leaf width maximum,mm,15
Acacia amanda,leaf width maximum,mm,36
Acacia galioides,leaf width maximum,,
Acacia amblygona,leaf width maximum,mm,4
Acacia flexifolia,leaf width maximum,mm,2.5
Acacia chinchillensis,leaf width maximum,mm,1
Acacia dawsonii,leaf width maximum,mm,8
Acacia gardneri,leaf width maximum,mm,30
Acacia dangarensis,leaf width maximum,mm,0.4
Acacia affin jennerae,leaf width maximum,mm,13
Acacia amblyophylla,leaf width maximum,mm,14
Acacia aestivalis,leaf width maximum,mm,7
Acacia dermatophylla,leaf width maximum,mm,15
Acacia chisholmii,leaf width maximum,mm,2
Acacia affin baxteri,leaf width maximum,mm,2
Acacia dallachiana,leaf width maximum,cm,3.5
Acacia alaticaulis,leaf width maximum,mm,3.6
Acacia affin multispicata,leaf width maximum,mm,1.5
Acacia fagonioides,leaf width maximum,mm,2
Acacia demissa,leaf width maximum,mm,4
Acacia alpina,leaf width maximum,mm,25
Acacia chippendalei,leaf width maximum,,
Acacia dempsteri,leaf width maximum,mm,10
Acacia gilesiana,leaf width maximum,mm,1.8
Acacia delphina,leaf width maximum,mm,10
Acacia alcockii,leaf width maximum,mm,21
Acacia daweana,leaf width maximum,mm,10
Acacia alleniana,leaf width maximum,mm,0.8
Acacia chrysochaeta,leaf width maximum,mm,3
Acacia delicatula,leaf width maximum,mm,0.5
Acacia retivenea,leaf width maximum,cm,6
Acacia affin microbotrya,leaf width maximum,cm,7
Acacia argyrophylla,leaf width maximum,mm,15
Acacia atkinsiana,plant height minimum,,
Acacia craspedocarpa,plant height minimum,,
Acacia cracentis,plant height minimum,m,0.5
Acacia conjunctifolia,plant height minimum,,
Acacia campylophylla,plant height minimum,m,0.1
Acacia cambagei,plant height minimum,m,4
Acacia calyculata,plant height minimum,,
Acacia calcarata,plant height minimum,m,0.5
Acacia calcicola,plant height minimum,m,3
Acacia calamifolia,plant height minimum,m,2
Acacia calantha,plant height minimum,m,1
Acacia caesiella,plant height minimum,m,1.5
Acacia caerulescens,plant height minimum,m,10
Acacia bynoeana,plant height minimum,,
Acacia burkittii,plant height minimum,m,1.5
Acacia burbidgeae,plant height minimum,,
Acacia betchei,plant height minimum,,
Acacia baueri,plant height minimum,,
Acacia barakulensis,plant height minimum,,
Acacia auricoma,plant height minimum,m,1.5
Acacia cochlocarpa,plant height minimum,,
Acacia clydonophora,plant height minimum,,
Acacia cochlearis,plant height minimum,m,0.5
Acacia cognata,plant height minimum,m,3
Acacia aspera,plant height minimum,m,0.5
Acacia clelandii,plant height minimum,,
Acacia chamaeleon,plant height minimum,m,2
Acacia courtii,plant height minimum,,
Acacia continua,plant height minimum,,
Acacia consobrina,plant height minimum,m,0.5
Acacia consanguinea,plant height minimum,m,0.4
Acacia congesta,plant height minimum,m,0.5
Acacia complanata,plant height minimum,,
Acacia comans,plant height minimum,m,0.3
Acacia cataractae,plant height minimum,,
Acacia cassicula,plant height minimum,m,1
Acacia brachybotrya,plant height minimum,m,1
Acacia boormanii,plant height minimum,,
Acacia colei,plant height minimum,m,2
Acacia chapmanii,plant height minimum,m,0.5
Acacia ausfeldii,plant height minimum,m,2
Acacia binata,plant height minimum,m,0.3
Acacia conferta,plant height minimum,,
Acacia assimilis,plant height minimum,m,1
Acacia arrecta,plant height minimum,,
Acacia clunies-rossiae,plant height minimum,m,2
Acacia citrinoviridis,plant height minimum,m,5
Acacia arafurica,plant height minimum,,
Acacia aprica,plant height minimum,m,0.3
Acacia colletioides,plant height minimum,m,0.5
Acacia axillaris,plant height minimum,m,2
Acacia beckleri,plant height minimum,m,1
Acacia chartacea,plant height minimum,m,1.5
Acacia cowaniana,plant height minimum,,
Acacia buxifolia,plant height minimum,,
Acacia concolorans,plant height minimum,,
Acacia bivenosa,plant height minimum,m,1
Acacia binervata,plant height minimum,m,3
Acacia ascendens,plant height minimum,,
Acacia citriodora,plant height minimum,,
Acacia chrysotricha,plant height minimum,m,6
Acacia covenyi,plant height minimum,m,1.5
Acacia baeuerlenii,plant height minimum,m,1
Acacia celsa,plant height minimum,m,8
Acacia carens,plant height minimum,,
Acacia biflora,plant height minimum,m,0.3
Acacia bifaria,plant height minimum,,
Acacia brunioides,plant height minimum,,
Acacia costiniana,plant height minimum,m,0.6
Acacia blakelyi,plant height minimum,m,1
Acacia bidentata,plant height minimum,m,0.1
Acacia beauverdiana,plant height minimum,m,1
Acacia baxteri,plant height minimum,m,0.3
Acacia coriacea,plant height minimum,m,1
Acacia costata,plant height minimum,m,0.2
Acacia balsamea,plant height minimum,m,1
Acacia ayersiana,plant height minimum,,
Acacia awestoniana,plant height minimum,m,2.5
Acacia coolgardiensis,plant height minimum,m,1
Acacia auronitens,plant height minimum,m,0.2
Acacia caesariata,plant height minimum,m,0.6
Acacia celastrifolia,plant height minimum,m,1
Acacia aulacophylla,plant height minimum,m,1
Acacia botrydion,plant height minimum,m,0.5
Acacia confluens,plant height minimum,m,2
Acacia arcuatilis,plant height minimum,m,0.4
Acacia asepala,plant height minimum,m,0.5
Acacia ashbyae,plant height minimum,m,1.5
Acacia argutifolia,plant height minimum,m,0.2
Acacia argyraea,plant height minimum,,
Acacia araneosa,plant height minimum,m,3
Acacia catenulata,plant height minimum,,
Acacia blaxellii,plant height minimum,m,0.3
Acacia cedroides,plant height minimum,m,0.3
Acacia armillata,plant height minimum,,
Acacia aristulata,plant height minimum,,
Acacia brachyclada,plant height minimum,m,0.2
Acacia bancroftiorum,plant height minimum,,
Acacia cincinnata,plant height minimum,m,5
Acacia barringtonensis,plant height minimum,m,1
Acacia cavealis,plant height minimum,m,0.3
Acacia cowleana,plant height minimum,,
Acacia chrysella,plant height minimum,,
Acacia barattensis,plant height minimum,m,2
Acacia chrysocephala,plant height minimum,m,0.3
Acacia brachystachya,plant height minimum,,
Acacia arida,plant height minimum,,
Acacia bracteolata,plant height minimum,,
Acacia brachyphylla,plant height minimum,m,0.2
Acacia barbinervis,plant height minimum,m,0.2
Acacia argyrotricha,plant height minimum,,
Acacia brachypoda,plant height minimum,,
Acacia unguicula,plant height minimum,m,1
Acacia carneorum,plant height minimum,,
Acacia camptoclada,plant height minimum,m,0.2
Acacia asparagoides,plant height minimum,m,1
Acacia bakeri,plant height minimum,m,5
Acacia brachycarpa,plant height minimum,,
Acacia argyrodendron,plant height minimum,m,8
Acacia sinuata,plant height minimum,,
Acacia tysonii,plant height minimum,,
Acacia umbellata,plant height minimum,,
Acacia robinae,plant height minimum,,
Acacia rossei,plant height minimum,m,1
Acacia gibbosa,plant height minimum,m,1
Acacia georgensis,plant height minimum,m,3
Acacia tetanophylla,plant height minimum,m,0.6
Acacia tessellata,plant height minimum,m,2.5
Acacia sessilispica,plant height minimum,m,0.8
Acacia sericoflora,plant height minimum,,
Acacia sericata,plant height minimum,m,2.5
Acacia semitrullata,plant height minimum,m,0.3
Acacia sedifolia,plant height minimum,,
Acacia semiaurea,plant height minimum,,
Acacia scopulorum,plant height minimum,,
Acacia sclerosperma,plant height minimum,,
Acacia rubricola,plant height minimum,,
Acacia rubida,plant height minimum,m,1.5
Acacia roycei,plant height minimum,m,2
Acacia rothii,plant height minimum,m,6
Acacia rostellata,plant height minimum,m,0.1
Acacia rostellifera,plant height minimum,,
Acacia rivalis,plant height minimum,m,3
Acacia rigida,plant height minimum,,
Acacia neriifolia,plant height minimum,,
Acacia nematophylla,plant height minimum,,
Acacia moirii,plant height minimum,m,0.15
Acacia mitodes,plant height minimum,,
Acacia mitchellii,plant height minimum,m,0.5
Acacia minyura,plant height minimum,,
Acacia minutifolia,plant height minimum,m,0.3
Acacia manipularis,plant height minimum,m,0.75
Acacia kalgoorliensis,plant height minimum,m,1
Acacia juncifolia,plant height minimum,,
Acacia johannis,plant height minimum,,
Acacia jibberdingensis,plant height minimum,m,2
Acacia genistifolia,plant height minimum,m,0.6
Acacia gemina,plant height minimum,m,0.4
Acacia gelasina,plant height minimum,m,1
Acacia frigescens,plant height minimum,m,3
Acacia enervia,plant height minimum,m,0.6
Acacia empelioclada,plant height minimum,m,0.5
Acacia elsherana,plant height minimum,m,1
Acacia elongata,plant height minimum,,
Acacia elata,plant height minimum,m,7
Acacia echinula,plant height minimum,,
