Species,Date,Temp,CO2,Potnum,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi
Wollemi,2009/12/18,Elv,280,308,9.21,0.0422,363,0.557,1.31,5.8,1,2.93,29.54,28.49,30.04,750.19,727.91,24.406,25.662,59.47,62.54,250.4,499
Wollemi,2009/12/18,Elv,280,308,11.8,0.0416,499,0.551,1.31,5.8,1,2.93,29.54,28.47,30.04,1000.74,972.27,24.327,25.57,59.3,62.33,250.4,499
Wollemi,2009/12/21,Elv,280,309,0.946,0.00948,110,0.357,3.68,5.8,1,2.93,30.81,34.28,30.05,284.29,281.87,16.555,17.369,37.4,39.24,250,1498
Wollemi,2009/12/21,Elv,280,309,1.04,0.00693,28,0.246,3.46,5.8,1,2.93,30.85,34.03,30.03,279.09,276.52,18.236,18.796,41.09,42.36,250,1501
Wollemi,2009/12/21,Elv,280,309,0.839,0.00748,87.9,0.23,2.99,5.8,1,2.93,30.64,32.85,30.03,278.8,276.71,19.508,20.029,44.5,45.7,250.1,1502
Wollemi,2009/12/21,Elv,280,309,1.07,0.0106,108,0.297,2.73,5.8,1,2.93,30.48,32.17,30.04,280.13,277.46,20.099,20.773,46.26,47.81,250,1499
Wollemi,2009/12/21,Elv,280,309,1.48,0.0197,143,0.702,3.47,5.8,1,2.93,31.23,35.45,30.04,279.96,276.08,21.38,22.969,47.16,50.67,250.1,1499
Wollemi,2009/12/21,Elv,280,309,1.77,0.0222,137,0.666,2.93,5.8,1,2.93,31.04,34.17,30.03,279.28,274.76,22.922,24.429,51.1,54.46,250.2,1501
Wollemi,2009/12/21,Elv,280,309,2.16,0.0297,148,0.816,2.69,5.8,1,2.93,30.76,33.16,30.04,279.87,274.35,22.05,23.896,49.93,54.11,250.2,1500
Wollemi,2009/12/21,Elv,280,309,2.28,0.0321,148,1.08,3.29,5.8,1,2.93,31.25,35.33,30.04,280.1,274.12,22.022,24.462,48.5,53.88,250.1,1500
Wollemi,2009/12/21,Elv,280,309,2.27,0.03,142,0.872,2.84,5.8,1,2.93,31.12,34.11,30.02,279.59,273.76,23.15,25.12,51.36,55.73,250.1,1200
Wollemi,2009/12/21,Elv,280,309,2.34,0.0332,151,0.793,2.35,5.8,1,2.93,30.62,31.91,30.04,279.55,273.62,22.053,23.847,50.33,54.43,250.1,998
Wollemi,2009/12/21,Elv,280,309,2.19,0.0306,149,0.91,2.91,5.8,1,2.93,31.04,33.74,30.04,280.05,274.4,21.321,23.382,47.49,52.08,250.1,699
Wollemi,2009/12/21,Elv,280,309,2.03,0.0266,141,0.807,2.97,5.8,1,2.93,31.23,34.19,30.02,279.75,274.53,22.328,24.154,49.21,53.23,250.1,600
Wollemi,2009/12/21,Elv,280,309,2,0.028,151,0.625,2.2,5.8,1,2.93,30.55,31.16,30.02,279.1,274.07,21.977,23.393,50.34,53.59,250.1,500
Wollemi,2009/12/21,Elv,280,309,1.95,0.0276,152,0.761,2.7,5.8,1,2.93,30.86,32.73,30.04,279.89,274.89,20.897,22.623,47.01,50.89,250.1,399
Wollemi,2009/12/21,Elv,280,309,1.56,0.0233,157,0.697,2.93,5.8,1,2.93,31.16,33.78,30.02,279.66,275.6,21.761,23.341,48.13,51.62,250.1,300
Wollemi,2009/12/21,Elv,280,309,1.68,0.0238,154,0.531,2.19,5.8,1,2.93,30.52,30.91,30.03,279.25,275.02,21.676,22.879,49.72,52.48,250.2,201
Wollemi,2009/12/21,Elv,280,309,1.23,0.0246,186,0.66,2.63,5.8,1,2.93,30.76,32.18,30.04,280.09,276.81,20.316,21.814,45.95,49.34,250.1,99
Wollemi,2009/12/21,Elv,280,309,0.637,0.0181,209,0.579,3.12,5.8,1,2.93,31.23,34.09,30.03,280.3,278.44,21.02,22.333,46.31,49.2,250.1,60
Wollemi,2009/12/21,Elv,280,309,-0.187,0.0554,77,1.54,2.75,5.8,1,2.93,31.08,33.67,30.03,74.73,74.9,21.349,24.833,47.41,55.15,250.2,499
Wollemi,2009/12/21,Elv,280,309,-0.177,0.0573,76.5,1.38,2.38,5.8,1,2.93,30.86,32.59,30.02,74.28,74.45,22.262,25.386,50.05,57.08,250.2,501
Wollemi,2009/12/21,Elv,280,309,-0.0412,0.0636,73.3,1.28,1.99,5.8,1,2.93,30.39,30.62,30.04,74.75,74.63,21.173,24.06,48.9,55.57,250.2,499
Wollemi,2009/12/21,Elv,280,309,-0.0832,0.061,74.3,1.52,2.47,5.8,1,2.93,30.73,32.3,30.04,75.23,75.16,20.224,23.676,45.81,53.63,250.1,499
Wollemi,2009/12/21,Elv,280,309,-0.151,0.0569,76.2,1.6,2.78,5.8,1,2.93,31.05,33.6,30.02,75.3,75.37,20.719,24.339,46.07,54.12,250.2,501
Wollemi,2009/12/21,Elv,280,309,0.32,0.0564,86.1,1.26,2.22,5.8,1,2.93,30.57,31.4,30.02,99.72,98.69,20.967,23.826,47.93,54.46,250.1,501
Wollemi,2009/12/21,Elv,280,309,1.13,0.0576,111,1.27,2.19,5.8,1,2.93,30.39,30.84,30.04,150.47,147.4,19.732,22.62,45.59,52.27,250.1,499
Wollemi,2009/12/21,Elv,280,309,3.09,0.0528,169,1.3,2.44,5.8,1,2.93,30.52,31.58,30.03,281.23,273.23,19.175,22.121,43.98,50.73,250.1,499
Wollemi,2009/12/21,Elv,280,309,3.68,0.0466,173,1.19,2.52,5.8,1,2.93,30.59,31.93,30.04,320.61,311.21,19.489,22.187,44.51,50.67,250.1,499
Wollemi,2009/12/21,Elv,280,309,4.57,0.0421,201,1.07,2.49,5.8,1,2.93,30.62,32.04,30.03,400.18,388.63,20.343,22.76,46.38,51.89,250.1,499
Wollemi,2009/12/21,Elv,280,309,5.79,0.0387,229,0.956,2.43,5.8,1,2.93,30.62,32.04,30.03,499.67,485.16,21.268,23.433,48.49,53.43,250.2,499
Wollemi,2009/12/21,Elv,280,309,7.32,0.0353,270,0.844,2.35,5.8,1,2.93,30.6,31.98,30.03,640.19,622,22.155,24.066,50.58,54.95,250,499
Wollemi,2009/12/21,Elv,280,309,8.25,0.0322,297,0.74,2.26,5.8,1,2.93,30.57,31.89,30.03,750.23,729.86,23.062,24.736,52.74,56.56,250.2,499
Wollemi,2009/12/21,Elv,280,309,10.5,0.0299,385,0.658,2.16,5.8,1,2.93,30.54,31.76,30.03,1000.27,974.5,23.891,25.378,54.74,58.14,250.2,500
Wollemi,2009/12/22,Elv,280,310,4.09,0.0593,152,1.01,1.69,5.8,1,2.93,30.07,30.47,29.97,280,269.91,24.431,26.712,57.39,62.75,250.8,1500
Wollemi,2009/12/22,Elv,280,310,3.92,0.0581,152,1.48,2.51,5.8,1,2.93,30.77,33.35,29.95,280.21,270.22,22.918,26.255,51.73,59.27,250.8,1500
Wollemi,2009/12/22,Elv,280,310,4.29,0.0576,140,1.35,2.31,5.8,1,2.93,30.59,32.35,29.91,280.06,269.29,22.383,25.426,51.04,57.98,250.8,1499
Wollemi,2009/12/22,Elv,280,310,4.27,0.0593,145,1.15,1.92,5.8,1,2.93,30.03,30.26,29.97,279.96,269.36,21.32,23.917,50.2,56.32,250.8,1500
Wollemi,2009/12/22,Elv,280,310,3.88,0.0533,143,1.45,2.69,5.8,1,2.93,30.74,33.08,29.95,280.23,270.33,20.462,23.745,46.26,53.68,250.8,1201
Wollemi,2009/12/22,Elv,280,310,3.7,0.0471,135,1.18,2.47,5.8,1,2.93,30.62,32.17,29.92,279.61,270.31,20.714,23.384,47.17,53.25,250.8,1000
Wollemi,2009/12/22,Elv,280,310,3.48,0.0461,142,0.908,1.95,5.8,1,2.93,29.97,29.59,29.96,279.66,271.04,19.992,22.045,47.22,52.07,250.8,700
Wollemi,2009/12/22,Elv,280,310,3.31,0.043,139,1.08,2.47,5.8,1,2.93,30.4,31.38,29.95,279.83,271.51,18.821,21.263,43.37,49,250.8,599
Wollemi,2009/12/22,Elv,280,310,2.96,0.0371,135,1,2.66,5.8,1,2.93,30.64,32.22,29.94,279.88,272.42,19.402,21.672,44.11,49.27,250.8,499
Wollemi,2009/12/22,Elv,280,310,2.79,0.0328,127,0.879,2.63,5.8,1,2.93,30.76,32.59,29.94,279.71,272.71,20.987,22.974,47.39,51.88,250.8,401
Wollemi,2009/12/22,Elv,280,310,2.44,0.0288,128,0.743,2.52,5.8,1,2.93,30.79,32.6,29.94,279.26,273.15,22.447,24.123,50.59,54.36,250.8,300
Wollemi,2009/12/22,Elv,280,310,2.2,0.0265,132,0.65,2.4,5.8,1,2.93,30.77,32.41,29.93,279.39,273.88,23.31,24.777,52.61,55.91,250.8,199
Wollemi,2009/12/22,Elv,280,310,1.51,0.0236,164,0.559,2.31,5.8,1,2.93,30.75,32.27,29.93,279,275.16,23.992,25.253,54.21,57.06,250.8,101
Wollemi,2009/12/22,Elv,280,310,0.947,0.022,199,0.5,2.22,5.8,1,2.93,30.74,32.22,29.94,279.09,276.58,24.928,26.054,56.35,58.9,250.9,59
Wollemi,2009/12/22,Elv,280,310,0.301,0.0589,63.3,1.18,1.99,5.8,1,2.93,29.85,29.22,29.92,74.78,73.88,18.09,20.755,43.06,49.4,250.8,501
Wollemi,2009/12/22,Elv,280,310,0.382,0.0617,61.5,1.06,1.71,5.8,1,2.93,29.46,27.89,29.93,74.55,73.48,18.148,20.543,44.17,50,250.8,501
Wollemi,2009/12/22,Elv,280,310,0.299,0.0678,64.6,1.11,1.64,5.8,1,2.93,29.17,26.96,29.96,74.55,73.67,16.643,19.169,41.2,47.46,250.8,501
Wollemi,2009/12/22,Elv,280,310,0.256,0.0715,66.6,1.16,1.63,5.8,1,2.93,28.88,26.03,29.95,75.09,74.3,14.814,17.448,37.29,43.92,250.9,501
Wollemi,2009/12/22,Elv,280,310,0.38,0.0653,62.7,1.41,2.15,5.8,1,2.93,29.41,28.27,29.96,75.75,74.63,13.736,16.932,33.52,41.32,250.8,499
Wollemi,2009/12/22,Elv,280,310,0.903,0.0621,71.6,1.57,2.51,5.8,1,2.93,29.95,29.92,29.96,101.23,98.79,13.673,17.231,32.35,40.77,250.8,499
Wollemi,2009/12/22,Elv,280,310,1.71,0.0572,90.9,1.51,2.63,5.8,1,2.93,30.15,30.6,29.88,149.16,144.69,14.312,17.746,33.49,41.52,250.8,500
Wollemi,2009/12/22,Elv,280,310,3.86,0.0543,148,1.14,2.09,5.8,1,2.93,29.51,28.11,29.93,280.43,270.8,14.636,17.225,35.53,41.81,250.7,501
Wollemi,2009/12/22,Elv,280,310,4.62,0.0539,162,0.98,1.81,5.8,1,2.93,29.03,26.51,29.94,319.2,307.82,14.328,16.557,35.75,41.31,250.8,500
Wollemi,2009/12/22,Elv,280,310,5.64,0.0506,196,1.02,2,5.8,1,2.93,29.15,27,29.97,400.63,386.67,13.403,15.717,33.22,38.95,250.7,500
Wollemi,2009/12/22,Elv,280,310,6.6,0.0427,218,1.11,2.57,5.8,1,2.93,29.83,29.54,29.96,500.02,483.5,13.166,15.69,31.38,37.39,250.8,500
Wollemi,2009/12/22,Elv,280,310,7.98,0.0363,244,1.02,2.78,5.8,1,2.93,30.13,30.57,29.9,639.58,619.65,13.851,16.173,32.45,37.89,250.8,501
Wollemi,2009/12/22,Elv,280,310,9.14,0.033,263,0.721,2.16,5.8,1,2.93,29.42,27.84,29.93,749.8,727.44,14.254,15.896,34.78,38.79,250.8,500
Wollemi,2009/12/22,Elv,280,310,11.4,0.0343,414,0.692,2,5.8,1,2.93,29.1,26.8,29.95,1001.06,973.12,13.753,15.328,34.17,38.09,250.7,500
Wollemi,2009/12/18,Elv,400,401,4.66,0.0365,172,0.817,2.21,5.8,1,2.93,30.26,32.26,29.93,399.55,388.01,24.148,25.994,56.6,60.92,249.9,1501
Wollemi,2009/12/18,Elv,400,401,4.57,0.0369,177,0.825,2.21,5.8,1,2.93,30.26,32.25,29.93,399.36,388,24.132,25.996,56.56,60.93,249.9,1501
Wollemi,2009/12/18,Elv,400,401,4.85,0.0369,167,0.75,2.01,5.8,1,2.93,30.08,31.55,29.93,400.4,388.46,24.405,26.099,57.81,61.82,249.9,1501
Wollemi,2009/12/18,Elv,400,401,4.91,0.0366,162,0.802,2.17,5.8,1,2.93,30.28,32.32,29.93,400.7,388.58,24.809,26.62,58.08,62.32,249.9,1501
Wollemi,2009/12/18,Elv,400,401,4.71,0.0368,173,0.706,1.9,5.8,1,2.93,30.13,31.35,29.93,400.13,388.57,25.081,26.677,59.25,63.02,249.9,1200
Wollemi,2009/12/18,Elv,400,401,4.9,0.0367,164,0.686,1.85,5.8,1,2.93,30.14,31.13,29.96,400.67,388.68,25.022,26.57,59.07,62.72,250,1000
Wollemi,2009/12/18,Elv,400,401,4.77,0.0363,168,0.639,1.74,5.8,1,2.93,30.13,30.83,29.93,400.37,388.73,25.411,26.855,60.02,63.43,249.9,701
Wollemi,2009/12/18,Elv,400,401,4.35,0.0365,189,0.588,1.6,5.8,1,2.93,29.99,30.13,29.96,400.17,389.55,25.253,26.581,60.14,63.3,249.9,600
Wollemi,2009/12/18,Elv,400,401,4.32,0.0362,189,0.612,1.67,5.8,1,2.93,30.13,30.62,29.93,400.44,389.87,25.653,27.036,60.59,63.85,249.9,501
Wollemi,2009/12/18,Elv,400,401,4.25,0.0365,195,0.559,1.52,5.8,1,2.93,29.94,29.85,29.93,400.1,389.74,25.421,26.685,60.71,63.73,249.9,400
Wollemi,2009/12/18,Elv,400,401,3.92,0.0364,208,0.605,1.65,5.8,1,2.93,30.16,30.52,29.93,400.39,390.74,25.674,27.042,60.54,63.77,249.9,299
Wollemi,2009/12/18,Elv,400,401,3.55,0.035,220,0.524,1.48,5.8,1,2.93,30,29.79,29.93,400.23,391.51,25.7,26.883,61.13,63.95,249.9,201
Wollemi,2009/12/18,Elv,400,401,2.59,0.035,266,0.537,1.52,5.8,1,2.93,30.07,29.92,29.95,400.29,393.79,25.647,26.858,60.77,63.64,249.9,101
Wollemi,2009/12/18,Elv,400,401,2.07,0.0352,292,0.539,1.52,5.8,1,2.93,30.11,30.06,29.93,400.43,395.14,25.976,27.192,61.43,64.31,250,60
Wollemi,2009/12/18,Elv,400,401,-0.172,0.0364,80,0.555,1.51,5.8,1,2.93,29.96,30,29.93,73.97,74.28,25.879,27.133,61.69,64.68,249.9,501
Wollemi,2009/12/18,Elv,400,401,-0.0212,0.0374,74.1,0.619,1.64,5.8,1,2.93,30.13,30.6,29.94,75.2,75.14,25.94,27.338,61.25,64.55,249.9,499
Wollemi,2009/12/18,Elv,400,401,0.0643,0.0389,70.3,0.637,1.62,5.8,1,2.93,30.14,30.63,29.93,75.12,74.86,26.162,27.6,61.75,65.15,249.8,501
Wollemi,2009/12/18,Elv,400,401,-0.0637,0.0404,75.6,0.61,1.5,5.8,1,2.93,29.99,30.08,29.93,74.83,74.87,26.063,27.441,62.02,65.3,249.9,501
Wollemi,2009/12/18,Elv,400,401,0.124,0.0435,68.4,0.685,1.56,5.8,1,2.93,30.09,30.38,29.95,75.22,74.81,25.999,27.546,61.51,65.17,250,499
Wollemi,2009/12/18,Elv,400,401,0.0812,0.0428,69.7,0.692,1.6,5.8,1,2.93,30.16,30.69,29.93,74.96,74.65,26.373,27.935,62.17,65.85,249.9,500
Wollemi,2009/12/18,Elv,400,401,0.603,0.0464,75.6,0.691,1.48,5.8,1,2.93,30.02,30.15,29.93,100.34,98.78,26.226,27.786,62.32,66.02,249.9,501
Wollemi,2009/12/18,Elv,400,401,1.27,0.0467,100,0.707,1.5,5.8,1,2.93,30.04,30.2,29.96,150.61,147.43,26.082,27.678,61.89,65.68,249.9,500
Wollemi,2009/12/18,Elv,400,401,3.16,0.0481,159,0.772,1.59,5.8,1,2.93,30.18,30.75,29.93,279.61,271.78,26.409,28.15,62.18,66.28,249.9,500
Wollemi,2009/12/18,Elv,400,401,3.89,0.0481,172,0.717,1.48,5.8,1,2.93,30.04,30.22,29.93,319.05,309.51,26.329,27.947,62.47,66.31,249.9,500
Wollemi,2009/12/18,Elv,400,401,5.13,0.0479,207,0.677,1.41,5.8,1,2.93,29.9,29.74,29.94,400.22,387.71,26.012,27.541,62.22,65.88,249.9,500
Wollemi,2009/12/18,Elv,400,401,6.67,0.0516,265,0.705,1.36,5.8,1,2.93,29.77,29.35,29.93,499.69,483.43,25.462,27.054,61.37,65.21,249.8,501
Wollemi,2009/12/18,Elv,400,401,8.43,0.0534,352,0.723,1.35,5.8,1,2.93,29.68,29.04,29.94,640.46,619.85,24.815,26.448,60.11,64.06,249.9,500
Wollemi,2009/12/18,Elv,400,401,9.76,0.0515,407,0.737,1.43,5.8,1,2.93,29.63,29.09,29.94,751.59,727.7,24.165,25.831,58.71,62.76,249.9,501
Wollemi,2009/12/18,Elv,400,401,12.3,0.0516,565,0.725,1.4,5.8,1,2.93,29.59,28.78,29.94,1000.79,970.53,23.709,25.349,57.73,61.73,249.7,501
Wollemi,2009/12/22,Elv,400,403,2.922219565,0.020178439,149.1603792,0.476152948,2.335689728,6,1,2.840000033,28.8105011,26.91221237,30.14448929,400.0254211,392.5691223,11.04023647,12.16824436,27.9418335,30.7967205,250.189209,1499.432495
Wollemi,2009/12/22,Elv,400,403,2.973737677,0.020156679,144.7715163,0.477076332,2.342649728,6,1,2.840000033,28.81822586,26.94521523,30.1451931,400.0726929,392.4905701,11.03733253,12.16775131,27.9220314,30.7817421,250.1398926,1500.313599
Wollemi,2009/12/22,Elv,400,403,3.037588182,0.020186568,140.0309074,0.478565879,2.346481658,6,1,2.840000033,28.82504082,26.96254158,30.14619064,400.1541138,392.4170837,11.03169918,12.16571331,27.89691544,30.76460457,250.1258698,1500.108032
Wollemi,2009/12/22,Elv,400,403,3.009606608,0.020227319,142.7383347,0.481300516,2.355071229,6,1,2.840000033,28.83555412,27.00356865,30.14617348,400.1743469,392.5036926,11.02574921,12.1659565,27.86495781,30.74656105,250.188736,1499.692139
Wollemi,2009/12/22,Elv,400,403,2.931453255,0.020340141,150.2082043,0.483694026,2.353724989,6,1,2.840000033,28.84180641,26.9969368,30.14480782,400.0939941,392.6068115,11.01956367,12.16568375,27.83877373,30.73422241,250.1358643,1499.334351
Wollemi,2009/12/22,Elv,400,403,2.906398155,0.020341062,152.1629576,0.484383248,2.356936429,6,1,2.840000033,28.84876633,27.01122093,30.14549828,400.0479126,392.6203003,11.0158968,12.16363144,27.81825829,30.71661377,250.1404266,1499.014038
Wollemi,2009/12/22,Elv,400,403,3.012541651,0.021797604,157.8786976,0.613905094,2.780978115,6,1,2.840000033,29.55053902,29.24097443,30.12407875,400.7577209,392.9526062,11.4311142,12.88476658,27.72042084,31.24552155,250.1265411,1500.219238
Wollemi,2009/12/22,Elv,400,403,3.270102404,0.022876638,151.3025035,0.535497215,2.317950145,6,1,2.840000033,28.86978722,27.09444427,30.13379097,400.1784973,391.8332214,11.45768929,12.72553253,28.8977623,32.09542465,250.1962585,1500.948975
Wollemi,2009/12/22,Elv,400,403,3.361263149,0.02364175,152.2227875,0.601139231,2.515509369,6,1,2.840000033,29.16741943,28.01947784,30.14327431,401.1111755,392.4832458,11.32940483,12.75285721,28.08154869,31.60977936,250.1550446,1498.577515
Wollemi,2009/12/22,Elv,400,403,3.38035866,0.025094028,162.8014216,0.691168135,2.721306092,6,1,2.840000033,29.5644207,29.27793884,30.12668037,401.0467834,392.2880554,11.93077374,13.56616592,28.90441704,32.86644745,250.1387634,1500.449829
Wollemi,2009/12/22,Elv,400,403,3.587770618,0.025432459,153.6084186,0.586402391,2.284298695,6,1,2.840000033,28.89124489,27.15117073,30.13479233,400.3341675,391.1780701,11.7925396,13.18058491,29.70178032,33.19784164,250.1387787,1500.405273
Wollemi,2009/12/22,Elv,400,403,3.535418193,0.024893259,152.4119436,0.612892236,2.436799104,6,1,2.840000033,29.13527107,27.7834034,30.14223671,401.2165222,392.1611633,11.56953621,13.02028561,28.72629738,32.32840347,250.1791992,1199.396118
Wollemi,2009/12/22,Elv,400,403,3.292129743,0.024679525,163.5949621,0.674781933,2.700315133,6,1,2.840000033,29.61380196,29.27084923,30.12226295,399.362915,390.8328247,12.16391563,13.76036549,29.3806324,33.23668289,250.1162262,1001.175598
Wollemi,2009/12/22,Elv,400,403,3.409593624,0.023049604,141.8804585,0.514851419,2.211303912,6,1,2.840000033,28.89256096,26.88756371,30.12995338,398.4296875,389.7701721,12.13741779,13.35583687,30.56547546,33.63380051,250.147995,700.7233276
Wollemi,2009/12/22,Elv,400,403,3.350670722,0.022720478,144.8548314,0.507492086,2.211795656,6,1,2.840000033,28.83551216,26.65370941,30.14321518,400.605896,392.0893555,11.66813564,12.87007046,29.47678947,32.51319122,250.0771027,598.8384399
Wollemi,2009/12/22,Elv,400,403,3.101712343,0.022267448,156.9474964,0.597386958,2.649012881,6,1,2.840000033,29.5482235,28.90130615,30.13194656,401.2032471,393.2001343,11.9979887,13.41165161,29.09004974,32.51758575,250.1480408,499.9587402
Wollemi,2009/12/22,Elv,400,403,3.007750094,0.021322744,155.0616155,0.492187191,2.283224759,6,1,2.840000033,28.99006653,27.12920761,30.12801361,400.0578003,392.3799744,11.98231697,13.1473875,30.00229073,32.919487,250.1391296,400.3042603
Wollemi,2009/12/22,Elv,400,403,2.985397883,0.020465436,148.5968412,0.432526193,2.092971278,6,1,2.840000033,28.58935356,25.86533928,30.14530563,400.2124023,392.6447144,11.44272327,12.46718693,29.31887627,31.94378662,250.1604462,299.8909607
Wollemi,2009/12/22,Elv,400,403,2.659705099,0.019823611,167.0073197,0.508751087,2.534417895,6,1,2.840000033,29.32280922,28.08258629,30.13784599,401.4200134,394.5585022,11.50420189,12.70906544,28.24890327,31.20748138,250.1289063,198.661499
Wollemi,2009/12/22,Elv,400,403,2.186346956,0.01878493,194.5882136,0.449826012,2.365681506,6,1,2.840000033,29.10759735,27.40916252,30.12786674,398.8569031,393.1879883,11.85796928,12.92307472,29.48491859,32.13331223,250.1233368,99.86782074
Wollemi,2009/12/22,Elv,400,403,1.899482196,0.017762191,213.1263506,0.376128316,2.094984947,6,1,2.840000033,28.62644577,25.86304092,30.13381386,400.4242249,395.5119934,11.55255222,12.44338226,29.53488731,31.81235504,250.1810608,60.54150391
Wollemi,2009/12/22,Elv,400,403,-0.104410634,0.022931732,77.68986706,0.756541504,3.23348803,6,1,2.840000033,30.77993965,32.72099686,30.12167168,74.28078461,74.39626312,15.51486492,17.29875755,35.02804947,39.05556107,250.0557251,499.7032471
Wollemi,2009/12/22,Elv,400,403,-0.121853692,0.019881687,80.29996355,0.633910006,3.117521307,6,1,2.840000033,30.88562965,32.95645523,30.11992264,74.22538757,74.40462494,17.61973763,19.11193275,39.53902817,42.88754272,250.0188141,498.9333496
Wollemi,2009/12/22,Elv,400,403,-0.10784224,0.017577232,80.76632264,0.479678102,2.669257109,6,1,2.840000033,30.5471096,31.77331924,30.10712814,74.12786102,74.30110168,19.20160866,20.32915115,43.93543243,46.51537323,250.0624084,500.0603027
Wollemi,2009/12/22,Elv,400,403,-0.028248997,0.016595113,74.55329559,0.404989286,2.389198078,6,1,2.840000033,30.19749451,30.68455315,30.12163734,74.75031281,74.74546051,19.34912872,20.30121803,45.15924454,47.38134003,250.0401001,499.9162903
Wollemi,2009/12/22,Elv,400,403,-0.179108218,0.017281287,87.89006967,0.466584364,2.639592246,6,1,2.840000033,30.53855896,31.75924873,30.1215992,74.40601349,74.75210571,19.49534798,20.59190178,44.61806488,47.12769699,250.0432739,499.5540161
Wollemi,2009/12/22,Elv,400,403,0.07218983,0.017036496,88.13872415,0.445922615,2.559645491,6,1,2.840000033,30.4631424,31.49076653,30.1101799,99.16876984,98.88975525,19.63003349,20.67783928,45.12217331,47.53068924,250.0665131,500.3751526
Wollemi,2009/12/22,Elv,400,403,0.433572658,0.016368243,100.8921971,0.412690617,2.467623283,6,1,2.840000033,30.2508297,30.84278488,30.1216507,149.7266541,148.5391235,18.95495415,19.92554092,44.09498978,46.35287094,250.0348511,499.2443848
Wollemi,2009/12/22,Elv,400,403,1.208292748,0.015264771,139.7411224,0.439954405,2.814069313,6,1,2.840000033,30.6843605,32.20844269,30.11681557,279.8095398,276.6172791,19.03317261,20.06796455,43.18843842,45.53649521,249.9780273,499.9968872
Wollemi,2009/12/22,Elv,400,403,-0.079925142,0.01224513,81.22884438,0.33172064,2.642819128,6,1,2.840000033,30.57751274,31.7353611,30.1057663,73.99344635,74.1262207,19.72563934,20.50525665,45.02520752,46.80474091,250.0600891,500.1305237
Wollemi,2009/12/22,Elv,400,403,-0.084874375,0.012478555,82.47946905,0.344866576,2.696694177,6,1,2.840000033,30.5658474,31.73059845,30.11939621,74.91042328,75.05196381,19.1490593,19.95999527,43.73098373,45.58293152,250.0688477,499.6213379
Wollemi,2009/12/22,Elv,400,403,-0.075592396,0.011948236,81.04874998,0.369204703,3.008896059,6,1,2.840000033,30.94249344,32.96343231,30.11702728,74.63986206,74.75502014,19.35856819,20.22655678,43.26826477,45.20830154,250.0518799,499.4484558
Wollemi,2009/12/22,Elv,400,403,-0.17261152,0.011342381,94.92165582,0.321601685,2.763688715,6,1,2.840000033,30.70648956,32.12564468,30.10260582,73.98490906,74.34170532,19.59474945,20.35069275,44.39333344,46.1059761,250.0638885,500.8601074
Wollemi,2009/12/22,Elv,400,403,-0.104236885,0.011557835,85.99553053,0.31800637,2.684430862,6,1,2.840000033,30.52360153,31.57706642,30.11976624,74.88013458,75.07300568,18.93086052,19.67905426,43.33085251,45.043396,250.0007324,498.8480225
Wollemi,2009/12/22,Elv,400,403,-0.043298691,0.011277193,100.8767087,0.348788473,3.011725984,6,1,2.840000033,30.90106201,32.82620621,30.11865234,99.67170715,99.69216919,18.99537659,19.81575012,42.55062866,44.38830948,250.039978,499.6846313
Wollemi,2009/12/22,Elv,400,403,0.260404825,0.010519526,102.5345449,0.309478734,2.865521366,6,1,2.840000033,30.79778481,32.4034729,30.10156059,148.9216614,148.1868286,19.36984062,20.09745979,43.64891434,45.2885704,250.0695496,501.206543
Wollemi,2009/12/22,Elv,400,403,0.923135152,0.010719034,130.7718052,0.290655855,2.645739135,6,1,2.840000033,30.42370605,31.28591919,30.1228466,280.3138428,277.9048462,18.62287331,19.30686951,42.86107635,44.43531418,250.0401611,499.4838867
Wollemi,2009/12/22,Elv,400,403,0.950044738,0.010221719,155.6936577,0.314951125,3.000253544,6,1,2.840000033,30.8315773,32.5996933,30.12099075,319.0567627,316.5381165,18.56274033,19.30381775,41.73624039,43.40247345,250.0721436,499.8635254
Wollemi,2009/12/22,Elv,400,403,1.280455027,0.008928389,154.2846449,0.250807225,2.737030865,6,1,2.840000033,30.57361603,31.72606087,30.10532379,400.0934753,396.7818909,18.96463776,19.55474281,43.27257538,44.61904907,250.0260773,499.552887
Wollemi,2009/12/22,Elv,400,403,1.506505296,0.00898645,209.6410357,0.264919122,2.87163374,6,1,2.840000033,30.67250061,32.05193329,30.12212563,499.1938477,495.2641907,18.46443176,19.08796692,41.89118576,43.30583191,250.0539246,499.7881165
Wollemi,2009/12/22,Elv,400,403,1.962376895,0.008261353,231.4365151,0.264991741,3.118589669,6,1,2.840000033,31.00829506,33.0810318,30.10146904,639.8358765,634.7241211,18.85292625,19.47632217,41.96155167,43.34906387,250.0792847,501.1098328
Wollemi,2009/12/22,Elv,400,403,2.2921489,0.008524053,290.9469196,0.235152781,2.689347673,6,1,2.840000033,30.44740486,31.3276062,30.1182766,751.1459961,745.2250977,18.43161964,18.98519325,42.35442734,43.62649536,250.0354309,498.6947937
Wollemi,2009/12/22,Elv,400,403,3.126037555,0.008596738,376.5007009,0.248963154,2.823257333,6,1,2.840000033,30.51646233,31.59000969,30.11771202,999.6883545,991.5961914,17.75295639,18.33930588,40.63438034,41.97646332,250.0870361,499.0620728
