site_code,plot,year,Taxon,block,Family,functional_group,trt,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA_v2,site_name,continent,country,region,habitat,latitude,longitude,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,first_nutrient_year,first_fenced_year,year_trt,soil_pctN,soil_ppmP,Soil_ppmK,max_cover
burrawan.au,19,2011,FIMBRISTYLIS DICHOTOMA,2,Cyperaceae,sedges,PK,1.024494584,40.26125514,0.343478801,0.879858921,23591.63476,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.067,15,61,25
burrawan.au,20,2011,EPALTES AUSTRALIS,2,Asteraceae,forbs,Control,2.71070308,39.66405273,0.247478822,0.999596612,12985.42606,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.088,12,102,3
burrawan.au,20,2011,ERAGROSTIS CURVULA,2,Poaceae,grass,Control,1.060140594,49.80109669,0.062649344,0.674685247,2881.924686,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.088,12,102,75
burrawan.au,20,2011,ERAGROSTIS SORORIA,2,Poaceae,grass,Control,NA,NA,NA,NA,5754.008456,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.088,12,102,15
burrawan.au,20,2011,FIMBRISTYLIS DICHOTOMA,2,Cyperaceae,sedges,Control,1.231778785,44.28244278,0.114899959,2.948376315,5602.596342,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.088,12,102,22
burrawan.au,21,2011,EPALTES AUSTRALIS,3,Asteraceae,forbs,N,2.535913767,46.72149989,0.160268827,0.439711911,9580.406819,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.057,24,113,1
burrawan.au,21,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,N,1.317529754,47.79403627,0.09415418,0.72503498,1705.183284,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.057,24,113,60
burrawan.au,21,2011,ERAGROSTIS LEPTOSTACHYA,3,Poaceae,grass,N,3.156698013,48.6920155,0.128839032,0.84578004,4244.660063,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.057,24,113,NA
burrawan.au,21,2011,ERAGROSTIS SORORIA,3,Poaceae,grass,N,1.802512809,46.00886439,0.117890326,0.954598654,5531.833324,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.057,24,113,10
burrawan.au,21,2011,FIMBRISTYLIS DICHOTOMA,3,Cyperaceae,sedges,N,1.339643809,44.798961,0.08785918,2.70006262,5027.543901,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,0,0,2009,2009,3,0.057,24,113,5
burrawan.au,22,2011,EPALTES AUSTRALIS,3,Asteraceae,forbs,NK,3.135272638,42.4863069,0.282443942,2.485506689,15159.75431,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.088,16,72,1
burrawan.au,22,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,NK,1.381239621,50.03072179,0.040295241,0.078671661,2795.828743,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.088,16,72,15
burrawan.au,22,2011,ERAGROSTIS LEPTOSTACHYA,3,Poaceae,grass,NK,1.407459524,45.27014319,0.102849244,0.086944722,4815.441744,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.088,16,72,NA
burrawan.au,22,2011,ERAGROSTIS SORORIA,3,Poaceae,grass,NK,1.344068166,47.7615749,0.098489215,0.962782322,4288.896605,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.088,16,72,25
burrawan.au,22,2011,FIMBRISTYLIS DICHOTOMA,3,Cyperaceae,sedges,NK,1.545519456,43.41133647,0.083812209,2.952224244,5276.459627,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,0,1,0,2009,2009,3,0.088,16,72,20
burrawan.au,23,2011,EPALTES AUSTRALIS,3,Asteraceae,forbs,P,4.080578909,46.8920086,0.672523975,0.810713832,11353.88936,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.088,19,55,1
burrawan.au,23,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,P,1.183083542,47.39575446,0.220779269,0.737281227,2826.864334,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.088,19,55,75
burrawan.au,23,2011,ERAGROSTIS SORORIA,3,Poaceae,grass,P,1.721679409,47.85851993,0.3710938,1.173458772,6653.278811,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.088,19,55,5
burrawan.au,23,2011,FIMBRISTYLIS DICHOTOMA,3,Cyperaceae,sedges,P,1.238053083,42.06094037,0.390956995,2.28096803,5914.241944,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,0,0,2009,2009,3,0.088,19,55,40
burrawan.au,24,2011,EPALTES AUSTRALIS,3,Asteraceae,forbs,Control,2.999481866,45.25518959,0.282027324,0.754123457,10888.23971,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.062,17,69,1
burrawan.au,24,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,Control,1.234157053,48.31437171,0.160523265,0.74910857,2955.073232,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.062,17,69,50
burrawan.au,24,2011,ERAGROSTIS SORORIA,3,Poaceae,grass,Control,1.604223424,45.72674866,0.197346198,0.787285365,5683.914772,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.062,17,69,20
burrawan.au,24,2011,FIMBRISTYLIS DICHOTOMA,3,Cyperaceae,sedges,Control,1.576797233,42.1774272,0.097872257,1.737801589,5862.628327,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.062,17,69,35
burrawan.au,24,2011,GLANDULARIA ARISTIGERA,3,Verbenaceae,forbs,Control,2.711866858,39.06438481,0.22012564,1.04183688,10646.71272,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,0,2009,2009,3,0.062,17,69,4
burrawan.au,25,2011,EPALTES AUSTRALIS,3,Asteraceae,forbs,NP,3.087739782,42.94031542,0.8512855,0.44803596,11987.92088,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.073,15,74,4
burrawan.au,25,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,NP,1.456019865,49.4400838,0.298057747,0.42621287,3345.412691,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.073,15,74,10
burrawan.au,25,2011,ERAGROSTIS SORORIA,3,Poaceae,grass,NP,2.014010461,47.11154663,0.51399192,0.40139424,5546.987039,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.073,15,74,30
burrawan.au,25,2011,FIMBRISTYLIS DICHOTOMA,3,Cyperaceae,sedges,NP,1.539846609,44.19692977,0.483291489,1.861486769,6376.861571,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,0,0,2009,2009,3,0.073,15,74,35
burrawan.au,26,2011,EPALTES AUSTRALIS,3,Asteraceae,forbs,PK,3.796808077,44.67924067,0.243979079,0.453364912,6930.262755,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.056,19,54,3
burrawan.au,26,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,PK,1.253740023,45.85620072,0.275295376,1.153519026,2703.340473,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.056,19,54,80
burrawan.au,26,2011,ERAGROSTIS SORORIA,3,Poaceae,grass,PK,1.543601567,46.74621951,0.291617165,0.896414736,8497.12761,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.056,19,54,6
burrawan.au,26,2011,FIMBRISTYLIS DICHOTOMA,3,Cyperaceae,sedges,PK,1.416971611,44.27912267,0.281848403,4.010919577,5735.449406,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.056,19,54,22
burrawan.au,26,2011,GLANDULARIA ARISTIGERA,3,Verbenaceae,forbs,PK,2.701025834,40.79331922,0.478901947,1.250793046,9107.313782,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,1,1,0,2009,2009,3,0.056,19,54,3
burrawan.au,27,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,Fence,1.074461219,48.03706626,0.059953703,0.6794753,2465.581577,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,0,1,2009,2009,3,0.053,15,62,78
burrawan.au,28,2011,EPALTES AUSTRALIS,3,Asteraceae,forbs,NPK,2.447156337,44.3625321,1.049534321,0.602670739,10401.25199,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.079,12,69,2
burrawan.au,28,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,NPK,1.251660548,46.47755709,0.324285547,1.053411648,3085.205013,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.079,12,69,45
burrawan.au,28,2011,ERAGROSTIS SORORIA,3,Poaceae,grass,NPK,1.878977643,42.41211107,0.389322757,1.332072339,5918.224756,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.079,12,69,30
burrawan.au,28,2011,FIMBRISTYLIS DICHOTOMA,3,Cyperaceae,sedges,NPK,1.244738902,42.11603467,0.266691774,3.194602746,4904.151478,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,0,2009,2009,3,0.079,12,69,15
burrawan.au,29,2011,EPALTES AUSTRALIS,3,Asteraceae,forbs,K,2.673132613,42.67140553,0.301466517,0.71092104,7775.178615,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.095,16,58,2
burrawan.au,29,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,K,1.023436883,44.30067616,0.074761839,0.918812161,2359.643138,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.095,16,58,80
burrawan.au,29,2011,ERAGROSTIS SORORIA,3,Poaceae,grass,K,1.940792508,46.4604511,0.277913789,1.064130865,4242.044846,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.095,16,58,2
burrawan.au,29,2011,FIMBRISTYLIS DICHOTOMA,3,Cyperaceae,sedges,K,1.107387679,43.79019587,0.097117629,2.608803129,4515.734429,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,0,0,1,0,2009,2009,3,0.095,16,58,15
burrawan.au,30,2011,ERAGROSTIS CURVULA,3,Poaceae,grass,NPK+Fence,1.35537388,48.11547836,0.149639996,1.17716797,3487.968646,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,-27.734896,151.139517,18.4,50.49,683,36,1,1,1,1,2009,2009,3,0.093,20,85,100
kiny.au,1,2011,MAIREANA HUMILLIMA,1,Amaranthaceae,forbs,Fence,2.018540597,35.41227155,NA,NA,1203.007519,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.089,9,315,0.5
kiny.au,1,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,Fence,2.313063848,44.24495545,0.06804881,0.9654259,933.3333333,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.089,9,315,85
kiny.au,1,2011,STIPA SP.,1,Poaceae,grass,Fence,2.340985854,45.8912491,0.064293291,0.95177934,754.5973367,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,1,2008,2008,4,0.089,9,315,5
kiny.au,2,2011,AVENA BARBATA,1,Poaceae,grass,P,2.978776685,44.97221697,0.53246848,2.3509113,441.1764706,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.1,11,405,NA
kiny.au,2,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,P,2.43633022,44.76008945,0.280869,1.8745488,393.7728938,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.1,11,405,90
kiny.au,2,2011,STIPA SP.,1,Poaceae,grass,P,1.704832896,46.52900861,0.173948667,1.119255095,2157.264957,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.1,11,405,5
kiny.au,3,2011,ATRIPLEX SEMIBACCATA,1,Amaranthaceae,forbs,NPK,6.197251575,40.346952,0.307867784,1.940892435,3137.254902,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.12,10,387,45
kiny.au,3,2011,AVENA BARBATA,1,Poaceae,grass,NPK,2.146636106,45.49174135,0.278342802,2.0084718,2158.185162,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.12,10,387,10
kiny.au,3,2011,STIPA SP.,1,Poaceae,grass,NPK,2.915312657,46.44656113,0.075569269,1.50116704,779.3240557,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.12,10,387,1
kiny.au,4,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,PK,2.08559567,45.16076279,0.572867285,1.85295583,129.3900185,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.091,9,316,85
kiny.au,4,2011,SONCHUS OLERACEUS,1,Asteraceae,forbs,PK,2.213413794,42.71075807,0.619886099,4.10495421,3425.19685,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.091,9,316,0.5
kiny.au,4,2011,TRIFOLIUM ARVENSE,1,Fabaceae,legume,PK,4.434910874,47.83025207,0.157049805,1.4602499,1161.460625,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,1,0,2008,2008,4,0.091,9,316,0.5
kiny.au,5,2011,ATRIPLEX SEMIBACCATA,1,Amaranthaceae,forbs,NP,4.395179357,40.53026743,NA,NA,821.9178082,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.092,9,396,NA
kiny.au,5,2011,AVENA BARBATA,1,Poaceae,grass,NP,3.78890592,58.6001166,0.3956672,1.885162,10000,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.092,9,396,1
kiny.au,5,2011,MAIREANA HUMILLIMA,1,Amaranthaceae,forbs,NP,7.024814702,42.3711831,NA,NA,1688.311688,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,0,0,2008,2008,4,0.092,9,396,0.5
kiny.au,6,2011,AVENA BARBATA,1,Poaceae,grass,NPK+Fence,3.0033713,47.14025053,0.24180463,1.5732975,2977.566281,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.109,9,823,1
kiny.au,6,2011,PANICUM PROLUTUM,1,Poaceae,grass,NPK+Fence,2.950938619,49.38789204,0.191082172,1.20704272,2482.34107,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.109,9,823,10
kiny.au,7,2011,AVENA BARBATA,1,Poaceae,grass,K,2.059015792,46.31238263,0.112352912,1.51694956,1686.147724,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.104,10,337,0.5
kiny.au,7,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,K,2.136337885,46.61075913,NA,NA,482.4561404,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.104,10,337,40
kiny.au,7,2011,STIPA SP.,1,Poaceae,grass,K,2.979226424,47.91013048,0.069397635,1.1575056,698.7227648,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.104,10,337,1
kiny.au,8,2011,ATRIPLEX SEMIBACCATA,1,Amaranthaceae,forbs,Control,5.099185962,41.17174614,NA,NA,1250,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.105,10,387,0.5
kiny.au,8,2011,AVENA BARBATA,1,Poaceae,grass,Control,3.520821303,47.26279849,0.153770171,1.813244995,2091.430392,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.105,10,387,NA
kiny.au,8,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,Control,3.516887792,66.88971959,0.10521797,1.618738,905.9711736,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.105,10,387,90
kiny.au,9,2011,AVENA BARBATA,1,Poaceae,grass,NK,3.364181664,47.49413812,0.116194071,2.10018468,1859.571323,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.131,12,478,NA
kiny.au,9,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,NK,3.625354709,48.74956858,NA,NA,1328.711727,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.131,12,478,90
kiny.au,9,2011,STIPA SP.,1,Poaceae,grass,NK,2.589988544,46.34105873,0.09960998,1.51349706,1013.737565,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.131,12,478,0.5
kiny.au,10,2011,AVENA BARBATA,1,Poaceae,grass,N,3.949203879,46.01204862,0.113925712,2.36248614,1950.334288,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.124,9,406,NA
kiny.au,10,2011,RYTIDOSPERMA SP.,1,Poaceae,grass,N,5.500999141,59.54785336,0.142260172,3.13609542,1654.101996,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.124,9,406,80
kiny.au,10,2011,STIPA SP.,1,Poaceae,grass,N,2.579415415,46.31867333,0.052000797,1.003578333,932.038835,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.124,9,406,0.5
kiny.au,11,2011,AVENA BARBATA,2,Poaceae,grass,K,2.393015939,44.96620414,0.301812,1.190475,2211.173386,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.109,9,351,1
kiny.au,11,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,K,2.298162073,43.15116322,0.292931,1.570481,534.8679756,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.109,9,351,10
kiny.au,11,2011,SONCHUS OLERACEUS,2,Asteraceae,forbs,K,2.603367816,44.67328985,0.326336265,3.29954778,3872.036262,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,1,0,2008,2008,4,0.109,9,351,NA
kiny.au,12,2011,AVENA BARBATA,2,Poaceae,grass,NPK,2.923408294,45.79894044,0.150999303,2.153697975,2608.15822,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.093,9,343,NA
kiny.au,12,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,NPK,2.923433501,46.13143738,0.087487,1.2889,1126.099707,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.093,9,343,70
kiny.au,12,2011,SONCHUS OLERACEUS,2,Asteraceae,forbs,NPK,3.91916996,44.49604264,0.328091256,4.3027632,5048.833424,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,0,2008,2008,4,0.093,9,343,0.5
kiny.au,13,2011,ATRIPLEX SEMIBACCATA,2,Amaranthaceae,forbs,P,5.504330507,42.38605815,0.319060615,1.07194194,196.0784314,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.102,10,417,90
kiny.au,13,2011,AVENA BARBATA,2,Poaceae,grass,P,3.159232151,46.32452233,0.265651,1.703834,2160.413972,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.102,10,417,NA
kiny.au,13,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,P,2.757708213,44.09922904,0.48641197,1.69384259,1142.857143,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,1,0,0,2008,2008,4,0.102,10,417,15
kiny.au,14,2011,SONCHUS OLERACEUS,2,Asteraceae,forbs,NK,3.873078999,44.24735061,0.133493199,3.87824955,5485.56014,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.067,9,395,0.5
kiny.au,14,2011,STIPA SP.,2,Poaceae,grass,NK,4.060314583,47.52211746,0.054531495,1.18020887,969.9525567,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.067,9,395,0.5
kiny.au,14,2011,SWAINSONA PROCUMBENS,2,Fabaceae,legume,NK,5.277996539,43.37582727,NA,NA,4426.229508,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,1,0,2008,2008,4,0.067,9,395,NA
kiny.au,15,2011,AVENA BARBATA,2,Poaceae,grass,N,2.147620324,46.02833684,0.359501694,1.57208634,2092.668024,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.092,9,342,10
kiny.au,15,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,N,2.201751055,44.78757948,0.316046522,1.9874675,852.5506639,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.092,9,342,10
kiny.au,15,2011,SONCHUS OLERACEUS,2,Asteraceae,forbs,N,3.556819981,42.65704044,0.352688,3.00156,2918.088737,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,0,0,0,2008,2008,4,0.092,9,342,NA
kiny.au,16,2011,AVENA BARBATA,2,Poaceae,grass,NPK+Fence,3.021995905,45.17606681,0.344173356,1.451279,2295.229523,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.103,10,424,1
kiny.au,16,2011,LOLIUM PERENNE,2,Poaceae,grass,NPK+Fence,1.533843289,44.56605113,0.202953564,2.16523911,1203.953279,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.103,10,424,NA
kiny.au,16,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,NPK+Fence,3.732330745,45.84746113,0.416244913,2.271031145,1060.606061,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,1,1,1,1,2008,2008,4,0.103,10,424,40
kiny.au,17,2011,MAIREANA HUMILLIMA,2,Amaranthaceae,forbs,Control,3.605074676,38.58541914,NA,NA,1170.212766,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.114,10,498,5
kiny.au,17,2011,RYTIDOSPERMA SP.,2,Poaceae,grass,Control,1.984923684,44.70672006,0.078013715,1.23570148,648.4375,Kinypanial,Australia,AU,Australia,SEMIARID GRASSLAND,-36.2,143.75,15.5,49.26,426,21,0,0,0,0,2008,2008,4,0.114,10,498,65
