dataset_id,taxon_name,observation_id,trait_name,value,unit,entity_type,value_type,basis_of_value,replicates,basis_of_record,life_stage,population_id,individual_id,repeat_measurements_id,temporal_context_id,source_id,location_id,entity_context_id,plot_context_id,treatment_context_id,collection_date,measurement_remarks,method_id,method_context_id,original_name,location_name,latitude (deg),longitude (deg),location_property: description,treatment_context: dehydration treatment,plot_context: salinity,plot_context: salinity (ppt),family,genus,taxon_rank,establishment_means,data_contributors
Bryant_2021_3,Bruguiera sexangula,074,leaf_fluorescence_fv_over_fm,0.788,{dimensionless},individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Bruguiera sexangula,Daintree National Park,-16.258,145.34,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera sexangula,074,leaf_fresh_mass,12,mg,individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Bruguiera sexangula,Daintree National Park,-16.258,145.34,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera sexangula,074,leaf_mass_per_area,117.4,g/m2,individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Bruguiera sexangula,Daintree National Park,-16.258,145.34,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera sexangula,074,leaf_water_content_per_area,226.7723077,g/m2,individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Bruguiera sexangula,Daintree National Park,-16.258,145.34,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera sexangula,074,leaf_water_content_per_dry_mass,1.033898305,g/g,individual,raw,measurement,1,field,adult,08,05,NA,NA,NA,01,NA,03,01,4/7/2022,NA,01,NA,Bruguiera sexangula,Daintree National Park,-16.258,145.34,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,6,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Bruguiera sexangula,075,plant_growth_form,tree,NA,species,mode,expert_score,NA,field,adult,NA,NA,NA,NA,NA,NA,NA,03,02,4/7/2022,NA,01,NA,Bruguiera sexangula,NA,NA,NA,NA,initial_water_content <<Samples measured with initial water content.>>,low,6,Rhizophoraceae,Bruguiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,076,leaf_dry_mass,5.4,mg,individual,raw,measurement,1,field,adult,05,01,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,076,leaf_fluorescence_fv_over_fm,0.777,{dimensionless},individual,raw,measurement,1,field,adult,05,01,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,076,leaf_fresh_mass,14.9,mg,individual,raw,measurement,1,field,adult,05,01,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,076,leaf_mass_per_area,107.4,g/m2,individual,raw,measurement,1,field,adult,05,01,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,076,leaf_water_content_per_area,188.9444444,g/m2,individual,raw,measurement,1,field,adult,05,01,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,076,leaf_water_content_per_dry_mass,1.759259259,g/g,individual,raw,measurement,1,field,adult,05,01,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,077,leaf_dry_mass,6.8,mg,individual,raw,measurement,1,field,adult,05,02,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,077,leaf_fluorescence_fv_over_fm,0.711,{dimensionless},individual,raw,measurement,1,field,adult,05,02,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,077,leaf_fresh_mass,17.2,mg,individual,raw,measurement,1,field,adult,05,02,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,077,leaf_mass_per_area,135.3,g/m2,individual,raw,measurement,1,field,adult,05,02,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,077,leaf_water_content_per_area,206.9294118,g/m2,individual,raw,measurement,1,field,adult,05,02,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,077,leaf_water_content_per_dry_mass,1.529411765,g/g,individual,raw,measurement,1,field,adult,05,02,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,078,leaf_dry_mass,5.3,mg,individual,raw,measurement,1,field,adult,05,03,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,078,leaf_fluorescence_fv_over_fm,0.753,{dimensionless},individual,raw,measurement,1,field,adult,05,03,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,078,leaf_fresh_mass,14.7,mg,individual,raw,measurement,1,field,adult,05,03,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,078,leaf_mass_per_area,105.4,g/m2,individual,raw,measurement,1,field,adult,05,03,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,078,leaf_water_content_per_area,186.9358491,g/m2,individual,raw,measurement,1,field,adult,05,03,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,078,leaf_water_content_per_dry_mass,1.773584906,g/g,individual,raw,measurement,1,field,adult,05,03,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,079,leaf_dry_mass,5.4,mg,individual,raw,measurement,1,field,adult,05,04,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,079,leaf_fluorescence_fv_over_fm,0.763,{dimensionless},individual,raw,measurement,1,field,adult,05,04,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,079,leaf_fresh_mass,12.2,mg,individual,raw,measurement,1,field,adult,05,04,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,079,leaf_mass_per_area,107.4,g/m2,individual,raw,measurement,1,field,adult,05,04,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,079,leaf_water_content_per_area,135.2444444,g/m2,individual,raw,measurement,1,field,adult,05,04,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,079,leaf_water_content_per_dry_mass,1.259259259,g/g,individual,raw,measurement,1,field,adult,05,04,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,080,leaf_dry_mass,4.9,mg,individual,raw,measurement,1,field,adult,05,05,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,080,leaf_fluorescence_fv_over_fm,0.746,{dimensionless},individual,raw,measurement,1,field,adult,05,05,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,080,leaf_fresh_mass,13.4,mg,individual,raw,measurement,1,field,adult,05,05,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,080,leaf_mass_per_area,97.5,g/m2,individual,raw,measurement,1,field,adult,05,05,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,080,leaf_water_content_per_area,169.1326531,g/m2,individual,raw,measurement,1,field,adult,05,05,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,080,leaf_water_content_per_dry_mass,1.734693878,g/g,individual,raw,measurement,1,field,adult,05,05,NA,NA,NA,01,NA,05,02,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,initial_water_content <<Samples measured with initial water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,081,leaf_dry_mass,5.9,mg,individual,raw,measurement,1,field,adult,10,01,NA,NA,NA,01,NA,05,01,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,081,leaf_fluorescence_fv_over_fm,0.732,{dimensionless},individual,raw,measurement,1,field,adult,10,01,NA,NA,NA,01,NA,05,01,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,081,leaf_fresh_mass,8.4,mg,individual,raw,measurement,1,field,adult,10,01,NA,NA,NA,01,NA,05,01,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,081,leaf_mass_per_area,117.4,g/m2,individual,raw,measurement,1,field,adult,10,01,NA,NA,NA,01,NA,05,01,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,081,leaf_water_content_per_area,188.9444444,g/m2,individual,raw,measurement,1,field,adult,10,01,NA,NA,NA,01,NA,05,01,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,081,leaf_water_content_per_dry_mass,0.969099184,g/g,individual,raw,measurement,1,field,adult,10,01,NA,NA,NA,01,NA,05,01,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,082,leaf_dry_mass,6.3,mg,individual,raw,measurement,1,field,adult,10,02,NA,NA,NA,01,NA,05,01,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
Bryant_2021_3,Heritiera littoralis,082,leaf_fluorescence_fv_over_fm,0.658,{dimensionless},individual,raw,measurement,1,field,adult,10,02,NA,NA,NA,01,NA,05,01,4/7/2022,NA,01,NA,Heritieria littoralis,Daintree National Park,-16.24,145.35,Daintree River estuary system with a tropical monsoonal climate,bench-drying <<Samples measured following bench drying treatment under dim light leading to a -0.725±0.049 g(water)/g(dry mass) decrease in water content.>>,low,8,Malvaceae,Heritiera,species,native,"Bryant, Callum <<ORCID==0000-0002-8035-9157 \ affiliation==The Australian National University, Australia \ additional_role==contact>>;; Ball, Marilyn <<ORCID==0000-0001-9170-940X \ affiliation==The Australian National University, Australia>>"
