taxon_name,page,notes,advanced_seedlings,fire intensity,trait_name,value
*Crocosmia X crocosmiiflora,32,NA,NA,NA,fire_response_NL,resprouts
*Crocosmia X crocosmiiflora,32,NA,NA,NA,first_flowering_resp,18
*Crocosmia X crocosmiiflora,32,NA,NA,NA,first_fruiting_resp,38
*Freesia hybrid,32,NA,NA,NA,fire_response_LCR,resprouts
*Freesia hybrid,32,NA,NA,NA,first_flowering_resp,33
*Freesia hybrid,32,NA,NA,NA,first_fruiting_resp,38
*Gladiolus angustus,32,NA,NA,NA,fire_response_LCR,resprouts
*Gladiolus angustus,32,NA,NA,NA,fire_response_NL,resprouts
*Gladiolus angustus,32,NA,NA,NA,first_flowering_resp,40
Patersonia glabrata,32,NA,NA,NA,fire_response_LCR,resprouts
Patersonia glabrata,32,NA,NA,NA,fire_response_NL,resprouts
Patersonia glabrata,32,NA,NA,NA,first_flowering_resp,38
Patersonia glabrata,32,NA,NA,NA,first_fruiting_resp,49
Patersonia glabrata,32,NA,NA,NA,secondary_juvenile_period,1
Patersonia sericea,32,NA,NA,NA,fire_response_LCR,resprouts
Patersonia sericea,32,NA,NA,NA,fire_response_NL,resprouts
Patersonia sericea,32,NA,NA,NA,first_flowering_resp,31
Patersonia sericea,32,NA,NA,NA,first_fruiting_resp,44
Patersonia sericea,32,NA,NA,NA,secondary_juvenile_period,1
*Romulea rosea,32,NA,NA,NA,fire_response_LCR,resprouts
*Romulea rosea,32,NA,NA,NA,first_flowering_resp,33
*Sisyrinchium iridifolium,32,NA,NA,NA,fire_response_NL,fire_killed
*Sisyrinchium iridifolium,32,NA,NA,NA,first_flowering_unknown,42
*Sisyrinchium iridifolium,32,NA,NA,NA,first_fruiting_unknown,42
*Sisyrinchium species A,32,NA,NA,NA,fire_response_LCR,fire_killed
*Sisyrinchium species A,32,NA,NA,NA,fire_response_NL,fire_killed
*Sisyrinchium species A,32,NA,NA,NA,first_flowering_unknown,42
*Sisyrinchium species A,32,NA,NA,NA,first_fruiting_unknown,44
*Watsonia meriana cv. Bulbillifera,32,Note: Bulbils began to be shed within 50w of fire.,NA,NA,fire_response_LCR,resprouts
*Watsonia meriana cv. Bulbillifera,32,Note: Bulbils began to be shed within 50w of fire.,NA,NA,fire_response_NL,resprouts
*Watsonia meriana cv. Bulbillifera,32,Note: Bulbils began to be shed within 50w of fire.,NA,NA,first_flowering_resp,38
*Watsonia meriana cv. Bulbillifera,32,Note: Bulbils began to be shed within 50w of fire.,NA,NA,first_fruiting_unknown,50
*Watsonia meriana cv. Bulbillifera,32,Note: Bulbils began to be shed within 50w of fire.,NA,NA,dispersal_unit,seedling
*Juncus articulatus,32,NA,NA,NA,fire_response_LCR,resprouts
*Juncus articulatus,32,NA,NA,NA,first_flowering_resp,10
*Juncus bufonius,32,NA,NA,NA,first_fruiting_unknown,38
Juncus continuus,32,NA,NA,NA,fire_response_NL,resprouts
Juncus continuus,32,NA,NA,NA,first_flowering_resp,42
Juncus planifolius,32,NA,NA,NA,first_fruiting_unknown,40
Triglochin procerum (s.str.),32,NA,NA,NA,fire_response_NL,resprouts
Triglochin procerum (s.str.),32,NA,NA,NA,first_flowering_resp,20
Triglochin procerum (s.str.),32,NA,NA,NA,first_fruiting_resp,20
Triglochin procerum (s.str.),32,NA,NA,NA,secondary_juvenile_period,20
*Lilium formosanum,32,NA,NA,NA,fire_response_LCR,resprouts
*Lilium formosanum,32,NA,NA,NA,fire_response_NL,resprouts
*Lilium formosanum,32,NA,NA,NA,first_flowering_resp,26
*Lilium formosanum,32,NA,NA,NA,first_fruiting_resp,29
Lomandra cylindrica,32,NA,NA,NA,fire_response_LCR,resprouts
Lomandra cylindrica,32,NA,NA,NA,first_flowering_resp,40
Lomandra cylindrica,32,NA,NA,NA,first_fruiting_resp,56
Lomandra cylindrica,32,NA,NA,NA,secondary_juvenile_period,56
Lomandra filiformis subsp. filiformis,32,NA,NA,NA,fire_response_LCR,resprouts
Lomandra filiformis subsp. filiformis,32,NA,NA,NA,fire_response_NL,resprouts
Lomandra filiformis subsp. filiformis,32,NA,NA,NA,first_flowering_resp,35
Lomandra filiformis subsp. filiformis,32,NA,NA,NA,first_fruiting_resp,51
Lomandra filiformis subsp. filiformis,32,NA,NA,NA,secondary_juvenile_period,1
Lomandra fluviatilis,32,NA,NA,NA,fire_response_LCR,resprouts
Lomandra glauca,32,NA,NA,NA,fire_response_LCR,resprouts
Lomandra glauca,32,NA,NA,NA,fire_response_NL,resprouts
Lomandra glauca,32,NA,NA,NA,first_flowering_resp,36
Lomandra glauca,32,NA,NA,NA,first_fruiting_resp,49
Lomandra glauca,32,NA,NA,NA,secondary_juvenile_period,1
Lomandra gracilis,32,NA,NA,NA,fire_response_LCR,resprouts
Lomandra gracilis,32,NA,NA,NA,fire_response_NL,resprouts
Lomandra gracilis,32,NA,NA,NA,first_flowering_resp,38
Lomandra gracilis,32,NA,NA,NA,first_fruiting_resp,51
Lomandra gracilis,32,NA,NA,NA,secondary_juvenile_period,1
Lomandra longifolia,32,NA,just germinated seedlings,NA,fire_response_LCR,resprouts
Lomandra longifolia,32,NA,just germinated seedlings,NA,fire_response_NL,resprouts
Lomandra longifolia,32,NA,just germinated seedlings,NA,seedlings_first_observed,131
Lomandra longifolia,32,NA,just germinated seedlings,NA,first_flowering_resp,34
Lomandra longifolia,32,NA,just germinated seedlings,NA,first_fruiting_resp,50
Lomandra longifolia,32,NA,just germinated seedlings,NA,secondary_juvenile_period,1
Lomandra micrantha,32,NA,NA,NA,fire_response_LCR,resprouts
Lomandra micrantha,32,NA,NA,NA,first_flowering_resp,64
Lomandra multiflora,32,NA,NA,NA,fire_response_LCR,resprouts
Lomandra multiflora,32,NA,NA,NA,fire_response_NL,resprouts
Lomandra multiflora,32,NA,NA,NA,first_flowering_resp,41
Lomandra multiflora,32,NA,NA,NA,first_fruiting_resp,51
Lomandra multiflora,32,NA,NA,NA,secondary_juvenile_period,1
Lomandra obliqua,33,NA,NA,NA,fire_response_LCR,resprouts
Lomandra obliqua,33,NA,NA,NA,fire_response_NL,resprouts
Lomandra obliqua,33,NA,NA,NA,first_flowering_resp,41
Lomandra obliqua,33,NA,NA,NA,first_fruiting_resp,49
Lomandra obliqua,33,NA,NA,NA,secondary_juvenile_period,1
Eustrephus latifolius,33,NA,NA,NA,fire_response_LCR,resprouts
Eustrephus latifolius,33,NA,NA,NA,fire_response_NL,resprouts
Eustrephus latifolius,33,NA,NA,NA,first_flowering_resp,15
Eustrephus latifolius,33,NA,NA,NA,first_fruiting_resp,35
Eustrephus latifolius,33,NA,NA,NA,secondary_juvenile_period,35
Geitonoplesium cymosum,33,NA,NA,NA,fire_response_NL,resprouts
Geitonoplesium cymosum,33,NA,NA,NA,first_flowering_resp,35
Acianthus caudatus,33,NA,NA,NA,fire_response_LCR,resprouts
Acianthus caudatus,33,NA,NA,NA,first_flowering_resp,28
Acianthus caudatus,33,NA,NA,NA,first_fruiting_resp,38
Acianthus fornicatus,33,NA,NA,NA,fire_response_LCR,resprouts
Acianthus fornicatus,33,NA,NA,NA,first_flowering_resp,23
Acianthus fornicatus,33,NA,NA,NA,first_fruiting_resp,33
Acianthus pusillus,33,NA,NA,NA,fire_response_LCR,resprouts
Acianthus pusillus,33,NA,NA,NA,first_flowering_resp,16
Acianthus pusillus,33,NA,NA,NA,first_fruiting_resp,26
Caladenia carnea,33,NA,NA,NA,fire_response_LCR,resprouts
Caladenia carnea,33,NA,NA,NA,first_flowering_resp,36
Caladenia catenata,33,NA,NA,NA,fire_response_LCR,resprouts
Caladenia catenata,33,NA,NA,NA,first_flowering_resp,34
Caladenia catenata,33,NA,NA,NA,first_fruiting_resp,39
Caladenia testacea,33,NA,NA,NA,first_flowering_unknown,86
Caleana major,33,NA,NA,NA,fire_response_LCR,resprouts
Caleana major,33,NA,NA,NA,fire_response_NL,resprouts
Caleana major,33,NA,NA,NA,first_flowering_resp,37
Caleana major,33,NA,NA,NA,first_fruiting_resp,49
Calochilus campestris,33,NA,NA,NA,fire_response_LCR,resprouts
Calochilus campestris,33,NA,NA,NA,fire_response_NL,resprouts
Calochilus campestris,33,NA,NA,NA,first_flowering_resp,37
Calochilus campestris,33,NA,NA,NA,first_fruiting_resp,42
Calochilus paludosus,33,NA,NA,NA,fire_response_LCR,resprouts
Calochilus paludosus,33,NA,NA,NA,fire_response_NL,resprouts
Calochilus paludosus,33,NA,NA,NA,first_flowering_resp,37
Calochilus paludosus,33,NA,NA,NA,first_fruiting_resp,41
Calochilus robertsonii,33,NA,NA,NA,fire_response_LCR,resprouts
Calochilus robertsonii,33,NA,NA,NA,first_flowering_resp,39
Cestichis reflexa,33,Lightly burnt plants resprouted from pseudobulbs -NL.,NA,low,fire_response_NL,resprouts
Cestichis reflexa,33,NA,NA,NA,fire_response_NL,fire_killed
Chiloglottis sp.,33,NA,NA,NA,fire_response_NL,resprouts
Chiloglottis sp.,33,NA,NA,NA,first_flowering_resp,10
Corybas pruinosus,33,Leaves emerged within 35w of fire.,NA,NA,fire_response_NL,resprouts
Cryptostylis erecta,33,NA,NA,NA,fire_response_LCR,resprouts
Cryptostylis erecta,33,NA,NA,NA,first_flowering_resp,46
Cryptostylis erecta,33,NA,NA,NA,first_fruiting_resp,108
Cryptostylis subulata,33,NA,NA,NA,fire_response_LCR,resprouts
Cryptostylis subulata,33,NA,NA,NA,first_flowering_unknown,101
Cryptostylis subulata,33,NA,NA,NA,first_fruiting_unknown,101
Cymbidium suave,33,NA,NA,low,fire_response_LCR,resprouts
Cymbidium suave,33,NA,NA,low,fire_response_NL,resprouts
Cymbidium suave,33,NA,NA,low,first_flowering_resp,92
Cymbidium suave,33,NA,NA,NA,fire_response_LCR,fire_killed
Cymbidium suave,33,NA,NA,NA,fire_response_NL,fire_killed
Dipodium roseum,33,NA,NA,NA,fire_response_LCR,resprouts
Dipodium roseum,33,NA,NA,NA,first_flowering_unknown,101
Dipodium variegatum,33,NA,NA,NA,fire_response_LCR,resprouts
Dipodium variegatum,33,NA,NA,NA,first_flowering_resp,49
Diuris aurea,33,NA,NA,NA,fire_response_NL,resprouts
Diuris aurea,33,NA,NA,NA,first_flowering_resp,37
Diuris aurea,33,NA,NA,NA,first_fruiting_resp,42
Diuris maculata,33,NA,NA,NA,fire_response_LCR,resprouts
Diuris maculata,33,NA,NA,NA,first_flowering_resp,30
Diuris maculata,33,NA,NA,NA,first_fruiting_resp,36
Diuris maculata,33,NA,NA,NA,peak_flowering_resp,1
Dockrillia linguiformis,33,NA,NA,NA,fire_response_LCR,fire_killed
Dockrillia linguiformis,33,NA,NA,NA,fire_response_NL,fire_killed
Dockrillia linguiformis,33,NA,NA,NA,first_flowering_unknown,143
Eriochilus petricola,33,NA,NA,NA,fire_response_LCR,resprouts
Eriochilus petricola,33,NA,NA,NA,first_flowering_resp,64
Genoplesium fimbriatum,33,NA,NA,NA,fire_response_NL,resprouts
Genoplesium fimbriatum,33,NA,NA,NA,first_flowering_resp,10
Genoplesium fimbriatum,33,NA,NA,NA,first_fruiting_resp,21
Genoplesium pumilum,33,NA,NA,NA,fire_response_NL,resprouts
Genoplesium pumilum,33,NA,NA,NA,first_fruiting_resp,17
Genoplesium rufum,33,NA,NA,NA,fire_response_LCR,resprouts
Genoplesium rufum,33,NA,NA,NA,fire_response_NL,resprouts
Genoplesium rufum,33,NA,NA,NA,first_flowering_resp,16
Genoplesium rufum,33,NA,NA,NA,first_fruiting_resp,24
Glossodia major,33,NA,NA,NA,fire_response_LCR,resprouts
Glossodia major,33,NA,NA,NA,first_flowering_resp,31
Glossodia minor,33,NA,NA,NA,fire_response_LCR,resprouts
Glossodia minor,33,NA,NA,NA,fire_response_NL,resprouts
Glossodia minor,33,NA,NA,NA,first_flowering_resp,31
Glossodia minor,33,NA,NA,NA,first_fruiting_resp,36
Lyperanthus suaveolens,33,NA,NA,NA,fire_response_LCR,resprouts
Lyperanthus suaveolens,33,NA,NA,NA,first_flowering_resp,36
Microtis unifolia (s.lat.),33,NA,NA,NA,fire_response_LCR,resprouts
Microtis unifolia (s.lat.),33,NA,NA,NA,fire_response_NL,resprouts
Microtis unifolia (s.lat.),33,NA,NA,NA,first_flowering_resp,36
Microtis unifolia (s.lat.),33,NA,NA,NA,first_fruiting_resp,43
Orthoceras strictum,33,NA,NA,NA,first_fruiting_unknown,104
Prasophyllum elatum,33,NA,NA,NA,fire_response_LCR,resprouts
Prasophyllum elatum,33,NA,NA,NA,fire_response_NL,resprouts
Prasophyllum elatum,33,NA,NA,NA,first_flowering_resp,36
Prasophyllum elatum,33,NA,NA,NA,first_fruiting_resp,43
Prasophyllum striatum,33,NA,NA,NA,fire_response_NL,resprouts
Prasophyllum striatum,33,NA,NA,NA,first_fruiting_resp,22
Pterostylis acuminata,33,NA,NA,NA,fire_response_LCR,resprouts
Pterostylis acuminata,33,NA,NA,NA,first_flowering_resp,18
Pterostylis concinna,33,NA,NA,NA,fire_response_LCR,resprouts
Pterostylis concinna,33,NA,NA,NA,first_flowering_resp,29
Pterostylis concinna,33,NA,NA,NA,first_fruiting_resp,30
Pterostylis daintreana,33,NA,NA,NA,fire_response_NL,resprouts
Pterostylis daintreana,33,NA,NA,NA,first_flowering_resp,22
Pterostylis daintreana,33,NA,NA,NA,first_fruiting_resp,31
Pterostylis longifolia,33,NA,NA,NA,fire_response_LCR,resprouts
Pterostylis longifolia,33,NA,NA,NA,first_flowering_resp,24
Pterostylis nutans,33,NA,NA,NA,fire_response_LCR,resprouts
Pterostylis nutans,33,NA,NA,NA,fire_response_NL,resprouts
Pterostylis nutans,33,NA,NA,NA,first_flowering_resp,30
Pterostylis nutans,33,NA,NA,NA,first_fruiting_resp,36
Rimacola elliptica,33,NA,NA,NA,fire_response_LCR,resprouts
Rimacola elliptica,33,NA,NA,NA,fire_response_NL,resprouts
Rimacola elliptica,33,NA,NA,NA,first_flowering_resp,38
Thelymitra ixioides,33,NA,NA,NA,fire_response_LCR,resprouts
Thelymitra ixioides,33,NA,NA,NA,fire_response_NL,resprouts
Thelymitra ixioides,33,NA,NA,NA,first_flowering_resp,31
Thelymitra ixioides,33,NA,NA,NA,first_fruiting_resp,43
Thelymitra pauciflora,33,NA,NA,NA,fire_response_LCR,resprouts
Thelymitra pauciflora,33,NA,NA,NA,fire_response_NL,resprouts
Thelymitra pauciflora,33,NA,NA,NA,first_flowering_resp,37
Thelymitra pauciflora,33,NA,NA,NA,first_fruiting_resp,42
Philydrum lanuginosum,33,NA,NA,NA,fire_response_NL,resprouts
Philydrum lanuginosum,33,NA,NA,NA,first_fruiting_resp,20
Dianella caerulea,33,NA,NA,NA,fire_response_LCR,resprouts
Dianella caerulea,33,NA,NA,NA,fire_response_NL,resprouts
Dianella caerulea,33,NA,NA,NA,first_flowering_resp,41
Dianella caerulea,33,NA,NA,NA,first_fruiting_resp,49
Dianella caerulea,33,NA,NA,NA,secondary_juvenile_period,1
Dianella prunina,33,NA,NA,NA,fire_response_LCR,resprouts
Dianella prunina,33,NA,NA,NA,fire_response_NL,resprouts
Dianella prunina,33,NA,NA,NA,first_flowering_resp,43
Dianella prunina,33,NA,NA,NA,first_fruiting_resp,51
Dianella prunina,33,NA,NA,NA,secondary_juvenile_period,1
Dianella revoluta,33,NA,NA,NA,fire_response_LCR,resprouts
Dianella revoluta,33,NA,NA,NA,first_flowering_resp,94
Thelionema caespitosum,33,NA,NA,NA,fire_response_LCR,resprouts
Thelionema caespitosum,33,NA,NA,NA,first_flowering_resp,91
Thelionema caespitosum,33,NA,NA,NA,first_fruiting_resp,100
*Agrostis capillaris,33,NA,NA,NA,first_flowering_unknown,43
*Agrostis stolonifera,33,NA,NA,NA,first_flowering_unknown,43
*Andropogon virginicus,33,NA,NA,NA,fire_response_LCR,resprouts
*Andropogon virginicus,33,NA,NA,NA,fire_response_NL,resprouts
*Andropogon virginicus,33,NA,NA,NA,first_flowering_resp,15
*Andropogon virginicus,33,NA,NA,NA,first_fruiting_resp,20
*Andropogon virginicus,33,NA,NA,NA,secondary_juvenile_period,20
Anisopogon avenaceus,34,NA,NA,NA,fire_response_LCR,resprouts
Anisopogon avenaceus,34,NA,NA,NA,fire_response_NL,resprouts
Anisopogon avenaceus,34,NA,NA,NA,first_flowering_resp,41
Anisopogon avenaceus,34,NA,NA,NA,first_fruiting_resp,49
Anisopogon avenaceus,34,NA,NA,NA,secondary_juvenile_period,1
Anisopogon avenaceus,34,NA,NA,NA,peak_flowering_resp_min,1
Anisopogon avenaceus,34,NA,NA,NA,peak_flowering_resp_max,2
Aristida benthamii,34,NA,NA,NA,fire_response_NL,resprouts
Aristida benthamii,34,NA,NA,NA,first_flowering_resp,17
Aristida benthamii,34,NA,NA,NA,first_fruiting_resp,32
Aristida benthamii,34,NA,NA,NA,secondary_juvenile_period,32
Aristida calycina var. calycina,34,NA,NA,NA,fire_response_LCR,resprouts
Aristida calycina var. calycina,34,NA,NA,NA,first_fruiting_resp,26
Aristida calycina var. calycina,34,NA,NA,NA,secondary_juvenile_period,26
Aristida ramosa,34,NA,NA,NA,fire_response_LCR,resprouts
Aristida ramosa,34,NA,NA,NA,fire_response_NL,resprouts
Aristida ramosa,34,NA,NA,NA,first_flowering_resp,8
Aristida ramosa,34,NA,NA,NA,first_fruiting_resp,17
Aristida ramosa,34,NA,NA,NA,secondary_juvenile_period,17
Aristida vagans,34,NA,NA,NA,fire_response_LCR,resprouts
Aristida vagans,34,NA,NA,NA,first_flowering_resp,6
Aristida vagans,34,NA,NA,NA,first_fruiting_resp,15
Aristida vagans,34,NA,NA,NA,secondary_juvenile_period,15
Aristida warburgii,34,NA,NA,NA,fire_response_LCR,resprouts
Aristida warburgii,34,NA,NA,NA,first_flowering_resp,11
Aristida warburgii,34,NA,NA,NA,first_fruiting_resp,16
Aristida warburgii,34,NA,NA,NA,secondary_juvenile_period,16
*Arundo donax,34,NA,NA,NA,fire_response_LCR,resprouts
Austrodathonia ?linkii,34,NA,NA,NA,first_fruiting_unknown,30
Austrodanthonia tenuior,34,NA,NA,NA,fire_response_LCR,resprouts
Austrodanthonia tenuior,34,NA,NA,NA,first_flowering_resp,11
Austrodanthonia tenuior,34,NA,NA,NA,first_fruiting_resp,18
Austrodanthonia tenuior,34,NA,NA,NA,secondary_juvenile_period,18
Austrostipa pubescens,34,NA,NA,NA,fire_response_LCR,resprouts
Austrostipa pubescens,34,NA,NA,NA,first_fruiting_resp,49
Austrostipa pubescens,34,NA,NA,NA,secondary_juvenile_period,1
*Avena sativa,34,NA,NA,NA,first_flowering_unknown,23
*Avena sativa,34,NA,NA,NA,first_fruiting_unknown,43
*Briza maxima,34,NA,NA,NA,fire_response_LCR,fire_killed
*Briza maxima,34,NA,NA,NA,first_flowering_seed,43
*Briza maxima,34,NA,NA,NA,first_fruiting_seed,50
*Briza maxima,34,NA,NA,NA,primary_juvenile_period,1
*Briza maxima,34,NA,NA,NA,fire_time_from_fire_to_flowering,1
*Briza minor,34,NA,NA,NA,fire_response_LCR,fire_killed
*Briza minor,34,NA,NA,NA,fire_response_NL,fire_killed
*Briza minor,34,NA,NA,NA,first_flowering_seed,28
*Briza minor,34,NA,NA,NA,first_fruiting_seed,43
*Briza minor,34,NA,NA,NA,primary_juvenile_period,43
*Briza minor,34,NA,NA,NA,fire_time_from_fire_to_flowering,43
*Briza subaristata,34,NA,NA,NA,first_fruiting_unknown,51
*Bromus catharticus,34,NA,NA,NA,first_flowering_unknown,39
*Bromus diandrus,34,NA,NA,NA,first_flowering_unknown,41
*Chloris gayana,34,NA,NA,NA,fire_response_NL,resprouts
*Chloris gayana,34,NA,NA,NA,first_flowering_resp,13
*Chloris gayana,34,NA,NA,NA,first_fruiting_resp,35
*Cortaderia selloana,34,NA,NA,NA,fire_response_LCR,resprouts
*Cortaderia selloana,34,NA,NA,NA,fire_response_NL,resprouts
*Cortaderia selloana,34,NA,NA,NA,first_flowering_resp,18
*Cortaderia selloana,34,NA,NA,NA,first_fruiting_resp,20
Cymbopogon refractus,34,NA,NA,NA,fire_response_LCR,resprouts
Cymbopogon refractus,34,NA,NA,NA,first_flowering_resp,9
Cymbopogon refractus,34,NA,NA,NA,first_fruiting_resp,19
Cymbopogon refractus,34,NA,NA,NA,secondary_juvenile_period,19
Deyeuxia quadriseta,34,NA,NA,NA,first_flowering_unknown,39
Deyeuxia quadriseta,34,NA,NA,NA,first_fruiting_unknown,44
Dichelachne crinita,34,NA,NA,NA,fire_response_LCR,resprouts
Dichelachne crinita,34,NA,NA,NA,fire_response_NL,resprouts
Dichelachne crinita,34,NA,NA,NA,first_flowering_resp,37
Dichelachne crinita,34,NA,NA,NA,first_fruiting_resp,49
Dichelachne crinita,34,NA,NA,NA,secondary_juvenile_period,1
Dichelachne micrantha,34,NA,NA,NA,fire_response_LCR,resprouts
Dichelachne micrantha,34,NA,NA,NA,first_flowering_resp,16
Dichelachne parva,34,NA,NA,NA,first_flowering_unknown,39
Dichelachne rara,34,NA,NA,NA,first_flowering_unknown,41
Digitaria parviflora,34,NA,NA,NA,fire_response_LCR,resprouts
Digitaria parviflora,34,NA,NA,NA,fire_response_NL,resprouts
Digitaria parviflora,34,NA,NA,NA,first_flowering_resp,13
Digitaria parviflora,34,NA,NA,NA,first_fruiting_resp,30
Digitaria parviflora,34,NA,NA,NA,secondary_juvenile_period,30
Echinopogon caespitosus,34,NA,NA,NA,fire_response_LCR,resprouts
Echinopogon caespitosus,34,NA,NA,NA,first_flowering_resp,8
Echinopogon caespitosus,34,NA,NA,NA,first_fruiting_resp,15
Echinopogon caespitosus,34,NA,NA,NA,secondary_juvenile_period,15
*Ehrharta erecta,34,NA,NA,NA,fire_response_LCR,resprouts
*Ehrharta erecta,34,NA,NA,NA,first_flowering_resp,12
*Ehrharta erecta,34,NA,NA,NA,first_fruiting_unknown,38
*Eleusine indica,34,NA,NA,NA,first_flowering_unknown,15
Entolasia marginata,34,NA,NA,NA,fire_response_LCR,resprouts
Entolasia marginata,34,NA,NA,NA,first_flowering_resp,9
Entolasia marginata,34,NA,NA,NA,first_fruiting_resp,28
Entolasia marginata,34,NA,NA,NA,secondary_juvenile_period,28
Entolasia stricta,34,NA,NA,NA,fire_response_LCR,resprouts
Entolasia stricta,34,NA,NA,NA,fire_response_NL,resprouts
Entolasia stricta,34,NA,NA,NA,first_flowering_resp,8
Entolasia stricta,34,NA,NA,NA,first_fruiting_resp,22
Entolasia stricta,34,NA,NA,NA,secondary_juvenile_period,22
Eragrostis ?brownii,34,NA,NA,NA,fire_response_LCR,resprouts
Eragrostis ?brownii,34,NA,NA,NA,first_flowering_resp,8
Eragrostis leptostachya,34,NA,NA,NA,fire_response_LCR,resprouts
Eragrostis leptostachya,34,NA,NA,NA,first_flowering_resp,9
Hemarthria uncinata,34,NA,NA,NA,fire_response_LCR,resprouts
Hemarthria uncinata,34,NA,NA,NA,fire_response_NL,resprouts
Hemarthria uncinata,34,NA,NA,NA,first_flowering_resp,11
*Hordeum distichon,34,NA,NA,NA,first_flowering_unknown,12
*Hordeum distichon,34,NA,NA,NA,first_fruiting_unknown,40
Imperata cylindrica var. major,34,NA,NA,NA,fire_response_LCR,resprouts
Imperata cylindrica var. major,34,NA,NA,NA,first_flowering_resp,6
Imperata cylindrica var. major,34,NA,NA,NA,first_fruiting_resp,11
Imperata cylindrica var. major,34,NA,NA,NA,secondary_juvenile_period,11
Lachnagrostis filiformis,34,NA,NA,NA,first_flowering_unknown,39
