aligned_name,taxon_name,taxon_rank,taxonomic_status,taxonomic_dataset,taxon_name_alternatives,genus,family,binomial,trinomial,taxon_distribution,establishment_means,scientific_name,taxon_id,taxon_id_genus,taxon_id_family,scientific_name_id,aligned_name_taxon_id,aligned_name_taxonomic_status
Eucalyptus patellaris,Eucalyptus patellaris,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus patellaris,,NT,native,Eucalyptus patellaris F.Muell.,https://id.biodiversity.org.au/node/apni/2906207,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87496,https://id.biodiversity.org.au/node/apni/2906207,accepted
Eucalyptus patens,Eucalyptus patens,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus patens,,WA,native,Eucalyptus patens Benth.,https://id.biodiversity.org.au/node/apni/2897219,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87514,https://id.biodiversity.org.au/node/apni/2897219,accepted
Eucalyptus pauciflora,Eucalyptus pauciflora,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,,"SA, Qld, NSW, ACT, Vic, Tas",native,Eucalyptus pauciflora Sieber ex Spreng.,https://id.biodiversity.org.au/node/apni/2897845,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87566,https://id.biodiversity.org.au/node/apni/2897845,accepted
Eucalyptus pauciflora subsp. acerina,Eucalyptus pauciflora subsp. acerina,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora subsp. acerina,Vic,native,Eucalyptus pauciflora subsp. acerina Rule,https://id.biodiversity.org.au/node/apni/2890409,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/119558,https://id.biodiversity.org.au/node/apni/2890409,accepted
Eucalyptus debeuzevillei,Eucalyptus pauciflora subsp. debeuzevillei,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora subsp. debeuzevillei,"NSW, ACT",native,Eucalyptus pauciflora subsp. debeuzevillei (Maiden) L.A.S.Johnson & Blaxell,https://id.biodiversity.org.au/node/apni/2896227,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87619,https://id.biodiversity.org.au/instance/apni/854041,nomenclatural synonym
Eucalyptus pauciflora subsp. debeuzevillei,Eucalyptus pauciflora subsp. debeuzevillei,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora subsp. debeuzevillei,"NSW, ACT",native,Eucalyptus pauciflora subsp. debeuzevillei (Maiden) L.A.S.Johnson & Blaxell,https://id.biodiversity.org.au/node/apni/2896227,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87619,https://id.biodiversity.org.au/node/apni/2896227,accepted
Eucalyptus pauciflora subsp. hedraia,Eucalyptus pauciflora subsp. hedraia,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora subsp. hedraia,Vic,native,Eucalyptus pauciflora subsp. hedraia Rule,https://id.biodiversity.org.au/node/apni/2893006,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/119559,https://id.biodiversity.org.au/node/apni/2893006,accepted
Eucalyptus niphophila,Eucalyptus pauciflora subsp. niphophila,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora subsp. niphophila,"NSW, ACT, Vic",native,Eucalyptus pauciflora subsp. niphophila (Maiden & Blakely) L.A.S.Johnson & Blaxell,https://id.biodiversity.org.au/node/apni/2916327,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87657,https://id.biodiversity.org.au/instance/apni/854044,nomenclatural synonym
Eucalyptus pauciflora subsp. niphophila,Eucalyptus pauciflora subsp. niphophila,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora subsp. niphophila,"NSW, ACT, Vic",native,Eucalyptus pauciflora subsp. niphophila (Maiden & Blakely) L.A.S.Johnson & Blaxell,https://id.biodiversity.org.au/node/apni/2916327,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87657,https://id.biodiversity.org.au/node/apni/2916327,accepted
Eucalyptus pauciflora subsp. parvifructa,Eucalyptus pauciflora subsp. parvifructa,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora subsp. parvifructa,Vic,native,Eucalyptus pauciflora subsp. parvifructa Rule,https://id.biodiversity.org.au/node/apni/2920130,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/119560,https://id.biodiversity.org.au/node/apni/2920130,accepted
Eucalyptus aff. pauciflora (Benambra),Eucalyptus pauciflora subsp. pauciflora,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora subsp. pauciflora,"SA, Qld, NSW, ACT, Vic, Tas",native,Eucalyptus pauciflora Sieber ex Spreng. subsp. pauciflora,https://id.biodiversity.org.au/node/apni/2909582,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87670,https://id.biodiversity.org.au/instance/apni/854049,taxonomic synonym
Eucalyptus pauciflora subsp. pauciflora,Eucalyptus pauciflora subsp. pauciflora,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora subsp. pauciflora,"SA, Qld, NSW, ACT, Vic, Tas",native,Eucalyptus pauciflora Sieber ex Spreng. subsp. pauciflora,https://id.biodiversity.org.au/node/apni/2909582,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87670,https://id.biodiversity.org.au/node/apni/2909582,accepted
Eucalyptus pauciflora var. x cylindrocarpa,Eucalyptus pauciflora var. x cylindrocarpa,variety,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora var. x cylindrocarpa,NSW,native,Eucalyptus pauciflora var. x cylindrocarpa Blakely,https://id.biodiversity.org.au/node/apni/2918885,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87603,https://id.biodiversity.org.au/node/apni/2918885,accepted
Eucalyptus pauciflora var. x densiflora,Eucalyptus pauciflora var. x densiflora,variety,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora var. x densiflora,NSW,native,Eucalyptus pauciflora var. x densiflora Blakely & McKie,https://id.biodiversity.org.au/node/apni/2912797,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87633,https://id.biodiversity.org.au/node/apni/2912797,accepted
Eucalyptus pauciflora var. x rusticata,Eucalyptus pauciflora var. x rusticata,variety,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pauciflora,Eucalyptus pauciflora var. x rusticata,NSW,native,Eucalyptus pauciflora var. x rusticata Blakely,https://id.biodiversity.org.au/node/apni/2908554,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87700,https://id.biodiversity.org.au/node/apni/2908554,accepted
Eucalyptus biterranea,Eucalyptus pellita,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pellita,,Qld,native,Eucalyptus pellita F.Muell.,https://id.biodiversity.org.au/taxon/apni/51782168,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87756,https://id.biodiversity.org.au/instance/apni/51781209,taxonomic synonym
Eucalyptus pellita,Eucalyptus pellita ,species,accepted,APC, Eucalyptus resinifera x Eucalyptus tereticornis (pro parte misapplied),Eucalyptus,Myrtaceae,Eucalyptus pellita,,Qld,native,Eucalyptus pellita F.Muell.,https://id.biodiversity.org.au/taxon/apni/51782168,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87756,https://id.biodiversity.org.au/taxon/apni/51782168,accepted
Eucalyptus pendens,Eucalyptus pendens,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pendens,,WA,native,Eucalyptus pendens Brooker,https://id.biodiversity.org.au/node/apni/2888667,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/87833,https://id.biodiversity.org.au/node/apni/2888667,accepted
Eucalyptus peninsularis,Eucalyptus peninsularis,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus peninsularis,,SA,native,Eucalyptus peninsularis D.Nicolle,https://id.biodiversity.org.au/taxon/apni/51782171,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/152141,https://id.biodiversity.org.au/taxon/apni/51782171,accepted
Eucalyptus perangusta,Eucalyptus perangusta,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus perangusta,,WA,native,Eucalyptus perangusta Brooker,https://id.biodiversity.org.au/node/apni/2900805,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/104829,https://id.biodiversity.org.au/node/apni/2900805,accepted
Eucalyptus percostata,Eucalyptus percostata,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus percostata,,SA,native,Eucalyptus percostata Brooker & P.J.Lang,https://id.biodiversity.org.au/node/apni/2894083,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/117617,https://id.biodiversity.org.au/node/apni/2894083,accepted
Eucalyptus perriniana,Eucalyptus perriniana,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus perriniana,,"NSW, ACT, Vic, Tas",native,Eucalyptus perriniana F.Muell. ex Rodway,https://id.biodiversity.org.au/node/apni/2888590,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/104931,https://id.biodiversity.org.au/instance/apni/869204,taxonomic synonym
Eucalyptus persistens,Eucalyptus persistens,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus persistens,,Qld,native,Eucalyptus persistens L.A.S.Johnson & K.D.Hill,https://id.biodiversity.org.au/taxon/apni/51782174,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/118834,https://id.biodiversity.org.au/taxon/apni/51782174,accepted
Eucalyptus persistens subsp. persistens,Eucalyptus persistens,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus persistens,,Qld,native,Eucalyptus persistens L.A.S.Johnson & K.D.Hill,https://id.biodiversity.org.au/taxon/apni/51782174,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/118834,https://id.biodiversity.org.au/instance/apni/51781221,nomenclatural synonym
Eucalyptus persistens x Eucalyptus thozetiana,Eucalyptus persistens x Eucalyptus thozetiana,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus persistens x Eucalyptus thozetiana,,Qld,native,Eucalyptus persistens L.A.S.Johnson & K.D.Hill x Eucalyptus thozetiana (F.Muell. ex Maiden) R.T.Baker,https://id.biodiversity.org.au/node/apni/2915843,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/246732,https://id.biodiversity.org.au/node/apni/2915843,accepted
Eucalyptus leucoxylon subsp. petiolaris,Eucalyptus petiolaris,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus petiolaris,,"WA (naturalised), SA",native and naturalised,Eucalyptus petiolaris (Boland) Rule,https://id.biodiversity.org.au/node/apni/2892704,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/117817,https://id.biodiversity.org.au/instance/apni/835066,basionym
Eucalyptus petiolaris,Eucalyptus petiolaris,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus petiolaris,,"WA (naturalised), SA",native and naturalised,Eucalyptus petiolaris (Boland) Rule,https://id.biodiversity.org.au/node/apni/2892704,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/117817,https://id.biodiversity.org.au/node/apni/2892704,accepted
Eucalyptus petraea,Eucalyptus petraea,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus petraea,,WA,native,Eucalyptus petraea D.J.Carr & S.G.M.Carr,https://id.biodiversity.org.au/node/apni/2896985,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/105003,https://id.biodiversity.org.au/node/apni/2896985,accepted
Eucalyptus petrensis,Eucalyptus petrensis,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus petrensis,,WA,native,Eucalyptus petrensis Brooker & Hopper,https://id.biodiversity.org.au/node/apni/2886989,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/119574,https://id.biodiversity.org.au/instance/apni/854098,taxonomic synonym
Eucalyptus phaenophylla,Eucalyptus phaenophylla,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus phaenophylla,,WA,native,Eucalyptus phaenophylla Brooker & Hopper,https://id.biodiversity.org.au/taxon/apni/51782183,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/118316,https://id.biodiversity.org.au/taxon/apni/51782183,accepted
Eucalyptus phaenophylla subsp. interjacens,Eucalyptus phaenophylla,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus phaenophylla,,WA,native,Eucalyptus phaenophylla Brooker & Hopper,https://id.biodiversity.org.au/taxon/apni/51782183,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/118316,https://id.biodiversity.org.au/instance/apni/51781227,taxonomic synonym
Eucalyptus phaenophylla subsp. phaenophylla,Eucalyptus phaenophylla,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus phaenophylla,,WA,native,Eucalyptus phaenophylla Brooker & Hopper,https://id.biodiversity.org.au/taxon/apni/51782183,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/118316,https://id.biodiversity.org.au/instance/apni/51781224,nomenclatural synonym
Eucalyptus phenax,Eucalyptus phenax,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus phenax,,"WA, SA, Vic",native,Eucalyptus phenax Brooker & Slee,https://id.biodiversity.org.au/node/apni/7675695,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/119652,https://id.biodiversity.org.au/node/apni/7675695,accepted
Eucalyptus phenax subsp. compressa,Eucalyptus phenax subsp. compressa,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus phenax,Eucalyptus phenax subsp. compressa,SA,native,Eucalyptus phenax subsp. compressa D.Nicolle,https://id.biodiversity.org.au/node/apni/2910635,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/153712,https://id.biodiversity.org.au/node/apni/2910635,accepted
Eucalyptus phenax subsp. phenax,Eucalyptus phenax subsp. phenax,subspecies,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus phenax,Eucalyptus phenax subsp. phenax,"WA, SA, Vic",native,Eucalyptus phenax Brooker & Slee subsp. phenax,https://id.biodiversity.org.au/node/apni/2910666,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/161326,https://id.biodiversity.org.au/node/apni/2910666,accepted
Eucalyptus phoenicea,Eucalyptus phoenicea,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus phoenicea,,"WA, NT, Qld",native,Eucalyptus phoenicea F.Muell.,https://id.biodiversity.org.au/node/apni/2907332,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/105094,https://id.biodiversity.org.au/node/apni/2907332,accepted
Eucalyptus phoenix,Eucalyptus phoenix,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus phoenix,,Vic,native,Eucalyptus phoenix Molyneux & Forrester,https://id.biodiversity.org.au/node/apni/7674103,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/242245,https://id.biodiversity.org.au/node/apni/7674103,accepted
Eucalyptus pilbarensis,Eucalyptus pilbarensis,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pilbarensis,,WA,native,Eucalyptus pilbarensis Brooker & Edgecombe,https://id.biodiversity.org.au/node/apni/2892580,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/105102,https://id.biodiversity.org.au/node/apni/2892580,accepted
Eucalyptus pileata,Eucalyptus pileata ,species,accepted,APC, Eucalyptus cyanophylla (pro parte misapplied) | Eucalyptus cyanophylla (misapplied),Eucalyptus,Myrtaceae,Eucalyptus pileata,,WA,native,Eucalyptus pileata Blakely,https://id.biodiversity.org.au/node/apni/2895498,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/105116,https://id.biodiversity.org.au/node/apni/2895498,accepted
Eucalyptus pilularis,Eucalyptus pilularis,species,accepted,APC,,Eucalyptus,Myrtaceae,Eucalyptus pilularis,,"Qld, NSW",native,Eucalyptus pilularis Sm.,https://id.biodiversity.org.au/node/apni/2899127,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/105163,https://id.biodiversity.org.au/node/apni/2899127,accepted
Eucalyptus pimpiniana,Eucalyptus pimpiniana ,species,accepted,APC, Eucalyptus canescens subsp. beadellii (pro parte misapplied),Eucalyptus,Myrtaceae,Eucalyptus pimpiniana,,"WA, SA",native,Eucalyptus pimpiniana Maiden,https://id.biodiversity.org.au/taxon/apni/51439861,https://id.biodiversity.org.au/taxon/apni/51788529,https://id.biodiversity.org.au/taxon/apni/51788530,https://id.biodiversity.org.au/name/apni/105271,https://id.biodiversity.org.au/taxon/apni/51439861,accepted
