species_name,family,authority,TPL_ID,status,APC_name,APC_ID,APNI_ID
Solanum capsicoides,Solanaceae,All.,tro-29604809,Accepted,Solanum capsicoides,2909680,100386
Solanum carduiforme,Solanaceae,F. Muell.,tro-29607634,Unresolved,Solanum carduiforme,2897000,100407
Solanum cataphractum,Solanaceae,Benth.,tro-29606742,Unresolved,Solanum cataphractum,2919879,100453
Solanum celatum,Solanaceae,A.R. Bean,tro-50224479,Unresolved,Solanum celatum,2920335,177375
Solanum centrale,Solanaceae,J.M. Black,tro-29608183,Unresolved,Solanum centrale,2917366,100473
Solanum chenopodinum,Solanaceae,F. Muell.,tro-29607635,Unresolved,Solanum chenopodinum,2910144,100515
Solanum chenopodioides,Solanaceae,Lam.,tro-29603454,Accepted,Solanum chenopodioides,2914311,100524
Solanum chippendalei,Solanaceae,Symon,tro-29600228,Unresolved,Solanum chippendalei,6769884,100539
Solanum cinereum,Solanaceae,R. Br.,tro-29605668,Accepted,Solanum cinereum,2908619,100562
Solanum cleistogamum,Solanaceae,Symon,tro-29608306,Unresolved,Solanum cleistogamum,2895946,100605
Solanum coactiliferum,Solanaceae,J. Black,tro-29600234,Unresolved,Solanum coactiliferum,2910895,100627
Solanum cookii,Solanaceae,Symon,tro-29600236,Unresolved,Solanum cookii,2899318,100653
Solanum corifolium,Solanaceae,F. Muell.,tro-29600237,Unresolved,Solanum corifolium,2898734,100677
Solanum cunninghamii,Solanaceae,Benth.,tro-29606747,Unresolved,Solanum cunninghamii,2902163,100734
Solanum curvicuspe,Solanaceae,Domin,tro-29606638,Unresolved,Solanum curvicuspe,2910530,100770
Solanum dallachii,Solanaceae,Benth.,tro-29600238,Unresolved,Solanum magnifolium,2896887,69310
Solanum defensum,Solanaceae,F. Muell.,tro-29607636,Unresolved,Solanum defensum,2915947,100858
Solanum densevestitum,Solanaceae,F. Muell.,tro-29600240,Unresolved,Solanum densevestitum,2918005,100885
Solanum dimorphispinum,Solanaceae,C.T. White,tro-29600243,Unresolved,Solanum dimorphispinum,2891493,100982
Solanum dioicum,Solanaceae,W. Fitzg.,tro-29600244,Unresolved,Solanum dioicum,2896142,101009
Solanum discolor,Solanaceae,R. Br.,tro-29600245,Unresolved,Solanum discolor,2891631,101032
Solanum ditrichum,Solanaceae,A.R. Bean,tro-50282160,Unresolved,Solanum ditrichum,2898717,192014
Solanum diversiflorum,Solanaceae,F. Muell.,tro-29600246,Unresolved,Solanum diversiflorum,2886757,101082
Solanum dunalianum,Solanaceae,Gaudich.,tro-29607096,Unresolved,Solanum dunalianum,2892728,101148
Solanum eardleyae,Solanaceae,Symon,tro-29608309,Unresolved,Solanum eardleyae,2893328,101168
Solanum echinatum,Solanaceae,R. Br.,tro-29600250,Unresolved,Solanum echinatum,7967613,101214
Solanum elaeagnifolium,Solanaceae,Cav.,tro-29602593,Accepted,Solanum elaeagnifolium,2891275,101259
Solanum elegans,Solanaceae,Dunal,tro-29605786,Unresolved,Solanum brownii,2911554,100230
Solanum ellipticum,Solanaceae,R. Br.,tro-50140206,Unresolved,Solanum ellipticum,6800493,101304
Solanum eremophilum,Solanaceae,F. Muell.,tro-29607638,Unresolved,Solanum eremophilum,2906009,101534
Solanum erianthum,Solanaceae,D. Don,tro-29600107,Accepted,Solanum erianthum,2917808,101582
Solanum esuriale,Solanaceae,Lindl.,tro-29600252,Unresolved,Solanum esuriale,2893390,101625
Solanum ferocissimum,Solanaceae,Lindl.,tro-29600253,Unresolved,Solanum ferocissimum,2901599,101744
Solanum fervens,Solanaceae,A.R. Bean,tro-50282150,Unresolved,Solanum fervens,2915633,191974
Solanum furfuraceum,Solanaceae,R. Br.,tro-29608536,Unresolved,Solanum furfuraceum,2915008,101871
Solanum gabrielae,Solanaceae,Domin,tro-29600256,Unresolved,Solanum gabrielae,2914078,68390
Solanum graniticum,Solanaceae,A.R. Bean,tro-50282163,Unresolved,Solanum graniticum,2901149,192017
Solanum gympiense,Solanaceae,Symon,tro-50070805,Unresolved,unknown,unknown,unknown
Solanum hamulosum,Solanaceae,C.T. White,tro-29608510,Unresolved,Solanum hamulosum,2920538,68513
Solanum hasslerianum,Solanaceae,Chodat,tro-29604486,Accepted,Solanum brownii,2911554,100230
Solanum hesperium,Solanaceae,Symon,tro-29608313,Unresolved,Solanum hesperium,2906600,68557
Solanum heteropodium,Solanaceae,Symon,tro-29608314,Unresolved,Solanum heteropodium,2912778,68623
Solanum hoplopetalum,Solanaceae,Bitter & Summerh.,tro-29608145,Unresolved,Solanum hoplopetalum,2906399,68666
Solanum horridum,Solanaceae,Dunal,tro-29605742,Unresolved,Solanum horridum,2912466,68687
Solanum hystrix,Solanaceae,Brown,tro-29605669,Unresolved,Solanum hystrix,2910727,68752
Solanum inaequilaterum,Solanaceae,Domin,tro-29606640,Unresolved,Solanum inaequilaterum,2911431,68790
Solanum intonsum,Solanaceae,A.R. Bean,tro-50282172,Unresolved,Solanum intonsum,2917361,192024
Solanum jasminoides,Solanaceae,J. Paxton,tro-29600272,Accepted,Solanum laxum,2894133,177703
Solanum jucundum,Solanaceae,A.R. Bean,tro-50282176,Unresolved,Solanum jucundum,2888920,192028
Solanum karsense,Solanaceae,Symon,ifn-85238,Unresolved,Solanum karsense,2892552,68896
Solanum lachnophyllum,Solanaceae,Symon,tro-29600276,Unresolved,Solanum lachnophyllum,2914688,68915
Solanum laciniatum,Solanaceae,Aiton,tro-29600115,Accepted,Solanum laciniatum,2910541,68937
Solanum lacunarium,Solanaceae,F. Muell.,tro-29607639,Unresolved,Solanum lacunarium,2905651,69030
Solanum latens,Solanaceae,A.R. Bean,tro-50282157,Unresolved,unknown,unknown,unknown
Solanum leopoldense,Solanaceae,Symon,ifn-86730,Unresolved,Solanum leopoldense,2905980,69136
Solanum linearifolium,Solanaceae,Herasim.,tro-29608691,Unresolved,Solanum linearifolium,2893304,69172
Solanum linnaeanum,Solanaceae,Hepper & P.-M.L.Jaeger,tro-29607262,Accepted,Solanum linnaeanum,2903561,69181
Solanum lithophilum,Solanaceae,F. Muell.,tro-29607640,Unresolved,unknown,unknown,unknown
Solanum lucani,Solanaceae,F. Muell.,tro-29600282,Unresolved,Solanum lucani,7971838,69210
Solanum macoorai,Solanaceae,F.M. Bailey,tro-29608733,Unresolved,Solanum macoorai,2889052,69290
Solanum magnifolium,Solanaceae,F. Muell.,tro-29607641,Unresolved,Solanum magnifolium,2896887,69310
Solanum marginatum,Solanaceae,L. f.,tro-29602608,Accepted,Solanum marginatum,2903307,69349
Solanum mauritianum,Solanaceae,Scop.,tro-29600120,Accepted,Solanum mauritianum,2890605,69366
Solanum mauritianum,Solanaceae,Scop.,tro-29600120,Accepted,unknown,unknown,unknown
Solanum mauritianum,Solanaceae,Scop.,tro-29600120,Accepted,unknown,unknown,unknown
Solanum mauritianum,Solanaceae,Scop.,tro-29600120,Accepted,unknown,unknown,unknown
Solanum melongena,Solanaceae,L.,tro-29600121,Accepted,Solanum insanum,7970256,7969379
Solanum mentiens,Solanaceae,A.R. Bean,tro-50282152,Unresolved,Solanum mentiens,2900235,191975
Solanum mitchellianum,Solanaceae,Domin,tro-29606642,Unresolved,Solanum mitchellianum,2911292,69427
Solanum nemophilum,Solanaceae,F. Muell.,tro-29607643,Unresolved,Solanum nemophilum,2908632,69477
Solanum neoanglicum,Solanaceae,A.R. Bean,tro-50224480,Unresolved,Solanum neoanglicum,2902491,177376
Solanum nobile,Solanaceae,A.R. Bean,tro-50224475,Unresolved,Solanum nobile,2892531,177270
Solanum nummularium,Solanaceae,S. Moore,tro-29607595,Unresolved,Solanum nummularium,2906764,69699
Solanum oedipus,Solanaceae,Symon,tro-29608319,Unresolved,Solanum oedipus,2912498,69715
Solanum oldfieldii,Solanaceae,F. Muell.,tro-29600289,Unresolved,Solanum oldfieldii,2903338,69730
Solanum oligacanthum,Solanaceae,F. Muell.,tro-29607644,Unresolved,Solanum oligacanthum,2897932,69771
Solanum oligandrum,Solanaceae,Symon,ifn-82794,Unresolved,Solanum oligandrum,2906049,170150
Solanum opacum,Solanaceae,A. Br. & Bouché,tro-29600290,Accepted,Solanum opacum,2898773,69799
Solanum orbiculatum,Solanaceae,Dunal,tro-29600292,Unresolved,Solanum orbiculatum,2913873,69828
Solanum orbiculatum subsp  macrophyllum,Solanaceae,Dunal,tro-29600292,Unresolved,unknown,unknown,unknown
Solanum orbiculatum subsp  orbiculatum,Solanaceae,Dunal,tro-29600292,Unresolved,unknown,unknown,unknown
Solanum orbiculatum subsp. macrophyllum,Solanaceae,Dunal,tro-29600292,Unresolved,unknown,unknown,unknown
Solanum orbiculatum subsp. orbiculatum,Solanaceae,Dunal,tro-29600292,Unresolved,unknown,unknown,unknown
Solanum papaverifolium,Solanaceae,Symon,tro-29608320,Unresolved,Solanum papaverifolium,2893502,69917
Solanum parvifolium,Solanaceae,Steud.,tro-29608275,Unresolved,Solanum parvifolium,2919944,69929
Solanum petraeum,Solanaceae,Symon,tro-29608322,Unresolved,Solanum petraeum,2912738,69963
Solanum petrophilum,Solanaceae,F. Muell.,tro-29600297,Unresolved,Solanum petrophilum,2903818,69979
Solanum phlomoides,Solanaceae,A. Cunn. ex Benth.,tro-29600298,Unresolved,Solanum phlomoides,2890780,70012
Solanum physalifolium,Solanaceae,Rusby,tro-29603057,Accepted,Solanum physalifolium,2894831,70021
Solanum physalifolium var. nitidibaccatum,Solanaceae,(Bitter) Edmonds,tro-29603058,Accepted,unknown,unknown,unknown
Solanum plicatile,Solanaceae,Symon,tro-29600300,Unresolved,Solanum plicatile,2897972,70027
Solanum prinophyllum,Solanaceae,Dunal,tro-29600301,Unresolved,Solanum prinophyllum,2899243,70037
Solanum prinophyllum,Solanaceae,Dunal,tro-29600301,Unresolved,unknown,unknown,unknown
Solanum prinophyllum,Solanaceae,Dunal,tro-29600301,Unresolved,unknown,unknown,unknown
Solanum prinophyllum,Solanaceae,Dunal,tro-29600301,Unresolved,unknown,unknown,unknown
Solanum pseudocapsicum,Solanaceae,L.,tro-29600302,Accepted,Solanum pseudocapsicum,2916039,70041
Solanum pugiunculiferum,Solanaceae,C.T. White,tro-29600305,Unresolved,Solanum pugiunculiferum,2897572,70062
Solanum pungetium,Solanaceae,R. Br.,tro-29600306,Unresolved,Solanum pungetium,2918198,70104
Solanum quadriloculatum,Solanaceae,F. Muell.,tro-29600307,Unresolved,Solanum quadriloculatum,2891827,70137
Solanum radicans,Solanaceae,L. f.,tro-29600137,Accepted,Solanum radicans,2916266,70159
Solanum rixosum,Solanaceae,A.R. Bean,tro-50282169,Unresolved,Solanum rixosum,2905543,192023
Solanum rostratum,Solanaceae,Dunal,tro-29600309,Accepted,Solanum rostratum,2892598,70249
Solanum sarrachoides,Solanaceae,Sendtn.,tro-29600310,Accepted,Solanum sarrachoides,2906985,70295
Solanum scabrum,Solanaceae,Mill.,tro-29600143,Accepted,NA,NA,NA
Solanum seaforthianum,Solanaceae,Andrews,tro-29600311,Accepted,Solanum seaforthianum,2894563,70327
Solanum semiarmatum,Solanaceae,F. Muell.,tro-29600312,Unresolved,Solanum semiarmatum,2921004,70353
Solanum serpens,Solanaceae,A.R. Bean,tro-50282170,Unresolved,Solanum serpens,2898654,182033
Solanum shanesii,Solanaceae,F. Muell.,tro-29603739,Unresolved,Lycianthes shanesii,2913725,184876
Solanum silvestre,Solanaceae,A.R. Bean,tro-50224477,Unresolved,Solanum silvestre,2897586,177372
Solanum simile,Solanaceae,F. Muell.,tro-29600315,Unresolved,Solanum simile,2910282,70404
Solanum sisymbriifolium,Solanaceae,Lam.,tro-29600144,Accepted,Solanum sisymbriifolium,2919948,70525
Solanum spirale,Solanaceae,Roxb.,tro-29604542,Accepted,Solanum spirale,2904378,199421
Solanum stelligerum,Solanaceae,Sm.,tro-29600317,Unresolved,Solanum stelligerum,2913857,70583
Solanum stupefactum,Solanaceae,Symon,tro-50070806,Unresolved,Solanum stupefactum,2909963,170943
Solanum sturtianum,Solanaceae,F. Muell.,tro-29600321,Unresolved,Solanum sturtianum,7977799,70649
Solanum succosum,Solanaceae,A.R.Bean & Albr.,ifn-85483,Unresolved,Solanum succosum,2904370,218119
Solanum symonii,Solanaceae,H. Eichler,tro-29600323,Unresolved,Solanum symonii,2886532,70689
Solanum terraneum,Solanaceae,Symon,tro-29608327,Unresolved,Solanum terraneum,2898133,70697
Solanum tetrandrum,Solanaceae,R. Br.,tro-29608584,Unresolved,Solanum tetrandrum,2911609,70716
Solanum tetrathecum,Solanaceae,F. Muell.,tro-29600328,Unresolved,Solanum tetrathecum,2918419,70763
Solanum torvum,Solanaceae,Sw.,tro-29600147,Accepted,unknown,unknown,unknown
Solanum triflorum,Solanaceae,Nutt.,tro-29600148,Accepted,Solanum triflorum,2904704,70814
Solanum tudununggae,Solanaceae,Symon,tro-29608328,Unresolved,Solanum tudununggae,2903359,70842
Solanum tumulicola,Solanaceae,Symon,tro-29608329,Unresolved,Solanum tumulicola,2899622,70856
Solanum vansittartense,Solanaceae,C.A. Gardner,tro-29607094,Unresolved,Solanum vansittartense,2892113,70867
Solanum vescum,Solanaceae,F. Muell.,tro-29607649,Unresolved,Solanum vescum,8494988,70909
Solanum viarum,Solanaceae,Dunal,tro-29600152,Accepted,NA,NA,NA
Solanum vicinum,Solanaceae,A.R. Bean,tro-50282161,Unresolved,unknown,unknown,unknown
Solanum villosum,Solanaceae,Mill.,tro-29603884,Accepted,Solanum villosum,2888525,70972
Solanum viridifolium,Solanaceae,Dunal,tro-29606976,Unresolved,Solanum viridifolium,2890932,71159
Soleirolia soleirolii,Urticaceae,(Req.) Dandy,kew-2596260,Accepted,Soleirolia soleirolii,2908287,71276
Solenogyne bellioides,Compositae,Cass.,gcc-117879,Accepted,Solenogyne bellioides,2896788,71438
Solenogyne dominii,Compositae,L.G.Adams,gcc-22261,Accepted,Solenogyne dominii,2899636,71477
Solenogyne gunnii,Compositae,(Hook.f.) Cabrera,gcc-129062,Accepted,Solenogyne gunnii,2915327,71525
Solidago canadensis,Compositae,L.,gcc-17814,Accepted,Solidago canadensis,2894906,71581
Soliva anthemifolia,Compositae,(Juss.) Sweet,gcc-80777,Accepted,Soliva anthemifolia,2917484,71645
Soliva sessilis,Compositae,Ruiz & Pav.,gcc-98509,Accepted,Soliva sessilis,2908358,71668
Soliva stolonifera,Compositae,(Brot.) R.Br. ex G.Don,gcc-119720,Accepted,Soliva stolonifera,2887533,71709
Sonchus asper,Compositae,(L.) Hill,gcc-130230,Accepted,Sonchus asper,4343287,189698
Sonchus hydrophilus,Compositae,Boulos,gcc-112439,Accepted,Sonchus hydrophilus,2917243,108263
Sonchus megalocarpa,Compositae,(Hook.f.) J.M.Black,gcc-151889,Accepted,Actites megalocarpus,2912188,176523
Sonchus oleraceus,Compositae,(L.) L.,gcc-26069,Accepted,Sonchus oleraceus,2895772,108370
Sondottia connata,Compositae,(W.Fitzg.) P.S.Short,gcc-40690,Accepted,Sondottia connata,2920612,108532
Sondottia glabrata,Compositae,P.S.Short,gcc-108718,Accepted,Sondottia glabrata,2917564,108534
Sonneratia alba,Lythraceae,Sm.,tro-29700001,Accepted,Sonneratia alba,2904490,108595
Sonneratia caseolaris,Lythraceae,(L.) Engl.,tro-29700010,Accepted,Sonneratia caseolaris,2887152,108672
Sonneratia gulngai,Lythraceae,N.C. Duke & Jackes,tro-50309003,Accepted,Sonneratia x gulngai,2918574,108773
Sonneratia lanceolata,Lythraceae,Blume,kew-2595187,Unresolved,Sonneratia lanceolata,2914742,108812
Sophora fraseri,Leguminosae,Benth.,ild-34510,Accepted,Sophora fraseri,2909150,109098
Sophora longipes,Leguminosae,Merr.,ild-35137,Accepted,Sophora longipes,2895026,117146
Sophora tomentosa,Leguminosae,L.,ild-7172,Accepted,Sophora tomentosa,2911660,109139
Sorbus domestica,Rosaceae,L.,rjp-989,Accepted,Sorbus domestica,2911049,109186
Sorghum amplum,Poaceae,Lazarides,kew-443242,Accepted,Sorghum amplum,2918280,117453
Sorghum angustum,Poaceae,S.T.Blake,kew-443243,Accepted,Sorghum angustum,2889648,64461
Sorghum bicolor,Poaceae,(L.) Moench,kew-443283,Accepted,Sorghum bicolor,7775640,64510
Sorghum brachypodum,Poaceae,Lazarides,kew-443308,Accepted,Sorghum brachypodum,2910344,117458
Sorghum bulbosum,Poaceae,Lazarides,kew-443316,Accepted,Sorghum bulbosum,2914895,117460
Sorghum ecarinatum,Poaceae,Lazarides,kew-443405,Accepted,Sorghum ecarinatum,2911530,117462
Sorghum exstans,Poaceae,Lazarides,kew-443429,Accepted,Sorghum exstans,2904613,117463
Sorghum grande,Poaceae,Lazarides,kew-443456,Accepted,Sorghum grande,2914208,117468
Sorghum halepense,Poaceae,(L.) Pers.,kew-443460,Accepted,Sorghum halepense,7776299,64662
Sorghum interjectum,Poaceae,Lazarides,kew-443482,Accepted,Sorghum interjectum,2917869,117469
Sorghum intrans,Poaceae,F.Muell. ex Benth.,kew-443484,Accepted,Sorghum intrans,2893677,64747
Sorghum laxiflorum,Poaceae,F.M.Bailey,kew-443493,Accepted,Sorghum laxiflorum,8501544,64759
Sorghum leiocladum,Poaceae,(Hack.) C.E.Hubb.,kew-443495,Accepted,Sorghum leiocladum,2909099,64773
Sorghum macrospermum,Poaceae,Garber,kew-443508,Accepted,Sorghum macrospermum,2898392,64793
Sorghum matarankense,Poaceae,Garber & Snyder,kew-443512,Accepted,Sorghum matarankense,2912381,64812
Sorghum nitidum,Poaceae,(Vahl) Pers.,kew-443549,Accepted,Sorghum nitidum,7778473,64848
Sorghum plumosum,Poaceae,(R.Br.) P.Beauv.,kew-443599,Accepted,Sorghum plumosum,7785586,64949
Sorghum propinquum,Poaceae,(Kunth) Hitchc.,kew-443609,Accepted,Sorghum propinquum,2917680,158660
Sorghum stipoideum,Poaceae,(Ewart & Jean White) C.A.Gardner & C.E.Hubb.,kew-443685,Accepted,Sorghum stipoideum,2917902,65132
Sorghum timorense,Poaceae,(Kunth) Buse,kew-443702,Accepted,Sorghum timorense,2920959,65179
Sowerbaea alliacea,Asparagaceae,F.Muell.,kew-289046,Accepted,Sowerbaea alliacea,2921088,65306
Sowerbaea juncea,Asparagaceae,Andrews,kew-309864,Accepted,Sowerbaea juncea,8196909,65310
Sowerbaea laxiflora,Asparagaceae,Lindl.,kew-289048,Accepted,Sowerbaea laxiflora,2896184,65339
Sowerbaea multicaulis,Asparagaceae,E.Pritz.,kew-289049,Accepted,Sowerbaea multicaulis,2899426,65354
Sowerbaea subtilis,Asparagaceae,D.A.Stewart,kew-289050,Accepted,Sowerbaea subtilis,2901949,65368
Sparaxis bulbifera,Iridaceae,(L.) Ker Gawl.,kew-324629,Accepted,Sparaxis bulbifera,2894715,68699
Sparaxis tricolor,Iridaceae,(Schneev.) Ker Gawl.,kew-324040,Accepted,Sparaxis tricolor,2886878,68740
Sparaxis villosa,Iridaceae,(Burm.f.) Goldblatt,kew-324761,Accepted,Sparaxis villosa,2914522,169782
Sparganium erectum,Typhaceae,L.,kew-266057,Accepted,Sparganium erectum,2914491,68866
Sparganium subglobosum,Typhaceae,Morong,kew-266176,Accepted,Sparganium subglobosum,2889354,68916
Spartium junceum,Leguminosae,L.,ild-8471,Accepted,Spartium junceum,2909781,68983
Spartochloa scirpoidea,Poaceae,(Steud.) C.E.Hubb.,kew-443837,Accepted,Spartochloa scirpoidea,2897237,69018
Spartothamnella juncea,Lamiaceae,(A.Cunn. ex Walp.) Briq.,kew-193101,Accepted,Spartothamnella juncea,2921262,69053
Spartothamnella puberula,Lamiaceae,(F.Muell.) Maiden & Betche,kew-193102,Accepted,Spartothamnella puberula,2912022,69070
Spartothamnella teucriiflora,Lamiaceae,(F.Muell.) Moldenke,kew-193103,Accepted,Spartothamnella teucriiflora,2895813,69087
Spathia neurosa,Poaceae,Ewart & Archer,kew-443839,Accepted,Spathia neurosa,2920191,69249
Spergula arvensis,Caryophyllaceae,L.,kew-2487413,Accepted,Spergula arvensis,2897333,83320
Spergula levis,Caryophyllaceae,(Cambess.) D. Dietr.,tro-6300794,Accepted,Spergularia levis,2897041,83487
Spergula pentandra,Caryophyllaceae,L.,kew-2487604,Accepted,Spergula pentandra,2899867,83345
Spergularia brevifolia,Caryophyllaceae,Walp.,kew-2482105,Unresolved,Spergularia brevifolia,2911314,205771
Spergularia diandra,Caryophyllaceae,(Guss.) Heldr.,kew-2482163,Accepted,Spergularia diandra,2886696,83464
Spergularia marina,Caryophyllaceae,(L.) Besser,kew-2487483,Accepted,Spergularia marina,4345975,83512
Spergularia media,Caryophyllaceae,(L.) C.Presl,kew-2487471,Accepted,Spergularia media,2916891,83540
Spergularia rubra,Caryophyllaceae,(L.) J.Presl & C.Presl,kew-2482087,Accepted,Spergularia rubra,2909955,83591
Spergularia tasmanica,Caryophyllaceae,(Kindb.) L.G.Adams,kew-2608811,Unresolved,Spergularia tasmanica,2886331,162615
Spermacoce argillacea,Rubiaceae,Harwood,kew-344764,Accepted,Spermacoce argillacea,2895133,196413
Spermacoce auriculata,Rubiaceae,F.Muell.,kew-193406,Accepted,Spermacoce auriculata,2908404,83856
Spermacoce brachystema,Rubiaceae,R.Br. ex Benth.,kew-193427,Accepted,Spermacoce brachystema,2918168,83900
Spermacoce breviflora,Rubiaceae,F.Muell. ex Benth.,kew-193437,Accepted,Spermacoce breviflora,2894983,84030
Spermacoce constricta,Rubiaceae,Harwood,kew-344772,Accepted,Spermacoce constricta,2917634,196461
Spermacoce cristulata,Rubiaceae,Domin,kew-193489,Accepted,Spermacoce cristulata,2898360,84053
Spermacoce dolichosperma,Rubiaceae,Harwood,kew-344775,Accepted,Spermacoce dolichosperma,2892988,196464
Spermacoce erectiloba,Rubiaceae,Harwood,kew-344777,Accepted,Spermacoce erectiloba,2918478,196466
Spermacoce gibba,Rubiaceae,Harwood,kew-344781,Accepted,Spermacoce gibba,2898740,196470
Spermacoce hillii,Rubiaceae,(Chippend.) Govaerts,kew-193600,Accepted,Spermacoce hillii,2898017,196472
Spermacoce laevigata,Rubiaceae,F.Muell.,kew-193642,Accepted,Spermacoce laevigata,2910852,84231
Spermacoce leptoloba,Rubiaceae,Benth.,kew-193663,Accepted,Spermacoce leptoloba,2903100,84307
Spermacoce occidentalis,Rubiaceae,Harwood,kew-344788,Accepted,Spermacoce occidentalis,2895603,196500
Spermacoce phaeosperma,Rubiaceae,Harwood,kew-344792,Accepted,Spermacoce phaeosperma,2912304,196503
Spermacoce platyloba,Rubiaceae,Harwood,kew-344794,Accepted,Spermacoce platyloba,2894445,196505
