Source Tab,Family,SPECIES_NAME,Pollinators_Bee_Records,Pollinators_Bee_Species,Pollinators_Bird,Pollinators_Bird&Insect,Pollinators_Bird_Records,buzz_pollination_by_bees_BPB,Pollinators_Butterfly,Polllination_Consistency,GDM_&_Bird,pollinators_insects_generic_GIP,Insect_group,Insect_Records,Insect_Type,Insects,non_flying_mammals&birds,non_flying_mammals_rec,Other_Insect_Records,post_pollination_colour_change_PPCC,relatively_specialised_insect_pollination_RSIP,selfing_SP,specialised_insect_pollination_SIP,Specific_pollintor,Pollination_Water,Pollination_Wind,Pollination_summary,Pollen_refs_&_notes,Breeding,Dioecy,Flower_Colour,Bud_width,Corolla_length,Corolla_length_male,Corolla_length_min,Corolla_length_max,Flower_Size,Floral_tube_length,Flower_length,Flower_display,Sepal_female,Bract_length,Inflorescence,Inflorescence_size,filament,Filament_length,Stamen,Anther_Length,Fruit_morphology,Pistil_Length,Pollen_presenter,Flower_shape,Stamen_Length,Stigma,Style_hairy,Style_Length,Anther_type,Flower,Flower_studied_in_herbarium,canopy_seed_bank_CSB,Fire_flowering,Fire_impact,FPBuds,fire_promoted_flowering_FPF,fire_promoted_germination_FPG,MFT,resprouts_epicormic_buds_REB,_repsrouts_epicormic_??_REC,Resprouts,resprouts_from_lignotubers_roots_or_rhizomes_RLR,short-lived_after_fire_SAF,seed_germination_promoted_by_fire_SGP,secondary_pollen_presentation_SPP,soil_seed_bank_SSB,Fire_response_Variable,Fire_Notes,Mycorrhizae,Rare_Flora,southwest_SW,Ecology,Ecology_ref,Habitat_and_life_history,Explosive,Dispersal_Wind_seeds,Dispersal_Wing,Notes,Photos,Rare_status,References,datasetName,GENUS,GENUS2,Group,Inf_group,INFRA_NAME,INFRA_RANK,Name,Name_Authorship,NAME_ID,new_genus,SPECIES,Subgenus,Subsp,taxa,Taxonomy,Taxonomy2
Myrtaceae,,Chamelaucium sp. Warriedar (A.P.Brown & S.Patrick APB 1100),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,APC,Chamelaucium,,Chamelaucium,,,,accepted PN,,,,,,,,,
Myrtaceae,,Chamelaucium sp. Waychinicup (D.Davidson s.n. PERTH 01486527),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,APC,Chamelaucium,,Chamelaucium,,,,accepted PN,,,,,,,,,
Myrtaceae,,Chamelaucium sp. Winchester (C.Chapman s.n. PERTH 07879180),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,APC,Chamelaucium,,Chamelaucium,,,,accepted PN,,,,,,,,,
Myrtaceae,,Chamelaucium sp. Wongan Hills (B.H.Smith 1140),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,APC,Chamelaucium,,Chamelaucium,,,,accepted PN,,,,,,,,,
Myrtaceae,,Chamelaucium sp. Yalgoo (Y.Chadwick 1816),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,APC,Chamelaucium,,Chamelaucium,,,,accepted PN,,,,,,,,,
Myrtaceae,,Chamelaucium sp. Yoongarillup (G.J.Keighery 3635),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,APC,Chamelaucium,,Chamelaucium,,,,accepted PN,,,,,,,,,
Myrtaceae,,Chamelaucium sp. Yuna (A.C.Burns 53),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,APC,Chamelaucium,,Chamelaucium,,,,accepted,,,,,,,,,
Myrtaceae,,Chamelaucium uncinatum,14,6,,,,,,y,,1,,,,,,,3,,,,,,,,GIP,"bees, flies, wasps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,APC,Chamelaucium,,Chamelaucium,,,,accepted,,,,,,,,,
Myrtaceae,,Chamelaucium virgatum,2,2,,,,,,y,,1,,,,,,,,1,,,,,,,GIP,bee,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,APC,Chamelaucium,,Chamelaucium,,,,Missing,,,,,,,,,
Myrtaceae,,Chamelaucium xanthocladum,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,2,,,,,,,,,,,,,,small,,,4,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,FloraBase,Chamelaucium,,Chamelaucium,,,,accepted,,,,,,,,,
Myrtaceae,,Cheyniana microphylla,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,tubular flower,,,,,4,,,,,,,,,,,,,,small,,,6,,,,,,,,,,,,,,,,,,,,,,,,1,,was Blaustion,,,1,,,,,,,,,,,APC,Cheyniana,,Cheyniana,,,,accepted,,,,,,,,,
Myrtaceae,,Cheyniana rhodella,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,smal open flower,,,,,3,,,,,,,,,,,,,,small,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,APC,Cheyniana,,Cheyniana,,,,accepted,,,,,,,,,
Myrtaceae,,Conothamnus aureus,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,yellow,,,,,,,,,,,,spherical inf,,,,4,,,4,,,,,,,,,,1,,,,,,1,,,,1,,,,,,R (Burrows et al 2008),,,1,,,,,,,,,,,APC,Conothamnus,,Melaleuca,,,,accepted,,,,,,,,,
Myrtaceae,,Conothamnus neglectus,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,yellow,,,,,,,,,,,,spherical inf,,,,10,,,11,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,APC,Conothamnus,,Melaleuca,,,,accepted,,,,,,,,,
Myrtaceae,,Conothamnus trinervis,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,white,,2.5,,,,,,,,,,spherical inf,,,,12,,,12.5,,,,,,,,,,1,,,,,,1,,,,1,,,,,,R (Burrows et al 2008),,,1,,,,,,,,,,,APC,Conothamnus,,Melaleuca,,,,accepted,,,,,,,,,
Myrtaceae,,Corymbia calophylla,51,16,,1,29,,,y,,,,,,,,2,14,,,,,,,,Bird & Insect,"birds, bees, etc. Powell 2009",,,white,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,1,,,,,,R (Burrows et al 2008),EM,,1,,,,,,,,,,,APC,Corymbia,,Eucalypt,,,,Missing,,,,,,,,,
Myrtaceae,,Corymbia chlorolampra,,,,,,,,,,1,,,,,,,,,,,,,,,Bird & Insect,,,,white,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,1,,,,,,,EM,,1,,,,,,,,,,,FloraBase,Corymbia,,Eucalypt,,,,accepted,,,,,,,,,
Myrtaceae,,Corymbia ficifolia,,,,1,2,,,y,,,,,,,,,1,,,,,,,,Bird & Insect,,,,red,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,1,,,,,,,EM,,1,,,,,,,,,,,APC,Corymbia,,Eucalypt,,,,accepted,,,,,,,,,
Myrtaceae,,Corymbia haematoxylon,5,2,,1,,,,biased,,,,,,,,,,,,,,,,,Bird & Insect,"HB, bees,ants, etc. Powell 2009",,,white,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,1,,,,,,R (Burrows et al 2008),EM,,1,,,,,,,,,,,APC,Corymbia,,Eucalypt,,,,accepted,,,,,,,,,
Myrtaceae,,Corynanthera flava,,,,,,,,,,,,,,,,,,,,,1,,,,RSIP,flowers small for family,,,,,,,,,,,,,,,long very small fls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,small shrub,,,1,,,,,,,,,,,APC,Corynanthera,,Corynanthera,,,,accepted,,,,,,,,,
Myrtaceae,,Cyathostemon ambiguus,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,small white for genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,like Baeckea,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted,,,,,,,,,
Myrtaceae,,Cyathostemon blackettii,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted,,,,,,,,,
Myrtaceae,,Cyathostemon gracilis,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted,,,,,,,,,
Myrtaceae,,Cyathostemon heterantherus,,,,,,,,,,1,,,,,,,,,,,s,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted PN,,,,,,,,,
Myrtaceae,,Cyathostemon sp. Dowak (J.M.Fox 86/271),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted PN,,,,,,,,,
Myrtaceae,,Cyathostemon sp. Esperance (A.Fairall 2431),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted PN,,,,,,,,,
Myrtaceae,,Cyathostemon sp. Jyndabinbin Rocks (K.R.Newbey 7689),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted PN,,,,,,,,,
Myrtaceae,,Cyathostemon sp. Lake King (M.E. & M.E.Trudgen 1462),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted PN,,,,,,,,,
Myrtaceae,,Cyathostemon sp. Red Roo Rock (G.F.Craig 6896),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted PN,,,,,,,,,
Myrtaceae,,Cyathostemon sp. Salmon Gums (B.Archer 769),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted,,,,,,,,,
Myrtaceae,,Cyathostemon tenuifolius,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted,,,,,,,,,
Myrtaceae,,Cyathostemon verrucosus,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,APC,Cyathostemon,,Baeckea,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia acerosa,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,small green,,,red,,3,,,,,,,,,7,head,,,,,,,2,,,,,,,,,,,,,,,,1,,,,1,,,1,1,,"Resprouts (CALM 1998), Killed (Burrows et al 2008)",AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia apiculata,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style red bracts,,,green,,5,,,,,,,,,13,bell,,,,,,,8,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia capitellata,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,small white,,,white,,3,,,,,,,,,2,head,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,Missing,,,,,,,,,
Myrtaceae,,Darwinia carnea,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,"long style, yellow or red bell",,,"red, yellow",,5,,,,,,,,,30,bell clade 2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,probably reseeds,AM,,1,,,,,,,,,,,FloraBase,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia chapmaniana,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,long style orange bracts,,,orange,,5.5,,,,,,,,,12,head hairy bracts,,,,,,,9,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia citriodora,,,1,,5,,,y,,,,,,,,,1,,,,,,,,Bird,"long style red, Bird (moth)",,,red,,,,,,,,,,,12,bell,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia collina,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,"long style, yellow bell",,,yellow,,,,,,,,,,,22,bell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,Reseeds CALM 1998,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia diosmoides,1,1,,,,,,y,,1,,,,,,,2,,,,,,,,GIP,small white or pink,,,white,,4,,,,,,,,,2,head,,,,,,,10,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia divisa,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,presumed extinct,,,unknown,,,,,,,,,,,,head,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia ferricola,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,medium style red bracts,,,white,,4,,,,,,,,,8,head,,,,,,,10,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia foetida,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style green bell,,,"red, orange",,,,,,,,,,,20,head,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia helichrysoides,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style green bell,,,green,,,,,,,,,,,22,bell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia hortiorum,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,small green,,,red,,4,,,,,,,,,2,head,,,,,,,8,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia hypericifolia,,,1,,1,,,y,,,,,,,,,,,,,,,,,Bird,long style red bell,,,red,,,,,,,,,,,25,bell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia leiostyla,,,2,,,,,,,,,,,,,,,,,,,,,,Bird,long style red bell,,,red,,10,,,,,,,,,24,bell,,,,,,,17,,,,,,,,,,,,,,,,,,,,0,,,2,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,1,,,
Myrtaceae,,Darwinia luehmannii,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,small red or green,,,green,,7,,,,,,,,,6,head,,,,,,,15,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia macrostegia,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style red bell,,,red,,7,,,,,,,,,33,bell,,,,,,,13,,,,,,,,,,,,,,,,,,,,0,,,1,1,,Reseeds CALM 1998,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia masonii,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style red bell,,,red,,5,,,,,,,,,20,bell,,,,,,,15,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia meeboldii,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style red white bell,,,"red, white",,,,,,,,,,,27,bell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,Reseeds CALM 1998,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia neildiana,,,1,,1,,,y,,,,,,,,,,,,,,,,,Bird,long style red bracts,,,red,,,,,,,,,,,14,head,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia nubigena,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style red bell,,,pink,,,,,,,,,,,15,bell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,Reseeds CALM 1998,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia oederoides,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,closed or open bell,,,red,,,,,,,,,,,20,bell or head,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia oldfieldii,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,"long style red corolla, short bracts",,,red,,5,,,,,,,,,6,long pistil,,,,,,,13,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,long pistil,,,,
Myrtaceae,,Darwinia oxylepis,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style red bell,,,red,,8,,,,,,,,,30,bell,,,,,,,15,,,,,,,,,,,,,,,,,,,,0,,,1,1,,Reseeds CALM 1998,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia pauciflora,,,,,,,,y,,1,,,,,,,1,,,,,,,,GIP,small white,,,white,,4,,,,,,,,,2,loose head,,,,,,,5,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia pimelioides,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style red bell,,,red,,,,,,,,,,,15,bell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia pinifolia,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,small red infl,,,red,,4,,,,,,,,,3,head,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia polycephala,,,,,,,,,,1,,,,,,,,,,,,,,,GIP,longer style red bracts,,,red,,3,,,,,,,,,2,head,,,,,,,5,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia polychroma,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,small red bell,,,"red, green",,5,,,,,,,,,15,bell north,,,,,,,20,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia purpurea,,,1,,1,,,y,,,,,,,,,,,,,,,,,Bird,long style red bracts prostrate,,,red,,2,,,,,,,,,3,head,,,,,,,6,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted,,,,,,,,,
Myrtaceae,,Darwinia sanguinea,,,1,,,,,,,,,,,,,,,,,,,,,,Bird,red bracts prostrate,,,red,,3,,,,,,,,,5,head,,,,,,,12,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Bindoon (S.Patrick 281),,,1,,,,,,,,,,,,,,,,,,,,,,Bird,large red infl,,,red,,,,,,,,,,,18,head,,,,,,,16,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Canna (R.Davis 11241),,,,,,,,,,1,,,,,,,,,,,,,,,no data,no data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Chiddarcooping (S.D.Hopper 6944),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,small green,,,red,,5,,,,,,,,,8,head,,,,,,,8,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,Missing PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Corrigin (T. Erickson TEE 308),,,,,,,,,,,,,,,,,,,,,,,,,no data,no data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,FloraBase,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Dryandra (G.J.Keighery 9295),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,small white,,,white,,4,,,,,,,,,2,head,,,,,,,5,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Gibson (R.D.Royce 3569),,,1,,,,,,,,,,,,,,,1,,,,,,,Bird,long style yellow - red bracts,,,white,,4,,,,,,,,,2,head,,,,,,,7,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Karonie (K.Newbey 8503),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,small white,,,white,,4,,,,,,,,,3,head,,,,,,,5,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Kirkalocka (M.Crowhurst 296),,,,,,,,,,,,,,,,,,,,,,,,,no data,no data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Lake Cobham (K.Newbey 3262),,,1,,,,,,,,,,,,,,,,,,,,,,Bird,very long style green bell,,,"green, red",,7,,,,,,,,,8,head,,,,,,,18,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Morawa (C.A.Gardner 2662),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,small red inf,,,red,,4,,,,,,,,,2,head,,,,,,,5,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Mt Baring (K.R.Newbey 9775),,,,1,,,,,,,,,,,,,,,,,,,,,no data,no data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Mt Burdett (N.G.Marchant 80/42),,,1,,,,,,,,,,,,,,,,,,,,,,Bird,long style red bracts,,,red,,5,,,,,,,,,3,head,,,,,,,8,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Mt Heywood (R.Davis 11066),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,no data,,,green,,4,,,,,,,,,3,head,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
Myrtaceae,,Darwinia sp. Mt Ney (M.A.Burgman & S.McNee 1274),,,,,,,,,,1,,,,,,,,,,,,,,,GIP,very small fls,,,green,,3,,,,,,,,,2,head,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,,,1,1,,probably reseeds,AM,,1,,,,,,,,,,,APC,Darwinia,,Darwinia,,,,accepted PN,,,,,,,,,
