year,remnant,site,quadrat,yrs,yrsq,family,genus,species,species.for.tree,count,mean.log.seed.mass,rem.scale.max.sqrt.height,rem.scale.mean.log.sla,seed_mass,max_height,specific_leaf_area
2011,buntine,3,3,2011.buntine.3,2011.buntine.3.3,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.932898607,3.814187711,0.41599678005634516,15.467691452942539,45.33991230892559
2011,buntine,3,5,2011.buntine.3,2011.buntine.3.5,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,3.932898607,3.814187711,0.41599678005634516,15.467691452942539,45.33991230892559
2011,buntine,3,9,2011.buntine.3,2011.buntine.3.9,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.932898607,3.814187711,0.41599678005634516,15.467691452942539,45.33991230892559
2011,buntine,3,14,2011.buntine.3,2011.buntine.3.14,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.932898607,3.814187711,0.41599678005634516,15.467691452942539,45.33991230892559
2011,buntine,3,15,2011.buntine.3,2011.buntine.3.15,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,3.932898607,3.814187711,0.41599678005634516,15.467691452942539,45.33991230892559
2011,kunjin,1,4,2011.kunjin.1,2011.kunjin.1.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,kunjin,1,7,2011.kunjin.1,2011.kunjin.1.7,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,4,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,kunjin,1,11,2011.kunjin.1,2011.kunjin.1.11,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,kunjin,1,12,2011.kunjin.1,2011.kunjin.1.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,kunjin,1,13,2011.kunjin.1,2011.kunjin.1.13,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,kunjin,2,4,2011.kunjin.2,2011.kunjin.2.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,kunjin,2,6,2011.kunjin.2,2011.kunjin.2.6,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,kunjin,3,5,2011.kunjin.3,2011.kunjin.3.5,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,kunjin,3,7,2011.kunjin.3,2011.kunjin.3.7,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,kunjin,3,15,2011.kunjin.3,2011.kunjin.3.15,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.872983346,3.806627383,0.41599678005634516,14.999999998393355,44.998420223066205
2011,mn10,1,12,2011.mn10.1,2011.mn10.1.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,3,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,2,1,2011.mn10.2,2011.mn10.2.1,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,2,3,2011.mn10.2,2011.mn10.2.3,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,2,5,2011.mn10.2,2011.mn10.2.5,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,2,8,2011.mn10.2,2011.mn10.2.8,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,2,10,2011.mn10.2,2011.mn10.2.10,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,3,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,2,13,2011.mn10.2,2011.mn10.2.13,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,4,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,2,14,2011.mn10.2,2011.mn10.2.14,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,2,15,2011.mn10.2,2011.mn10.2.15,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,3,5,2011.mn10.3,2011.mn10.3.5,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,3,8,2011.mn10.3,2011.mn10.3.8,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,3,10,2011.mn10.3,2011.mn10.3.10,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,3,11,2011.mn10.3,2011.mn10.3.11,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,3,12,2011.mn10.3,2011.mn10.3.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,mn10,3,14,2011.mn10.3,2011.mn10.3.14,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,3.856762035,3.908957422,0.41599678005634516,14.874613394617342,49.846955533739234
2011,nam,1,5,2011.nam.1,2011.nam.1.5,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,20,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,6,2011.nam.1,2011.nam.1.6,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,45,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,7,2011.nam.1,2011.nam.1.7,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,8,2011.nam.1,2011.nam.1.8,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,9,2011.nam.1,2011.nam.1.9,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,3,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,10,2011.nam.1,2011.nam.1.10,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,5,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,11,2011.nam.1,2011.nam.1.11,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,14,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,12,2011.nam.1,2011.nam.1.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,4,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,13,2011.nam.1,2011.nam.1.13,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,8,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,14,2011.nam.1,2011.nam.1.14,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,12,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,1,15,2011.nam.1,2011.nam.1.15,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,7,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,3,4,2011.nam.3,2011.nam.3.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,nam,3,10,2011.nam.3,2011.nam.3.10,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,4.472135955,3.820157914,0.41599678005634516,20.00000000000376,45.611410432443684
2011,perenjori,1,9,2011.perenjori.1,2011.perenjori.1.9,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.766377493,3.943928206,0.41599678005634516,14.185599419776963,51.620981393775
2011,perenjori,2,8,2011.perenjori.2,2011.perenjori.2.8,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.766377493,3.943928206,0.41599678005634516,14.185599419776963,51.620981393775
2011,perenjori,3,3,2011.perenjori.3,2011.perenjori.3.3,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,3.766377493,3.943928206,0.41599678005634516,14.185599419776963,51.620981393775
2011,perenjori,3,6,2011.perenjori.3,2011.perenjori.3.6,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.766377493,3.943928206,0.41599678005634516,14.185599419776963,51.620981393775
2011,quair,1,3,2011.quair.1,2011.quair.1.3,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.678257852,3.832778287,0.41599678005634516,13.529580825799655,46.190691125700766
2011,quair,2,1,2011.quair.2,2011.quair.2.1,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,3.678257852,3.832778287,0.41599678005634516,13.529580825799655,46.190691125700766
2011,quair,2,15,2011.quair.2,2011.quair.2.15,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.678257852,3.832778287,0.41599678005634516,13.529580825799655,46.190691125700766
2011,quair,3,3,2011.quair.3,2011.quair.3.3,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.678257852,3.832778287,0.41599678005634516,13.529580825799655,46.190691125700766
2011,quair,3,4,2011.quair.3,2011.quair.3.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.678257852,3.832778287,0.41599678005634516,13.529580825799655,46.190691125700766
2011,quair,3,7,2011.quair.3,2011.quair.3.7,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.678257852,3.832778287,0.41599678005634516,13.529580825799655,46.190691125700766
2011,quair,3,10,2011.quair.3,2011.quair.3.10,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.678257852,3.832778287,0.41599678005634516,13.529580825799655,46.190691125700766
2011,quair,3,11,2011.quair.3,2011.quair.3.11,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,3.678257852,3.832778287,0.41599678005634516,13.529580825799655,46.190691125700766
2011,solomon,1,8,2011.solomon.1,2011.solomon.1.8,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,4.322347803,3.995180989,0.41599678005634516,18.68269053009893,54.3356738932115
2011,solomon,1,13,2011.solomon.1,2011.solomon.1.13,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.322347803,3.995180989,0.41599678005634516,18.68269053009893,54.3356738932115
2011,solomon,1,15,2011.solomon.1,2011.solomon.1.15,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.322347803,3.995180989,0.41599678005634516,18.68269053009893,54.3356738932115
2011,solomon,3,1,2011.solomon.3,2011.solomon.3.1,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,3,-0.877077759,4.322347803,3.995180989,0.41599678005634516,18.68269053009893,54.3356738932115
2011,solomon,3,2,2011.solomon.3,2011.solomon.3.2,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.322347803,3.995180989,0.41599678005634516,18.68269053009893,54.3356738932115
2011,solomon,3,12,2011.solomon.3,2011.solomon.3.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.322347803,3.995180989,0.41599678005634516,18.68269053009893,54.3356738932115
2011,stokes,1,2,2011.stokes.1,2011.stokes.1.2,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,4.232474911,3.965703198,0.41599678005634516,17.913843872244456,52.75735521545263
2011,stokes,1,4,2011.stokes.1,2011.stokes.1.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,5,-0.877077759,4.232474911,3.965703198,0.41599678005634516,17.913843872244456,52.75735521545263
2011,stokes,1,5,2011.stokes.1,2011.stokes.1.5,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.232474911,3.965703198,0.41599678005634516,17.913843872244456,52.75735521545263
2011,stokes,1,6,2011.stokes.1,2011.stokes.1.6,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.232474911,3.965703198,0.41599678005634516,17.913843872244456,52.75735521545263
2011,stokes,1,12,2011.stokes.1,2011.stokes.1.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.232474911,3.965703198,0.41599678005634516,17.913843872244456,52.75735521545263
2011,stokes,2,5,2011.stokes.2,2011.stokes.2.5,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,5,-0.877077759,4.232474911,3.965703198,0.41599678005634516,17.913843872244456,52.75735521545263
2011,stokes,2,11,2011.stokes.2,2011.stokes.2.11,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.232474911,3.965703198,0.41599678005634516,17.913843872244456,52.75735521545263
2011,stokes,3,8,2011.stokes.3,2011.stokes.3.8,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.232474911,3.965703198,0.41599678005634516,17.913843872244456,52.75735521545263
2011,stokes,3,12,2011.stokes.3,2011.stokes.3.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,6,-0.877077759,4.232474911,3.965703198,0.41599678005634516,17.913843872244456,52.75735521545263
2011,white,2,1,2011.white.2,2011.white.2.1,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,4,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,2,2011.white.2,2011.white.2.2,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,8,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,3,2011.white.2,2011.white.2.3,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,3,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,4,2011.white.2,2011.white.2.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,3,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,5,2011.white.2,2011.white.2.5,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,6,2011.white.2,2011.white.2.6,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,10,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,9,2011.white.2,2011.white.2.9,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,9,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,11,2011.white.2,2011.white.2.11,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,12,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,12,2011.white.2,2011.white.2.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,6,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,13,2011.white.2,2011.white.2.13,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,16,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,2,14,2011.white.2,2011.white.2.14,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,6,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,3,4,2011.white.3,2011.white.3.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,3,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,white,3,12,2011.white.3,2011.white.3.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.472135955,3.957664531,0.41599678005634516,20.00000000000376,52.33495644123927
2011,yandi,1,2,2011.yandi.1,2011.yandi.1.2,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,1,4,2011.yandi.1,2011.yandi.1.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,1,6,2011.yandi.1,2011.yandi.1.6,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,1,7,2011.yandi.1,2011.yandi.1.7,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,1,12,2011.yandi.1,2011.yandi.1.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,2,1,2011.yandi.2,2011.yandi.2.1,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,35,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,2,2,2011.yandi.2,2011.yandi.2.2,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,11,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,2,4,2011.yandi.2,2011.yandi.2.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,2,6,2011.yandi.2,2011.yandi.2.6,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,2,7,2011.yandi.2,2011.yandi.2.7,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,2,11,2011.yandi.2,2011.yandi.2.11,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,2,12,2011.yandi.2,2011.yandi.2.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,1,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,1,2011.yandi.3,2011.yandi.3.1,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,4,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,2,2011.yandi.3,2011.yandi.3.2,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,22,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,4,2011.yandi.3,2011.yandi.3.4,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,5,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,5,2011.yandi.3,2011.yandi.3.5,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,6,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,6,2011.yandi.3,2011.yandi.3.6,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,20,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,7,2011.yandi.3,2011.yandi.3.7,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,4,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,9,2011.yandi.3,2011.yandi.3.9,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,2,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,11,2011.yandi.3,2011.yandi.3.11,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,8,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,12,2011.yandi.3,2011.yandi.3.12,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,31,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,13,2011.yandi.3,2011.yandi.3.13,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,3,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,yandi,3,14,2011.yandi.3,2011.yandi.3.14,Asteraceae,Hypochaeris,Hypochaeris glabra,Hypochaeris glabra,4,-0.877077759,4.412220694,3.980827962,0.41599678005634516,19.467691452561844,53.56136264677524
2011,camelsoak,2,4,2011.camelsoak.2,2011.camelsoak.2.4,Asteraceae,Isoetopsis,Isoetopsis graminifolia,Isoetopsis graminifolia,4,-0.501923598,7.025735121,3.623233172,0.6053650599807435,49.36095399045289,37.45848196366222
2011,camelsoak,2,8,2011.camelsoak.2,2011.camelsoak.2.8,Asteraceae,Isoetopsis,Isoetopsis graminifolia,Isoetopsis graminifolia,13,-0.501923598,7.025735121,3.623233172,0.6053650599807435,49.36095399045289,37.45848196366222
2011,solomon,2,5,2011.solomon.2,2011.solomon.2.5,Asteraceae,Isoetopsis,Isoetopsis graminifolia,Isoetopsis graminifolia,2,-0.501923598,7.633022155,3.626289607,0.6053650599807435,58.26302721872084,37.573146522103286
2011,solomon,2,6,2011.solomon.2,2011.solomon.2.6,Asteraceae,Isoetopsis,Isoetopsis graminifolia,Isoetopsis graminifolia,4,-0.501923598,7.633022155,3.626289607,0.6053650599807435,58.26302721872084,37.573146522103286
2011,solomon,2,7,2011.solomon.2,2011.solomon.2.7,Asteraceae,Isoetopsis,Isoetopsis graminifolia,Isoetopsis graminifolia,5,-0.501923598,7.633022155,3.626289607,0.6053650599807435,58.26302721872084,37.573146522103286
2011,solomon,2,11,2011.solomon.2,2011.solomon.2.11,Asteraceae,Isoetopsis,Isoetopsis graminifolia,Isoetopsis graminifolia,2,-0.501923598,7.633022155,3.626289607,0.6053650599807435,58.26302721872084,37.573146522103286
2011,solomon,3,13,2011.solomon.3,2011.solomon.3.13,Asteraceae,Isoetopsis,Isoetopsis graminifolia,Isoetopsis graminifolia,4,-0.501923598,7.633022155,3.626289607,0.6053650599807435,58.26302721872084,37.573146522103286
2011,nam,2,13,2011.nam.2,2011.nam.2.13,Fabaceae,Isotropis,Isotropis juncea,Isotropis juncea,2,NA,10.95445115,3.166826117,NA,119.99999999773634,23.73204197253782
2011,ben,1,2,2011.ben.1,2011.ben.1.2,Asteraceae,Lawrencella,Lawrencella rosea,Lawrencella rosea,4,0.245501996,13.96424004,3.23285204,1.278262835000846,194.9999998947392,25.35185847567874
2011,ben,1,9,2011.ben.1,2011.ben.1.9,Asteraceae,Lawrencella,Lawrencella rosea,Lawrencella rosea,2,0.245501996,13.96424004,3.23285204,1.278262835000846,194.9999998947392,25.35185847567874
2011,ben,1,11,2011.ben.1,2011.ben.1.11,Asteraceae,Lawrencella,Lawrencella rosea,Lawrencella rosea,1,0.245501996,13.96424004,3.23285204,1.278262835000846,194.9999998947392,25.35185847567874
2011,ben,2,2,2011.ben.2,2011.ben.2.2,Asteraceae,Lawrencella,Lawrencella rosea,Lawrencella rosea,25,0.245501996,13.96424004,3.23285204,1.278262835000846,194.9999998947392,25.35185847567874
2011,ben,2,3,2011.ben.2,2011.ben.2.3,Asteraceae,Lawrencella,Lawrencella rosea,Lawrencella rosea,1,0.245501996,13.96424004,3.23285204,1.278262835000846,194.9999998947392,25.35185847567874
2011,ben,2,4,2011.ben.2,2011.ben.2.4,Asteraceae,Lawrencella,Lawrencella rosea,Lawrencella rosea,4,0.245501996,13.96424004,3.23285204,1.278262835000846,194.9999998947392,25.35185847567874
2011,ben,2,5,2011.ben.2,2011.ben.2.5,Asteraceae,Lawrencella,Lawrencella rosea,Lawrencella rosea,5,0.245501996,13.96424004,3.23285204,1.278262835000846,194.9999998947392,25.35185847567874
2011,ben,2,6,2011.ben.2,2011.ben.2.6,Asteraceae,Lawrencella,Lawrencella rosea,Lawrencella rosea,2,0.245501996,13.96424004,3.23285204,1.278262835000846,194.9999998947392,25.35185847567874
2011,ben,2,7,2011.ben.2,2011.ben.2.7,Asteraceae,Lawrencella,Lawrencella rosea,Lawrencella rosea,4,0.245501996,13.96424004,3.23285204,1.278262835000846,194.9999998947392,25.35185847567874
