running #,date_sampled,Site#,S deg,S min,S sec,E deg,E min,E sec,Site Description,Sample#,Genus,species,working title,leaf type,DN#,Field Remarks,# of leafs for LA,LA (cm),dry weight (g),Lab remarks,species_name,latitude (deg),longitude (deg),leaf_area_cm2,physical_defence,leaf_compoundness,Date,Latitude,Longitude,Life-form,Deciduous,habitat,vegetation,soil,surface/groundwater access,fire,N2 fixing,category,Specific Leaf Area (m2 kg-1),Delta vs. PDB-corr. 13/12 C,Delta vs. air-corr 29/28 N,C (g/kg),N (g/kg),P (mg/kg),Rainfall,site_name,Date_to_use,Date_to_use_edited
201,NA,46,NA,NA,NA,NA,NA,NA,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.1,Corymbia,grandifolia subsp. lamprocardia,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia grandifolia subsp. lamprocardia,NA,NA,NA,NA,NA,8/1/2010,-16.90555556,125.7611111,woody,dry-season deciduous,tableland,open woodland,rocky (sandstone),no,?,non-N2 fixing,5,5.279401993,-27.59,1.03,509.563,15.75,NA,1600,site_46,8/1/2010,8/1/2010
203,NA,46,NA,NA,NA,NA,NA,NA,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.3,Acacia,lamprocarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia lamprocarpa,NA,NA,NA,NA,NA,8/1/2010,-16.90555556,125.7611111,woody,evergreen,tableland,open woodland,rocky (sandstone),no,?,N2 fixing,1,4.579787234,-30.2,-0.46,523.93,22.381,NA,1600,site_46,8/1/2010,8/1/2010
204,NA,46,NA,NA,NA,NA,NA,NA,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.4,Acacia,hammondii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia hammondii,NA,NA,NA,NA,NA,8/1/2010,-16.90555556,125.7611111,woody,evergreen,tableland,open woodland,rocky (sandstone),no,?,N2 fixing,1,4.84804428,-28.63,0.43,502.493,15.73,NA,1600,site_46,8/1/2010,8/1/2010
205,NA,46,NA,NA,NA,NA,NA,NA,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.5,Corymbia,ferruginea subsp. stypophylla,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia ferruginea subsp. stypophylla,NA,NA,NA,NA,NA,8/1/2010,-16.90555556,125.7611111,woody,evergreen,tableland,open woodland,rocky (sandstone),no,?,non-N2 fixing,2,4.263344647,-28.95,0.69,495.411,12.194,NA,1600,site_46,8/1/2010,8/1/2010
206,NA,46,NA,NA,NA,NA,NA,NA,"40km East of Barnett River Roadhouse, road building camp, granite and sand",46.6,Acacia,aff. translucens (?sp. nov.),NA,NA,NA,NA,NA,NA,NA,NA,Acacia aff. translucens (?sp. nov.),NA,NA,NA,NA,NA,8/1/2010,-16.90555556,125.7611111,woody,evergreen,tableland,open woodland,rocky (sandstone),no,?,N2 fixing,1,4.397859922,-30.9,-0.17,512.361,15.518,NA,1600,site_46,8/1/2010,8/1/2010
209,8/2/2010,47,16,0,26,125,35,21,"Walcott Track, C. papillosa site",47.1,Corymbia,papillosa,NA,NA,NA,wood sample,5,134.294,NA,NA,Corymbia papillosa,-16.007,124.411,26.8588,NA,NA,8/2/2010,-16.00722222,125.5891667,woody,evergreen,plain,open woodland,sand,unlikely,?,non-N2 fixing,2,6.112608102,-30.48,0.87,484.305,12.727,NA,1600,site_47,8/2/2010,8/2/2010
210,8/2/2010,47,16,0,26,125,35,21,"Walcott Track, C. papillosa site",47.2,Erythrophleum,chlorostachys,NA,leaflet,NA,NA,20,200.804,NA,NA,Erythrophleum chlorostachys,-16.007,124.411,10.0402,NA,compound,8/2/2010,-16.00722222,125.5891667,woody,semi dry season deciduous,plain,open woodland,sand,unlikely,?,N2 fixing,3,9.13991807,-31.86,-0.4,507.159,26.834,NA,1600,site_47,8/2/2010,8/2/2010
211,8/2/2010,47,16,0,26,125,35,21,"Walcott Track, C. papillosa site",47.3,Eucalyptus,tetrodonta,NA,NA,NA,NA,4,115.231,NA,NA,Eucalyptus tetrodonta,-16.007,124.411,28.80775,NA,NA,8/2/2010,-16.00722222,125.5891667,woody,evergreen,plain,open woodland,sand,unlikely,?,non-N2 fixing,2,3.268964539,-28.57,-1.21,490.614,10.648,NA,1600,site_47,8/2/2010,8/2/2010
212,8/2/2010,47,16,0,26,125,35,21,"Walcott Track, C. papillosa site",47.4,Eucalyptus,miniata,NA,NA,NA,NA,5,202.442,NA,NA,Eucalyptus miniata,-16.007,124.411,40.4884,NA,NA,8/2/2010,-16.00722222,125.5891667,woody,evergreen,plain,open woodland,sand,unlikely,?,non-N2 fixing,2,4.086435204,-28.5,1.36,516.675,10.743,NA,1600,site_47,8/2/2010,8/2/2010
213,8/2/2010,47,16,0,26,125,35,21,"Walcott Track, C. papillosa site",47.5,Corymbia,latifolia,NA,NA,NA,wood sample,5,271.074,NA,NA,Corymbia latifolia,-16.007,124.411,54.2148,NA,NA,8/2/2010,-16.00722222,125.5891667,woody,semi dry season deciduous,plain,open woodland,sand,unlikely,?,non-N2 fixing,4,5.259487776,-28.87,1.09,499.144,10.299,NA,1600,site_47,8/2/2010,8/2/2010
214,8/2/2010,47,16,0,26,125,35,21,"Walcott Track, C. papillosa site",47.6,Acacia,NA,big leaf,phylloid,NA,NA,5,279.335,NA,NA,Acacia  big leaf,-16.007,124.411,55.867,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_47,8/2/2010,8/2/2010
215,8/2/2010,47,16,0,26,125,35,21,"Walcott Track, C. papillosa site",47.7,Acacia,NA,dwarf shrub,leaf scales,NA,NA,50,10.531,NA,NA,Acacia  dwarf shrub,-16.007,124.411,0.21062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_47,8/2/2010,8/2/2010
216,8/2/2010,47,16,0,26,125,35,21,"Walcott Track, C. papillosa site",47.8,Acacia,NA,corky,leaf scales,NA,NA,100,15.121,NA,NA,Acacia  corky,-16.007,124.411,0.15121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_47,8/2/2010,8/2/2010
214,NA,47,NA,NA,NA,NA,NA,NA,"Walcott Track, C. papillosa site",47.6,Acacia,dunnii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia dunnii,NA,NA,NA,NA,NA,8/2/2010,-16.00722222,125.5891667,woody,evergreen,plain,open woodland,sand,unlikely,?,N2 fixing,1,5.091779074,-32.49,-1.33,515.684,22.537,NA,1600,site_47,8/2/2010,8/2/2010
215,NA,47,NA,NA,NA,NA,NA,NA,"Walcott Track, C. papillosa site",47.7,Acacia,nuperrima,NA,NA,NA,NA,NA,NA,NA,NA,Acacia nuperrima,NA,NA,NA,NA,NA,8/2/2010,-16.00722222,125.5891667,woody,evergreen,plain,open woodland,sand,unlikely,?,N2 fixing,1,4.875462963,-31.48,-0.91,508.376,16.204,NA,1600,site_47,8/2/2010,8/2/2010
216,NA,47,NA,NA,NA,NA,NA,NA,"Walcott Track, C. papillosa site",47.8,Vachellia (Acacia),pachyphloia subsp. brevipinnula,NA,NA,NA,NA,NA,NA,NA,NA,Vachellia (Acacia) pachyphloia subsp. brevipinnula,NA,NA,NA,NA,NA,8/2/2010,-16.00722222,125.5891667,woody,evergreen,hills,woodland,rocky/stony,unlikely,?,N2 fixing,1,4.877741935,-31.79,-0.62,488.635,22.805,NA,1600,site_47,8/2/2010,8/2/2010
217,8/3/2010,48,16,21,52,124,56,58,Munja Camp,48.1,Clitoria,NA,NA,leaflet,NA,NA,10,50.501,NA,NA,Clitoria,-16.364,123.051,5.0501,NA,compound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_48,8/3/2010,8/3/2010
218,8/3/2010,49,16,16,2,125,3,9,"Near coast, table land",49.1,Eucalyptus,tectifica,NA,NA,NA,NA,10,121.337,NA,NA,Eucalyptus tectifica,-16.267,124.948,12.1337,NA,NA,8/3/2010,-16.26722222,125.0525,woody,semi dry season deciduous,low hills,open woodland,rocky,no,?,non-N2 fixing,4,5.333494505,-30.47,0.53,471.458,8.231,NA,1600,site_49,8/3/2010,8/3/2010
219,8/3/2010,49,16,16,2,125,3,9,"Near coast, table land",49.2,Corymbia,disjuncta,NA,NA,NA,NA,3,284.954,NA,NA,Corymbia disjuncta,-16.267,124.948,94.98466667,NA,NA,8/3/2010,-16.26722222,125.0525,woody,dry-season deciduous,low hills,open woodland,rocky,no,?,non-N2 fixing,5,7.528507266,-31.07,0.92,463.755,11.029,NA,1600,site_49,8/3/2010,8/3/2010
220,8/3/2010,49,16,16,2,125,3,9,"Near coast, table land",49.3,Acacia,NA,another big leaf,phylloid,5815,NA,5,161.442,NA,NA,Acacia  another big leaf,-16.267,124.948,32.2884,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_49,8/3/2010,8/3/2010
220,NA,49,NA,NA,NA,NA,NA,NA,"Near coast, table land",49.3,Acacia,aff. seclusa (?sp. nov.),NA,NA,NA,NA,NA,NA,NA,NA,Acacia aff. seclusa (?sp. nov.),NA,NA,NA,NA,NA,8/3/2010,-16.26722222,125.0525,woody,evergreen,low hills,open woodland,rocky,no,?,N2 fixing,1,3.306205202,-29.06,3.22,412.582,8.214,646,1600,site_49,8/3/2010,8/3/2010
15,7/20/2010,5,30,59,44,119,27,56,NA,5.1,Eucalyptus,salmonophloia,NA,NA,NA,NA,10,59.642,NA,NA,Eucalyptus salmonophloia,-30.996,118.534,5.9642,NA,NA,7/20/2010,-30.99555556,119.4655556,woody,evergreen,plain,woodland,loam,unlikely,?,non-N2 fixing,2,2.915053763,-24.11,3.72,516.474,13.18,NA,300,site_5,7/20/2010,7/20/2010
16,7/20/2010,5,30,59,44,119,27,56,NA,5.2,Eucalyptus,celastroides,NA,NA,NA,NA,10,40.43,NA,NA,Eucalyptus celastroides,-30.996,118.534,4.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_5,7/20/2010,7/20/2010
17,7/20/2010,5,30,59,44,119,27,56,NA,5.3,Eucalyptus,salubris,NA,NA,NA,NA,10,48.134,NA,NA,Eucalyptus salubris,-30.996,118.534,4.8134,NA,NA,7/20/2010,-30.99555556,119.4655556,woody,evergreen,plain,woodland,loam,unlikely,?,non-N2 fixing,2,2.420010055,-23.39,3.74,520.448,10.349,NA,300,site_5,7/20/2010,7/20/2010
18,7/20/2010,5,30,59,44,119,27,56,NA,5.4,Eucalyptus,loxophleba,NA,NA,NA,NA,10,112.648,NA,NA,Eucalyptus loxophleba,-30.996,118.534,11.2648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_5,7/20/2010,7/20/2010
19,7/20/2010,5,30,59,44,119,27,56,NA,5.5,Eucalyptus,yilgarnensis,NA,NA,NA,NA,10,54.228,NA,NA,Eucalyptus yilgarnensis,-30.996,118.534,5.4228,NA,NA,7/20/2010,-30.99555556,119.4655556,woody,evergreen,plain,woodland,loam,unlikely,?,non-N2 fixing,2,4.126940639,-25.08,5.84,543.434,12.547,NA,300,site_5,7/20/2010,7/20/2010
20,7/20/2010,5,30,59,44,119,27,56,NA,5.6,Acacia,NA,thorny,thorny,5663,NA,70,3.909,NA,NA,Acacia  thorny,-30.996,118.534,0.055842857,spines_or_thorns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_5,7/20/2010,7/20/2010
21,7/20/2010,5,30,59,44,119,27,56,NA,5.7,Acacia,NA,phylloids,phyloclades,5664,NA,5,12.7,NA,NA,Acacia  phylloids,-30.996,118.534,2.54,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_5,7/20/2010,7/20/2010
22,7/20/2010,5,30,59,44,119,27,56,NA,5.8,Acacia,NA,with thorns,small phyllods,5665,NA,100,7.82,NA,NA,Acacia  with thorns,-30.996,118.534,0.0782,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_5,7/20/2010,7/20/2010
23,7/20/2010,5,30,59,44,119,27,56,NA,5.9,Exocarpus,NA,NA,NA,5666,NA,10,8.507,NA,NA,Exocarpus,-30.996,118.534,0.8507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_5,7/20/2010,7/20/2010
16,NA,5,NA,NA,NA,NA,NA,NA,NA,5.2,Eucalyptus,celastroides subsp. celastroides,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus celastroides subsp. celastroides,NA,NA,NA,NA,NA,7/20/2010,-30.99555556,119.4655556,woody,evergreen,plain,woodland,loam,unlikely,?,non-N2 fixing,2,2.63559322,-25.35,6.13,517.161,10.407,NA,300,site_5,7/20/2010,7/20/2010
18,NA,5,NA,NA,NA,NA,NA,NA,NA,5.4,Eucalyptus,loxophleba subsp. lissophloia,NA,NA,NA,NA,NA,NA,NA,NA,Eucalyptus loxophleba subsp. lissophloia,NA,NA,NA,NA,NA,7/20/2010,-30.99555556,119.4655556,woody,evergreen,plain,woodland,loam,unlikely,?,non-N2 fixing,2,4.207994023,-23.97,4.54,532.778,12.992,NA,300,site_5,7/20/2010,7/20/2010
20,NA,5,NA,NA,NA,NA,NA,NA,NA,5.6,Acacia,acutata,NA,NA,NA,NA,NA,NA,NA,NA,Acacia acutata,NA,NA,NA,NA,NA,7/20/2010,-30.99555556,119.4655556,woody,evergreen,plain,woodland,loam,no,?,N2 fixing,1,1.464044944,-25.74,1.38,497.515,9.058,NA,300,site_5,7/20/2010,7/20/2010
21,NA,5,NA,NA,NA,NA,NA,NA,NA,5.7,Daviesia,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daviesia,NA,NA,NA,NA,NA,7/20/2010,-30.99555556,119.4655556,woody,evergreen,plain,woodland,loam,no,?,N2 fixing,1,0.956325301,-23.81,3.03,470.845,12.061,NA,300,site_5,7/20/2010,7/20/2010
22,NA,5,NA,NA,NA,NA,NA,NA,NA,5.8,Acacia,erinacea,NA,NA,NA,NA,NA,NA,NA,NA,Acacia erinacea,NA,NA,NA,NA,NA,7/20/2010,-30.99555556,119.4655556,woody,evergreen,plain,woodland,loam,no,?,N2 fixing,1,3.341880342,-25.17,1.04,510.995,14.05,NA,300,site_5,7/20/2010,7/20/2010
221,8/3/2010,50,16,8,43,125,8,21,Timm's creek,50.1,Acacia,suberosa,larix-like,needle like,NA,NA,30,14.91,NA,30 pinnate leaflets,Acacia suberosa larix-like,-16.145,124.861,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_50,8/3/2010,8/3/2010
221,NA,50,NA,NA,NA,NA,NA,NA,Timm's creek,50.1,Vachellia (Acacia),suberosa,NA,NA,NA,NA,NA,NA,NA,NA,Vachellia (Acacia) suberosa,NA,NA,NA,NA,NA,8/3/2010,-16.14527778,125.1391667,woody,evergreen,creek flat,woodland,loam,possibly,?,N2 fixing,1,5.441605839,-30.38,-0.84,476.023,25.31,NA,1600,site_50,8/3/2010,8/3/2010
222,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.1,Corymbia,ferruginea,NA,NA,NA,NA,5,151.2,NA,NA,Corymbia ferruginea,-16.027,124.769,30.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_51,8/3/2010,8/3/2010
223,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.2,Corymbia,clavigera,NA,NA,NA,NA,5,199.66,NA,NA,Corymbia clavigera,-16.027,124.769,39.932,NA,NA,8/3/2010,-16.0275,125.2313889,woody,dry-season deciduous,mesa/tableland,open woodland,rocky (sandstone),no,?,non-N2 fixing,5,5.863729809,-27.16,1.79,491.464,14.283,NA,1600,site_51,8/3/2010,8/3/2010
224,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.3,Eucalyptus,miniata,NA,NA,NA,NA,5,286.94,NA,NA,Eucalyptus miniata,-16.027,124.769,57.388,NA,NA,8/3/2010,-16.0275,125.2313889,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,non-N2 fixing,2,6.72620722,-30.29,0.27,506.898,15.914,NA,1600,site_51,8/3/2010,8/3/2010
225,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.4,Eucalyptus,tetrodonta,NA,NA,NA,NA,5,170.472,NA,NA,Eucalyptus tetrodonta,-16.027,124.769,34.0944,NA,NA,8/3/2010,-16.0275,125.2313889,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,non-N2 fixing,2,4.475505382,-28.29,0.26,489.992,8.542,NA,1600,site_51,8/3/2010,8/3/2010
226,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.5,Corymbia,polycarpa,NA,NA,NA,NA,5,99.226,NA,NA,Corymbia polycarpa,-16.027,124.769,19.8452,NA,NA,8/3/2010,-16.0275,125.2313889,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,non-N2 fixing,2,5.454975261,-29.21,2.61,492.612,14.312,632,1600,site_51,8/3/2010,8/3/2010
227,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.6,Acacia,NA,green shrub,phylloid,5818,NA,5,92.153,NA,NA,Acacia  green shrub,-16.027,124.769,18.4306,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_51,8/3/2010,8/3/2010
228,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.7,Bossiaea,NA,NA,phylloclades,NA,NA,5,101.648,NA,NA,Bossiaea,-16.027,124.769,20.3296,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_51,8/3/2010,8/3/2010
229,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.8,Acacia,NA,shiny green leaf,phylloid,5819,NA,10,41.788,NA,NA,Acacia  shiny green leaf,-16.027,124.769,4.1788,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_51,8/3/2010,8/3/2010
230,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.9,Acacia,NA,elephant ear,phylloid,5820,NA,1,229.867,NA,NA,Acacia  elephant ear,-16.027,124.769,229.867,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_51,8/3/2010,8/3/2010
231,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.1,Acacia,NA,fine leaf,lanceolat,5821,NA,10,14.615,NA,NA,Acacia  fine leaf,-16.027,124.769,1.4615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_51,8/3/2010,8/3/2010
232,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.11,Acacia,NA,minniritchy bark,phylloid,NA,NA,10,41.158,NA,NA,Acacia  minniritchy bark,-16.027,124.769,4.1158,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_51,8/3/2010,8/3/2010
233,8/3/2010,51,16,1,39,125,13,53,"Sandstone East of Calder River, quartzite",51.12,Acacia,NA,smoke bush-like,phylloclad,NA,NA,30,6.44,NA,NA,Acacia  smoke bush-like,-16.027,124.769,0.214666667,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_51,8/3/2010,8/3/2010
222,NA,51,NA,NA,NA,NA,NA,NA,"Sandstone East of Calder River, quartzite",51.1,Corymbia,ferruginea subsp. stypophylla,NA,NA,NA,NA,NA,NA,NA,NA,Corymbia ferruginea subsp. stypophylla,NA,NA,NA,NA,NA,8/3/2010,-16.0275,125.2313889,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,non-N2 fixing,2,4.266365688,-27.79,1.18,489.714,10.143,NA,1600,site_51,8/3/2010,8/3/2010
227,NA,51,NA,NA,NA,NA,NA,NA,"Sandstone East of Calder River, quartzite",51.6,Acacia,oligoneura,NA,NA,NA,NA,NA,NA,NA,NA,Acacia oligoneura,NA,NA,NA,NA,NA,8/3/2010,-16.0275,125.2313889,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,N2 fixing,1,5.602006079,-31.26,-0.39,521.852,20.527,NA,1600,site_51,8/3/2010,8/3/2010
229,NA,51,NA,NA,NA,NA,NA,NA,"Sandstone East of Calder River, quartzite",51.8,Acacia,multisiliqua,NA,NA,NA,NA,NA,NA,NA,NA,Acacia multisiliqua,NA,NA,NA,NA,NA,8/3/2010,-16.0275,125.2313889,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,N2 fixing,1,5.520211361,-29.98,-1.09,518.201,14.828,NA,1600,site_51,8/3/2010,8/3/2010
230,NA,51,NA,NA,NA,NA,NA,NA,"Sandstone East of Calder River, quartzite",51.9,Acacia,dunnii,NA,NA,NA,NA,NA,NA,NA,NA,Acacia dunnii,NA,NA,NA,NA,NA,8/3/2010,-16.0275,125.2313889,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,N2 fixing,1,5.652003934,-29.52,-1.04,508.063,20.2,468,1600,site_51,8/3/2010,8/3/2010
231,NA,51,NA,NA,NA,NA,NA,NA,"Sandstone East of Calder River, quartzite",51.1,Acacia,gonocarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia gonocarpa,NA,NA,NA,NA,NA,8/3/2010,-16.0275,125.2313889,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,N2 fixing,1,4.163817664,-28.17,-0.35,525.253,27.611,NA,1600,site_51,8/3/2010,8/3/2010
232,NA,51,NA,NA,NA,NA,NA,NA,"Sandstone East of Calder River, quartzite",51.11,Acacia,delibrata,NA,NA,NA,NA,NA,NA,NA,NA,Acacia delibrata,NA,NA,NA,NA,NA,8/3/2010,-16.0275,125.2313889,woody,evergreen,valley,woodland,loam,unlikely,?,N2 fixing,1,6.606420546,-30.36,-1.06,493.099,19.273,NA,1600,site_51,8/3/2010,8/3/2010
234,8/4/2010,52,16,0,26,125,28,19,"Rock surface, 100km East of Mt. Elizabeth Station",52.1,Acacia,NA,fine leaf,lanceolat,NA,NA,30,20.14,NA,NA,Acacia  fine leaf,-16.007,124.528,0.671333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_52,8/4/2010,8/4/2010
235,8/4/2010,52,16,0,26,125,28,19,"Rock surface, 100km East of Mt. Elizabeth Station",52.2,Acacia,NA,minniritchi bark,phylloid,NA,NA,10,52.439,NA,NA,Acacia  minniritchi bark,-16.007,124.528,5.2439,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_52,8/4/2010,8/4/2010
236,8/4/2010,52,16,0,26,125,28,19,"Rock surface, 100km East of Mt. Elizabeth Station",52.3,Corymbia,torta,NA,NA,NA,NA,10,75.375,NA,NA,Corymbia torta,-16.007,124.528,7.5375,NA,NA,8/4/2010,-16.00722222,125.4719444,woody,dry-season deciduous,mesa/tableland,open woodland,rocky (sandstone),no,?,non-N2 fixing,5,6.54296875,-28.66,1.39,487.243,14.274,NA,1600,site_52,8/4/2010,8/4/2010
234,NA,52,NA,NA,NA,NA,NA,NA,"Rock surface, 100km East of Mt. Elizabeth Station",52.1,Acacia,gonocarpa,NA,NA,NA,NA,NA,NA,NA,NA,Acacia gonocarpa,NA,NA,NA,NA,NA,8/4/2010,-16.00722222,125.4719444,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,N2 fixing,1,3.609318996,-26.62,-0.26,544.045,18.609,NA,1600,site_52,8/4/2010,8/4/2010
235,NA,52,NA,NA,NA,NA,NA,NA,"Rock surface, 100km East of Mt. Elizabeth Station",52.2,Acacia,delibrata,NA,NA,NA,NA,NA,NA,NA,NA,Acacia delibrata,NA,NA,NA,NA,NA,8/4/2010,-16.00722222,125.4719444,woody,evergreen,mesa/tableland,open woodland,rocky (sandstone),no,?,N2 fixing,1,5.938731597,-28.54,-0.88,508.563,18.401,NA,1600,site_52,8/4/2010,8/4/2010
237,8/4/2010,53,16,2,49,125,39,51,"Sand, 80km East of Mt. Elizabeth Station",53.1,Acacia,NA,broad leaf tree,phylloid,5830,NA,3,207.453,NA,NA,Acacia  broad leaf tree,-16.047,124.336,69.151,NA,phyllode,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_53,8/4/2010,8/4/2010
238,8/4/2010,53,16,2,49,125,39,51,"Sand, 80km East of Mt. Elizabeth Station",53.2,Acacia,NA,dwarf shrub,scale like,NA,NA,50,20.932,NA,NA,Acacia  dwarf shrub,-16.047,124.336,0.41864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_53,8/4/2010,8/4/2010
239,8/4/2010,53,16,2,49,125,39,51,"Sand, 80km East of Mt. Elizabeth Station",53.3,Eucalyptus,miniata,NA,NA,NA,woolly bark,5,173.69,NA,NA,Eucalyptus miniata,-16.047,124.336,34.738,NA,NA,8/4/2010,-16.04694444,125.6641667,woody,evergreen,plain,low forest,sand,unlikely,?,non-N2 fixing,2,5.606520336,-29.44,-0.4,500.355,14.498,NA,1600,site_53,8/4/2010,8/4/2010
240,8/4/2010,53,16,2,49,125,39,51,"Sand, 80km East of Mt. Elizabeth Station",53.4,Eucalyptus,tetrodonta,NA,NA,NA,stringy bark,5,128.55,NA,NA,Eucalyptus tetrodonta,-16.047,124.336,25.71,NA,NA,8/4/2010,-16.04694444,125.6641667,woody,evergreen,plain,low forest,sand,unlikely,?,non-N2 fixing,2,4.366508152,-28.84,-0.51,500.652,10.024,NA,1600,site_53,8/4/2010,8/4/2010
241,8/4/2010,53,16,2,49,125,39,51,"Sand, 80km East of Mt. Elizabeth Station",53.5,Corymbia,polycarpa,NA,NA,NA,NA,5,92.942,NA,NA,Corymbia polycarpa,-16.047,124.336,18.5884,NA,NA,8/4/2010,-16.04694444,125.6641667,woody,evergreen,plain,low forest,sand,unlikely,?,non-N2 fixing,2,4.483453932,-27.33,-1.46,514.433,11.885,1228,1600,site_53,8/4/2010,8/4/2010
242,8/4/2010,53,16,2,49,125,39,51,"Sand, 80km East of Mt. Elizabeth Station",53.6,Erythrophleum,chlorostachys,NA,leaflet,NA,NA,30,151.671,NA,NA,Erythrophleum chlorostachys,-16.047,124.336,5.0557,NA,compound,8/4/2010,-16.04694444,125.6641667,woody,semi dry season deciduous,plain,low forest,sand,unlikely,?,N2 fixing,3,8.37961326,-29.04,-1.24,503.34,26.995,NA,1600,site_53,8/4/2010,8/4/2010
