dataset_id,taxon_name,trait_name,value_type,value,unit,original_name,value_new
NHNSW_2014_2,Cyperus procerus,leaf_length,maximum,3,mm,Cyperus procerus,NA
NHNSW_2014_2,Cyperus procerus,plant_height,maximum,1.2,m,Cyperus procerus,NA
NHNSW_2014_2,Cyperus pygmaeus,leaf_length,minimum,3,mm,Cyperus pygmaeus,NA
NHNSW_2014_2,Cyperus pygmaeus,leaf_length,maximum,5,mm,Cyperus pygmaeus,NA
NHNSW_2014_2,Cyperus pygmaeus,plant_height,maximum,0.2,m,Cyperus pygmaeus,NA
NHNSW_2014_2,Cyperus reflexus,leaf_length,minimum,4,mm,Cyperus reflexus,NA
NHNSW_2014_2,Cyperus reflexus,leaf_length,maximum,12,mm,Cyperus reflexus,NA
NHNSW_2014_2,Cyperus reflexus,plant_height,maximum,0.5,m,Cyperus reflexus,NA
NHNSW_2014_2,Cyperus rigens,leaf_length,minimum,6,mm,Cyperus rigens,NA
NHNSW_2014_2,Cyperus rigens,leaf_length,maximum,15,mm,Cyperus rigens,NA
NHNSW_2014_2,Cyperus rigens,leaf_width,minimum,2,mm,Cyperus rigens,NA
NHNSW_2014_2,Cyperus rigens,leaf_width,maximum,2.5,mm,Cyperus rigens,NA
NHNSW_2014_2,Cyperus rigens,plant_height,maximum,1,m,Cyperus rigens,NA
NHNSW_2014_2,Cyperus rigidellus,leaf_length,minimum,4,mm,Cyperus rigidellus,NA
NHNSW_2014_2,Cyperus rigidellus,leaf_length,maximum,25,mm,Cyperus rigidellus,NA
NHNSW_2014_2,Cyperus rigidellus,leaf_width,minimum,2.5,mm,Cyperus rigidellus,NA
NHNSW_2014_2,Cyperus rigidellus,leaf_width,maximum,4,mm,Cyperus rigidellus,NA
NHNSW_2014_2,Cyperus rigidellus,plant_height,maximum,0.25,m,Cyperus rigidellus,NA
NHNSW_2014_2,Cyperus rotundus,leaf_length,minimum,8.3,mm,Cyperus rotundus,NA
NHNSW_2014_2,Cyperus rotundus,leaf_length,maximum,25,mm,Cyperus rotundus,NA
NHNSW_2014_2,Cyperus rotundus,plant_height,maximum,0.3,m,Cyperus rotundus,NA
NHNSW_2014_2,Cyperus rupicola,leaf_length,minimum,7,mm,Cyperus rupicola,NA
NHNSW_2014_2,Cyperus rupicola,leaf_length,maximum,10,mm,Cyperus rupicola,NA
NHNSW_2014_2,Cyperus rupicola,plant_height,maximum,1,m,Cyperus rupicola,NA
NHNSW_2014_2,Cyperus sanguinolentus,leaf_length,minimum,1.5,mm,Cyperus sanguinolentus,NA
NHNSW_2014_2,Cyperus sanguinolentus,leaf_length,maximum,2.5,mm,Cyperus sanguinolentus,NA
NHNSW_2014_2,Cyperus sanguinolentus,plant_height,maximum,0.8,m,Cyperus sanguinolentus,NA
NHNSW_2014_2,Cyperus scaber,plant_height,maximum,0.7,m,Cyperus scaber,NA
NHNSW_2014_2,Cyperus sculptus,leaf_width,minimum,3.3,mm,Cyperus sculptus,NA
NHNSW_2014_2,Cyperus sculptus,leaf_width,maximum,10,mm,Cyperus sculptus,NA
NHNSW_2014_2,Cyperus secubans,leaf_length,minimum,7,mm,Cyperus secubans,NA
NHNSW_2014_2,Cyperus secubans,leaf_length,maximum,9,mm,Cyperus secubans,NA
NHNSW_2014_2,Cyperus secubans,leaf_width,minimum,2.5,mm,Cyperus secubans,NA
NHNSW_2014_2,Cyperus secubans,leaf_width,maximum,3.5,mm,Cyperus secubans,NA
NHNSW_2014_2,Cyperus secubans,plant_height,maximum,0.25,m,Cyperus secubans,NA
NHNSW_2014_2,Cyperus sesquiflorus,leaf_length,minimum,2,mm,Cyperus sesquiflorus,NA
NHNSW_2014_2,Cyperus sesquiflorus,leaf_length,maximum,3.5,mm,Cyperus sesquiflorus,NA
NHNSW_2014_2,Cyperus sesquiflorus,plant_height,maximum,0.4,m,Cyperus sesquiflorus,NA
NHNSW_2014_2,Cyperus sphaeroideus,plant_height,maximum,0.5,m,Cyperus sphaeroideus,NA
NHNSW_2014_2,Cyperus squarrosus,leaf_length,minimum,4,mm,Cyperus squarrosus,NA
NHNSW_2014_2,Cyperus squarrosus,leaf_length,maximum,14,mm,Cyperus squarrosus,NA
NHNSW_2014_2,Cyperus squarrosus,leaf_width,minimum,2,mm,Cyperus squarrosus,NA
NHNSW_2014_2,Cyperus squarrosus,leaf_width,maximum,4,mm,Cyperus squarrosus,NA
NHNSW_2014_2,Cyperus squarrosus,plant_height,maximum,0.15,m,Cyperus squarrosus,NA
NHNSW_2014_2,Cyperus stradbrokensis,plant_height,maximum,0.45,m,Cyperus stradbrokensis,NA
NHNSW_2014_2,Cyperus subulatus,leaf_length,minimum,8,mm,Cyperus subulatus,NA
NHNSW_2014_2,Cyperus subulatus,leaf_length,maximum,30,mm,Cyperus subulatus,NA
NHNSW_2014_2,Cyperus subulatus,plant_height,maximum,0.5,m,Cyperus subulatus,NA
NHNSW_2014_2,Isolepis levynsiana,leaf_length,minimum,4,mm,Cyperus tenellus,NA
NHNSW_2014_2,Isolepis levynsiana,leaf_length,maximum,8,mm,Cyperus tenellus,NA
NHNSW_2014_2,Isolepis levynsiana,leaf_width,minimum,2,mm,Cyperus tenellus,NA
NHNSW_2014_2,Isolepis levynsiana,leaf_width,maximum,2.5,mm,Cyperus tenellus,NA
NHNSW_2014_2,Isolepis levynsiana,plant_height,maximum,0.08,m,Cyperus tenellus,NA
NHNSW_2014_2,Cyperus tetraphyllus,leaf_length,minimum,6,mm,Cyperus tetraphyllus,NA
NHNSW_2014_2,Cyperus tetraphyllus,leaf_length,maximum,40,mm,Cyperus tetraphyllus,NA
NHNSW_2014_2,Cyperus tetraphyllus,plant_height,maximum,0.5,m,Cyperus tetraphyllus,NA
NHNSW_2014_2,Cyperus trinervis,leaf_length,minimum,4,mm,Cyperus trinervis,NA
NHNSW_2014_2,Cyperus trinervis,leaf_length,maximum,14,mm,Cyperus trinervis,NA
NHNSW_2014_2,Cyperus trinervis,leaf_width,minimum,1.5,mm,Cyperus trinervis,NA
NHNSW_2014_2,Cyperus trinervis,leaf_width,maximum,2,mm,Cyperus trinervis,NA
NHNSW_2014_2,Cyperus trinervis,plant_height,maximum,0.5,m,Cyperus trinervis,NA
NHNSW_2014_2,Cyperus unioloides,leaf_length,minimum,3.5,mm,Cyperus unioloides,NA
NHNSW_2014_2,Cyperus unioloides,leaf_length,maximum,4.5,mm,Cyperus unioloides,NA
NHNSW_2014_2,Cyperus unioloides,plant_height,maximum,0.9,m,Cyperus unioloides,NA
NHNSW_2014_2,Cyperus vaginatus,leaf_length,minimum,5,mm,Cyperus vaginatus,NA
NHNSW_2014_2,Cyperus vaginatus,leaf_length,maximum,18,mm,Cyperus vaginatus,NA
NHNSW_2014_2,Cyperus vaginatus,leaf_width,minimum,2,mm,Cyperus vaginatus,NA
NHNSW_2014_2,Cyperus vaginatus,leaf_width,maximum,2.8,mm,Cyperus vaginatus,NA
NHNSW_2014_2,Cyperus vaginatus,plant_height,maximum,1,m,Cyperus vaginatus,NA
NHNSW_2014_2,Cyperus victoriensis,leaf_length,minimum,13.3,mm,Cyperus victoriensis,NA
NHNSW_2014_2,Cyperus victoriensis,leaf_length,maximum,40,mm,Cyperus victoriensis,NA
NHNSW_2014_2,Cyperus victoriensis,plant_height,maximum,1,m,Cyperus victoriensis,NA
NHNSW_2014_2,Cyperus vorsteri,plant_height,maximum,1.5,m,Cyperus vorsteri,NA
NHNSW_2014_2,Solanum betaceum,leaf_length,minimum,150,mm,Cyphomandra betacea,NA
NHNSW_2014_2,Solanum betaceum,leaf_width,minimum,120,mm,Cyphomandra betacea,NA
NHNSW_2014_2,Dampiera adpressa,plant_height,maximum,1,m,Dampiera adpressa,NA
NHNSW_2014_2,Dampiera fusca,leaf_length,minimum,50,mm,Dampiera fusca,NA
NHNSW_2014_2,Dampiera fusca,leaf_length,maximum,80,mm,Dampiera fusca,NA
NHNSW_2014_2,Dampiera fusca,leaf_width,minimum,8,mm,Dampiera fusca,NA
NHNSW_2014_2,Dampiera fusca,leaf_width,maximum,30,mm,Dampiera fusca,NA
NHNSW_2014_2,Daviesia arborea,plant_height,maximum,14,m,Daviesia arborea,NA
NHNSW_2014_2,Daviesia genistifolia,leaf_width,minimum,0.5,mm,Daviesia genistifolia,NA
NHNSW_2014_2,Daviesia genistifolia,leaf_width,maximum,1.5,mm,Daviesia genistifolia,NA
NHNSW_2014_2,Daviesia leptophylla,leaf_length,minimum,21.7,mm,Daviesia leptophylla,NA
NHNSW_2014_2,Daviesia leptophylla,leaf_width,minimum,1.7,mm,Daviesia leptophylla,NA
NHNSW_2014_2,Daviesia nova-anglica,plant_height,maximum,2,m,Daviesia nova-anglica,NA
NHNSW_2014_2,Veronica arenaria,leaf_length,minimum,20,mm,Derwentia arenaria,NA
NHNSW_2014_2,Veronica arenaria,leaf_length,maximum,55,mm,Derwentia arenaria,NA
NHNSW_2014_2,Veronica arenaria,leaf_width,minimum,1,mm,Derwentia arenaria,NA
NHNSW_2014_2,Veronica arenaria,leaf_width,maximum,3,mm,Derwentia arenaria,NA
NHNSW_2014_2,Veronica nivea,leaf_width,minimum,0.5,mm,Derwentia nivea,NA
NHNSW_2014_2,Veronica nivea,leaf_width,maximum,1.2,mm,Derwentia nivea,NA
NHNSW_2014_2,Deyeuxia acuminata,leaf_width,minimum,1.7,mm,Deyeuxia acuminata,NA
NHNSW_2014_2,Deyeuxia acuminata,leaf_width,maximum,5,mm,Deyeuxia acuminata,NA
NHNSW_2014_2,Deyeuxia affinis,leaf_width,minimum,1,mm,Deyeuxia affinis,NA
NHNSW_2014_2,Deyeuxia affinis,leaf_width,maximum,3,mm,Deyeuxia affinis,NA
NHNSW_2014_2,Deyeuxia reflexa,leaf_width,minimum,1.7,mm,Deyeuxia reflexa,NA
NHNSW_2014_2,Deyeuxia reflexa,leaf_width,maximum,5,mm,Deyeuxia reflexa,NA
NHNSW_2014_2,Dianella caerulea,leaf_length,minimum,250,mm,Dianella caerulea,NA
NHNSW_2014_2,Dianella congesta,leaf_length,minimum,150,mm,Dianella congesta,NA
NHNSW_2014_2,Dianella longifolia,leaf_length,minimum,266.7,mm,Dianella longifolia,NA
NHNSW_2014_2,Dianella revoluta,leaf_length,minimum,283.3,mm,Dianella revoluta,NA
NHNSW_2014_2,Dianella tasmanica,leaf_length,minimum,316.7,mm,Dianella tasmanica,NA
NHNSW_2014_2,Dianthus barbatus,leaf_width,minimum,2.7,mm,Dianthus barbatus,NA
NHNSW_2014_2,Dichanthium tenue,leaf_width,minimum,1.166666627,mm,Dichanthium tenue,NA
NHNSW_2014_2,Dichanthium tenue,leaf_width,maximum,3.5,mm,Dichanthium tenue,NA
NHNSW_2014_2,Dichelachne hirtella,leaf_width,minimum,1.7,mm,Dichelachne hirtella,NA
NHNSW_2014_2,Dichelachne hirtella,leaf_width,maximum,5,mm,Dichelachne hirtella,NA
NHNSW_2014_2,Dichelachne inaequiglumis,leaf_width,minimum,0.7,mm,Dichelachne inaequiglumis,NA
NHNSW_2014_2,Dichelachne inaequiglumis,leaf_width,maximum,2,mm,Dichelachne inaequiglumis,NA
NHNSW_2014_2,Dichelachne parva,leaf_width,minimum,0.833333313,mm,Dichelachne parva,NA
NHNSW_2014_2,Dichelachne parva,leaf_width,maximum,2.5,mm,Dichelachne parva,NA
NHNSW_2014_2,Dichelachne rara,leaf_width,minimum,1.7,mm,Dichelachne rara,NA
NHNSW_2014_2,Dichelachne rara,leaf_width,maximum,5,mm,Dichelachne rara,NA
NHNSW_2014_2,Dichelachne sieberiana,leaf_width,minimum,0.7,mm,Dichelachne sieberiana,NA
NHNSW_2014_2,Dichelachne sieberiana,leaf_width,maximum,2,mm,Dichelachne sieberiana,NA
NHNSW_2014_2,Dicksonia antarctica,leaf_width,minimum,600,mm,Dicksonia antarctica,NA
NHNSW_2014_2,Dicksonia antarctica,leaf_width,maximum,800,mm,Dicksonia antarctica,NA
NHNSW_2014_2,Dicksonia antarctica,plant_height,maximum,15,m,Dicksonia antarctica,NA
NHNSW_2014_2,Dictymia brownii,leaf_length,minimum,200,mm,Dictymia brownii,NA
NHNSW_2014_2,Dictymia brownii,leaf_width,minimum,6.7,mm,Dictymia brownii,NA
NHNSW_2014_2,Digitaria porrecta,plant_height,maximum,0.6,m,Digitaria porrecta,NA
NHNSW_2014_2,Dillwynia juniperina,leaf_width,minimum,0.5,mm,Dillwynia juniperina,NA
NHNSW_2014_2,Dillwynia juniperina,leaf_width,maximum,0.8,mm,Dillwynia juniperina,NA
NHNSW_2014_2,Diodia teres,leaf_width,minimum,1.7,mm,Diodia teres,NA
NHNSW_2014_2,Diplachne fusca subsp. uninervia,leaf_width,minimum,1.3,mm,Diplachne uninervia,NA
NHNSW_2014_2,Diplachne fusca subsp. uninervia,leaf_width,maximum,4,mm,Diplachne uninervia,NA
NHNSW_2014_2,Diplazium dilatatum,leaf_width,minimum,333.3,mm,Diplazium dilatatum,NA
NHNSW_2014_2,Diplazium dilatatum,leaf_width,maximum,1000,mm,Diplazium dilatatum,NA
NHNSW_2014_2,Diplazium dilatatum,plant_height,maximum,0.6,m,Diplazium dilatatum,NA
NHNSW_2014_2,Dipsacus fullonum,leaf_length,minimum,116.7,mm,Dipsacus fullonum,NA
NHNSW_2014_2,Dipsacus fullonum,leaf_width,minimum,26.7,mm,Dipsacus fullonum,NA
NHNSW_2014_2,Dissocarpus latifolius,leaf_length,minimum,6.7,mm,Dissocarpus latifolius,NA
NHNSW_2014_2,Distichlis distichophylla,leaf_width,minimum,1.3,mm,Distichlis distichophylla,NA
NHNSW_2014_2,Distichlis distichophylla,leaf_width,maximum,4,mm,Distichlis distichophylla,NA
NHNSW_2014_2,Diuris striata,leaf_width,minimum,1.3,mm,Diuris striata,NA
NHNSW_2014_2,Dodonaea falcata,leaf_width,minimum,0.3,mm,Dodonaea falcata,NA
NHNSW_2014_2,Doryanthes excelsa,leaf_length,minimum,833.3,mm,Doryanthes excelsa,NA
NHNSW_2014_2,Doryanthes excelsa,leaf_width,minimum,33.3,mm,Doryanthes excelsa,NA
NHNSW_2014_2,Doryanthes palmeri,leaf_length,minimum,1000,mm,Doryanthes palmeri,NA
NHNSW_2014_2,Doryanthes palmeri,leaf_width,minimum,66.7,mm,Doryanthes palmeri,NA
NHNSW_2014_2,Doryphora sassafras,plant_height,maximum,50,m,Doryphora sassafras,NA
NHNSW_2014_2,Drosera spatulata,leaf_length,minimum,8,mm,Drosera spatulata,NA
NHNSW_2014_2,Drosera spatulata,leaf_length,maximum,20,mm,Drosera spatulata,NA
NHNSW_2014_2,Drosera spatulata,leaf_width,minimum,4,mm,Drosera spatulata,NA
NHNSW_2014_2,Drosera spatulata,leaf_width,maximum,6,mm,Drosera spatulata,NA
NHNSW_2014_2,Echium plantagineum,leaf_length,minimum,100,mm,Echium plantagineum,NA
NHNSW_2014_2,Echium plantagineum,leaf_width,minimum,26.7,mm,Echium plantagineum,NA
NHNSW_2014_2,Echium vulgare,leaf_length,minimum,50,mm,Echium vulgare,NA
NHNSW_2014_2,Echium vulgare,leaf_width,minimum,5,mm,Echium vulgare,NA
NHNSW_2014_2,Egeria densa,leaf_length,minimum,13.3,mm,Egeria densa,NA
NHNSW_2014_2,Elachanthus pusillus,leaf_width,minimum,0.3,mm,Elachanthus pusillus,NA
NHNSW_2014_2,Elacholoma hornii,leaf_width,minimum,0.3,mm,Elacholoma hornii,NA
NHNSW_2014_2,Elatine gratioloides,leaf_length,minimum,5,mm,Elatine gratioloides,NA
NHNSW_2014_2,Elatine gratioloides,leaf_width,minimum,1.7,mm,Elatine gratioloides,NA
NHNSW_2014_2,Eleocharis acuta,plant_height,maximum,0.6,m,Eleocharis acuta,NA
NHNSW_2014_2,Eleocharis atricha,plant_height,maximum,0.4,m,Eleocharis atricha,NA
NHNSW_2014_2,Eleocharis blakeana,plant_height,maximum,0.4,m,Eleocharis blakeana,NA
NHNSW_2014_2,Eleocharis cylindrostachys,plant_height,maximum,0.5,m,Eleocharis cylindrostachys,NA
NHNSW_2014_2,Eleocharis dietrichiana,plant_height,maximum,0.3,m,Eleocharis dietrichiana,NA
NHNSW_2014_2,Eleocharis dulcis,plant_height,maximum,1.5,m,Eleocharis dulcis,NA
NHNSW_2014_2,Eleocharis equisetina,plant_height,maximum,1,m,Eleocharis equisetina,NA
NHNSW_2014_2,Eleocharis geniculata,plant_height,maximum,0.4,m,Eleocharis geniculata,NA
NHNSW_2014_2,Eleocharis gracilis,plant_height,maximum,0.5,m,Eleocharis gracilis,NA
NHNSW_2014_2,Eleocharis obicis,plant_height,maximum,0.3,m,Eleocharis obicis,NA
NHNSW_2014_2,Eleocharis pachycarpa,plant_height,maximum,0.2,m,Eleocharis pachycarpa,NA
NHNSW_2014_2,Eleocharis pallens,plant_height,maximum,0.5,m,Eleocharis pallens,NA
NHNSW_2014_2,Eleocharis philippinensis,plant_height,maximum,0.5,m,Eleocharis philippinensis,NA
NHNSW_2014_2,Eleocharis plana,plant_height,maximum,0.8,m,Eleocharis plana,NA
NHNSW_2014_2,Eleocharis pusilla,plant_height,maximum,0.15,m,Eleocharis pusilla,NA
NHNSW_2014_2,Eleocharis sphacelata,plant_height,maximum,5,m,Eleocharis sphacelata,NA
NHNSW_2014_2,Eleocharis tetraquetra,plant_height,maximum,1,m,Eleocharis tetraquetra,NA
NHNSW_2014_2,Endiandra compressa,leaf_length,minimum,66.7,mm,Endiandra compressa,NA
NHNSW_2014_2,Endiandra compressa,leaf_length,maximum,200,mm,Endiandra compressa,NA
NHNSW_2014_2,Endiandra compressa,leaf_width,minimum,26.7,mm,Endiandra compressa,NA
NHNSW_2014_2,Endiandra compressa,leaf_width,maximum,80,mm,Endiandra compressa,NA
NHNSW_2014_2,Enteropogon ramosus,leaf_width,minimum,1.7,mm,Enteropogon ramosus,NA
NHNSW_2014_2,Enteropogon ramosus,leaf_width,maximum,5,mm,Enteropogon ramosus,NA
NHNSW_2014_2,Epilobium curtisiae,plant_height,maximum,0.15,m,Epilobium curtisiae,NA
NHNSW_2014_2,Epilobium tasmanicum,plant_height,maximum,0.15,m,Epilobium tasmanicum,NA
NHNSW_2014_2,Equisetum arvense,plant_height,maximum,0.4,m,Equisetum arvense,NA
NHNSW_2014_2,Eragrostis barrelieri,leaf_width,minimum,1,mm,Eragrostis barrelieri,NA
NHNSW_2014_2,Eragrostis barrelieri,leaf_width,maximum,3,mm,Eragrostis barrelieri,NA
NHNSW_2014_2,Eragrostis basedowii,leaf_width,minimum,1,mm,Eragrostis basedowii,NA
NHNSW_2014_2,Eragrostis basedowii,leaf_width,maximum,3,mm,Eragrostis basedowii,NA
NHNSW_2014_2,Eragrostis brownii,leaf_width,minimum,0.3,mm,Eragrostis brownii,NA
NHNSW_2014_2,Eragrostis brownii,leaf_width,maximum,1,mm,Eragrostis brownii,NA
NHNSW_2014_2,Eragrostis cilianensis,leaf_width,minimum,2.3,mm,Eragrostis cilianensis,NA
NHNSW_2014_2,Eragrostis cilianensis,leaf_width,maximum,7,mm,Eragrostis cilianensis,NA
NHNSW_2014_2,Eragrostis curvula,leaf_width,minimum,1,mm,Eragrostis curvula,NA
NHNSW_2014_2,Eragrostis curvula,leaf_width,maximum,3,mm,Eragrostis curvula,NA
NHNSW_2014_2,Eragrostis dielsii,leaf_width,minimum,0.7,mm,Eragrostis dielsii,NA
NHNSW_2014_2,Eragrostis dielsii,leaf_width,maximum,2,mm,Eragrostis dielsii,NA
NHNSW_2014_2,Eragrostis elongata,leaf_width,minimum,0.7,mm,Eragrostis elongata,NA
NHNSW_2014_2,Eragrostis elongata,leaf_width,maximum,2,mm,Eragrostis elongata,NA
NHNSW_2014_2,Eragrostis eriopoda,leaf_width,minimum,0.3,mm,Eragrostis eriopoda,NA
NHNSW_2014_2,Eragrostis eriopoda,leaf_width,maximum,1,mm,Eragrostis eriopoda,NA
NHNSW_2014_2,Eragrostis falcata,leaf_width,minimum,0.3,mm,Eragrostis falcata,NA
NHNSW_2014_2,Eragrostis falcata,leaf_width,maximum,1,mm,Eragrostis falcata,NA
NHNSW_2014_2,Eragrostis interrupta,leaf_width,minimum,1.7,mm,Eragrostis interrupta,NA
NHNSW_2014_2,Eragrostis interrupta,leaf_width,maximum,5,mm,Eragrostis interrupta,NA
NHNSW_2014_2,Eragrostis kennedyae,leaf_width,minimum,0.3,mm,Eragrostis kennedyae,NA
NHNSW_2014_2,Eragrostis kennedyae,leaf_width,maximum,1,mm,Eragrostis kennedyae,NA
NHNSW_2014_2,Eragrostis lacunaria,leaf_width,minimum,0.7,mm,Eragrostis lacunaria,NA
NHNSW_2014_2,Eragrostis lacunaria,leaf_width,maximum,2,mm,Eragrostis lacunaria,NA
NHNSW_2014_2,Eragrostis leptostachya,leaf_width,minimum,0.7,mm,Eragrostis leptostachya,NA
NHNSW_2014_2,Eragrostis leptostachya,leaf_width,maximum,2,mm,Eragrostis leptostachya,NA
NHNSW_2014_2,Eragrostis megalosperma,leaf_width,minimum,0.3,mm,Eragrostis megalosperma,NA
NHNSW_2014_2,Eragrostis megalosperma,leaf_width,maximum,1,mm,Eragrostis megalosperma,NA
NHNSW_2014_2,Eragrostis microcarpa,leaf_width,minimum,0.7,mm,Eragrostis microcarpa,NA
NHNSW_2014_2,Eragrostis microcarpa,leaf_width,maximum,2,mm,Eragrostis microcarpa,NA
NHNSW_2014_2,Eragrostis leptostachya,leaf_width,minimum,1,mm,Eragrostis molybdea,NA
NHNSW_2014_2,Eragrostis leptostachya,leaf_width,maximum,3,mm,Eragrostis molybdea,NA
NHNSW_2014_2,Eragrostis pubescens,leaf_width,minimum,1.3,mm,Eragrostis pubescens,NA
NHNSW_2014_2,Eragrostis pubescens,leaf_width,maximum,4,mm,Eragrostis pubescens,NA
NHNSW_2014_2,Eragrostis sororia,leaf_width,minimum,1,mm,Eragrostis sororia,NA
NHNSW_2014_2,Eragrostis sororia,leaf_width,maximum,3,mm,Eragrostis sororia,NA
NHNSW_2014_2,Eragrostis tenuifolia,leaf_width,minimum,1,mm,Eragrostis tenuifolia,NA
NHNSW_2014_2,Eragrostis tenuifolia,leaf_width,maximum,3,mm,Eragrostis tenuifolia,NA
NHNSW_2014_2,Eragrostis trachycarpa,leaf_width,minimum,1,mm,Eragrostis trachycarpa,NA
NHNSW_2014_2,Eragrostis trachycarpa,leaf_width,maximum,3,mm,Eragrostis trachycarpa,NA
NHNSW_2014_2,Eragrostis xerophila,leaf_width,minimum,1,mm,Eragrostis xerophila,NA
NHNSW_2014_2,Eragrostis xerophila,leaf_width,maximum,3,mm,Eragrostis xerophila,NA
NHNSW_2014_2,Eremophila freelingii,plant_height,maximum,2,m,Eremophila freelingii,NA
NHNSW_2014_2,Eriachne glabrata,leaf_width,minimum,0.3,mm,Eriachne glabrata,NA
NHNSW_2014_2,Eriachne glabrata,leaf_width,maximum,1,mm,Eriachne glabrata,NA
NHNSW_2014_2,Eriachne helmsii,leaf_width,minimum,1,mm,Eriachne helmsii,NA
NHNSW_2014_2,Eriachne helmsii,leaf_width,maximum,3,mm,Eriachne helmsii,NA
NHNSW_2014_2,Eriachne rara,leaf_width,minimum,1.7,mm,Eriachne rara,NA
NHNSW_2014_2,Eriachne rara,leaf_width,maximum,5,mm,Eriachne rara,NA
NHNSW_2014_2,Pappochroma paludicola,plant_height,maximum,0.16,m,Erigeron paludicola,NA
NHNSW_2014_2,Eriochlamys behrii,leaf_width,minimum,0.3,mm,Eriochlamys behrii,NA
NHNSW_2014_2,Erodium malacoides,leaf_length,minimum,16.7,mm,Erodium malacoides,NA
NHNSW_2014_2,Erodium malacoides,leaf_width,minimum,13.3,mm,Erodium malacoides,NA
NHNSW_2014_2,Erythrina vespertilio,leaf_length,minimum,20,mm,Erythrina vespertilio,NA
NHNSW_2014_2,Erythrina vespertilio,leaf_length,maximum,100,mm,Erythrina vespertilio,NA
NHNSW_2014_2,Erythrina vespertilio,leaf_width,minimum,40,mm,Erythrina vespertilio,NA
NHNSW_2014_2,Erythrina vespertilio,leaf_width,maximum,120,mm,Erythrina vespertilio,NA
NHNSW_2014_2,Eucalyptus campanulata,leaf_width,minimum,10,mm,Eucalyptus campanulata,NA
NHNSW_2014_2,Euphorbia davidii,leaf_length,minimum,20,mm,Euphorbia davidii,NA
NHNSW_2014_2,Euphorbia davidii,leaf_width,minimum,6.7,mm,Euphorbia davidii,NA
NHNSW_2014_2,Euphorbia planitiicola,leaf_length,minimum,16.7,mm,Euphorbia planiticola,NA
NHNSW_2014_2,Euphorbia planitiicola,leaf_width,minimum,1.7,mm,Euphorbia planiticola,NA
NHNSW_2014_2,Euphorbia planitiicola,plant_height,maximum,0.5,m,Euphorbia planiticola,NA
NHNSW_2014_2,Euphorbia sarcostemmoides,leaf_width,minimum,0.5,mm,Euphorbia sarcostemmoides,NA
NHNSW_2014_2,Euphorbia stevenii,leaf_length,minimum,10,mm,Euphorbia stevenii,NA
NHNSW_2014_2,Euphorbia stevenii,leaf_width,minimum,2,mm,Euphorbia stevenii,NA
NHNSW_2014_2,Eupomatia laurina,plant_height,maximum,3,m,Eupomatia laurina,NA
NHNSW_2014_2,Eurychorda complanata,plant_height,maximum,1.2,m,Eurychorda complanata,NA
NHNSW_2014_2,Eutaxia microphylla,leaf_width,minimum,0.3,mm,Eutaxia microphylla,NA
NHNSW_2014_2,Ewartia nubigena,leaf_width,minimum,0.7,mm,Ewartia nubigena,NA
NHNSW_2014_2,Exocarya scleroides,leaf_length,minimum,116.7,mm,Exocarya sclerioides,NA
NHNSW_2014_2,Exocarya scleroides,leaf_width,minimum,2.166666746,mm,Exocarya sclerioides,NA
NHNSW_2014_2,Exocarya scleroides,plant_height,maximum,1,m,Exocarya sclerioides,NA
NHNSW_2014_2,Lolium arundinaceum,leaf_width,minimum,3.3,mm,Festuca elatior,NA
NHNSW_2014_2,Lolium arundinaceum,plant_height,maximum,1.2,m,Festuca elatior,NA
NHNSW_2014_2,Festuca muelleri,leaf_width,minimum,2.7,mm,Festuca muelleri,NA
NHNSW_2014_2,Festuca muelleri,leaf_width,maximum,8,mm,Festuca muelleri,NA
NHNSW_2014_2,Lolium pratense,leaf_width,minimum,1.7,mm,Festuca pratensis,NA
NHNSW_2014_2,Lolium pratense,leaf_width,maximum,5,mm,Festuca pratensis,NA
NHNSW_2014_2,Fimbristylis aestivalis,plant_height,maximum,0.2,m,Fimbristylis aestivalis,NA
NHNSW_2014_2,Fimbristylis bisumbellata,plant_height,maximum,0.25,m,Fimbristylis bisumbellata,NA
NHNSW_2014_2,Fimbristylis cinnamometorum,plant_height,maximum,0.5,m,Fimbristylis cinnamometorum,NA
NHNSW_2014_2,Fimbristylis dichotoma,plant_height,maximum,0.75,m,Fimbristylis dichotoma,NA
NHNSW_2014_2,Fimbristylis ferruginea,plant_height,maximum,0.8,m,Fimbristylis ferruginea,NA
NHNSW_2014_2,Fimbristylis neilsonii,plant_height,maximum,0.6,m,Fimbristylis neilsonii,NA
NHNSW_2014_2,Fimbristylis nutans,plant_height,maximum,0.4,m,Fimbristylis nutans,NA
NHNSW_2014_2,Fimbristylis polytrichoides,plant_height,maximum,0.3,m,Fimbristylis polytrichoides,NA
NHNSW_2014_2,Fimbristylis tristachya,leaf_length,minimum,4,mm,Fimbristylis tristachya,NA
NHNSW_2014_2,Fimbristylis tristachya,leaf_length,maximum,6,mm,Fimbristylis tristachya,NA
NHNSW_2014_2,Fimbristylis velata,plant_height,maximum,0.25,m,Fimbristylis velata,NA
NHNSW_2014_2,Frankenia connata,leaf_width,minimum,0.3,mm,Frankenia connata,NA
NHNSW_2014_2,Frankenia foliosa,leaf_width,minimum,0.3,mm,Frankenia foliosa,NA
NHNSW_2014_2,Fuirena ciliaris,plant_height,maximum,0.4,m,Fuirena ciliaris,NA
