Site,Position,Spp,Branchno,(airspaceproportion),360/angle*number,Abundanceinplot,airspace.mm2,Angle,ApexWidth.mm,area.cm2,area/individ vessel,Area_mean,Area_sum,Areaxylem,Budsample,budXsectionarea.mm2,D1.cm,D2.cm,Date,Date dryweight,Dry_weight,DryweightGroup,HairDensity,Height.cm,HorizontalDistance1.mm,HorizontalDistance2.mm,HorizontalTissueDistance1.mm,HorizontalTissueDistance2.mm,HorizontalTissueProportion1,HorizontalTissueProportion2,leaf_count,Lumen.area,lumen.fraction,Magnification,n,NlayersHorizontal,NLayersVertical,no.vessle,non-lumen.fraction,Plot,SampleXylem,SLA.cm2/g,Species,Stem.Density,SumArea.mm2,SumLDW.g,UniqueID,VerticalDistance.mm,VerticalTissueDistance.mm,VerticalTissueProportion
F14S,Top,AsTry,1,NA,NA,3.75,NA,NA,NA,7238.229,NA,NA,NA,NA,NA,NA,122,70,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Asterolasia trymalioides,NA,NA,NA,962,NA,NA,NA
F14S,Top,AsTry,2,NA,NA,3.75,NA,NA,NA,19730.969,NA,NA,NA,NA,NA,NA,142,175,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Asterolasia trymalioides,NA,NA,NA,963,NA,NA,NA
F14S,Top,AsTry,3,NA,NA,3.75,NA,NA,NA,7466.191,NA,NA,NA,NA,NA,NA,131,64,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Asterolasia trymalioides,NA,NA,NA,964,NA,NA,NA
F14S,Top,GrAus,1,NA,NA,5.5,NA,NA,NA,16971.669,NA,NA,NA,NA,NA,NA,100,194,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Grevillea australis,NA,NA,NA,965,NA,NA,NA
F14S,Top,GrAus,2,NA,NA,5.5,NA,NA,NA,18026.655,NA,NA,NA,NA,NA,NA,135,168,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Grevillea australis,NA,NA,NA,966,NA,NA,NA
F14S,Top,GrAus,3,NA,NA,5.5,NA,NA,NA,45616.711,NA,NA,NA,NA,NA,NA,247,235,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Grevillea australis,NA,NA,NA,967,NA,NA,NA
F14S,Top,HoMon,1,NA,NA,4.5,NA,NA,NA,33979.466,NA,NA,NA,NA,NA,NA,190,226,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Hovea montana,NA,NA,NA,968,NA,NA,NA
F14S,Top,HoMon,2,NA,NA,4.5,NA,NA,NA,20106.193,NA,NA,NA,NA,NA,NA,158,162,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Hovea montana,NA,NA,NA,969,NA,NA,NA
F14S,Top,HoMon,3,NA,NA,4.5,NA,NA,NA,11979.089,NA,NA,NA,NA,NA,NA,140,107,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Hovea montana,NA,NA,NA,970,NA,NA,NA
F14S,Top,LeMon,1,NA,NA,0.75,NA,NA,NA,7163.028,NA,NA,NA,NA,NA,NA,110,81,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F14ST,NA,NA,Acrothamnus montanus,NA,NA,NA,971,NA,NA,NA
F15N,Bottom,AsTry,1,NA,NA,1.375,NA,NA,NA,176.715,NA,NA,NA,NA,NA,NA,20,10,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Asterolasia trymalioides,NA,NA,NA,972,NA,NA,NA
F15N,Bottom,AsTry,2,NA,NA,1.375,NA,NA,NA,510.705,NA,NA,NA,NA,NA,NA,31,20,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Asterolasia trymalioides,NA,NA,NA,973,NA,NA,NA
F15N,Bottom,AsTry,3,NA,NA,1.375,NA,NA,NA,551.546,NA,NA,NA,NA,NA,NA,28,25,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Asterolasia trymalioides,NA,NA,NA,974,NA,NA,NA
F15N,Bottom,HoMon,1,NA,NA,3.625,NA,NA,NA,16971.669,NA,NA,NA,NA,NA,NA,177,117,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Hovea montana,NA,NA,NA,975,NA,NA,NA
F15N,Bottom,HoMon,2,NA,NA,3.625,NA,NA,NA,12076.282,NA,NA,NA,NA,NA,NA,141,107,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Hovea montana,NA,NA,NA,976,NA,NA,NA
F15N,Bottom,HoMon,3,NA,NA,3.625,NA,NA,NA,13997.562,NA,NA,NA,NA,NA,NA,117,150,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Hovea montana,NA,NA,NA,977,NA,NA,NA
F15N,Bottom,KuMue,1,NA,NA,5.75,NA,NA,NA,26590.44,NA,NA,NA,NA,NA,NA,140,228,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Kunzea muelleri,NA,NA,NA,978,NA,NA,NA
F15N,Bottom,KuMue,2,NA,NA,5.75,NA,NA,NA,23100.327,NA,NA,NA,NA,NA,NA,115,228,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Kunzea muelleri,NA,NA,NA,979,NA,NA,NA
F15N,Bottom,KuMue,3,NA,NA,5.75,NA,NA,NA,7466.191,NA,NA,NA,NA,NA,NA,120,75,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Kunzea muelleri,NA,NA,NA,980,NA,NA,NA
F15N,Bottom,LeMon,1,NA,NA,0.75,NA,NA,NA,5152.997,NA,NA,NA,NA,NA,NA,67,95,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Acrothamnus montanus,NA,NA,NA,981,NA,NA,NA
F15N,Bottom,LeMon,2,NA,NA,0.75,NA,NA,NA,2083.072,NA,NA,NA,NA,NA,NA,62,41,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Acrothamnus montanus,NA,NA,NA,982,NA,NA,NA
F15N,Bottom,LeMon,3,NA,NA,0.75,NA,NA,NA,4185.387,NA,NA,NA,NA,NA,NA,61,85,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NB,NA,NA,Acrothamnus montanus,NA,NA,NA,983,NA,NA,NA
F15N,Mid,AsTry,1,NA,NA,0.5,NA,NA,NA,3318.307,NA,NA,NA,NA,NA,NA,77,53,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Asterolasia trymalioides,NA,NA,NA,984,NA,NA,NA
F15N,Mid,AsTry,2,NA,NA,0.5,NA,NA,NA,1225.417,NA,NA,NA,NA,NA,NA,45,34,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Asterolasia trymalioides,NA,NA,NA,985,NA,NA,NA
F15N,Mid,AsTry,3,NA,NA,0.5,NA,NA,NA,2642.079,NA,NA,NA,NA,NA,NA,54,62,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Asterolasia trymalioides,NA,NA,NA,986,NA,NA,NA
F15N,Mid,GrAus,1,NA,NA,5,NA,NA,NA,17907.864,NA,NA,NA,NA,NA,NA,146,156,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Grevillea australis,NA,NA,NA,987,NA,NA,NA
F15N,Mid,GrAus,2,NA,NA,5,NA,NA,NA,71868.841,NA,NA,NA,NA,NA,NA,334,271,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Grevillea australis,NA,NA,NA,988,NA,NA,NA
F15N,Mid,GrAus,3,NA,NA,5,NA,NA,NA,36474.087,NA,NA,NA,NA,NA,NA,177,254,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Grevillea australis,NA,NA,NA,989,NA,NA,NA
F15N,Mid,HoMon,1,NA,NA,4,NA,NA,NA,10028.749,NA,NA,NA,NA,NA,NA,80,146,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Hovea montana,NA,NA,NA,990,NA,NA,NA
F15N,Mid,HoMon,2,NA,NA,4,NA,NA,NA,10568.318,NA,NA,NA,NA,NA,NA,129,103,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Hovea montana,NA,NA,NA,991,NA,NA,NA
F15N,Mid,HoMon,3,NA,NA,4,NA,NA,NA,11499.015,NA,NA,NA,NA,NA,NA,132,110,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Hovea montana,NA,NA,NA,992,NA,NA,NA
F15N,Mid,LeMon,1,NA,NA,2.025,NA,NA,NA,6866.147,NA,NA,NA,NA,NA,NA,107,80,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Acrothamnus montanus,NA,NA,NA,993,NA,NA,NA
F15N,Mid,LeMon,2,NA,NA,2.025,NA,NA,NA,10117.695,NA,NA,NA,NA,NA,NA,119,108,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Acrothamnus montanus,NA,NA,NA,994,NA,NA,NA
F15N,Mid,LeMon,3,NA,NA,2.025,NA,NA,NA,13069.811,NA,NA,NA,NA,NA,NA,134,124,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NM,NA,NA,Acrothamnus montanus,NA,NA,NA,995,NA,NA,NA
F15N,Top,AsTry,1,NA,NA,1,NA,NA,NA,5674.502,NA,NA,NA,NA,NA,NA,95,75,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Asterolasia trymalioides,NA,NA,NA,996,NA,NA,NA
F15N,Top,AsTry,2,NA,NA,1,NA,NA,NA,4963.913,NA,NA,NA,NA,NA,NA,65,94,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Asterolasia trymalioides,NA,NA,NA,997,NA,NA,NA
F15N,Top,AsTry,3,NA,NA,1,NA,NA,NA,1698.227,NA,NA,NA,NA,NA,NA,65,28,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Asterolasia trymalioides,NA,NA,NA,998,NA,NA,NA
F15N,Top,GrAus,1,NA,NA,1.25,NA,NA,NA,10659.62,NA,NA,NA,NA,NA,NA,137,96,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Grevillea australis,NA,NA,NA,999,NA,NA,NA
F15N,Top,GrAus,2,NA,NA,1.25,NA,NA,NA,7853.982,NA,NA,NA,NA,NA,NA,130,70,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Grevillea australis,NA,NA,NA,1000,NA,NA,NA
F15N,Top,GrAus,3,NA,NA,1.25,NA,NA,NA,23235.219,NA,NA,NA,NA,NA,NA,240,104,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Grevillea australis,NA,NA,NA,1001,NA,NA,NA
F15N,Top,HoMon,1,NA,NA,9.5,NA,NA,NA,63124.218,NA,NA,NA,NA,NA,NA,287,280,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Hovea montana,NA,NA,NA,1002,NA,NA,NA
F15N,Top,HoMon,2,NA,NA,9.5,NA,NA,NA,13478.218,NA,NA,NA,NA,NA,NA,156,106,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Hovea montana,NA,NA,NA,1003,NA,NA,NA
F15N,Top,HoMon,3,NA,NA,9.5,NA,NA,NA,13892.908,NA,NA,NA,NA,NA,NA,127,139,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Hovea montana,NA,NA,NA,1004,NA,NA,NA
F15N,Top,LeMon,1,NA,NA,0.375,NA,NA,NA,2551.759,NA,NA,NA,NA,NA,NA,64,50,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Acrothamnus montanus,NA,NA,NA,1005,NA,NA,NA
F15N,Top,LeMon,2,NA,NA,0.375,NA,NA,NA,3067.962,NA,NA,NA,NA,NA,NA,45,80,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Acrothamnus montanus,NA,NA,NA,1006,NA,NA,NA
F15N,Top,LeMon,3,NA,NA,0.375,NA,NA,NA,3019.071,NA,NA,NA,NA,NA,NA,82,42,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Acrothamnus montanus,NA,NA,NA,1007,NA,NA,NA
F15N,Top,OlFro,1,NA,NA,0.275,NA,NA,NA,3267.453,NA,NA,NA,NA,NA,NA,68,61,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Olearia frostii,NA,NA,NA,1008,NA,NA,NA
F15N,Top,OlFro,2,NA,NA,0.275,NA,NA,NA,1418.625,NA,NA,NA,NA,NA,NA,50,35,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Olearia frostii,NA,NA,NA,1009,NA,NA,NA
F15N,Top,OlFro,3,NA,NA,0.275,NA,NA,NA,2642.079,NA,NA,NA,NA,NA,NA,64,52,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15NT,NA,NA,Olearia frostii,NA,NA,NA,1010,NA,NA,NA
F15N,Top,PoAlp,1,0.238,NA,0.5,0.438,NA,0.171,30171.856,NA,38.279666666666664,229.678,NA,PoAlp2,1.838,175,217,26-Apr,30-Apr,0.007,0.042,dense,42,0.639,0.757,0.5,0.47,0.782,0.621,6,NA,NA,NA,6,2,3,NA,NA,F15NT,NA,54.685,Podolobium alpestre,0.775,229.678,0.042,1011,0.931,0.359,0.386
F15N,Top,PoAlp,2,NA,NA,0.5,NA,NA,NA,3739.281,NA,51.79457142857143,362.562,NA,NA,NA,64,74,26-Apr,30-Apr,0.0074285714285714285,0.052,NA,30,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,7,NA,NA,NA,NA,F15NT,NA,69.723,Podolobium alpestre,NA,362.562,0.052,1012,NA,NA,NA
F15N,Top,PoAlp,3,NA,NA,0.5,NA,NA,NA,10568.318,NA,35.933,251.531,NA,NA,NA,152,80,26-Apr,30-Apr,0.005714285714285714,0.04,NA,33,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,7,NA,NA,NA,NA,F15NT,NA,62.883,Podolobium alpestre,NA,251.531,0.04,1013,NA,NA,NA
F15S,Bottom,LeMon,1,NA,NA,0.75,NA,NA,NA,2290.221,NA,NA,NA,NA,NA,NA,45,63,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Acrothamnus montanus,NA,NA,NA,1014,NA,NA,NA
F15S,Bottom,LeMon,2,NA,NA,0.75,NA,NA,NA,8251.589,NA,NA,NA,NA,NA,NA,123,82,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Acrothamnus montanus,NA,NA,NA,1015,NA,NA,NA
F15S,Bottom,LeMon,3,NA,NA,0.75,NA,NA,NA,1164.156,NA,NA,NA,NA,NA,NA,40,37,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Acrothamnus montanus,NA,NA,NA,1016,NA,NA,NA
F15S,Bottom,OlFro,1,NA,NA,0.3,NA,NA,NA,2206.183,NA,NA,NA,NA,NA,NA,51,55,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Olearia frostii,NA,NA,NA,1017,NA,NA,NA
F15S,Bottom,OlFro,2,NA,NA,0.3,NA,NA,NA,593.957,NA,NA,NA,NA,NA,NA,30,25,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Olearia frostii,NA,NA,NA,1018,NA,NA,NA
F15S,Bottom,OlFro,3,NA,NA,0.3,NA,NA,NA,1963.495,NA,NA,NA,NA,NA,NA,40,60,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Olearia frostii,NA,NA,NA,1019,NA,NA,NA
F15S,Bottom,PhSqu,1,NA,NA,0.5,NA,NA,NA,4717.298,NA,NA,NA,NA,NA,NA,69,86,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Phebalium squamulosum,NA,NA,NA,1020,NA,NA,NA
F15S,Bottom,PhSqu,2,NA,NA,0.5,NA,NA,NA,8091.368,NA,NA,NA,NA,NA,NA,80,123,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Phebalium squamulosum,NA,NA,NA,1021,NA,NA,NA
F15S,Bottom,PiAxi,1,NA,NA,1,NA,NA,NA,5876.545,NA,NA,NA,NA,NA,NA,116,57,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Pimelea axiflor,NA,NA,NA,1022,NA,NA,NA
F15S,Bottom,PiAxi,2,NA,NA,1,NA,NA,NA,4185.387,NA,NA,NA,NA,NA,NA,73,73,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Pimelea axiflor,NA,NA,NA,1023,NA,NA,NA
F15S,Bottom,PiAxi,3,NA,NA,1,NA,NA,NA,4015.152,NA,NA,NA,NA,NA,NA,80,63,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SB,NA,NA,Pimelea axiflor,NA,NA,NA,1024,NA,NA,NA
F15S,Mid,HoMon,1,NA,NA,2.5,NA,NA,NA,15393.804,NA,NA,NA,NA,NA,NA,170,110,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Hovea montana,NA,NA,NA,1025,NA,NA,NA
F15S,Mid,HoMon,2,NA,NA,2.5,NA,NA,NA,6575.55,NA,NA,NA,NA,NA,NA,105,78,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Hovea montana,NA,NA,NA,1026,NA,NA,NA
F15S,Mid,HoMon,3,NA,NA,2.5,NA,NA,NA,15284.045,NA,NA,NA,NA,NA,NA,131,148,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Hovea montana,NA,NA,NA,1027,NA,NA,NA
F15S,Mid,LeMon,1,NA,NA,2.5,NA,NA,NA,2596.723,NA,NA,NA,NA,NA,NA,50,65,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Acrothamnus montanus,NA,NA,NA,1028,NA,NA,NA
F15S,Mid,LeMon,2,NA,NA,2.5,NA,NA,NA,3019.071,NA,NA,NA,NA,NA,NA,55,69,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Acrothamnus montanus,NA,NA,NA,1029,NA,NA,NA
F15S,Mid,LeMon,3,NA,NA,2.5,NA,NA,NA,16512.996,NA,NA,NA,NA,NA,NA,161,129,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Acrothamnus montanus,NA,NA,NA,1030,NA,NA,NA
F15S,Mid,OlFro,1,NA,NA,0.8,NA,NA,NA,8413.381,NA,NA,NA,NA,NA,NA,84,123,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Olearia frostii,NA,NA,NA,1031,NA,NA,NA
F15S,Mid,OlFro,2,NA,NA,0.8,NA,NA,NA,2874.754,NA,NA,NA,NA,NA,NA,41,80,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Olearia frostii,NA,NA,NA,1032,NA,NA,NA
F15S,Mid,OlFro,3,NA,NA,0.8,NA,NA,NA,6291.236,NA,NA,NA,NA,NA,NA,94,85,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Olearia frostii,NA,NA,NA,1033,NA,NA,NA
F15S,Mid,PhSqu,1,NA,NA,0.5,NA,NA,NA,9076.258,NA,NA,NA,NA,NA,NA,96,119,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Phebalium squamulosum,NA,NA,NA,1034,NA,NA,NA
F15S,Mid,PhSqu,2,NA,NA,0.5,NA,NA,NA,13171.324,NA,NA,NA,NA,NA,NA,124,135,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Phebalium squamulosum,NA,NA,NA,1035,NA,NA,NA
F15S,Mid,PiAxi,1,NA,NA,1.5,NA,NA,NA,2375.829,NA,NA,NA,NA,NA,NA,48,62,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Pimelea axiflor,NA,NA,NA,1036,NA,NA,NA
F15S,Mid,PiAxi,2,NA,NA,1.5,NA,NA,NA,1661.903,NA,NA,NA,NA,NA,NA,37,55,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Pimelea axiflor,NA,NA,NA,1037,NA,NA,NA
F15S,Mid,PiAxi,3,NA,NA,1.5,NA,NA,NA,1734.945,NA,NA,NA,NA,NA,NA,55,39,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15SM,NA,NA,Pimelea axiflor,NA,NA,NA,1038,NA,NA,NA
F15S,Top,AsTry,1,NA,NA,0.25,NA,NA,NA,5808.805,NA,NA,NA,NA,NA,NA,83,89,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15ST,NA,NA,Asterolasia trymalioides,NA,NA,NA,1039,NA,NA,NA
F15S,Top,AsTry,2,NA,NA,0.25,NA,NA,NA,5674.502,NA,NA,NA,NA,NA,NA,78,92,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15ST,NA,NA,Asterolasia trymalioides,NA,NA,NA,1040,NA,NA,NA
F15S,Top,AsTry,3,NA,NA,0.25,NA,NA,NA,1352.652,NA,NA,NA,NA,NA,NA,45,38,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15ST,NA,NA,Asterolasia trymalioides,NA,NA,NA,1041,NA,NA,NA
F15S,Top,GrAus,1,NA,NA,1.3,NA,NA,NA,9503.318,NA,NA,NA,NA,NA,NA,153,67,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15ST,NA,NA,Grevillea australis,NA,NA,NA,1042,NA,NA,NA
F15S,Top,GrAus,2,NA,NA,1.3,NA,NA,NA,3903.625,NA,NA,NA,NA,NA,NA,47,94,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F15ST,NA,NA,Grevillea australis,NA,NA,NA,1043,NA,NA,NA
