species,Accepted_name_rank,orig.species,ps.type,little.d13.org,big.D13.org,big.D13.merged,latitude,longitude,collection.year,collection.month,author,year
Celosia argentea,species,Celosia argentea,C3,-25.62,NA,18.3595891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Hermbstaedtia spathulifolia,species,Celosia spathulifolia,C3,-22.33,NA,14.9381761959089,-22.5,14.6,1975,February,Schulze_etal,1996
Cenchrus caliculatus,species,Cenchrus calyculatus,C4,-10.26,NA,2.71805177988599,23.13,112.58,1985,NA,Ehleringer_etal,1987
Cenchrus ciliaris,species,Cenchrus ciliaris,C4,-11.7,NA,3.67229486979921,-23,31.483,2003,NA,Codron_etal,2005
Centipeda,genus,Centipeda sp.,C3,-30.55,NA,22.7349006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Centrosema bracteosum,species,Centrosema bracteosum,C3,-31.33,NA,23.3762035476905,-15.15,-47.51,2000,NA,unpub,NA
Cephalophyllum,genus,Cephalophyllum sp.,CAM,NA,10.6,10.6,-28.23,17.08,1995,NA,Rundel_etal,1999
Cephalotaxus harringtonia,species,Cephalotaxus harringtonia,C3,-29,20.8,20.8,43,141.4,1994,NA,Hanba_etal,1997
Portulacaria fruticulosa,species,Ceraria fruticulosa,CAM,NA,13.6,13.6,-28.23,17.08,1995,NA,Rundel_etal,1999
Portulacaria namaquensis,species,Ceraria namaquensis,CAM,NA,14.3,14.3,-28.23,17.08,1995,NA,Rundel_etal,1999
Cerastium alpinum,species,Cerastium alpinum,C3,-25.61,17.8,17.8,68.3,18.7,1988,NA,Korner_etal,1991
Cerastium arcticum,species,Cerastium arcticum,C3,-26.75,18.9,18.9,78.1,15.5,1986,NA,Korner_etal,1991
Cerastium regelii,species,Cerastium regelii,C3,-26.18,18.3,18.3,78.1,15.5,1985,NA,Korner_etal,1991
Cerastium,genus,Cerastium sp.,C3,-26.58,18.9,18.9,-26,-67,1987,NA,Korner_etal,1991
Cerastium uniflorum,species,Cerastium uniflorum,C3,-25.13,NA,17.743298596469,47,12.6,1981,NA,Korner_etal,1988
Cerastium uniflorum,species,Cerastium uniflorum,C3,-25.4,17.4,17.55,47,12.6,1985,NA,Korner_etal,1991
Ranunculus testiculatus,species,Ranunculus testiculatus,C3,NA,20.13,20.13,40.77,-111.8,1988,NA,Smedley_etal,1991
Parkinsonia florida subsp. florida,subspecies,Cercidium floridum,C3,-24.07,NA,16.1286894084753,34.95,-114.42,2004,NA,EhleringerandCooper,1988
Cercis occidentalis,species,Cercis occidentalis,C3,-29.2,NA,21.5828892785047,37.28,-110.85,1990,NA,Flanagan_etal,1997
Cercocarpus betuloides,species,Cercocarpus betuloides,C3,-24.87071092,NA,16.9281634855558,34.5,-119.82,2004,NA,Bhaskar_etal,2007
Cercocarpus montanus,species,Cercocarpus montanus,C3,-24.9,NA,17.1586397143859,33.367,-105.875,1995,NA,van_de_Water_etal,2002
Cercocarpus montanus,species,Cercocarpus montanus,C3,-25.3,NA,17.5704723476225,37.675,-110.125,1995,NA,van_de_Water_etal,2002
Chaetanthera limbata,species,Chaetanthera limbata,C3,-22.6,NA,14.9345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Chaetocarpus schomburgkianus,species,Chaetocarpus schomburg,C3,-31.3,NA,23.4215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Chamaecrista adiantifolia,species,Chamaecrista adiantifolia,C3,-30.15,NA,22.2121680413351,-2.5,-60,2000,NA,unpub,NA
Chamaecrista glandulosa,species,Chamaecrista glandulosa,C3,-30.30750883,NA,22.3291386409044,21.15,-89.82,2004,NA,unpub,NA
Chamaecrista planaltoana,species,Chamaecrista planaltoana,C3,-27.768,NA,19.8142035476905,-15.15,-47.51,2000,NA,unpub,NA
Chamaecrista ramosa,species,Chamaecrista ramosa,C3,-30.6,NA,22.7756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Chamaecrista xinguensis,species,Chamaecrista xinguensis,C3,-32.66,NA,24.7216148633588,-2.85,-54.95,2000,NA,unpub,NA
Chamaecytisus proliferus subsp. palmensis,subspecies,Chamaecytisus palmensis,C3,-28.389,NA,20.5857072312778,-45.3,170.5,1993,NA,Bannister_Strong,2001
Chamaerops humilis,species,Chamaerops humilis,C3,-27.604,NA,19.6449348798705,36.75,-6.18,2005,july,unpub,NA
Epilobium angustifolium,species,Chamerion angustifolium,C3,-29.19151487,NA,21.4426003006896,68.33,18.85,1999,July/Aug.,unpub,NA
Chascanum garipense,species,Plexipus garipensis,C3,NA,16.6,16.6,-28.23,17.08,1995,NA,Rundel_etal,1999
Chascanum garipense,species,Chascanum garipense,C3,-23.14,NA,15.7481761959089,-22.5,14.6,1975,February,Schulze_etal,1996
Hellenia speciosa,species,Costus speciosus,C3,-29.6,NA,22.058051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Cheiridopsis robusta,species,Cheiridopsis robusta,CAM,NA,11.1,11.1,-28.23,17.08,1995,NA,Rundel_etal,1999
Chenopodium acuminatum,species,Chenopodium acuminatum,C3,-29.82,NA,21.9053502477718,44.77,123.78,2004,NA,Wang,2007
Chenopodium album,species,Chenopodium album,C3,-29.8,NA,21.917758620858,31.66,-110.18,2001,NA,Yepez_etal,2003
Chenopodium acerifolium,species,Chenopodium hastatum,C3,-22.4,NA,14.7345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Chilopsis linearis,species,Chilopsis linearis,C3,-25.37,NA,17.4286894084753,34.95,-114.42,2004,NA,EhleringerandCooper,1988
Chimarrhis turbinata,species,Chimarrhis turbinata,C3,-30.5,NA,22.5616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Chimarrhis turbinata,species,Chimarrhis turbinata,C3,-29.51,NA,21.571379703886,-3,-55,2000,NA,unpub,NA
Chimarrhis turbinata,species,Chimarrhis turbinata,C3,-30.65,NA,22.7116148633588,-2.85,-54.95,2000,NA,unpub,NA
Chionanthus domingensis,species,Chionanthus dominguensis,C3,-30.5,NA,22.7641400828125,18.3,-65.783,1993,NA,von_Fischer_etal,1995
Chiropetalum canescens,species,Argythamnia canescens,C3,-28.7,NA,21.0345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Chloris,genus,Chloris sp.,C4,-12.8,NA,4.77229486979921,-23,31.483,2003,NA,Codron_etal,2005
Chloris virgata,species,Chloris virgata,C4,-15.01,NA,7.09535024777175,44.77,123.78,2004,NA,Wang,2007
Chloris virgata,species,Chloris virgata,C4,-14.13,NA,6.86958916733188,26.583,71.95,1973,NA,Sankhla_etal,1975
Chloroleucon mangense,species,Chloroleucon mangense,C3,-26.17,NA,18.1916298109044,21.15,-89.82,2004,NA,unpub,NA
Chomelia parviflora,species,Chomelia parviflora,C3,-30.2,NA,22.3756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Prieurella wurdackii,species,Chrysophyllum amazonicum,C3,-30.81333333,NA,22.8755013713351,-2.5,-60,2000,NA,unpub,NA
Chrysophyllum argenteum,species,Chrysophyllum auratumn,C3,-32.61,NA,24.6718780277927,-2.683,-67.067,2000,NA,unpub,NA
Chrysophyllum argenteum subsp. auratum,subspecies,Chrysophyllum auratum,C3,-32.08,NA,24.1431179176079,-1.908,-55.519,2000,NA,unpub,NA
Chrysophyllum brenesii,species,Chrysophyllum brenessii,C3,-31.1,NA,23.3009847133308,10.75,-85.5,1995,NA,Leffler_Enquist,2002
Chrysophyllum cainito,species,Chrysophyllum cainito,C3,-28.22,NA,20.2809390270753,8.98,-79.55,2001,NA,Santiago_etal,2004
Chrysophyllum cainito,species,Chrysophyllum cainito,C3,-29.3,NA,21.5198176752456,8.97,-79.38,1994,NA,ParqueNaturalMetropolitano,2002
Prieurella prieurii,species,Chrysophyllum prieurii,C3,-29.7,NA,21.8215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Ragala sanguinolenta,species,Chrysophyllum sanguinolentum,C3,-30.88333333,NA,22.9455013713351,-2.5,-60,2000,NA,unpub,NA
Ragala sanguinolenta,species,Chrysophyllum sanguinolentum,C3,-32.21,NA,24.2721680413351,-2.5,-60,2000,NA,unpub,NA
Ragala sanguinolenta,species,Chrysophyllum sanguino,C3,-30.3,NA,22.4215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Ragala ucuquirana-branca,species,Chrysophyllum ucuquirana-branca,C3,-30.345,NA,22.4071680413351,-2.5,-60,2000,NA,unpub,NA
Ericameria nauseosa,species,Chrysothamnus nauseosus,C3,-26.7,NA,19.0828892785047,37.28,-110.85,1990,NA,Flanagan_etal,1997
Ericameria nauseosa,species,Chrysothamnus nauseosus,C3,NA,18.48,18.48,39.917,-112.05,1989,June,Donovan_Ehleringer,1992
Cibotium barometz,species,Cibotium barometz,C3,-29.71,NA,22.168051779886,23.13,112.58,1985,NA,Ehleringer_etal,1987
Aiouea montana,species,Phoebe cinnamomifolia,C3,-30.73333,NA,22.9531476752456,8.97,-79.38,1994,NA,ParqueNaturalMetropolitano,2002
Cirsium ciliolatum,species,Cirsium undulatum,C3,NA,18.4,18.4,40.77,-111.8,1988,NA,Smedley_etal,1991
Cirsium rydbergii,species,Cirsium rydbergili,C3,-29.9,NA,22.2828892785047,37.28,-110.85,1990,NA,Flanagan_etal,1997
Cissus hypoglauca,species,Cissus hypoglauca,C3,-28.28,NA,20.4770921211604,-28.03,152.83,1993,NA,Stewart_etal,1995
Cissus tiliacea,species,Cissus sicyoides,C3,-25.6,NA,18.0028614132043,19.31,-104.89,1987,NA,Mooney_etal,1989
Cistanthe amarantoides,species,Cistanthe amaranthoides,CAM,-19.4,NA,11.7339972196714,-26.12,-70.6,1987,December,Ehleringer_etal,1997
Cistanthe amarantoides,species,Cistanthe amaranthoides,CAM,-19.7,NA,12.0345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Cistanthe grandiflora,species,Cistanthe grandiflora,CAM,-21.4,NA,13.7339972196714,-26.12,-70.6,1987,December,Ehleringer_etal,1997
Cistanthe grandiflora,species,Cistanthe grandiflora,CAM,-22.1,NA,14.4345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Cistanthe,genus,Cistanthe sp.,CAM,-18,NA,10.3345029045248,-24.96,-70.43,1987,December,Ehleringer_etal,1997
Cistus ladanifer,species,Cistus ladanifer,C3,-26.058,NA,18.1545847518075,40.5,-3.75,2003,july,unpub,NA
Cistus laurifolius,species,Cistus laurifolius,C3,-28.08,NA,20.1781040613849,41.06,-3.5,2003,july,unpub,NA
Citharexylum oleinum,species,Citharexylum oleinum,C3,-25.66880204,NA,17.6831181037351,18.25,-97.43,2004,NA,Bhaskar_etal,2007
Citharexylum,genus,Citharexylum sp.,C3,-24.8,NA,17.2028614132043,19.31,-104.89,1987,NA,Mooney_etal,1989
Cladoraphis cyperoides,species,Cladoraphis cyperoides,C4,NA,5.1,5.1,-29.27,16.88,1995,NA,Rundel_etal,1999
Clarisia ilicifolia,species,Clarisia ilicifolia,C3,-31.01,NA,23.0716148633588,-2.85,-54.95,2000,NA,unpub,NA
Clarisia racemosa,species,Clarisia racemosa,C3,-31.79,NA,23.8436236648218,-8.45,-63.23,2000,NA,unpub,NA
Clarisia,genus,Clarisia sp,C3,-29.75,NA,21.8036236648218,-8.45,-63.23,2000,NA,unpub,NA
Clathrotropis brachypetala,species,Clathrotropis brachypetala,C3,-29.28,NA,21.5944118242058,10.717,-61.25,1990,NA,Broadmeadow_etal,2002
Clavija,genus,Clavija sp,C3,-33.27,NA,25.3365406809557,0.14,-66.46,2000,NA,unpub,NA
Cleome suffruticosa,species,Cleome suffruticosa,C3,-25.22,NA,17.8278948697992,-23,15,1975,February,Schulze_etal,1996
Cleome viscosa,species,Cleome viscosa,C3,-24.31,NA,17.0495891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Cleome speciosa,species,Gynandropsis pentaphylla,C4,-14.24,NA,6.97958916733188,26.583,71.95,1973,NA,Sankhla_etal,1975
Cheirodendron,genus,Clerodendron sp.,C3,-31.65,NA,23.8349006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Clethra acuminata,species,Clethra alnifolia,C3,-29.36,NA,21.7257900279075,31.05,-82.267,1990,May,Delucia_Schlesinger,1995
Clethra lanata,species,Clethra lannata,C3,-29.7783,NA,21.8421669433531,10.333,-66.833,2001,NA,Sobrado,1986
Cleyera japonica,species,Cleyera japonica,C3,-27.6,NA,19.7822243597222,30.33,130.5,1998,NA,Hanba_etal,2000
Clusia fluminensis,species,Clusia fluminensis,CAM,-16.1,8.2,8.2,-22.933,-42.217,1997,October,Scarano_etal,2001
Clusia fluminensis,species,Clusia fluminensis,CAM,-16.2,8.4,8.4,-22.867,-42.525,1997,October,Scarano_etal,2001
Clusia hilariana,species,Clusia hilariana,CAM,-15.9,NA,8.00884370983521,-22.383,-41.75,1997,NA,Scarano_etal,2001
Clusia parviflora,species,Clusia parviflora,C3,-30.7,NA,22.8085502047393,-22.9,-44,1997,NA,Scarano_etal,2001
Clusia,genus,Clusia sp,CAM,-29.51,NA,21.5721680413351,-2.5,-60,2000,NA,unpub,NA
Coccoloba liebmannii,species,Coccoloba liebmannii,C3,-26.8,NA,19.2028614132043,19.31,-104.89,1987,NA,Mooney_etal,1989
Grammitis serrulata,species,Cochlidium serrulatum,C3,-35.3,NA,27.2732863803388,10.433,-83.983,2005,NA,Watkins_etal,2007
Cochlospermum fraseri,species,Cochlospermum fraseri,C3,-29.1,21.94,21.94,-11.767,130.867,1993,October,Schulze_etal,1998
Cochlospermum fraseri,species,Cochlospermum fraseri,C3,-28.33,NA,20.5149006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Cochlospermum fraseri,species,Cochlospermum fraseri,C3,-28.19,NA,20.3749006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Cochlospermum vitifolium,species,Cochlospermum vitifolium,C3,-28.17,NA,20.6182079108138,9.617,-70.2,1984,NA,Goldstein_etal,1986
Codonanthopsis uleana,species,Codonanthe uleana,CAM,-20.7,NA,12.9198176752456,8.97,-79.38,1994,NA,ParqueNaturalMetropolitano,2002
Coldenia procumbens,species,Coldenia procumbens,C3,-28.99,NA,21.1749006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Coleogyne ramosissima,species,Coleogyne ramosissima,C3,NA,17.31,17.31,36.9,-111.6,1989,October,Schuster_etal,1992
Coleogyne ramosissima,species,Coleogyne ramosissima,C3,NA,17.26,17.26,35.983,-112.183,1991,NA,Sandquist_etal,1993
Colobanthus quitensis,species,Colobanthus quitensis,C3,-25.8,NA,17.7536154301531,-64.82,-63.82,2004,NA,Day_etal,2008
Colubrina oppositifolia,species,Colubrina oppositifolia,C3,-25.14,NA,17.2035196716178,19.77,-155.933,2002,NA,Sandquist_etal,2007
Colubrina triflora,species,Colubrina triflora,C3,-27.6,NA,20.0028614132043,19.31,-104.89,1987,NA,Mooney_etal,1989
Comandra umbellata,species,Comandra umbellata,C3,NA,22.27,22.27,40.77,-111.8,1988,NA,Smedley_etal,1991
Comarostaphylis polifolia,species,Comarostaphylis polifolia,C3,-27.40159078,NA,19.4159068437351,18.25,-97.43,2004,NA,Bhaskar_etal,2007
Combretum,genus,Combretum sp.,C3,-29.7,NA,21.7616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Combretum,genus,Combretum sp.,C3,-25.7,NA,17.6722948697992,-23,31.483,2003,NA,Codron_etal,2005
Commelina,genus,Commelina sp.,C3,-29.51,NA,21.6949006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Commiphora angolensis,species,Commiphora angolensis,C3,-23.95,NA,16.5580622685194,-22.7,15.8,1975,February,Schulze_etal,1996
Commiphora capensis,species,Commiphora capensis,C3,NA,18.1,18.1,-28.23,17.08,1995,NA,Rundel_etal,1999
Conceveiba guianensis,species,Conceveiba guianensis,C3,-34.44333333,NA,26.5098740109557,0.14,-66.46,2000,NA,unpub,NA
Conceveiba,genus,Conceveiba sp,C3,-31.39,NA,23.4497915753753,-4.033,-66.383,2000,NA,unpub,NA
Sarcomphalus obtusifolius var. obtusifolius,variety,Condalia lycioides,C3,-28.3,NA,20.417758620858,31.66,-110.18,2001,NA,Yepez_etal,2003
Connarus suberosus,species,Connarus suberosus,C3,-29.435,NA,21.4812035476905,-15.15,-47.51,2000,NA,unpub,NA
Connarus suberosus,species,Connarus suberosus,C3,-27.996,NA,20.0422035476905,-15.15,-47.51,2000,NA,unpub,NA
Conophytum loescheanum,species,Conophytum saxetanum,CAM,NA,6.4,6.4,-28.48,16.67,1995,NA,Rundel_etal,1999
Conophytum,genus,Conophytum sp.,CAM,NA,7.4,7.4,-28.23,17.08,1995,NA,Rundel_etal,1999
Convolvulus prostratus,species,Convolvulus microphyllus,C3,-26.9,NA,19.6395891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Colophospermum mopane,species,Colophospermum mopane,C3,-22.54,NA,15.1480622685194,-22.7,15.8,1975,February,Schulze_etal,1996
Copaifera duckei,species,Copaifera duckei,C3,-28.4,NA,20.4616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Copaifera martii,species,Copaifera martii,C3,-30.6,NA,22.7756680413351,-2.5,-54.967,1995,NA,Magnus_etal,1999
Copaifera multijuga,species,Copaifera multijuga,C3,-33.41,NA,25.4765406809557,0.14,-66.46,2000,NA,unpub,NA
Copaifera multijuga,species,Copaifera multijuga,C3,-28.56,NA,20.6136236648218,-8.45,-63.23,2000,NA,unpub,NA
Copaifera multijuga,species,Copaifera multijuga,C3,-28.94,NA,21.0016148633588,-2.85,-54.95,2000,NA,unpub,NA
Copaifera,genus,Copaifera sp,C3,-29.99,NA,22.0436236648218,-8.45,-63.23,2000,NA,unpub,NA
Copaifera,genus,Copaifera sp.,C3,-29.42,NA,21.4816148633588,-2.85,-54.95,2000,NA,unpub,NA
Copiapoa,genus,Copiapoa ceinerea.columna-alba,CAM,-12.5,NA,4.83399721967143,-26.12,-70.6,1987,December,Ehleringer_etal,1997
Coprosma crassifolia,species,Coprosma crassifolia,C3,-29.505,NA,21.7017072312778,-45.3,170.5,1993,NA,Bannister_Strong,2001
Coprosma hirtella,species,Coprosma hirtella,C3,-28.232,NA,20.1553280817156,-35.66,148.15,2005,NA,NA,NA
Coprosma linariifolia,species,Coprosma propinqua,C3,-30.15,NA,22.3467072312778,-45.3,170.5,1993,NA,Bannister_Strong,2001
Coprosma linariifolia,species,Coprosma propinqua,C3,-29.8,NA,22.268788052704,-43.75,169.333,1981,NA,Korner_etal,1988
Coprosma rotundifolia,species,Coprosma rotundifolia,C3,-30.68,NA,22.8767072312778,-45.3,170.5,1993,NA,Bannister_Strong,2001
Ranunculus x spitsbergensis,species,Ranunculus pallasii,C3,-27.71,19.8,19.8,78.1,15.5,1986,NA,Korner_etal,1991
Corbichonia decumbens,species,Orygia decumbens,C3,-26.89,NA,19.6295891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Corchorus tridens,species,Corchorus tridens,C3,-25.21,NA,17.9495891673319,26.583,71.95,1973,NA,Sankhla_etal,1975
Cordia alliodora,species,Cordia alliodora,C3,-28.92,NA,20.9809390270754,8.98,-79.55,2001,NA,Santiago_etal,2004
Cordia alliodora,species,Cordia alliodora,C3,-28.6,NA,20.8009847133308,10.75,-85.5,1995,NA,Leffler_Enquist,2002
Cordia alliodora,species,Cordia alliodora,C3,-28.36667,NA,20.5864876752456,8.97,-79.38,1994,NA,ParqueNaturalMetropolitano,2002
Cordia alliodora,species,Cordia alliodora,C3,-28.5,NA,20.9028614132043,19.31,-104.89,1987,NA,Mooney_etal,1989
Cordia bicolor,species,Cordia bicolor,C3,-30,NA,22.0616148633588,-2.85,-54.95,2000,NA,Domingues_etal,2007
Cordia bicolor,species,Cordia bicolor,C3,-30.12,NA,22.1816148633588,-2.85,-54.95,2000,NA,unpub,NA
Cordia borinquensis,species,Cordia borinquensis,C3,-34.76,NA,27.1149897119131,18.32,-65.82,1989,NA,Medina_etal,1991
Cordia nodosa,species,Cordia nodosa,C3,-34.88,NA,26.9465406809557,0.14,-66.46,2000,NA,unpub,NA
Cordia scabrifolia,species,Cordia scabrifolia,C3,-32.91,NA,24.9716148633588,-2.85,-54.95,2000,NA,unpub,NA
Cordia,genus,Cordia sp.,C3,-33.1,NA,25.2215379850688,5.33,-52.83,1998,NA,Bonal_etal,2000
Cordia sprucei,species,Cordia sprucei,C3,-32.62,NA,24.6736236648218,-8.45,-63.23,2000,NA,unpub,NA
Cordia trichoclada,species,Cordia sellowiana,C3,-33.11,NA,25.1716148633588,-2.85,-54.95,2000,NA,unpub,NA
Cordia ucayaliensis,species,Cordia ucayliensis,C3,-32.15,NA,24.2036236648218,-8.45,-63.23,2000,NA,unpub,NA
Coreopsis fasciculata,species,Coreopsis suaveolens,C3,NA,19.8,19.8,-18.333,-69.667,1998,NA,Rundel_etal,2003
Coriaria arborea,species,Coriaria arborea,C3,-26.17,NA,18.1392877477125,-43.2,170.3,2003,NA,unpub,NA
Coriaria arborea,species,Coriaria arborea,C3,-26.62,NA,18.5892877477125,-43.2,170.3,2003,NA,unpub,NA
Cornus canadensis,species,Cornus canadensis,C3,-28.6379,NA,20.9774971666676,55.7,-98.51,1994,NA,Brooks_Curd,1998
Cornus canadensis,species,Cornus canadensis,C3,-28.133,NA,20.4674417507071,53.5,-105.75,1994,NA,Brooks_etal,1998
Cornus canadensis,species,Cornus canadensis,C3,-29.45,NA,21.7897119975736,55.75,-97.867,1994,NA,Brooks_etal,1998
Cornus canadensis,species,Cornus canadensis,C3,-28.8654,NA,21.2054100537831,55.88,-98.67,1994,NA,Brooks_Curd,1998
Cornus canadensis,species,Cornus canadensis,C3,-30.9574,NA,23.2921494130604,53.629,-106.197,1994,NA,Brooks_Curd,1998
Cornus canadensis,species,Cornus canadensis,C3,-27.0562,NA,19.3963176327342,55.927,-98.62,1994,NA,Brooks_Curd,1998
Cornus canadensis,species,Cornus canadensis,C3,-28.5682,NA,20.9037950934705,53.985,-105.122,1994,NA,Brooks_Curd,1998
Cornus florida,species,Cornus florida,C3,-29.1,NA,21.501992619589,35.97,-84.28,1989,NA,GartenandTaylor,1992
Cornus macrophylla,species,Cornus macrophylla,C3,-27.15,NA,19.1890591192426,36.067,108.533,2005,June,Zheng_Shangguan,2007
Cornus macrophylla,species,Cornus macrophylla,C3,-24.77,NA,16.806264268899,35.05,109.133,2005,June,Zheng_Shangguan,2007
Cornus macrophylla,species,Cornus macrophylla,C3,-25.46,NA,17.500981548384,36.767,109.25,2005,June,Zheng_Shangguan,2007
Cornus officinalis,species,Cornus officinalis,C3,-30.51,NA,22.5418209601744,33.433,108.433,2005,June,Zheng_Shangguan,2007
Correa reflexa,species,Correa reflexa,C3,-31.3,NA,23.3823850801193,-33.58,151.3,1998,NA,unpub,NA
Cortiella hookeri,species,Cortiella glacialis,C3,-23.25,15.8,15.8,28.5,83.7,1972,NA,Korner_etal,1991
Corylus cornuta subsp. californica,subspecies,Corylus californica,C3,-29.84,NA,21.7681485092124,37.01,-122.06,2010,NA,Deifendorf_etal,2010
Corylus cornuta,species,Corylus cornuta,C3,-28.8346,NA,21.1693494130604,53.629,-106.197,1994,NA,Brooks_Curd,1998
Corylus cornuta,species,Corylus cornuta,C3,-28.8,NA,21.1397119975736,55.75,-97.867,1994,NA,Brooks_etal,1998
Corylus heterophylla,species,Corylus heterophylla,C3,-29.53,NA,21.5618209601744,33.433,108.433,2005,June,Zheng_Shangguan,2007
Corymbia aparrerinja,species,Corymbia aparrerinja,C3,-26.08666667,NA,18.0579172311734,-25.074,128.169,2003,NA,Schulze_etal,2006
Corymbia aparrerinja,species,Corymbia aparrerinja,C3,-28.48666667,NA,20.4579231708063,-25.061,128.329,2003,NA,Schulze_etal,2006
Corymbia bleeseri,species,Eucalyptus terminalis,C3,-27.1,19.8,19.8,-17.3,130.75,1993,October,Schulze_etal,1998
Corymbia bleeseri,species,Eucalyptus terminalis,C3,-27,19.7,19.7,-16.117,130.917,1993,October,Schulze_etal,1998
Corymbia bleeseri,species,Corymbia bleeseri,C3,-28.395,NA,20.5799006301359,-12.65,132.92,1994,NA,Schmidt et al,NA
Corymbia bleeseri,species,Eucalyptus bleeseri,C3,-26.9,19.63,19.63,-14.3,132.083,1993,October,Schulze_etal,1998
Corymbia calophylla,species,Corymbia calophylla,C3,-28.27,NA,20.2387947319594,-34.53,116.01,2003,NA,Schulze_etal,2006
Corymbia calophylla,species,Corymbia calophylla,C3,-27.82333333,NA,19.7921310659822,-34.492,115.952,2003,NA,Schulze_etal,2006
Corymbia calophylla,species,Corymbia calophylla,C3,-25.974,NA,17.9431257174101,-31.895,116.559,2003,NA,Schulze_etal,2006
Corymbia calophylla,species,Corymbia calophylla,C3,-28.3425,NA,20.3116264143996,-31.891,116.249,2003,NA,Schulze_etal,2006
Corymbia calophylla,species,Corymbia calophylla,C3,-27.51,NA,19.4788069665854,-34.379,117.78,2003,NA,Schulze_etal,2006
Corymbia chippendalei,species,Corymbia chippendalei,C3,-29.05,NA,21.0210956847371,-25.419,127.554,2003,NA,Schulze_etal,2006
Corymbia chippendalei,species,Corymbia chippendalei,C3,-28.48666667,NA,20.457416986471,-26.235,126.276,2003,NA,Schulze_etal,2006
