Species,Temp,CO2,Potnum,Replicate,AirSpace (%),Pali (%),Pali2Air,EpiT (um),LaminaT (um),PaliCellL (um),PaliCellW (um),PaliLayNum,EpiDen (mm-2),StomDen (mm-2),SI (%)
E. sideroxylon,Elv,280,373,2,,,,,,37.6522,9.013627,,,,
E. sideroxylon,Elv,280,373,2,,,,,,34.87692,11.72609,,,,
E. sideroxylon,Elv,280,373,2,,,,,,44.33423,10.16211,,,,
E. sideroxylon,Elv,280,373,2,,,,,,40.6765,9.482496,,,,
E. sideroxylon,Elv,280,373,2,,,,,,36.45267,10.90419,,,,
E. sideroxylon,Elv,280,373,2,,,,,,25.75268,11.00316,,,,
E. sideroxylon,Elv,280,373,2,,,,,,34.99125,11.49016,,,,
E. sideroxylon,Elv,280,373,2,,,,,,39.09733,7.431599,,,,
E. sideroxylon,Elv,280,373,2,,,,,,30.06609,9.275669,,,,
E. sideroxylon,Elv,280,373,2,,,,,,29.61294,11.00316,,,,
E. sideroxylon,Elv,280,373,2,,,,,,29.72831,10.857,,,,
E. sideroxylon,Elv,280,373,2,,,,,,44.52044,9.888946,,,,
E. sideroxylon,Elv,280,373,2,,,,,,34.62079,8.356709,,,,
E. sideroxylon,Elv,280,373,2,,,,,,35.04013,8.356709,,,,
E. sideroxylon,Elv,280,373,2,,,,,,34.54325,9.294104,,,,
E. sideroxylon,Elv,280,373,2,,,,,,28.43345,7.769399,,,,
E. sideroxylon,Elv,280,373,2,,,,,,26.84819,6.201183,,,,
E. sideroxylon,Elv,280,373,2,,,,,,28.95243,7.252872,,,,
E. sideroxylon,Elv,280,373,2,,,,,,27.43468,9.275669,,,,
E. sideroxylon,Elv,280,373,2,,,,,,27.76748,8.281268,,,,
E. sideroxylon,Elv,280,373,2,,,,,,28.13693,7.377662,,,,
E. sideroxylon,Elv,280,373,2,,,,,,36.05609,7.950867,,,,
E. sideroxylon,Elv,280,386,1,33.43491141,66.56508859,1.990885747,13.73767,196.301,32.43583,7.553436,5,1519.736842,388.1578947,20.34482759
E. sideroxylon,Elv,280,386,1,26.39009793,73.60990207,2.789300072,13.43159,196.7667,31.42266,7.05347,6,1493.421053,381.5789474,20.35087719
E. sideroxylon,Elv,280,386,1,30.08293531,69.91706469,2.324143703,11.99386,198.7918,26.72038,9.749494,6,1486.842105,381.5789474,20.42253521
E. sideroxylon,Elv,280,386,1,29.06902157,70.93097843,2.440088266,14.74619,191.3964,24.58525,8.68481,6,1368.421053,309.2105263,18.43137255
E. sideroxylon,Elv,280,386,1,36.9973679,63.0026321,1.702894981,12.66394,189.4043,23.29595,9.275669,6,1282.894737,302.6315789,19.08713693
E. sideroxylon,Elv,280,386,1,,,,14.05895,195.2495,28.43345,8.444999,,1447.368421,302.6315789,17.29323308
E. sideroxylon,Elv,280,386,1,,,,13.26339,193.8972,29.95773,9.422136,,,,
E. sideroxylon,Elv,280,386,1,,,,15.37658,197.2856,32.06432,10.25711,,,,
E. sideroxylon,Elv,280,386,1,,,,12.61291,193.9078,28.6792,8.47198,,,,
E. sideroxylon,Elv,280,386,1,,,,13.6599,205.4535,17.22449,8.789292,,,,
E. sideroxylon,Elv,280,386,1,,,,,190.53,32.78226,6.831581,,,,
E. sideroxylon,Elv,280,386,1,,,,,187.818,33.1044,7.59111,,,,
E. sideroxylon,Elv,280,386,1,,,,,192.5649,31.10696,7.710427,,,,
E. sideroxylon,Elv,280,386,1,,,,,185.801,26.04567,8.451752,,,,
E. sideroxylon,Elv,280,386,1,,,,,194.5739,23.52262,8.505585,,,,
E. sideroxylon,Elv,280,386,1,,,,,197.9611,28.38324,11.33015,,,,
E. sideroxylon,Elv,280,386,1,,,,,189.8436,26.89702,7.439272,,,,
E. sideroxylon,Elv,280,386,1,,,,,195.924,30.96356,10.15649,,,,
E. sideroxylon,Elv,280,386,1,,,,,185.8207,30.44888,8.451752,,,,
E. sideroxylon,Elv,280,386,1,,,,,188.6134,30.88977,9.934995,,,,
E. sideroxylon,Elv,280,386,1,,,,,196.6007,27.32632,10.27378,,,,
E. sideroxylon,Elv,280,386,1,,,,,191.8716,30.99671,7.101837,,,,
E. sideroxylon,Elv,280,386,1,,,,,187.1607,27.03244,7.377662,,,,
E. sideroxylon,Elv,280,386,1,,,,,197.3168,23.79992,7.462245,,,,
E. sideroxylon,Elv,280,386,1,,,,,191.8894,29.51258,7.101837,,,,
E. sideroxylon,Elv,280,386,1,,,,,,26.04567,7.886019,,,,
E. sideroxylon,Elv,280,386,1,,,,,,24.66171,8.769797,,,,
E. sideroxylon,Elv,280,386,1,,,,,,28.11056,6.730616,,,,
E. sideroxylon,Elv,280,386,1,,,,,,26.45429,6.764439,,,,
E. sideroxylon,Elv,280,386,1,,,,,,23.34733,7.165819,,,,
E. sideroxylon,Elv,280,386,1,,,,,,25.57483,7.439272,,,,
E. sideroxylon,Elv,280,386,1,,,,,,26.35706,7.101837,,,,
E. sideroxylon,Elv,280,386,1,,,,,,29.0822,8.841071,,,,
E. sideroxylon,Elv,280,386,1,,,,,,25.33725,8.219028,,,,
E. sideroxylon,Elv,280,386,1,,,,,,23.03241,8.789292,,,,
E. sideroxylon,Elv,280,386,1,,,,,,26.60912,8.943728,,,,
E. sideroxylon,Elv,280,386,1,,,,,,22.9356,9.145587,,,,
E. sideroxylon,Elv,280,386,1,,,,,,31.53141,8.545738,,,,
E. sideroxylon,Elv,280,386,1,,,,,,28.39329,7.439272,,,,
E. sideroxylon,Elv,280,386,1,,,,,,28.57556,8.107199,,,,
E. sideroxylon,Elv,280,386,1,,,,,,26.05443,9.422136,,,,
E. sideroxylon,Elv,280,386,1,,,,,,21.66138,9.888946,,,,
E. sideroxylon,Elv,280,386,1,,,,,,34.35776,7.703024,,,,
E. sideroxylon,Elv,280,386,1,,,,,,35.4706,6.730616,,,,
E. sideroxylon,Elv,280,386,1,,,,,,30.76762,7.462245,,,,
E. sideroxylon,Elv,280,386,1,,,,,,32.78226,8.281268,,,,
E. sideroxylon,Elv,280,386,1,,,,,,24.0052,8.782799,,,,
E. sideroxylon,Elv,280,386,1,,,,,,25.5592,8.782799,,,,
E. sideroxylon,Elv,280,386,1,,,,,,23.31799,9.554425,,,,
E. sideroxylon,Elv,280,386,1,,,,,,28.02925,13.60038,,,,
E. sideroxylon,Elv,280,386,2,22.48311029,77.51688971,3.44778319,16.73328,213.4992,25.4451,6.080399,5,1763.157895,335.5263158,15.98746082
E. sideroxylon,Elv,280,386,2,25.59188724,74.40811276,2.907488301,13.59189,219.5741,27.43676,8.107199,6,1664.473684,335.5263158,16.77631579
E. sideroxylon,Elv,280,386,2,28.6872183,71.3127817,2.48587301,15.96779,206.7435,25.24476,7.500376,6,1723.684211,361.8421053,17.35015773
E. sideroxylon,Elv,280,386,2,30.53231809,69.46768191,2.275218072,14.80453,206.0591,24.04319,7.776739,6,1835.526316,467.1052632,20.28571429
E. sideroxylon,Elv,280,386,2,16.333703,83.666297,5.122310417,15.11591,207.4136,26.06538,5.899422,6,1980.263158,559.2105263,22.02072539
E. sideroxylon,Elv,280,386,2,,,,13.66049,209.436,26.30939,5.404799,,2006.578947,539.4736842,21.18863049
E. sideroxylon,Elv,280,386,2,,,,15.25283,208.7604,22.31782,6.789695,,,,
E. sideroxylon,Elv,280,386,2,,,,14.21689,207.4136,24.0052,8.356709,,,,
E. sideroxylon,Elv,280,386,2,,,,14.98115,210.1648,28.02925,9.819467,,,,
E. sideroxylon,Elv,280,386,2,,,,14.81296,209.436,26.89914,8.1353,,,,
E. sideroxylon,Elv,280,386,2,,,,,221.5968,24.13556,7.703024,,,,
E. sideroxylon,Elv,280,386,2,,,,,216.192,29.82603,8.841071,,,,
E. sideroxylon,Elv,280,386,2,,,,,205.3824,32.43055,9.458399,,,,
E. sideroxylon,Elv,280,386,2,,,,,197.9508,30.23262,9.673118,,,,
E. sideroxylon,Elv,280,386,2,,,,,195.9251,24.4059,8.343043,,,,
E. sideroxylon,Elv,280,386,2,,,,,208.0848,32.62,8.170291,,,,
E. sideroxylon,Elv,280,386,2,,,,,197.9508,22.54925,8.47198,,,,
E. sideroxylon,Elv,280,386,2,,,,,195.9345,26.18767,6.453659,,,,
E. sideroxylon,Elv,280,386,2,,,,,210.7872,23.93617,9.464429,,,,
E. sideroxylon,Elv,280,386,2,,,,,212.8183,18.88359,10.91465,,,,
E. sideroxylon,Elv,280,386,2,,,,,211.4671,30.21752,7.439272,,,,
E. sideroxylon,Elv,280,386,2,,,,,212.8311,30.44888,6.789695,,,,
E. sideroxylon,Elv,280,386,2,,,,,214.1694,27.38056,8.451752,,,,
E. sideroxylon,Elv,280,386,2,,,,,216.1962,29.28747,9.120599,,,,
E. sideroxylon,Elv,280,386,2,,,,,214.1662,28.43345,12.1608,,,,
E. sideroxylon,Elv,280,386,2,,,,,,28.74477,7.101837,,,,
E. sideroxylon,Elv,280,386,2,,,,,,26.0106,8.356709,,,,
E. sideroxylon,Elv,280,386,2,,,,,,28.04553,9.120599,,,,
E. sideroxylon,Elv,280,386,2,,,,,,29.3886,9.095542,,,,
E. sideroxylon,Elv,280,386,2,,,,,,30.74165,9.220144,,,,
E. sideroxylon,Elv,280,386,2,,,,,,26.16805,6.488925,,,,
E. sideroxylon,Elv,280,386,2,,,,,,29.62257,6.453659,,,,
E. sideroxylon,Elv,280,386,2,,,,,,25.27186,6.497712,,,,
E. sideroxylon,Elv,280,386,2,,,,,,31.09411,8.782799,,,,
E. sideroxylon,Elv,280,386,2,,,,,,33.21451,9.464429,,,,
E. sideroxylon,Elv,280,386,2,,,,,,31.67584,8.356709,,,,
E. sideroxylon,Elv,280,386,2,,,,,,31.87693,6.963924,,,,
E. sideroxylon,Elv,280,386,2,,,,,,24.38251,6.755999,,,,
E. sideroxylon,Elv,280,386,2,,,,,,30.7398,10.36226,,,,
E. sideroxylon,Elv,280,386,2,,,,,,30.04901,10.49357,,,,
E. sideroxylon,Elv,280,386,2,,,,,,33.1044,5.446861,,,,
E. sideroxylon,Elv,280,386,2,,,,,,25.6728,7.621114,,,,
E. sideroxylon,Elv,280,386,2,,,,,,25.18139,9.613955,,,,
E. sideroxylon,Elv,280,386,2,,,,,,30.55176,9.518529,,,,
E. sideroxylon,Elv,280,386,2,,,,,,28.99772,9.464429,,,,
E. sideroxylon,Elv,280,386,2,,,,,,27.6996,8.789292,,,,
E. sideroxylon,Elv,280,386,2,,,,,,29.80498,9.220144,,,,
E. sideroxylon,Elv,280,386,2,,,,,,21.62975,8.886129,,,,
E. sideroxylon,Elv,280,386,2,,,,,,32.54295,8.343043,,,,
E. sideroxylon,Elv,280,386,2,,,,,,29.98629,9.940736,,,,
E. sideroxylon,Elv,400,467,1,42.14061836,57.85938164,1.373007419,17.42201,264.1604,37.16567,10.58021,5,1703.947368,361.8421053,17.51592357
E. sideroxylon,Elv,400,467,1,30.06310368,69.93689632,2.326336531,17.32563,261.4572,35.57821,11.32512,5,1690.789474,381.5789474,18.41269841
E. sideroxylon,Elv,400,467,1,18.71743261,81.28256739,4.342613065,17.42028,248.6657,29.15666,9.482496,6,1763.157895,348.6842105,16.51090343
E. sideroxylon,Elv,400,467,1,31.50990435,68.49009565,2.173605318,17.82988,236.46,31.80347,10.18454,6,1500,250,14.28571429
E. sideroxylon,Elv,400,467,1,47.66553029,52.33446971,1.097952113,18.32385,238.4954,35.14581,10.15649,6,1434.210526,256.5789474,15.17509728
E. sideroxylon,Elv,400,467,1,,,,16.02697,241.015,35.14581,9.176726,,1434.210526,230.2631579,13.83399209
E. sideroxylon,Elv,400,467,1,,,,17.66359,238.0001,30.58909,8.1353,,,,
E. sideroxylon,Elv,400,467,1,,,,18.17258,236.0398,30.08127,9.608019,,,,
E. sideroxylon,Elv,400,467,1,,,,17.74341,232.4476,34.58781,10.81488,,,,
E. sideroxylon,Elv,400,467,1,,,,18.4717,227.5799,31.73342,11.97166,,,,
E. sideroxylon,Elv,400,467,1,,,,,230.4994,35.2625,11.86635,,,,
E. sideroxylon,Elv,400,467,1,,,,,225.7151,33.45584,9.673118,,,,
E. sideroxylon,Elv,400,467,1,,,,,245.4,29.54543,8.68481,,,,
E. sideroxylon,Elv,400,467,1,,,,,268.2982,33.33454,8.281268,,,,
E. sideroxylon,Elv,400,467,1,,,,,238.5107,36.71312,8.552412,,,,
E. sideroxylon,Elv,400,467,1,,,,,229.7844,32.46396,8.505585,,,,
E. sideroxylon,Elv,400,467,1,,,,,232.5988,29.74366,10.90419,,,,
E. sideroxylon,Elv,400,467,1,,,,,227.7774,31.14362,9.458399,,,,
E. sideroxylon,Elv,400,467,1,,,,,235.8811,36.83414,8.658492,,,,
E. sideroxylon,Elv,400,467,1,,,,,224.3816,28.44348,10.43359,,,,
E. sideroxylon,Elv,400,467,1,,,,,236.2524,33.43537,11.1474,,,,
E. sideroxylon,Elv,400,467,1,,,,,214.2674,36.50897,11.63327,,,,
E. sideroxylon,Elv,400,467,1,,,,,209.2888,32.90733,11.1474,,,,
E. sideroxylon,Elv,400,467,1,,,,,230.111,34.29127,11.43042,,,,
E. sideroxylon,Elv,400,467,1,,,,,206.6949,41.3898,10.60713,,,,
E. sideroxylon,Elv,400,467,1,,,,,,29.33224,10.04351,,,,
E. sideroxylon,Elv,400,467,1,,,,,,35.6423,11.22899,,,,
E. sideroxylon,Elv,400,467,1,,,,,,33.10612,9.095542,,,,
E. sideroxylon,Elv,400,467,1,,,,,,38.14747,8.943728,,,,
E. sideroxylon,Elv,400,467,1,,,,,,38.17139,11.75039,,,,
E. sideroxylon,Elv,400,467,1,,,,,,30.29295,10.79375,,,,
E. sideroxylon,Elv,400,467,1,,,,,,43.60891,9.095542,,,,
E. sideroxylon,Elv,400,467,1,,,,,,39.4301,11.55454,,,,
E. sideroxylon,Elv,400,467,1,,,,,,30.42826,8.658492,,,,
E. sideroxylon,Elv,400,467,1,,,,,,40.38087,11.0652,,,,
E. sideroxylon,Elv,400,467,1,,,,,,28.7666,9.726058,,,,
E. sideroxylon,Elv,400,467,1,,,,,,33.62425,11.22899,,,,
E. sideroxylon,Elv,400,467,1,,,,,,36.32724,11.27463,,,,
E. sideroxylon,Elv,400,467,1,,,,,,33.33112,11.18317,,,,
E. sideroxylon,Elv,400,467,1,,,,,,33.75634,8.782799,,,,
E. sideroxylon,Elv,400,467,1,,,,,,31.41721,9.819467,,,,
E. sideroxylon,Elv,400,467,1,,,,,,27.06197,11.79884,,,,
E. sideroxylon,Elv,400,467,1,,,,,,32.62,11.64798,,,,
E. sideroxylon,Elv,400,467,1,,,,,,30.74165,11.16785,,,,
E. sideroxylon,Elv,400,467,1,,,,,,35.86411,11.52982,,,,
E. sideroxylon,Elv,400,467,1,,,,,,31.80347,10.55861,,,,
E. sideroxylon,Elv,400,467,1,,,,,,34.6109,10.33469,,,,
E. sideroxylon,Elv,400,467,1,,,,,,31.34085,9.934995,,,,
E. sideroxylon,Elv,400,467,1,,,,,,31.19487,11.33015,,,,
E. sideroxylon,Elv,400,467,1,,,,,,33.45584,8.30878,,,,
E. sideroxylon,Elv,400,467,2,30.31171742,69.68828258,2.299054244,16.65419,231.7308,35.59745,13.46123,5,1434.210526,296.0526316,17.11026616
E. sideroxylon,Elv,400,467,2,22.43789723,77.56210277,3.456745612,17.97207,243.216,36.55894,10.90419,5,1394.736842,296.0526316,17.50972763
E. sideroxylon,Elv,400,467,2,39.95673707,60.04326293,1.502706861,19.91228,256.7315,30.16083,11.75039,5,1361.842105,256.5789474,15.85365854
E. sideroxylon,Elv,400,467,2,30.22998616,69.77001384,2.307973728,17.47101,245.9184,34.47049,12.53506,6,1598.684211,394.7368421,19.8019802
E. sideroxylon,Elv,400,467,2,32.20977325,67.79022675,2.104647749,19.72514,224.3032,38.88663,9.095542,6,1578.947368,401.3157895,20.26578073
E. sideroxylon,Elv,400,467,2,,,,15.86445,231.7347,33.1044,9.796199,,1671.052632,440.7894737,20.87227414
E. sideroxylon,Elv,400,467,2,,,,18.4061,231.0641,28.6792,9.145587,,,,
E. sideroxylon,Elv,400,467,2,,,,18.30946,222.2724,38.67035,10.40621,,,,
E. sideroxylon,Elv,400,467,2,,,,18.39858,221.5968,37.19636,9.673118,,,,
E. sideroxylon,Elv,400,467,2,,,,18.42921,219.5741,35.82113,10.83069,,,,
E. sideroxylon,Elv,400,467,2,,,,,244.5709,31.55312,10.83069,,,,
E. sideroxylon,Elv,400,467,2,,,,,238.4877,31.43174,9.458399,,,,
E. sideroxylon,Elv,400,467,2,,,,,216.877,40.55991,10.58021,,,,
E. sideroxylon,Elv,400,467,2,,,,,237.2741,30.78616,10.60175,,,,
E. sideroxylon,Elv,400,467,2,,,,,219.6365,38.47065,10.68217,,,,
E. sideroxylon,Elv,400,467,2,,,,,243.8916,37.56269,9.013627,,,,
E. sideroxylon,Elv,400,467,2,,,,,225.6504,30.60773,7.886019,,,,
E. sideroxylon,Elv,400,467,2,,,,,227.0267,33.84074,10.22368,,,,
E. sideroxylon,Elv,400,467,2,,,,,213.4896,34.66196,11.82782,,,,
E. sideroxylon,Elv,400,467,2,,,,,216.8676,29.09985,12.4986,,,,
E. sideroxylon,Elv,400,467,2,,,,,249.9729,28.2886,8.219028,,,,
E. sideroxylon,Elv,400,467,2,,,,,224.9788,41.42838,11.62346,,,,
E. sideroxylon,Elv,400,467,2,,,,,209.4371,45.31055,10.83069,,,,
E. sideroxylon,Elv,400,467,2,,,,,229.7129,34.18629,11.4852,,,,
E. sideroxylon,Elv,400,467,2,,,,,242.5742,37.55053,12.94704,,,,
E. sideroxylon,Elv,400,467,2,,,,,,38.0876,9.145587,,,,
E. sideroxylon,Elv,400,467,2,,,,,,28.57556,10.4718,,,,
E. sideroxylon,Elv,400,467,2,,,,,,32.091,12.32854,,,,
E. sideroxylon,Elv,400,467,2,,,,,,33.05783,10.27378,,,,
E. sideroxylon,Elv,400,467,2,,,,,,36.28795,12.8364,,,,
E. sideroxylon,Elv,400,467,2,,,,,,30.87314,11.66755,,,,
E. sideroxylon,Elv,400,467,2,,,,,,29.95773,10.29043,,,,
E. sideroxylon,Elv,400,467,2,,,,,,30.96356,11.1474,,,,
E. sideroxylon,Elv,400,467,2,,,,,,42.22499,11.49016,,,,
E. sideroxylon,Elv,400,467,2,,,,,,35.86411,12.27753,,,,
E. sideroxylon,Elv,400,467,2,,,,,,32.63224,11.66755,,,,
E. sideroxylon,Elv,400,467,2,,,,,,36.60885,12.84084,,,,
E. sideroxylon,Elv,400,467,2,,,,,,34.93087,10.60175,,,,
E. sideroxylon,Elv,400,467,2,,,,,,33.56651,11.19337,,,,
E. sideroxylon,Elv,400,467,2,,,,,,36.22186,10.94076,,,,
E. sideroxylon,Elv,400,467,2,,,,,,30.5611,8.451752,,,,
E. sideroxylon,Elv,400,467,2,,,,,,31.14362,8.612243,,,,
E. sideroxylon,Elv,400,467,2,,,,,,33.82219,10.60713,,,,
E. sideroxylon,Elv,400,467,2,,,,,,23.57108,9.673118,,,,
E. sideroxylon,Elv,400,467,2,,,,,,28.22197,9.343085,,,,
E. sideroxylon,Elv,400,467,2,,,,,,28.16733,8.1353,,,,
E. sideroxylon,Elv,400,467,2,,,,,,42.36663,10.31258,,,,
E. sideroxylon,Elv,400,467,2,,,,,,36.63845,11.39543,,,,
E. sideroxylon,Elv,400,467,2,,,,,,34.18629,7.221338,,,,
E. sideroxylon,Elv,400,467,2,,,,,,39.88329,11.33015,,,,
E. sideroxylon,Elv,400,470,1,50.17679231,49.82320769,0.992953224,20.12249,298.0988,42.61102,7.292099,6,1138.157895,164.4736842,12.62626263
E. sideroxylon,Elv,400,470,1,36.16246114,63.83753886,1.765298512,23.37116,284.8509,34.80815,10.27378,6,1269.736842,217.1052632,14.60176991
E. sideroxylon,Elv,400,470,1,23.70088228,76.29911772,3.219252213,24.713,294.6313,34.69322,8.68481,6,1138.157895,217.1052632,16.01941748
E. sideroxylon,Elv,400,470,1,34.58709434,65.41290566,1.891251835,22.96676,295.2124,37.92999,8.552412,6,1092.105263,177.6315789,13.98963731
E. sideroxylon,Elv,400,470,1,27.70801267,72.29198733,2.609064323,24.14113,268.0702,33.972,8.782799,6,1171.052632,157.8947368,11.88118812
E. sideroxylon,Elv,400,470,1,,,,24.17177,283.5798,31.8984,11.22899,,1217.105263,184.2105263,13.14553991
E. sideroxylon,Elv,400,470,1,,,,26.53997,307.7949,29.77434,9.126852,,,,
E. sideroxylon,Elv,400,470,1,,,,22.179,286.4966,33.48993,11.823,,,,
E. sideroxylon,Elv,400,470,1,,,,22.51846,301.3244,29.06847,9.464429,,,,
E. sideroxylon,Elv,400,470,1,,,,20.23918,306.741,44.05538,11.1474,,,,
E. sideroxylon,Elv,400,470,1,,,,,293.9636,32.93333,11.97166,,,,
E. sideroxylon,Elv,400,470,1,,,,,307.4009,29.04687,6.889794,,,,
E. sideroxylon,Elv,400,470,1,,,,,285.1032,30.49381,8.170291,,,,
E. sideroxylon,Elv,400,470,1,,,,,286.4552,38.84112,7.462245,,,,
E. sideroxylon,Elv,400,470,1,,,,,286.4743,42.96571,10.81488,,,,
E. sideroxylon,Elv,400,470,1,,,,,272.9959,42.27901,7.553436,,,,
E. sideroxylon,Elv,400,470,1,,,,,287.2261,41.88856,5.742599,,,,
E. sideroxylon,Elv,400,470,1,,,,,285.8075,43.303,7.165819,,,,
E. sideroxylon,Elv,400,470,1,,,,,283.7528,39.14109,10.60713,,,,
E. sideroxylon,Elv,400,470,1,,,,,289.1852,38.96578,8.219028,,,,
E. sideroxylon,Elv,400,470,1,,,,,274.2969,38.97603,10.60713,,,,
E. sideroxylon,Elv,400,470,1,,,,,274.2944,38.62902,8.612243,,,,
E. sideroxylon,Elv,400,470,1,,,,,286.483,28.11868,10.00367,,,,
E. sideroxylon,Elv,400,470,1,,,,,281.8232,23.77593,8.163305,,,,
E. sideroxylon,Elv,400,470,1,,,,,266.1898,38.42762,12.2403,,,,
E. sideroxylon,Elv,400,470,1,,,,,,34.63397,9.512533,,,,
E. sideroxylon,Elv,400,470,1,,,,,,30.80098,8.30878,,,,
E. sideroxylon,Elv,400,470,1,,,,,,28.02722,6.089775,,,,
E. sideroxylon,Elv,400,470,1,,,,,,25.41594,11.86154,,,,
E. sideroxylon,Elv,400,470,1,,,,,,36.16353,7.500376,,,,
E. sideroxylon,Elv,400,470,1,,,,,,34.29793,7.878781,,,,
E. sideroxylon,Elv,400,470,1,,,,,,40.22515,15.10687,,,,
E. sideroxylon,Elv,400,470,1,,,,,,34.62079,12.39316,,,,
E. sideroxylon,Elv,400,470,1,,,,,,34.68993,11.75039,,,,
E. sideroxylon,Elv,400,470,1,,,,,,27.73253,9.819467,,,,
E. sideroxylon,Elv,400,470,1,,,,,,27.56746,10.89372,,,,
E. sideroxylon,Elv,400,470,1,,,,,,30.11729,9.410018,,,,
E. sideroxylon,Elv,400,470,1,,,,,,35.59905,12.0855,,,,
E. sideroxylon,Elv,400,470,1,,,,,,31.19487,11.04456,,,,
E. sideroxylon,Elv,400,470,1,,,,,,26.79075,10.89372,,,,
E. sideroxylon,Elv,400,470,1,,,,,,37.54901,9.294104,,,,
E. sideroxylon,Elv,400,470,1,,,,,,42.04083,9.275669,,,,
E. sideroxylon,Elv,400,470,1,,,,,,32.87785,12.66187,,,,
E. sideroxylon,Elv,400,470,1,,,,,,31.83933,9.608019,,,,
E. sideroxylon,Elv,400,470,1,,,,,,38.10557,13.36339,,,,
E. sideroxylon,Elv,400,470,1,,,,,,35.9864,7.59111,,,,
E. sideroxylon,Elv,400,470,1,,,,,,37.37539,9.726058,,,,
E. sideroxylon,Elv,400,470,1,,,,,,38.43207,9.482496,,,,
E. sideroxylon,Elv,400,470,1,,,,,,41.14647,11.47029,,,,
E. sideroxylon,Elv,400,470,1,,,,,,35.04339,14.22374,,,,
E. sideroxylon,Elv,400,470,2,16.06257828,83.93742172,5.225650594,21.00329,345.9731,31.10145,11.24422,6,1355.263158,296.0526316,17.92828685
E. sideroxylon,Elv,400,470,2,24.63010064,75.36989936,3.060072732,20.04091,349.9666,38.88369,10.29043,6,1546.052632,328.9473684,17.54385965
E. sideroxylon,Elv,400,470,2,30.33306005,69.66693995,2.296732998,18.4198,332.5935,26.72038,10.4718,6,1467.105263,322.3684211,18.01470588
E. sideroxylon,Elv,400,470,2,30.23655441,69.76344559,2.30725514,18.32335,331.0612,28.20174,12.86304,6,1144.736842,190.7894737,14.28571429
E. sideroxylon,Elv,400,470,2,25.18386249,74.81613751,2.970796776,21.71597,320.9277,30.49381,12.23563,6,1197.368421,197.3684211,14.1509434
E. sideroxylon,Elv,400,470,2,,,,20.95352,314.723,38.20128,10.81488,,1388.157895,250,15.26104418
E. sideroxylon,Elv,400,470,2,,,,20.08871,320.7791,39.65374,9.145587,,,,
E. sideroxylon,Elv,400,470,2,,,,20.47726,303.2812,37.93299,9.189152,,,,
E. sideroxylon,Elv,400,470,2,,,,22.16126,289.1899,34.22465,8.114233,,,,
E. sideroxylon,Elv,400,470,2,,,,21.86931,285.5047,30.55363,8.451752,,,,
E. sideroxylon,Elv,400,470,2,,,,,297.3261,46.67633,11.84229,,,,
E. sideroxylon,Elv,400,470,2,,,,,283.128,40.64844,8.789292,,,,
E. sideroxylon,Elv,400,470,2,,,,,284.4284,35.22526,10.04351,,,,
E. sideroxylon,Elv,400,470,2,,,,,260.106,38.7985,9.482496,,,,
E. sideroxylon,Elv,400,470,2,,,,,276.9968,36.83414,12.40237,,,,
E. sideroxylon,Elv,400,470,2,,,,,255.3768,35.86411,11.66266,,,,
E. sideroxylon,Elv,400,470,2,,,,,270.9164,31.09411,10.48813,,,,
E. sideroxylon,Elv,400,470,2,,,,,258.0792,32.28244,11.32512,,,,
E. sideroxylon,Elv,400,470,2,,,,,286.483,32.346,10.48813,,,,
E. sideroxylon,Elv,400,470,2,,,,,299.3281,38.69247,7.500376,,,,
E. sideroxylon,Elv,400,470,2,,,,,277.6921,38.58912,10.58021,,,,
E. sideroxylon,Elv,400,470,2,,,,,285.1232,39.77442,7.950867,,,,
E. sideroxylon,Elv,400,470,2,,,,,266.1941,39.65374,11.2898,,,,
E. sideroxylon,Elv,400,470,2,,,,,290.508,37.82907,8.763289,,,,
E. sideroxylon,Elv,400,470,2,,,,,284.4276,38.86021,10.66614,,,,
E. sideroxylon,Elv,400,470,2,,,,,,39.2459,12.32854,,,,
E. sideroxylon,Elv,400,470,2,,,,,,39.35333,12.86304,,,,
E. sideroxylon,Elv,400,470,2,,,,,,25.48096,9.189152,,,,
E. sideroxylon,Elv,400,470,2,,,,,,38.31908,14.01361,,,,
E. sideroxylon,Elv,400,470,2,,,,,,36.21241,11.86154,,,,
E. sideroxylon,Elv,400,470,2,,,,,,38.29227,12.23563,,,,
E. sideroxylon,Elv,400,470,2,,,,,,32.48856,12.99981,,,,
E. sideroxylon,Elv,400,470,2,,,,,,30.04901,10.66614,,,,
E. sideroxylon,Elv,400,470,2,,,,,,28.24016,10.89372,,,,
E. sideroxylon,Elv,400,470,2,,,,,,38.17139,9.458399,,,,
E. sideroxylon,Elv,400,470,2,,,,,,35.96578,9.176726,,,,
E. sideroxylon,Elv,400,470,2,,,,,,35.04339,7.05347,,,,
E. sideroxylon,Elv,400,470,2,,,,,,29.48937,10.18454,,,,
E. sideroxylon,Elv,400,470,2,,,,,,33.98375,14.31571,,,,
E. sideroxylon,Elv,400,470,2,,,,,,30.62823,10.48813,,,,
E. sideroxylon,Elv,400,470,2,,,,,,36.65869,10.47725,,,,
E. sideroxylon,Elv,400,470,2,,,,,,33.55291,9.013627,,,,
E. sideroxylon,Elv,400,470,2,,,,,,30.67291,10.79375,,,,
E. sideroxylon,Elv,400,470,2,,,,,,38.53289,12.81861,,,,
E. sideroxylon,Elv,400,470,2,,,,,,41.95252,11.4852,,,,
